 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
68,coj1m003-fa11-20190628-0117-e91.fits,68,0,58662.92129,2458662.921,2458662.922536,1.33491,70.071,10.456106,2,18,27,0.162102,0.296666,0.33135,0.263377,0.457418,0.000757,0.001216,0.001319,0.00112,0.001689,214.251669,243.984579,251.265875,235.165471,270.879843,288853.9018,496.633714,2041.163955,2089.918286,2041.663955,2006.581714,11.071631,-47.82146,46823.82144,12.566371,203.177735,230.457444,4778.072266,3726.121319,258.536319,981,8.396669,2.705385,2.740328,2.670443,320.590483,0.982259,2194.113874,1998.935282,2194.613874,2097.564718,11.073281,-47.831168,66087.33783,238.006204,277.670652,6482.736328,5259.063246,254.371467,8.40537,2.713237,2.738552,2.687922,319.123538,0.98308,1804.356968,2229.359373,1804.856968,1867.140627,11.069078,-47.806573,71890.80433,248.068589,289.802125,7242.76123,5720.888436,278.746375,8.295856,2.531757,2.560137,2.503378,339.654984,0.999126,1806.97621,2298.109614,1807.47621,1798.390386,11.0691,-47.799137,60217.47584,228.19272,263.888681,5920.948242,4791.954471,266.28468,8.658497,2.60397,2.62444,2.5835,5.071439,0.999745,2784.282348,2150.606273,2784.782348,1945.893727,11.079603,-47.814214,90658.28375,276.384063,328.015598,8959.067383,7214.356995,262.152568,8.39437,2.651438,2.805533,2.497342,343.416513,0.980848
69,coj1m003-fa11-20190628-0118-e91.fits,69,0,58662.92241,2458662.922,2458662.923656,1.340512,70.068,10.555562,2,18,27,0.163135,0.298623,0.331087,0.261394,0.457908,0.000765,0.001232,0.001329,0.001124,0.001704,213.129398,242.435081,249.120204,232.651353,268.652461,283810.029,492.068181,2041.34884,2090.026058,2041.84884,2006.473942,11.071631,-47.82145,46299.27898,12.566371,201.859991,229.363326,4496.227539,3684.379555,247.602977,904,8.505384,2.831964,2.8177,2.846228,61.124182,0.999644,2194.540552,1999.020789,2195.040552,2097.479211,11.073283,-47.83116,65263.17953,236.340208,276.140823,6151.037109,5193.478812,241.423504,8.307729,2.626634,2.250718,3.002549,87.944965,0.92092,1804.876902,2229.561938,1805.376902,1866.938062,11.069081,-47.806553,70593.31503,245.713176,287.299673,7092.089844,5617.637518,266.443574,8.101813,2.751296,2.952837,2.549754,353.020948,0.977452,1807.252704,2298.306328,1807.752704,1798.193672,11.069101,-47.799117,58812.8626,225.464196,260.852338,5622.416992,4680.1789,254.916048,8.898936,2.755925,2.772642,2.739208,43.039759,0.968519,2784.49963,2150.640914,2784.99963,1945.859086,11.079604,-47.81421,89140.67189,273.980534,325.354034,8677.55957,7093.589281,251.077608,8.507842,2.387981,2.140864,2.635098,85.901387,0.957197
70,coj1m003-fa11-20190628-0119-e91.fits,70,0,58662.92353,2458662.924,2458662.924776,1.346171,70.071,10.647527,2,18,27,0.162143,0.295318,0.330637,0.263115,0.460332,0.000759,0.001216,0.001321,0.001123,0.001703,213.672937,242.8476,250.279085,234.310207,270.260223,286143.7191,493.652645,2041.355321,2089.937868,2041.855321,2006.562132,11.071631,-47.821453,46396.08929,12.566371,201.844755,229.860267,4510.144043,3692.083475,239.234269,945,8.483356,2.837749,2.821847,2.85365,84.949184,0.99987,2194.393169,1999.002754,2194.893169,2097.497246,11.073282,-47.831156,65237.64911,236.170797,276.230804,6226.931152,5191.447166,235.314504,8.410554,2.842544,2.82837,2.856718,74.705961,0.999866,1804.924192,2229.328809,1805.424192,1867.171191,11.069082,-47.80657,71101.12832,246.375174,288.588851,6840.529785,5658.048016,258.512467,8.411477,2.834483,2.880762,2.788205,6.401916,0.998879,1807.19295,2298.187072,1807.69295,1798.312928,11.069101,-47.799122,59605.54856,226.717078,262.907184,5690.894531,4743.258845,247.921275,8.791181,2.732473,2.741061,2.723885,43.856269,0.975197,2784.621391,2150.574059,2785.121391,1945.925941,11.079606,-47.81421,90199.39312,275.345109,327.586691,8854.250977,7177.83964,241.736969,8.585508,2.550322,2.562758,2.537885,331.892754,0.999692
71,coj1m003-fa11-20190628-0120-e91.fits,71,0,58662.92465,2458662.925,2458662.925891,1.351907,70.072,10.397347,2,18,27,0.164489,0.29504,0.331535,0.264919,0.457204,0.000762,0.00121,0.001318,0.001123,0.001687,215.998336,243.797004,251.479839,235.803401,271.022559,288459.2959,495.594235,2041.449169,2090.025956,2041.949169,2006.474044,11.071632,-47.821449,47448.23712,12.566371,203.983413,232.608311,4585.99707,3775.810739,241.861147,972,8.135945,2.618489,2.243797,2.993181,88.458418,0.921121,2194.385343,1999.03188,2194.885343,2097.46812,11.073282,-47.831158,65717.71437,237.005147,277.283912,6246.98584,5229.649545,236.567272,8.284439,2.838254,2.833579,2.84293,48.700652,0.999346,1804.882012,2229.557327,1805.382012,1866.942673,11.069081,-47.806552,71822.57129,247.607265,290.066494,6958.563477,5715.458623,261.579461,8.100898,2.754411,2.943735,2.565087,350.449002,0.979034,1807.101858,2298.31982,1807.601858,1798.18018,11.0691,-47.799114,60413.67988,228.157787,264.789033,5874.690918,4807.567891,249.116521,8.451294,2.833422,2.874097,2.792747,15.930112,0.998858,2784.652424,2150.749253,2785.152424,1945.750747,11.079606,-47.814197,90505.33041,275.820362,328.131433,8903.708984,7202.185356,243.556149,8.366632,2.770272,2.803197,2.737347,41.425847,0.963522
72,coj1m003-fa11-20190628-0121-e91.fits,72,0,58662.92576,2458662.926,2458662.927009,1.357725,70.091,10.62037,2,18,27,0.162482,0.30057,0.330165,0.263144,0.454239,0.000758,0.001228,0.001316,0.00112,0.001681,214.335424,244.68228,250.798951,234.922384,270.251083,287983.2637,495.58477,2041.48924,2089.907481,2041.98924,2006.592519,11.071631,-47.821461,46792.11876,12.566371,202.919502,230.594488,4733.349609,3723.598499,250.754732,981,8.360299,2.624837,2.240949,3.008726,87.712806,0.917462,2194.47614,1998.915357,2194.97614,2097.584643,11.073281,-47.831171,66554.77209,238.626282,278.907971,6369.029785,5296.260482,246.621817,8.429527,2.629783,2.247867,3.0117,87.673335,0.918549,1804.901582,2229.321518,1805.401582,1867.178482,11.06908,-47.806577,71481.32656,247.231014,289.127668,6955.050293,5688.303231,269.941953,8.413847,2.830817,2.885018,2.776616,9.768874,0.99835,1807.161768,2298.099359,1807.661768,1798.400641,11.069099,-47.799137,59994.0749,227.591642,263.604034,5673.904785,4774.176788,256.926837,8.868633,2.732956,2.748725,2.717188,42.995372,0.972763,2784.673801,2150.340481,2785.173801,1946.159519,11.079604,-47.814243,89953.0901,275.21016,326.85236,8752.69043,7158.239468,253.963546,8.632198,2.536235,2.55129,2.52118,39.234277,0.996473
73,coj1m003-fa11-20190628-0122-e91.fits,73,0,58662.92688,2458662.927,2458662.928128,1.36363,70.076,10.726417,2,18,27,0.161301,0.298438,0.3336,0.261417,0.455108,0.00076,0.00123,0.001335,0.001123,0.001694,212.131175,242.568733,249.814696,232.846541,268.613697,284727.6598,493.231772,2041.30593,2089.977497,2041.80593,2006.522503,11.071632,-47.821447,45926.84988,12.566371,201.354345,228.089689,4453.990234,3654.742589,256.655147,941,8.635998,2.828469,2.823006,2.833932,50.356999,0.999568,2194.147778,1998.967116,2194.647778,2097.532884,11.073281,-47.831158,65442.854,236.891889,276.256204,6246.96582,5207.776852,253.122729,8.519458,2.721404,2.732138,2.71067,316.736672,0.983046,1804.633136,2229.44484,1805.133136,1867.05516,11.06908,-47.806558,71224.54142,246.98633,288.374427,7007.346191,5667.868918,278.570968,8.418926,2.552744,2.564918,2.540571,38.889919,0.99797,1807.032226,2298.315843,1807.532226,1798.184157,11.0691,-47.799109,59007.19119,226.02174,261.068653,5570.478516,4695.643078,264.472597,8.83826,2.839755,2.877398,2.802113,19.745173,0.99882,2784.335222,2150.659283,2784.835222,1945.840717,11.079603,-47.814199,89053.07322,273.992226,325.020437,8569.712891,7086.6184,258.783515,8.599073,2.54638,2.5746,2.518159,34.207358,0.996371
74,coj1m003-fa11-20190628-0123-e91.fits,74,0,58662.928,2458662.928,2458662.929247,1.369633,70.072,11.303808,2,18,27,0.161015,0.301299,0.326415,0.258764,0.46371,0.000787,0.001283,0.001361,0.001155,0.001781,204.485132,234.879521,239.847615,224.063362,260.400219,266705.1765,478.401081,2041.348635,2090.009342,2041.848635,2006.490658,11.071632,-47.821468,42943.47366,12.566371,195.370705,219.805081,4058.655273,3417.333054,258.105447,971,9.212196,2.859113,2.869463,2.848762,20.013938,0.999911,2194.265695,1999.044967,2194.765695,2097.455033,11.073282,-47.831174,61752.21337,230.590237,267.800641,5708.800781,4914.085002,253.702225,9.032643,2.844243,2.830688,2.857798,59.234231,0.9996,1804.48462,2229.668721,1804.98462,1866.831279,11.069078,-47.806558,65632.974,237.735177,276.075989,6109.198242,5222.906121,277.419098,9.013361,2.574,2.615315,2.532686,23.54483,0.997778,1807.048517,2298.371054,1807.548517,1798.128946,11.069101,-47.799127,54826.60216,218.510203,250.910948,5053.305176,4362.962374,265.019099,9.543782,2.864079,2.904659,2.823499,10.703963,0.999074,2784.213834,2150.863671,2784.713834,1945.636329,11.079602,-47.814203,84493.38695,267.265811,316.139901,7759.308594,6723.770096,259.626562,8.99064,2.738688,2.764684,2.712691,318.939749,0.980826
75,coj1m003-fa11-20190628-0124-e91.fits,75,0,58662.92913,2458662.929,2458662.930371,1.375738,70.072,10.989178,2,18,27,0.160518,0.297389,0.327016,0.264368,0.460406,0.000765,0.001237,0.001327,0.001141,0.001724,209.857954,240.370688,246.492726,231.758278,267.066435,280545.7586,489.923545,2041.304152,2089.940875,2041.804152,2006.559125,11.07163,-47.821463,45032.75051,12.566371,199.657157,225.550395,4369.789551,3583.592422,259.971182,961,8.79278,2.832007,2.843289,2.820724,31.41856,0.999695,2194.057379,1998.942371,2194.557379,2097.557629,11.073278,-47.831172,64307.01189,235.011616,273.633334,6233.108398,5117.389409,255.191724,8.660929,2.605757,2.648327,2.563188,6.973743,0.998867,1804.640429,2229.356963,1805.140429,1867.143037,11.069078,-47.806578,69134.7177,243.605273,283.798116,6684.177246,5501.566031,279.681879,8.679965,2.545726,2.587067,2.504385,26.831876,0.996997,1807.104032,2298.161741,1807.604032,1798.338259,11.069099,-47.799135,58659.53554,225.479007,260.155197,5583.279785,4667.977521,267.702024,8.954284,2.734883,2.770883,2.698882,40.511453,0.971544,2784.272028,2150.550761,2784.772028,1945.949239,11.079601,-47.814222,88444.49345,273.148876,323.795926,8495.28125,7038.189161,261.3841,8.554125,2.551995,2.579945,2.524045,34.385188,0.996342
76,coj1m003-fa11-20190628-0125-e91.fits,76,0,58662.93024,2458662.93,2458662.931488,1.381913,70.096,10.910637,2,18,27,0.161261,0.296145,0.330098,0.261021,0.46274,0.00076,0.001222,0.001323,0.00112,0.001715,212.24085,242.317634,249.427625,232.988165,269.821843,285947.4056,494.73324,2041.569419,2089.993519,2042.069419,2006.506481,11.071631,-47.821459,46112.30153,12.566371,202.085583,228.182045,4415.42334,3669.500363,271.19962,931,8.429538,2.848519,2.85831,2.838729,29.659803,0.999819,2194.479343,1998.982427,2194.979343,2097.517573,11.073281,-47.83117,65333.62171,236.967553,275.707036,6107.358887,5199.084423,265.168189,8.498398,2.62534,2.247856,3.002825,89.266879,0.920568,1804.697216,2229.562347,1805.197216,1866.937653,11.069077,-47.806559,70965.13121,246.808187,287.531512,6824.561035,5647.22571,290.242473,8.730846,2.553215,2.575581,2.530849,328.472053,0.998505,1807.163437,2298.225935,1807.663437,1798.274065,11.069098,-47.799131,59188.71094,226.628469,261.170678,5744.005371,4710.087961,277.102358,9.083676,2.74351,2.760856,2.726164,42.633817,0.97651,2784.6753,2150.529091,2785.1753,1945.970909,11.079604,-47.814229,90459.94174,276.283573,327.417011,8750.706055,7198.57344,272.015674,8.82155,2.559186,2.555993,2.562379,311.702942,0.999528
77,coj1m003-fa11-20190628-0126-e91.fits,77,0,58662.93137,2458662.931,2458662.932610,1.388176,70.083,10.735859,2,18,27,0.160588,0.29595,0.330828,0.263074,0.459355,0.000748,0.001206,0.001308,0.001112,0.001683,214.626183,245.424579,252.859444,236.630772,272.948026,293233.4462,500.797398,2041.324052,2089.808803,2041.824052,2006.691197,11.071631,-47.821456,47089.86513,12.566371,204.133359,230.681871,4661.65625,3747.292403,275.70256,969,8.463179,2.750251,2.807224,2.693277,322.78815,0.976214,2194.309046,1998.924138,2194.809046,2097.575862,11.073282,-47.831154,66964.26634,239.83104,279.214343,6460.955566,5328.846999,271.084078,8.444771,2.830758,2.8255,2.836016,275.857646,0.999986,1804.618931,2229.188027,1805.118931,1867.311973,11.069079,-47.806576,72894.41594,249.992895,291.585951,7089.583496,5800.75331,294.070149,8.390576,2.659748,2.560361,2.759136,292.615451,0.98877,1807.130047,2297.990643,1807.630047,1798.509357,11.0691,-47.799133,61074.95776,230.048261,265.487587,5791.769531,4860.190713,282.475741,8.864617,2.620532,2.64852,2.592544,3.88796,0.999535,2784.45214,2150.297336,2784.95214,1946.202664,11.079604,-47.814229,92299.80621,279.034866,330.782341,8842.456055,7344.985202,277.714411,8.605514,2.558789,2.588664,2.528915,331.923484,0.998243
78,coj1m003-fa11-20190628-0127-e91.fits,78,0,58662.93248,2458662.932,2458662.933730,1.394527,70.072,10.71478,2,18,27,0.160677,0.299291,0.326955,0.261375,0.462077,0.00076,0.001233,0.001316,0.001123,0.001716,211.488106,242.660799,248.36975,232.700333,269.318034,285263.5931,494.358022,2041.511142,2089.955651,2042.011142,2006.544349,11.071632,-47.821461,45835.19886,12.566371,201.646265,227.304973,4461.597656,3647.449233,275.311624,952,8.431429,2.622583,2.249353,2.995813,88.391442,0.921926,2194.467226,1998.972456,2194.967226,2097.527544,11.073282,-47.831169,65710.35082,237.691442,276.452321,6341.31543,5229.063573,269.024153,8.399032,2.622219,2.245699,2.998739,88.490294,0.920608,1804.79317,2229.450546,1805.29317,1867.049454,11.06908,-47.806568,70287.42559,245.80479,285.948152,6811.718262,5593.29561,294.70953,8.521902,2.67273,2.803822,2.541638,340.730157,0.984347,1807.144569,2298.196818,1807.644569,1798.303182,11.069099,-47.799132,59110.72926,226.578581,260.884012,5576.80957,4703.882376,281.232789,8.918891,2.731507,2.737516,2.725498,44.1888,0.975851,2784.748526,2150.51643,2785.248526,1945.98357,11.079606,-47.814227,90155.08739,275.925323,326.737272,8606.492188,7174.313902,276.653387,8.566786,2.567042,2.585389,2.548696,329.17663,0.999094
79,coj1m003-fa11-20190628-0128-e91.fits,79,0,58662.9336,2458662.934,2458662.934849,1.400951,70.067,10.869692,2,18,27,0.159865,0.30226,0.328339,0.25987,0.45868,0.000763,0.00125,0.001329,0.001126,0.001717,209.540827,241.720333,247.019731,230.709926,267.154271,281889.188,491.781476,2041.270075,2089.660993,2041.770075,2006.839007,11.07163,-47.821451,45064.30266,12.566371,200.176964,225.122321,4445.339844,3586.103263,277.925882,962,8.624595,2.766452,2.762201,2.770703,314.485132,0.970757,2194.28059,1998.787492,2194.78059,2097.712508,11.073281,-47.831146,65427.69708,237.30652,275.709647,6192.200195,5206.570702,273.572052,8.430684,2.751202,2.776289,2.726115,318.387354,0.976104,1804.65985,2229.030111,1805.15985,1867.469889,11.069079,-47.806572,69677.3338,244.857725,284.56253,6590.305176,5544.746047,297.324961,8.690777,2.842915,2.821058,2.864772,281.442473,0.999721,1807.081343,2297.95389,1807.581343,1798.54611,11.069099,-47.799117,58144.45559,224.946023,258.481812,5449.274902,4626.98876,284.585957,9.093544,2.621741,2.636706,2.606777,354.726623,0.999865,2784.432412,2150.238385,2784.932412,1946.261615,11.079603,-47.814212,88639.70152,273.822237,323.712575,8168.26709,7053.723325,282.219674,8.794079,2.683403,2.578391,2.788414,64.170296,0.98413
80,coj1m003-fa11-20190628-0129-e91.fits,80,0,58662.93472,2458662.935,2458662.935969,1.407481,70.084,11.342818,2,18,27,0.160283,0.301978,0.329018,0.263118,0.453889,0.000797,0.001302,0.001387,0.001184,0.001772,201.109711,231.980475,237.272128,222.240272,256.115752,261983.73,476.034443,2041.459589,2089.880361,2041.959589,2006.619639,11.071633,-47.821468,41991.6171,12.566371,194.359217,216.051586,3989.643799,3341.586715,294.133058,954,9.353166,2.786454,2.62795,2.944959,74.825961,0.982732,2194.307685,1998.97375,2194.807685,2097.52625,11.073282,-47.831168,60763.93896,229.687919,264.55,5840.347656,4835.440624,290.56785,8.991963,2.837944,2.818144,2.857745,70.975311,0.999686,1804.649539,2229.36313,1805.149539,1867.13687,11.069079,-47.806575,64857.87446,237.235546,273.390205,6465.552246,5161.225659,315.191884,8.892115,2.541536,2.553269,2.529803,38.876019,0.998106,1807.176717,2298.029242,1807.676717,1798.470758,11.069101,-47.799147,54573.34312,218.928389,249.274858,5249.880859,4342.80866,303.007105,9.466247,2.743669,2.75669,2.730648,43.183419,0.977564,2784.287826,2150.537803,2784.787826,1945.962197,11.079603,-47.814221,81788.57349,263.897532,309.925495,7880.617188,6508.527879,296.331764,9.140908,2.560325,2.54947,2.57118,49.500953,0.997063
81,coj1m003-fa11-20190628-0130-e91.fits,81,0,58662.93584,2458662.936,2458662.937087,1.414099,70.087,11.425282,2,18,27,0.159996,0.29964,0.325978,0.262754,0.460972,0.00079,0.001285,0.001367,0.001174,0.001781,202.521253,233.259323,238.516902,223.904597,258.877204,265784.6843,479.200124,2041.345047,2089.927605,2041.845047,2006.572395,11.07163,-47.82145,42524.38655,12.566371,195.476841,217.541814,4120.46875,3383.983161,294.781916,938,9.117917,2.851248,2.840878,2.861618,286.498466,0.999925,2194.357461,1998.923157,2194.857461,2097.576843,11.073281,-47.83116,61278.28547,230.586523,265.74964,5760.535645,4876.371019,290.677554,8.950541,2.854602,2.847802,2.861401,61.063155,0.99992,1804.786164,2229.374554,1805.286164,1867.125446,11.069079,-47.806563,65340.43619,238.046075,274.486509,6285.420898,5199.626702,314.870871,9.146508,2.673524,2.810636,2.536411,339.881727,0.982041,1807.170542,2298.071977,1807.670542,1798.428023,11.069099,-47.799132,55304.50727,220.236457,251.114225,5217.028809,4400.992854,301.843352,9.512152,2.739816,2.75787,2.721761,42.565422,0.975894,2784.392706,2150.427345,2784.892706,1946.072655,11.079603,-47.814219,83861.45534,267.006709,314.079956,8034.096191,6673.482576,295.490886,9.056474,2.558441,2.573263,2.543619,334.642016,0.999665
82,coj1m003-fa11-20190628-0131-e91.fits,82,0,58662.93696,2458662.937,2458662.938203,1.420792,70.092,11.324009,2,18,27,0.161833,0.29626,0.331171,0.263092,0.458526,0.000788,0.001264,0.001371,0.001165,0.001759,205.405748,234.417617,241.52201,225.871853,260.694402,269538.7277,482.012109,2041.584234,2089.908666,2042.084234,2006.591334,11.071632,-47.821455,43620.23985,12.566371,197.515801,220.844305,4248.360352,3471.188395,287.616721,950,8.731778,2.765963,2.604151,2.927774,278.737535,0.985056,2194.30433,1998.957373,2194.80433,2097.542627,11.07328,-47.83116,61603.08048,230.976296,266.70737,5856.555664,4902.217384,282.822683,9.028743,2.844134,2.829169,2.8591,274.907907,0.999886,1804.913231,2229.30937,1805.413231,1867.19063,11.06908,-47.806573,67056.29488,240.748237,278.532859,6301.60498,5336.170398,307.166778,8.9881,2.848,2.896272,2.799728,7.364596,0.998772,1807.246774,2298.051175,1807.746774,1798.448825,11.0691,-47.799137,56142.76975,221.583047,253.371233,5245.93457,4467.699662,294.500854,9.379267,2.843859,2.829659,2.858059,67.155943,0.999796,2784.44914,2150.436361,2784.94914,1946.063639,11.079603,-47.814221,84736.58259,268.191841,315.95511,7892.869141,6743.12299,289.097537,9.066877,2.579799,2.602168,2.55743,350.567904,0.999664
83,coj1m003-fa11-20190628-0132-e91.fits,83,0,58662.93808,2458662.938,2458662.939323,1.427604,70.08,10.743421,2,18,27,0.156371,0.295456,0.331626,0.264697,0.456862,0.000753,0.001228,0.001337,0.001139,0.001708,207.585482,240.539108,248.103906,232.410085,267.462681,283531.9494,493.7874,2041.333198,2089.858223,2041.833198,2006.641777,11.071631,-47.821451,44336.2229,12.566371,199.134716,222.644368,4448.804688,3528.164516,294.383157,989,8.57905,2.746113,2.781118,2.711108,319.898528,0.97756,2194.358053,1998.982815,2194.858053,2097.517185,11.073282,-47.831148,64665.50625,236.357045,273.592463,6275.119141,5145.917483,289.246172,8.330669,2.837049,2.825459,2.848639,76.362052,0.999915,1804.732957,2229.269757,1805.232957,1867.230243,11.069079,-47.806566,70610.40651,246.733166,286.181252,6751.034668,5618.997615,314.554331,8.36934,2.749967,2.754619,2.745315,315.628021,0.976177,1807.071392,2298.028053,1807.571392,1798.471947,11.069099,-47.799128,59342.3794,227.458162,260.893603,5671.860352,4722.316508,301.870029,8.829124,2.610617,2.615172,2.606061,16.96468,0.999982,2784.296347,2150.51557,2784.796347,1945.98443,11.079602,-47.814205,88913.65724,274.493847,323.91858,8668.982422,7075.524029,297.003449,8.28491,2.551384,2.547273,2.555494,46.928838,0.997706
84,coj1m003-fa11-20190628-0133-e91.fits,84,0,58662.9392,2458662.939,2458662.940446,1.434554,70.071,10.646266,2,18,27,0.161139,0.299231,0.330305,0.260953,0.458671,0.000776,0.001257,0.001352,0.001144,0.001738,207.527183,238.045457,244.396893,228.096389,263.948508,276270.7549,487.950631,2041.585715,2090.106049,2042.085715,2006.393951,11.071633,-47.821454,44517.97206,12.566371,199.586882,223.050591,4415.159668,3542.627655,297.696851,961,8.413679,2.757078,2.579982,2.934173,74.662986,0.977873,2194.539907,1999.195503,2195.039907,2097.304497,11.073283,-47.831154,63629.04239,234.646903,271.169325,6192.087402,5063.43831,291.519789,8.260183,2.781324,2.609237,2.95341,78.17763,0.981891,1804.893316,2229.739288,1805.393316,1866.760712,11.069081,-47.806546,68596.03583,243.450033,281.766385,6628.65625,5458.69909,314.53177,8.555078,2.742243,2.752888,2.731598,43.567506,0.975873,1807.277249,2298.481424,1807.777249,1798.018576,11.069101,-47.799111,57173.90798,223.655252,255.634096,5639.101562,4549.755036,303.403309,8.71846,2.562104,2.548131,2.576076,306.034679,0.998745,2784.641024,2150.803409,2785.141024,1945.696591,11.079605,-47.814202,86871.76868,271.564097,319.89416,8220.238281,6913.0357,300.161498,8.540508,2.775819,2.812271,2.739367,40.887247,0.966312
85,coj1m003-fa11-20190628-0134-e91.fits,85,0,58662.94032,2458662.94,2458662.941568,1.441585,70.088,10.90666,2,18,27,0.16235,0.29974,0.334206,0.264159,0.449136,0.000786,0.00127,0.001376,0.001164,0.001724,206.497232,235.983901,242.887084,226.94263,260.450099,270791.0387,482.696805,2041.556824,2089.97038,2042.056824,2006.52962,11.071633,-47.821458,43962.86687,12.566371,197.950527,222.090173,4297.981934,3498.453788,277.421181,930,8.504754,2.762848,2.608427,2.91727,284.616746,0.983693,2194.371579,1998.969109,2194.871579,2097.530891,11.073282,-47.831168,62448.55127,232.255087,268.879154,5903.441406,4969.497812,274.699376,8.690627,2.852268,2.854998,2.849539,36.254904,0.999959,1804.711834,2229.397719,1805.211834,1867.102281,11.069079,-47.806572,67830.59904,241.868934,280.443618,6557.143555,5397.787565,299.337147,8.589337,2.551147,2.570608,2.531685,35.485705,0.997811,1807.206351,2298.16684,1807.706351,1798.33316,11.0691,-47.799134,56584.58653,222.155287,254.707359,5351.192383,4502.858324,284.79968,9.09766,2.740652,2.763589,2.717714,41.968773,0.974884,2784.365836,2150.55081,2784.865836,1945.94919,11.079603,-47.814221,83927.30185,266.833707,314.53036,7893.52002,6678.722475,281.209548,9.004657,2.562652,2.56958,2.555723,41.189848,0.998337
86,coj1m003-fa11-20190628-0135-e91.fits,86,0,58662.94147,2458662.941,2458662.942712,1.448855,70.071,11.022775,2,18,27,0.160961,0.298848,0.330334,0.2633,0.455989,0.000793,0.001284,0.001382,0.001177,0.001768,202.923647,232.748759,239.071713,223.752692,257.964483,264639.0177,477.794799,2041.687812,2089.895803,2042.187812,2006.604197,11.071631,-47.821452,42596.55879,12.566371,195.318704,218.087453,4235.755371,3389.726445,283.311682,932,8.672641,2.837541,2.825152,2.84993,52.916807,0.998976,2194.762502,1998.88605,2195.262502,2097.61395,11.073282,-47.831163,60889.98276,229.706646,265.077149,5899.929199,4845.47087,281.490213,8.697945,2.74118,2.769827,2.712533,41.331413,0.97322,1804.99239,2229.132103,1805.49239,1867.367897,11.069078,-47.806588,65712.27584,238.415846,275.620421,6141.970703,5229.216761,303.075224,8.892682,2.623732,2.635993,2.61147,16.6481,0.999875,1807.415467,2298.011214,1807.915467,1798.488786,11.069099,-47.799137,55156.65804,219.742883,251.005435,5220.163574,4389.227386,291.894949,8.998153,2.857362,2.864561,2.850164,32.690191,0.999854,2784.700681,2150.41892,2785.200681,1946.08108,11.079603,-47.814219,82880.10102,265.318066,312.380164,7765.718262,6595.388881,284.28549,8.945796,2.557828,2.574798,2.540858,37.646832,0.997268
