 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,JD_MOBS,HJD_MOBS,BJD_MOBS,ALT_OBJ,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4
45,cpt1m012-fa06-20200224-0112-e91.fits,45,0,58904.34584,2458904.345838,NaN,NaN,NaN,2458904.351747,NaN,1.407115,11.066823,14,30,45,0.198237,0.33607,0.685649,0.519081,0.000491,0.000748,0.001302,0.001026,403.590956,449.176988,526.4761,506.072316,1537384.485,1444.509415,1936.638261,2510.720994,1937.138261,1585.779006,11.046034,-16.40645,304766.5021,615.75216,698.736514,436.167992,10265.96777,494.949952,247.284202,3044,5.173413,8.296352,8.058225,8.534479,70.694006,0.994612,12.840859,1446.722733,2548.649938,1447.222733,1547.850062,11.042344,-16.402783,386708.0301,754.910791,512.256593,12816.70313,628.025454,247.274605,7.883014,9.188053,8.272414,10.103691,71.949935,0.940342,13.078307,1215.988323,2570.775155,1216.488323,1525.724845,11.040606,-16.40059,625341.352,900.718849,694.269197,21457.78516,1015.573136,251.34827,10.376292,10.11837,12.043132,8.193608,351.940496,0.853932,12.174818,1418.276025,3016.440249,1418.776025,1080.059751,11.042101,-16.352138,525335.1026,839.89446,625.477519,17747.58594,853.159983,243.176556,9.598707,9.882867,11.518967,8.246767,350.300176,0.883266,12.642279
46,cpt1m012-fa06-20200224-0113-e91.fits,46,0,58904.34696,2458904.346955,NaN,NaN,NaN,2458904.352864,NaN,1.399062,10.792755,14,30,45,0.197884,0.336085,0.683723,0.52063,0.00049,0.000746,0.001296,0.001026,404.071477,450.291826,527.638149,507.664817,1540876.558,1444.170847,1936.638261,2510.720994,1937.138261,1585.779006,11.046036,-16.406457,304915.5026,615.75216,698.400587,436.591132,11056.30371,495.191933,245.123656,3041,5.051269,8.129866,7.910628,8.349105,65.638722,0.993326,12.015959,1446.722733,2548.649938,1447.222733,1547.850062,11.042345,-16.40279,387598.8025,754.785293,513.521932,13696.70215,629.472095,245.152451,7.719292,9.099438,8.151782,10.047095,69.396914,0.924988,12.248461,1215.988323,2570.775155,1216.488323,1525.724845,11.040607,-16.400596,625715.9383,899.985842,695.250869,22390.42969,1016.181475,248.700361,9.873314,9.81626,11.405766,8.226753,350.688427,0.889102,11.667484,1418.276025,3016.440249,1418.776025,1080.059751,11.042102,-16.352145,527561.8167,840.210735,627.892259,18495.67188,856.776234,240.846526,9.46032,9.627502,10.966708,8.288296,349.618065,0.914805,12.075595
47,cpt1m012-fa06-20200224-0114-e91.fits,47,0,58904.34807,2458904.348073,NaN,NaN,NaN,2458904.353983,NaN,1.391101,11.041739,14,30,45,0.198027,0.335186,0.688405,0.517991,0.000487,0.000742,0.001299,0.001018,406.705746,451.592145,529.815938,509.080665,1542443.432,1440.438115,1936.638261,2510.720994,1937.138261,1585.779006,11.046033,-16.406469,305445.4215,615.75216,694.745046,439.651097,10234.47754,496.052538,238.652976,3116,5.323415,8.276507,7.951487,8.601528,86.024551,0.99373,13.042515,1446.722733,2548.649938,1447.222733,1547.850062,11.042343,-16.402804,387215.6232,752.099858,514.846026,12666.34082,628.849801,239.747807,7.754609,9.145846,8.157941,10.13375,73.694771,0.935735,13.320281,1215.988323,2570.775155,1216.488323,1525.724845,11.040605,-16.400611,628892.7832,899.529805,699.135014,21221.96875,1021.340767,242.756303,10.467338,10.149902,11.925862,8.373942,352.4952,0.876416,12.491688,1418.276025,3016.440249,1418.776025,1080.059751,11.0421,-16.352158,526335.0258,836.692235,629.066464,17469.66016,854.783889,235.489586,9.828839,9.865786,11.383675,8.347898,348.807318,0.894317,12.947543
48,cpt1m012-fa06-20200224-0115-e91.fits,48,0,58904.34919,2458904.349194,NaN,NaN,NaN,2458904.355104,NaN,1.383287,11.261702,14,30,45,0.198025,0.335644,0.688339,0.517451,0.000487,0.000742,0.001299,0.001016,406.97524,452.148759,530.056602,509.218794,1541381.214,1438.702598,1936.638261,2510.720994,1937.138261,1585.779006,11.046033,-16.406466,305232.4262,615.75216,693.783803,439.953232,11133.51856,495.706627,238.082467,3134,4.926746,8.044596,7.829579,8.259613,78.256429,0.996608,11.744503,1446.722733,2548.649938,1447.222733,1547.850062,11.042343,-16.4028,387345.5129,751.186397,515.645004,13948.36231,629.060746,239.129169,7.709875,8.926675,8.071248,9.782103,71.846352,0.944461,11.760024,1215.988323,2570.775155,1216.488323,1525.724845,11.040604,-16.400607,628424.1884,898.584706,699.348858,23358.67969,1020.579754,242.277234,10.820265,10.11874,12.227269,8.01021,353.304435,0.831427,11.03715,1418.276025,3016.440249,1418.776025,1080.059751,11.0421,-16.352152,525611.5122,835.541554,629.066872,18852.84961,853.608881,234.083291,10.548185,9.882663,11.772352,7.992974,351.989023,0.852662,12.059088
49,cpt1m012-fa06-20200224-0116-e91.fits,49,0,58904.35032,2458904.350315,NaN,NaN,NaN,2458904.356225,NaN,1.375612,11.142729,14,30,45,0.197768,0.335249,0.687646,0.518522,0.000487,0.000743,0.001299,0.001019,405.856267,451.27389,529.415999,508.803486,1540082.554,1439.235877,1936.638261,2510.720994,1937.138261,1585.779006,11.046036,-16.406444,304579.2706,615.75216,694.38787,438.629884,10387.06055,494.645882,238.959929,3100,5.859004,8.493663,8.278183,8.709142,66.838747,0.994609,12.584432,1446.722733,2548.649938,1447.222733,1547.850062,11.042346,-16.402775,386677.9427,751.589467,514.480258,13490.86914,627.976592,239.702965,8.401114,9.381319,8.322015,10.440622,71.778991,0.923165,11.946263,1215.988323,2570.775155,1216.488323,1525.724845,11.040607,-16.400581,627520.2428,898.406121,698.481709,21152.19336,1019.11172,242.333916,9.68625,9.906778,11.381753,8.431803,346.176107,0.891848,12.798269,1418.276025,3016.440249,1418.776025,1080.059751,11.042103,-16.352131,525884.3683,836.289199,628.830755,18030.35547,854.052007,234.986159,9.362845,9.806091,11.250154,8.362028,347.723548,0.899556,12.306314
50,cpt1m012-fa06-20200224-0117-e91.fits,50,0,58904.35143,2458904.351433,NaN,NaN,NaN,2458904.357343,NaN,1.368077,10.841143,14,30,45,0.197261,0.336707,0.685596,0.518301,0.000486,0.000744,0.001294,0.001017,405.89885,452.786175,529.750794,509.398031,1545084.433,1442.20989,1936.638261,2510.720994,1937.138261,1585.779006,11.046035,-16.406482,304784.4962,615.75216,694.908012,438.596895,11034.1416,494.979175,239.807346,3035,5.196678,8.161267,8.133179,8.189356,66.810979,0.9999,11.867248,1446.722733,2548.649938,1447.222733,1547.850062,11.042345,-16.402816,389196.0473,753.227767,516.704328,13905.85547,632.066069,240.686823,7.813906,8.977061,8.231751,9.722371,69.075235,0.950988,11.864561,1215.988323,2570.775155,1216.488323,1525.724845,11.040607,-16.400622,628444.5574,900.392377,697.967434,22941.36328,1020.612834,243.325825,9.715665,9.784947,11.572986,7.996909,355.450181,0.871717,11.525626,1418.276025,3016.440249,1418.776025,1080.059751,11.042102,-16.352174,527443.8288,837.801208,629.557255,18865.25195,856.584618,235.466844,9.495593,9.692907,11.311164,8.074651,354.531937,0.890532,11.809867
51,cpt1m012-fa06-20200224-0118-e91.fits,51,0,58904.35255,2458904.352553,NaN,NaN,NaN,2458904.358463,NaN,1.360673,10.676949,14,30,45,0.197596,0.334632,0.685912,0.52073,0.000486,0.000739,0.001292,0.00102,406.531259,452.690291,530.720808,510.66806,1545984.81,1440.535728,1936.638261,2510.720994,1937.138261,1585.779006,11.046035,-16.406473,305480.8061,615.75216,695.433932,439.266467,10926.3291,496.110003,238.417661,3079,5.288496,8.224024,8.078166,8.369881,86.471077,0.998723,11.819211,1446.722733,2548.649938,1447.222733,1547.850062,11.042345,-16.402808,387624.5663,750.984665,516.155102,13801.47461,629.513937,238.092913,7.846346,9.095469,8.397281,9.793656,68.005549,0.954999,11.754476,1215.988323,2570.775155,1216.488323,1525.724845,11.040607,-16.400614,628982.5263,899.325197,699.393866,22559.37695,1021.486512,241.876297,9.755387,9.812639,11.509081,8.116197,354.508267,0.883038,11.523907,1418.276025,3016.440249,1418.776025,1080.059751,11.042102,-16.352164,529377.7178,838.080788,631.654758,18173.87109,859.725312,234.052793,8.976423,9.664674,11.167918,8.16143,352.236992,0.900627,12.289504
52,cpt1m012-fa06-20200224-0119-e91.fits,52,0,58904.35367,2458904.353669,NaN,NaN,NaN,2458904.359579,NaN,1.353409,10.56214,14,30,45,0.198406,0.334455,0.688029,0.519241,0.000488,0.000741,0.001299,0.00102,406.963602,451.380203,529.690064,509.235635,1545572.129,1443.506185,1936.638261,2510.720994,1937.138261,1585.779006,11.046035,-16.406503,306651.3004,615.75216,696.959468,439.98441,13134.62305,498.010921,240.806317,3034,4.799109,7.754356,7.632997,7.875714,270.919108,0.99902,9.764687,1446.722733,2548.649938,1447.222733,1547.850062,11.042344,-16.402836,387367.1831,752.85963,514.527765,15075.94434,629.095939,242.073585,7.168161,8.473903,7.81411,9.133697,69.409283,0.957704,11.390415,1215.988323,2570.775155,1216.488323,1525.724845,11.040606,-16.400643,629964.4787,901.580238,698.733682,25952.95313,1023.081232,245.22853,9.983472,9.637204,11.570383,7.704026,359.358968,0.851183,10.166193,1418.276025,3016.440249,1418.776025,1080.059751,11.042101,-16.352189,528240.4669,839.086145,629.542592,21737.95508,857.878382,237.28718,9.62087,9.373433,11.02789,7.718976,358.005489,0.88223,10.175907
53,cpt1m012-fa06-20200224-0120-e91.fits,53,0,58904.35479,2458904.354786,NaN,NaN,NaN,2458904.360696,NaN,1.346323,10.599842,14,30,45,0.197567,0.335688,0.68914,0.51675,0.000487,0.000743,0.001302,0.001017,405.516379,451.669529,529.431729,508.334777,1543051.985,1442.155251,1936.638261,2510.720994,1937.138261,1585.779006,11.046035,-16.406474,304855.5929,615.75216,695.686525,438.208276,10992.89551,495.094638,240.823231,3016,5.421493,8.250375,8.110186,8.390563,66.092807,0.997441,11.813937,1446.722733,2548.649938,1447.222733,1547.850062,11.042345,-16.402811,387802.8227,752.783401,515.158573,13893.46289,629.80343,241.545379,7.746328,9.013078,8.265824,9.760332,67.872203,0.947132,11.747968,1215.988323,2570.775155,1216.488323,1525.724845,11.040607,-16.40062,629538.3627,900.918203,698.774162,22339.57813,1022.389207,244.431203,9.765801,9.900057,11.63324,8.166874,355.570419,0.881784,11.697193,1418.276025,3016.440249,1418.776025,1080.059751,11.042102,-16.352169,525710.7995,837.54123,627.683487,18249.5957,853.770126,236.966709,8.903607,9.62798,11.083468,8.172492,353.292003,0.907655,12.224377
54,cpt1m012-fa06-20200224-0121-e91.fits,54,0,58904.35591,2458904.355907,NaN,NaN,NaN,2458904.361817,NaN,1.33929,11.026752,14,30,45,0.198179,0.333952,0.689462,0.518733,0.000488,0.00074,0.001301,0.001019,406.503751,451.062767,529.788757,509.033133,1540955.268,1439.338647,1936.638261,2510.720994,1937.138261,1585.779006,11.046034,-16.406471,305384.9851,615.75216,694.987294,439.410889,9901.314453,495.954387,239.269505,3059,5.159747,8.462931,8.273526,8.652336,82.195508,0.997842,13.303382,1446.722733,2548.649938,1447.222733,1547.850062,11.042344,-16.402806,385774.848,750.490594,514.030224,12115.0625,626.509939,239.38929,7.818228,9.305468,8.38668,10.224256,73.654825,0.946002,13.782376,1215.988323,2570.775155,1216.488323,1525.724845,11.040605,-16.400613,628857.2695,899.155052,699.386905,20722.46289,1021.283091,242.601941,10.359391,10.201602,11.949832,8.453371,352.287886,0.8807,12.504943,1418.276025,3016.440249,1418.776025,1080.059751,11.042101,-16.352163,526323.1503,836.647955,629.085563,16857.3418,854.764602,234.683397,10.169798,10.087217,11.730125,8.444309,352.248734,0.891559,13.172959
55,cpt1m012-fa06-20200224-0122-e91.fits,55,0,58904.35703,2458904.357027,NaN,NaN,NaN,2458904.362937,NaN,1.332429,10.986613,14,30,45,0.198337,0.334264,0.686363,0.520841,0.000487,0.00074,0.001295,0.001021,407.384005,451.582587,529.937724,509.905827,1541104.79,1438.328101,1936.638261,2510.720994,1937.138261,1585.779006,11.046035,-16.406457,305658.3714,615.75216,693.946733,440.463737,9765.308594,496.398375,237.459236,3101,5.528064,8.45756,8.32675,8.588369,59.711778,0.996037,13.684334,1446.722733,2548.649938,1447.222733,1547.850062,11.042345,-16.402793,386082.4232,750.109166,514.701647,12866.63379,627.00945,238.014736,8.150391,9.399911,8.505544,10.294278,68.996955,0.93559,12.514436,1215.988323,2570.775155,1216.488323,1525.724845,11.040607,-16.400601,627241.6622,897.827983,698.621199,20786.21484,1018.659296,241.602743,9.757368,9.982129,11.600166,8.364092,351.664671,0.891267,12.743458,1418.276025,3016.440249,1418.776025,1080.059751,11.042102,-16.352149,527780.7042,836.677284,630.805586,16807.04883,857.131714,233.308951,9.48388,9.936257,11.471553,8.400961,351.827141,0.901067,13.441507
56,cpt1m012-fa06-20200224-0123-e91.fits,56,0,58904.35814,2458904.358144,NaN,NaN,NaN,2458904.364054,NaN,1.325666,10.804834,14,30,45,0.199104,0.335315,0.685495,0.520183,0.000488,0.000742,0.001293,0.00102,408.225068,452.107929,530.153346,510.01619,1545771.401,1442.055044,1936.638261,2510.720994,1937.138261,1585.779006,11.046035,-16.406484,307768.6021,615.75216,697.106028,441.494679,11158.13379,499.825453,240.004763,3133,5.164512,8.147038,8.001966,8.29211,72.006718,0.998064,11.987343,1446.722733,2548.649938,1447.222733,1547.850062,11.042345,-16.402818,388163.1697,753.045276,515.457944,14613.32031,630.388645,241.417023,7.793978,8.866983,8.144902,9.589065,65.87343,0.940953,11.226312,1215.988323,2570.775155,1216.488323,1525.724845,11.040607,-16.400625,628669.016,899.609739,698.824156,24144.89258,1020.977362,244.108885,9.84422,9.737713,11.466923,8.008503,355.467208,0.878439,10.550732,1418.276025,3016.440249,1418.776025,1080.059751,11.042102,-16.352176,528939.2153,838.539134,630.78656,19600.97852,859.01317,236.365473,9.430013,9.514131,11.020383,8.007878,355.161464,0.901811,11.305535
57,cpt1m012-fa06-20200224-0124-e91.fits,57,0,58904.35926,2458904.359264,NaN,NaN,NaN,2458904.365174,NaN,1.319022,10.4372,14,30,45,0.19729,0.336073,0.685533,0.519171,0.000485,0.000741,0.001292,0.001017,406.456646,453.254966,530.781234,510.395718,1545350.963,1439.848839,1936.638261,2510.720994,1937.138261,1585.779006,11.046036,-16.406481,304881.7594,615.75216,694.226714,439.167426,11386.56152,495.137133,238.031589,3111,5.033269,8.117985,7.961183,8.274788,272.165759,0.9985,11.523809,1446.722733,2548.649938,1447.222733,1547.850062,11.042346,-16.402817,388714.1049,751.776016,517.061062,14603.8584,631.28338,238.503058,7.904175,8.98537,8.315738,9.655001,65.253155,0.947923,11.107455,1215.988323,2570.775155,1216.488323,1525.724845,11.040607,-16.400624,628518.9474,898.483309,699.533248,23301.18555,1020.733646,242.698591,9.224972,9.64952,11.192522,8.106518,355.334773,0.900134,11.218877,1418.276025,3016.440249,1418.776025,1080.059751,11.042103,-16.352175,528117.9106,837.09333,630.894897,18846.43164,857.679347,233.920218,8.781549,9.46743,10.853321,8.08154,353.539779,0.913521,12.048992
58,cpt1m012-fa06-20200224-0125-e91.fits,58,0,58904.36038,2458904.360382,NaN,NaN,NaN,2458904.366292,NaN,1.312503,10.701766,14,30,45,0.19869,0.335696,0.687949,0.5177,0.000482,0.000736,0.001288,0.001009,412.228095,456.290632,533.999985,513.112579,1545108.154,1431.046716,1936.638261,2510.720994,1937.138261,1585.779006,11.046036,-16.406465,306998.1875,615.75216,688.312886,446.015458,10837.60254,498.574276,224.743292,2988,5.310001,8.324152,8.132485,8.515819,69.241187,0.996221,12.018337,1446.722733,2548.649938,1447.222733,1547.850062,11.042345,-16.4028,388327.1992,745.779016,520.700088,13402.12109,630.655034,226.023196,7.997248,9.166453,8.292241,10.040666,69.241944,0.936272,12.338463,1215.988323,2570.775155,1216.488323,1525.724845,11.040607,-16.400608,629731.924,894.522769,703.986467,22308.08008,1022.703556,229.222061,9.674881,9.837305,11.451347,8.223264,351.774957,0.888989,11.852037,1418.276025,3016.440249,1418.776025,1080.059751,11.042102,-16.352158,527049.0311,831.587265,633.7868,17618.30078,855.943455,221.406861,9.387734,9.748906,11.231456,8.266356,352.357036,0.905028,12.986003
59,cpt1m012-fa06-20200224-0126-e91.fits,59,0,58904.3615,2458904.361502,NaN,NaN,NaN,2458904.367412,NaN,1.306076,10.670869,14,30,45,0.197291,0.336508,0.68435,0.519571,0.00048,0.000735,0.00128,0.00101,410.896492,457.621429,534.735601,514.407006,1549246.584,1432.14866,1936.638261,2510.720994,1937.138261,1585.779006,11.046035,-16.406478,305651.9815,615.75216,688.115185,444.187235,11627.54004,496.387997,225.674242,3055,5.04663,7.969105,7.814888,8.123322,80.759035,0.998336,11.323911,1446.722733,2548.649938,1447.222733,1547.850062,11.042345,-16.402812,390071.3876,746.614626,522.453451,14926.96094,633.487648,226.358807,7.632579,8.844203,8.066791,9.621615,68.929472,0.944647,11.00718,1215.988323,2570.775155,1216.488323,1525.724845,11.040607,-16.40062,629457.861,894.157872,703.967253,24679.38281,1022.25847,228.002352,9.705306,9.747082,11.5166,7.977564,355.106704,0.87277,10.415931,1418.276025,3016.440249,1418.776025,1080.059751,11.042102,-16.352171,529717.3351,833.125492,635.819382,20620.43555,860.27686,222.094536,9.597195,9.596952,11.211278,7.982627,355.624974,0.890426,10.559396
60,cpt1m012-fa06-20200224-0127-e91.fits,60,0,58904.36262,2458904.362624,NaN,NaN,NaN,2458904.368534,NaN,1.299768,11.120806,14,30,45,0.199052,0.336102,0.685966,0.518782,0.000483,0.000737,0.001286,0.001012,411.864201,455.942345,533.357179,512.797729,1543209.1,1430.707222,1936.638261,2510.720994,1937.138261,1585.779006,11.046033,-16.40647,307178.6028,615.75216,689.31302,445.630061,10566.78906,498.867276,226.022483,3017,5.115162,8.289463,7.965728,8.613198,86.828423,0.993843,12.36437,1446.722733,2548.649938,1447.222733,1547.850062,11.042343,-16.402805,388200.8045,746.034393,520.352423,12900.94922,630.449765,226.511999,7.894797,9.249385,8.293068,10.205702,75.61778,0.945525,12.784305,1215.988323,2570.775155,1216.488323,1525.724845,11.040605,-16.400613,627882.6825,893.503566,702.71984,21607.39648,1019.700333,230.167006,10.31323,10.19789,11.998556,8.397224,351.633072,0.872114,11.848881,1418.276025,3016.440249,1418.776025,1080.059751,11.0421,-16.352161,527125.6128,831.869711,633.663668,17375.10938,856.067826,222.301637,10.489165,10.111986,11.819001,8.404972,352.670048,0.884866,12.875659
61,cpt1m012-fa06-20200224-0128-e91.fits,61,0,58904.36374,2458904.363743,NaN,NaN,NaN,2458904.369653,NaN,1.293588,11.153798,14,30,45,0.19824,0.337148,0.685642,0.517695,0.000478,0.000734,0.001278,0.001004,414.307289,459.628607,536.543443,515.694872,1549091.255,1427.310139,1936.638261,2510.720994,1937.138261,1585.779006,11.046034,-16.406456,307091.2817,615.75216,685.084736,448.25299,10999.02637,498.725464,219.441957,2969,5.005219,8.106533,7.869968,8.343099,81.563872,0.996287,12.058263,1446.722733,2548.649938,1447.222733,1547.850062,11.042344,-16.40279,390587.396,743.967827,525.005762,13597.48535,634.325661,219.054822,7.900228,9.037948,8.06622,10.009676,73.838115,0.936719,12.29417,1215.988323,2570.775155,1216.488323,1525.724845,11.040605,-16.400597,630099.4713,891.806586,706.542743,22973.23047,1023.300464,223.055895,10.300634,10.040408,11.950923,8.129892,352.633453,0.855787,11.255605,1418.276025,3016.440249,1418.776025,1080.059751,11.042101,-16.352149,528404.3878,829.703032,636.859656,19420.76172,858.144595,215.13147,10.288304,9.884663,11.689776,8.07955,352.599886,0.866354,11.286404
62,cpt1m012-fa06-20200224-0129-e91.fits,62,0,58904.36486,2458904.364863,NaN,NaN,NaN,2458904.370773,NaN,1.287522,10.823784,14,30,45,0.197541,0.336294,0.684827,0.519459,0.000478,0.000733,0.001276,0.001007,413.25724,458.766757,536.491565,515.684443,1552169.113,1430.664137,1936.638261,2510.720994,1937.138261,1585.779006,11.046035,-16.406455,306616.5573,615.75216,686.017613,446.951436,11449.93457,497.954497,221.055212,2901,5.35057,8.173714,7.943105,8.404324,70.666204,0.994785,11.531219,1446.722733,2548.649938,1447.222733,1547.850062,11.042345,-16.40279,390621.5008,745.944317,523.660402,14609.97461,634.381048,221.780515,8.182698,9.111927,8.162354,10.0615,70.174846,0.928289,11.132304,1215.988323,2570.775155,1216.488323,1525.724845,11.040607,-16.400597,630906.0432,892.53674,706.868429,23151.57422,1024.610361,224.672603,9.469479,9.683615,11.296438,8.070792,350.268936,0.881833,11.626578,1418.276025,3016.440249,1418.776025,1080.059751,11.042102,-16.352148,530641.5687,832.913631,637.090749,19240.80469,861.777843,218.42251,9.138592,9.569284,11.030027,8.108541,351.908172,0.903492,11.765153
63,cpt1m012-fa06-20200224-0130-e91.fits,63,0,58904.36599,2458904.365986,NaN,NaN,NaN,2458904.371896,NaN,1.281535,10.623582,14,30,45,0.198195,0.335895,0.686131,0.518915,0.00048,0.000733,0.00128,0.001007,413.326247,458.198997,535.956506,515.140366,1550055.537,1430.18496,1936.638261,2510.720994,1937.138261,1585.779006,11.046036,-16.406456,307213.2795,615.75216,687.098437,447.116836,11094.75488,498.923592,222.201556,2966,5.588933,8.274694,8.250021,8.299368,47.376017,0.994818,12.10116,1446.722733,2548.649938,1447.222733,1547.850062,11.042346,-16.402793,389743.4971,745.255138,522.966535,15041.2041,632.955144,222.300704,8.335205,9.117331,8.309919,9.924743,64.72432,0.923501,10.638437,1215.988323,2570.775155,1216.488323,1525.724845,11.040608,-16.400602,630758.5281,893.092134,706.26367,22916.03711,1024.370792,225.239794,9.10415,9.507988,11.029669,7.986308,351.512796,0.893524,11.848917,1418.276025,3016.440249,1418.776025,1080.059751,11.042103,-16.352154,529553.5113,832.111915,636.396982,18510.07227,860.010806,218.932242,8.642255,9.329038,10.659212,7.998864,349.883723,0.911276,12.759135
64,cpt1m012-fa06-20200224-0131-e91.fits,64,0,58904.36711,2458904.367108,NaN,NaN,NaN,2458904.373018,NaN,1.27566,11.072348,14,30,45,0.19809,0.335269,0.686357,0.519542,0.000481,0.000734,0.001284,0.001011,411.913688,456.639775,534.427871,513.727295,1546915.107,1431.428488,1936.638261,2510.720994,1937.138261,1585.779006,11.046034,-16.406462,306428.89,615.75216,687.755885,445.548917,9812.130859,497.64972,224.27362,2893,5.113988,8.437582,8.031779,8.843386,79.857921,0.989532,13.70981,1446.722733,2548.649938,1447.222733,1547.850062,11.042344,-16.402796,388411.0143,745.408474,521.07137,12625.92969,630.791152,225.923426,7.553546,9.274951,8.176912,10.372991,75.595496,0.928986,13.103728,1215.988323,2570.775155,1216.488323,1525.724845,11.040606,-16.400603,629603.153,893.911168,704.324071,21219.38086,1022.494428,228.185435,10.596779,10.267146,11.958628,8.575665,351.78372,0.888144,12.092889,1418.276025,3016.440249,1418.776025,1080.059751,11.042101,-16.352151,528900.94,833.23259,634.757865,17656.28711,858.95101,221.35912,10.401497,10.129007,11.678667,8.579347,353.145104,0.905287,12.29188
