 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,EXPTIME,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
49,cpt1m013-fa14-20190616-0122-e91.fits,49,0,58651.2778,2458651.278,2458651.278,60.12,1.287909,6.565663,10,21,32,0.088892,0.181961,0.592091,0.088253,0.647612,0.000246,0.000345,0.000752,0.000264,0.000815,360.871633,527.628235,787.071824,334.864924,794.238995,3137024.175,1974.386014,2030.295744,2060.692472,2030.795744,2035.807528,11.046013,-16.406477,278857.4149,314.159265,752.537896,370.555977,8834.258789,887.63072,1024.745742,1525,5.163775,7.981237,8.183489,7.778985,340.865374,0.995838,1515.174238,1555.558409,1515.674238,2540.941591,11.042108,-16.352282,482939.2896,856.141663,564.08806,15221.6543,1537.243503,1030.450886,5.149207,7.957659,8.205069,7.710249,342.802781,0.994332,1025.605965,1315.681924,1026.105965,2780.818076,11.038414,-16.326751,1166643.796,1130.842618,1031.658852,34662.44141,3713.54254,1035.992952,5.165722,7.979458,8.227009,7.731908,343.40247,0.994513,2035.420159,1361.169351,2035.920159,2735.330649,11.046007,-16.330782,254399.8329,742.353199,342.693792,7949.691406,809.779818,1028.323837,5.158972,8.052985,8.197748,7.908223,329.378529,0.994419,1555.951821,3068.869492,1556.451821,1027.630508,11.042508,-16.51599,1233041.256,1155.564056,1067.047084,30851.38086,3924.89222,1034.77462,5.687697,8.181714,8.391394,7.972034,346.620747,0.996709
50,cpt1m013-fa14-20190616-0123-e91.fits,50,0,58651.27883,2458651.279,2458651.279,60.12,1.293452,6.568356,10,21,32,0.088426,0.182899,0.590017,0.08856,0.64731,0.000248,0.000348,0.000753,0.000266,0.000818,356.316838,524.989422,783.132364,333.348843,791.0906,3139249.634,1985.188969,2029.678079,2060.57412,2030.178079,2035.92588,11.046013,-16.406475,277591.8764,314.159265,759.024276,365.722,8952.246094,883.602386,1057.009822,1597,5.211085,7.865711,8.100608,7.630814,335.180363,0.991509,1514.506337,1555.45909,1515.006337,2541.04091,11.042109,-16.352274,485387.4617,864.876884,561.221453,15461.6543,1545.036277,1060.467776,5.167543,7.841127,8.084088,7.598166,335.078731,0.990783,1025.097947,1315.60899,1025.597947,2780.89101,11.038415,-16.32674,1164899.665,1135.621096,1025.781988,34792.69922,3707.990799,1068.542141,5.154544,7.86736,8.168105,7.566614,344.091716,0.991928,2034.91894,1361.017461,2035.41894,2735.482539,11.046009,-16.330772,255395.1907,748.647203,341.142249,8121.093262,812.948141,1058.203263,5.21465,7.955745,8.142783,7.768707,327.96659,0.988453,1555.374147,3068.736148,1555.874147,1027.763852,11.042508,-16.515988,1233567.317,1158.816339,1064.50632,33374.67188,3926.566722,1067.334857,5.528295,7.984314,8.2807,7.687929,342.488082,0.991804
51,cpt1m013-fa14-20190616-0124-e91.fits,51,0,58651.27983,2458651.28,2458651.28,60.067,1.298982,6.613042,10,21,32,0.088803,0.182593,0.588721,0.088259,0.649989,0.000245,0.000343,0.000744,0.000261,0.000813,363.10342,532.947174,791.171099,337.9919,799.686324,3164823.938,1978.730834,2030.016554,2060.664827,2030.516554,2035.835173,11.046013,-16.406479,281046.6282,314.159265,753.802901,372.838348,8944.273438,894.599202,1022.884822,1542,5.257951,8.02814,8.178281,7.877998,328.485473,0.993203,1514.836967,1555.552599,1515.336967,2540.947401,11.042108,-16.352289,488651.5554,857.106711,570.117524,14875.19336,1555.42621,1027.760945,5.061387,7.956979,8.167803,7.746155,336.149396,0.993809,1025.338656,1315.642729,1025.838656,2780.857271,11.038414,-16.326755,1172766.378,1133.980018,1034.203742,33444.40625,3733.031323,1037.567979,5.353116,7.986447,8.216501,7.756393,343.771686,0.995346,2035.202022,1361.149642,2035.702022,2735.350358,11.046007,-16.330787,256669.4058,741.936534,345.945231,8101.973633,817.004094,1028.699778,5.298381,8.021717,8.157397,7.886037,325.616888,0.991281,1555.647656,3068.841066,1556.147656,1027.658934,11.042508,-16.515989,1246736.599,1159.466817,1075.267166,32096.89258,3968.485849,1030.600043,5.526021,8.117291,8.330437,7.904144,341.913194,0.995773
52,cpt1m013-fa14-20190616-0125-e91.fits,52,0,58651.28083,2458651.281,2458651.282,60.064,1.304601,6.645259,10,21,32,0.088675,0.182604,0.589999,0.088942,0.647024,0.000259,0.00036,0.000777,0.000278,0.000843,342.13815,506.822996,759.681214,319.700584,767.641751,3041780.373,1985.280046,2030.008278,2060.506461,2030.508278,2035.993539,11.046012,-16.406478,269729.9287,314.159265,768.458508,351.001291,8358.863281,858.577029,1128.626416,1643,5.194917,8.038164,8.374641,7.701687,339.959453,0.988069,1514.888736,1555.368556,1515.388736,2541.131444,11.042108,-16.352283,469677.527,867.443769,541.450113,13969.91211,1495.030002,1134.917695,5.172373,7.998124,8.314316,7.681931,338.66847,0.988475,1025.453622,1315.450791,1025.953622,2781.049209,11.038414,-16.326747,1128710.203,1132.114832,996.992682,32198.42188,3592.796163,1143.24877,5.232841,8.024001,8.378071,7.66993,345.245929,0.989757,2035.186805,1361.010813,2035.686805,2735.489187,11.046007,-16.330786,248446.0147,759.805821,326.986196,7762.171387,790.828227,1135.103685,5.39199,8.153761,8.44294,7.864581,335.094895,0.987949,1555.74706,3068.670333,1556.24706,1027.829667,11.042508,-16.515991,1194946.628,1153.20826,1036.193261,30617.30273,3803.633253,1132.703416,5.621133,8.201484,8.556088,7.84688,342.997464,0.98916
53,cpt1m013-fa14-20190616-0126-e91.fits,53,0,58651.28183,2458651.282,2458651.282,60.068,1.310286,6.446802,10,21,32,0.08909,0.182478,0.592025,0.088475,0.646169,0.00026,0.000362,0.00078,0.000278,0.000844,342.09526,504.673576,758.552304,318.134642,765.558371,3045166.807,1992.201792,2029.950044,2060.558624,2030.450044,2035.941376,11.046013,-16.406469,271292.3883,314.159265,772.915667,350.998692,9095.885742,863.550492,1145.445361,1591,4.891387,7.820782,8.106498,7.535066,336.790201,0.988796,1514.775788,1555.442341,1515.275788,2541.057659,11.042108,-16.35227,469925.682,871.890267,538.973423,15148.99805,1495.819903,1155.620123,4.942915,7.801063,8.051206,7.55092,337.853286,0.991989,1025.397326,1315.56041,1025.897326,2780.93959,11.038415,-16.326735,1132404.146,1135.558697,997.222027,35735.98828,3604.554348,1160.435961,5.146229,7.787418,8.060645,7.51419,342.119184,0.99254,2035.1094,1361.048916,2035.6094,2735.451084,11.046008,-16.330772,247520.9985,760.79383,325.345696,8159.073242,787.883809,1149.497076,5.185253,7.875939,8.005978,7.745899,323.957701,0.988482,1555.60393,3068.789411,1556.10393,1027.710589,11.042508,-16.515992,1195315.981,1157.745453,1032.451458,32682.06055,3804.808937,1160.042715,5.422966,7.938986,8.211355,7.666617,342.154686,0.992879
54,cpt1m013-fa14-20190616-0127-e91.fits,54,0,58651.28283,2458651.283,2458651.283,60.072,1.316065,6.579298,10,21,32,0.08851,0.181832,0.591337,0.088975,0.647015,0.000285,0.000389,0.000829,0.000305,0.000899,311.094872,467.803784,712.91615,291.77833,719.695202,2889353.144,2017.330653,2030.187807,2060.697709,2030.687807,2035.802291,11.046013,-16.406471,255737.2292,314.159265,802.429733,318.703581,8581.927734,814.036883,1337.059433,1596,5.165978,7.997113,8.227446,7.766781,336.460448,0.992857,1514.981452,1555.580373,1515.481452,2540.919627,11.042107,-16.35227,444543.9424,891.489299,498.653145,13697.4502,1415.027317,1340.03377,5.068696,7.979722,8.244052,7.715391,339.331147,0.992231,1025.520295,1315.674137,1026.020295,2780.825863,11.038413,-16.326732,1073676.587,1139.946858,941.865473,31793.26758,3417.618722,1346.432725,5.23001,7.985671,8.221009,7.750333,345.514446,0.995469,2035.317842,1361.260155,2035.817842,2735.239845,11.046007,-16.330776,236075.8032,792.073663,298.047788,7711.463379,751.45262,1338.511614,5.315052,8.063592,8.181618,7.945566,324.774139,0.992349,1555.836312,3068.813497,1556.336312,1027.686503,11.042507,-16.515989,1135056.811,1161.038443,977.622074,28964.72656,3612.998044,1346.351143,5.669951,8.15486,8.394564,7.915157,344.011682,0.995205
55,cpt1m013-fa14-20190616-0128-e91.fits,55,0,58651.28383,2458651.284,2458651.285,60.12,1.321956,7.015591,10,21,32,0.089068,0.182769,0.591065,0.087937,0.647865,0.000308,0.000418,0.000879,0.00033,0.000955,288.97744,436.724789,672.055522,266.484658,678.355028,2737629.09,2033.707914,2030.128322,2060.421865,2030.628322,2036.078135,11.046013,-16.406472,243836.2648,314.159265,824.117788,295.875503,7514.567871,776.154937,1492.412673,1624,5.552835,8.253692,8.521103,7.986281,335.233638,0.990053,1515.031091,1555.340478,1515.531091,2541.159522,11.042109,-16.352279,423035.4567,909.826164,464.962949,11798.1377,1346.563681,1496.181175,5.545467,8.231328,8.517288,7.945367,336.694471,0.989794,1025.556611,1315.456938,1026.056611,2781.043062,11.038415,-16.326744,1017002.474,1139.651254,892.380428,26148.23438,3237.219417,1502.933963,5.70094,8.263336,8.591043,7.935629,343.673781,0.991153,2035.24161,1360.950701,2035.74161,2735.549299,11.046007,-16.330781,221281.0435,814.037095,271.831646,6733.092285,704.359438,1498.331653,5.803673,8.294051,8.508299,8.079802,328.102177,0.98633,1555.810912,3068.635448,1556.310912,1027.864552,11.042508,-16.51599,1076310.116,1160.48389,927.466659,26089.39258,3426.001506,1502.900512,5.895744,8.356657,8.707887,8.005428,341.046115,0.988689
56,cpt1m013-fa14-20190616-0129-e91.fits,56,0,58651.28483,2458651.285,2458651.286,60.068,1.327944,6.896398,10,21,32,0.088369,0.182527,0.590681,0.088034,0.648524,0.000278,0.000381,0.000815,0.000297,0.000886,318.098181,479.119055,724.998201,296.212159,731.613499,2928626.538,2009.24793,2030.0671,2060.6473,2030.5671,2035.8527,11.046013,-16.406457,258801.0096,314.159265,793.977349,325.955155,7970.961426,823.789199,1283.240179,1516,5.405804,8.223664,8.464784,7.982544,332.2805,0.989333,1514.942098,1555.526558,1515.442098,2540.973442,11.042108,-16.352266,452042.5379,884.144678,511.27666,13125.22363,1438.896088,1282.944869,5.264156,8.179794,8.471308,7.88828,338.05442,0.990243,1025.496378,1315.655884,1025.996378,2780.844116,11.038414,-16.326738,1087512.172,1136.858636,956.594019,29782.27539,3461.658757,1292.217517,5.443486,8.167929,8.439085,7.896774,342.430561,0.993422,2035.260381,1361.12509,2035.760381,2735.37491,11.046007,-16.33076,236959.5165,783.205716,302.550801,7190.895996,754.265567,1286.369235,5.565495,8.247836,8.427076,8.068596,327.129656,0.98882,1555.774738,3068.83931,1556.274738,1027.66069,11.042508,-16.515979,1152112.311,1161.682694,991.76162,27815.80664,3667.287387,1293.728069,5.787456,8.307856,8.594098,8.021614,342.177314,0.992827
57,cpt1m013-fa14-20190616-0130-e91.fits,57,0,58651.28584,2458651.286,2458651.287,60.076,1.334028,6.941822,10,21,32,0.088066,0.184462,0.595846,0.089302,0.636422,0.000368,0.000492,0.001019,0.000395,0.001083,239.366958,374.689162,584.744228,225.826285,587.877154,2374529.714,2040.397037,2030.019909,2060.434244,2030.519909,2036.065756,11.046013,-16.406467,209115.8678,314.159265,854.941028,244.596833,6902.857422,665.636481,1758.056233,1591,5.411378,8.277525,8.47978,8.07527,332.900205,0.993029,1514.89315,1555.322252,1515.39315,2541.177748,11.042108,-16.352273,369797.7697,928.290534,398.364258,10887.19043,1177.10286,1751.717016,5.449113,8.33233,8.562942,8.101719,335.12753,0.992673,1025.5181,1315.409399,1026.0181,2781.090601,11.038414,-16.326738,886585.8943,1128.082103,785.923198,23505.31641,2822.090551,1753.460024,5.642296,8.334594,8.587905,8.081283,340.294469,0.993822,2035.19035,1360.898718,2035.69035,2735.601282,11.046007,-16.330765,194666.2618,845.919702,230.123806,6637.546875,619.641956,1752.595341,5.410697,8.365024,8.476843,8.253205,323.720032,0.992046,1555.769699,3068.585829,1556.269699,1027.914171,11.042508,-16.515988,923479.7883,1146.013691,805.819159,22449.51953,2939.527463,1792.834557,5.899229,8.419862,8.693381,8.146343,340.727313,0.993114
58,cpt1m013-fa14-20190616-0131-e91.fits,58,0,58651.28684,2458651.287,2458651.288,60.064,1.340188,7.157225,10,21,32,0.088604,0.182118,0.592079,0.087946,0.648023,0.000271,0.000374,0.000805,0.00029,0.000873,327.501913,486.996551,735.048358,303.299798,742.13438,2929224.876,1979.687095,2030.11023,2060.578345,2030.61023,2035.921655,11.046012,-16.406463,259540.2446,314.159265,772.828636,335.831558,7233.633301,826.142257,1179.686801,1563,5.67458,8.415086,8.669415,8.160757,336.706577,0.992278,1515.009596,1555.492681,1515.509596,2541.007319,11.042108,-16.352271,451277.6156,868.159354,519.809657,11779.25098,1436.461265,1185.465409,5.570171,8.392588,8.706039,8.079136,339.353614,0.990144,1025.56185,1315.611352,1026.06185,2780.888648,11.038414,-16.326739,1089351.212,1125.35534,968.006436,26846.37695,3467.512603,1193.66864,5.80703,8.398962,8.675916,8.122009,341.368305,0.993148,2035.227727,1361.103838,2035.727727,2735.396162,11.046006,-16.330769,236788.4349,764.006738,309.929773,6851.250488,753.720998,1188.940306,5.71326,8.394749,8.534838,8.25466,326.286187,0.992444,1555.833607,3068.81346,1556.333607,1027.68654,11.042508,-16.515989,1151807.613,1146.878108,1004.298195,25571.10742,3666.317503,1188.623528,6.07926,8.571053,8.847302,8.294804,340.9712,0.993312
59,cpt1m013-fa14-20190616-0132-e91.fits,59,0,58651.28784,2458651.288,2458651.289,60.068,1.346465,7.066714,10,21,32,0.088098,0.182779,0.589627,0.088297,0.648565,0.000239,0.000336,0.000732,0.000254,0.000797,368.89958,544.300647,805.674088,346.957788,814.110809,3222835.213,1977.530924,2030.054738,2060.592012,2030.554738,2035.907988,11.046012,-16.406475,283924.914,314.159265,749.676903,378.729707,7993.430664,903.761071,983.722775,1620,5.482806,8.278986,8.516865,8.041108,335.628299,0.992418,1514.895469,1555.480434,1515.395469,2541.019566,11.042108,-16.352282,498036.9028,854.988476,582.507153,13373.95215,1585.300699,987.963079,5.502375,8.25373,8.484318,8.023141,339.677456,0.994586,1025.438093,1315.550298,1025.938093,2780.949702,11.038414,-16.326745,1195419.172,1136.07002,1052.240752,30422.73828,3805.137405,995.251253,5.692869,8.299391,8.57888,8.019901,345.97845,0.99419,2035.174309,1361.117617,2035.674309,2735.382383,11.046007,-16.330785,261477.951,735.99838,355.269737,7168.615723,832.310168,987.402237,5.663829,8.339892,8.450601,8.229182,326.871437,0.995654,1555.725298,3068.780236,1556.225298,1027.719764,11.042508,-16.515991,1267901.188,1160.721568,1092.338786,29668.90625,4035.854827,993.298667,5.834468,8.40029,8.6472,8.153379,342.987166,0.994978
60,cpt1m013-fa14-20190616-0133-e91.fits,60,0,58651.28884,2458651.289,2458651.29,60.068,1.352819,6.986823,10,21,32,0.08859,0.182604,0.590566,0.088466,0.647509,0.000238,0.000335,0.000732,0.000254,0.000795,372.51978,545.154933,806.720753,348.531737,814.460106,3216512.966,1971.519774,2029.966004,2060.569526,2030.466004,2035.930474,11.046012,-16.406481,284951.1591,314.159265,744.722213,382.627447,8042.103516,907.02771,963.539396,1517,5.389103,8.258269,8.548016,7.968521,337.503731,0.990179,1514.881553,1555.430302,1515.381553,2541.069698,11.042108,-16.352285,496655.5123,851.199274,583.477368,13294.25,1580.903596,968.44974,5.45906,8.212136,8.505827,7.918446,340.795272,0.991689,1025.445519,1315.53256,1025.945519,2780.96744,11.038414,-16.326751,1194269.098,1132.985965,1054.089932,30649.33008,3801.476607,977.046689,5.668331,8.234778,8.564606,7.90495,347.401306,0.992188,2035.177706,1361.090347,2035.677706,2735.409653,11.046007,-16.33079,261424.2058,732.384909,356.949198,7505.129395,832.139092,969.476352,5.522357,8.268303,8.477486,8.059119,331.725248,0.991584,1555.732532,3068.662227,1556.232532,1027.837773,11.042508,-16.515987,1264164.15,1158.578941,1091.133375,29767.0625,4023.959467,974.669332,5.828549,8.359737,8.608198,8.111277,342.137653,0.994648
61,cpt1m013-fa14-20190616-0134-e91.fits,61,0,58651.28984,2458651.29,2458651.291,60.072,1.359322,7.211052,10,21,32,0.088141,0.182279,0.592046,0.08848,0.64652,0.000238,0.000336,0.000737,0.000255,0.000797,369.690174,542.24795,803.219269,346.839077,811.062403,3198629.623,1969.149567,2030.051269,2060.660136,2030.551269,2035.839864,11.046013,-16.40647,281930.4805,314.159265,742.599695,379.653375,7753.706055,897.412591,966.842684,1558,5.709437,8.378676,8.542537,8.214816,329.705325,0.993661,1514.958066,1555.528043,1515.458066,2540.971957,11.042109,-16.352271,493152.2856,849.870336,580.267677,12541.58691,1569.752479,974.215801,5.65126,8.361157,8.595386,8.126928,339.713536,0.994568,1025.469542,1315.641042,1025.969542,2780.858958,11.038415,-16.326736,1189498.209,1133.149094,1049.727891,28194.40234,3786.290394,981.672184,5.942905,8.410202,8.654045,8.166359,345.833586,0.995667,2035.275247,1361.093519,2035.775247,2735.406481,11.046008,-16.330767,260010.0039,731.999011,355.205403,7025.715332,827.637548,974.29332,5.792662,8.370531,8.528275,8.212787,328.170364,0.99279,1555.725964,3068.843811,1556.225964,1027.656189,11.042508,-16.515986,1255969.124,1155.604175,1086.850629,28172.98828,3997.87389,978.530374,5.972171,8.491642,8.711398,8.271886,339.874477,0.995407
62,cpt1m013-fa14-20190616-0135-e91.fits,62,0,58651.29084,2458651.291,2458651.292,60.072,1.365883,7.231896,10,21,32,0.088704,0.181542,0.592751,0.088459,0.647246,0.000252,0.000351,0.000764,0.00027,0.000827,351.88842,517.891007,775.577281,327.90209,782.840463,3108622.304,1986.877328,2029.913888,2060.523289,2030.413888,2035.976711,11.046013,-16.406476,275748.0108,314.159265,763.546704,361.140987,7415.552246,877.733179,1084.465121,1564,5.685759,8.397485,8.616464,8.178507,342.179093,0.995887,1514.822318,1555.389233,1515.322318,2541.110767,11.042109,-16.352282,477634.8978,863.150558,553.362207,12174.94922,1520.3591,1088.467068,5.655151,8.370743,8.571171,8.170315,339.359131,0.995944,1025.314062,1315.54342,1025.814062,2780.95658,11.038415,-16.326754,1156890.473,1136.620616,1017.833442,28137.11523,3682.496749,1095.45424,5.84908,8.400013,8.634203,8.165823,346.516343,0.996092,2035.050849,1361.047209,2035.550849,2735.452791,11.046007,-16.33079,252638.2196,753.10624,335.461594,6958.830566,804.172429,1087.427796,5.849133,8.443006,8.531326,8.354686,323.097258,0.994374,1555.606803,3068.726309,1556.106803,1027.773691,11.042508,-16.515985,1221458.713,1159.127775,1053.774001,28090.86719,3888.02384,1097.735223,5.909307,8.531962,8.777893,8.28603,344.286923,0.995443
63,cpt1m013-fa14-20190616-0136-e91.fits,63,0,58651.29184,2458651.292,2458651.293,60.064,1.372577,7.621664,10,21,32,0.088334,0.182771,0.590852,0.088141,0.647622,0.000244,0.000342,0.000745,0.000261,0.000809,362.748755,534.109611,792.710036,338.174071,800.814802,3168340.405,1977.728209,2029.982753,2060.644801,2030.482753,2035.855199,11.046012,-16.40647,279873.3971,314.159265,751.49573,372.421806,6849.848145,890.864692,1010.100567,1586,6.225785,8.719698,8.978581,8.460815,333.793959,0.99054,1514.95994,1555.521531,1515.45994,2540.978469,11.042108,-16.352266,489596.6836,856.81205,571.416664,11085.38867,1558.434646,1016.75769,6.072768,8.687374,8.944289,8.430458,334.889178,0.991469,1025.498665,1315.660616,1025.998665,2780.839384,11.038414,-16.326731,1176740.294,1134.732869,1037.01966,25626.15234,3745.68069,1024.687576,6.105774,8.695987,8.965526,8.426448,342.439825,0.994267,2035.136552,1361.116247,2035.636552,2735.383753,11.046007,-16.330761,256641.2165,741.496749,346.112396,6286.413574,816.914364,1014.420128,6.160631,8.712678,8.902802,8.522553,328.778599,0.991109,1555.769623,3068.747639,1556.269623,1027.752361,11.042508,-16.515992,1245362.211,1157.517112,1075.890972,25229.87109,3964.111036,1024.659949,6.311468,8.838427,9.154613,8.52224,338.525753,0.99047
64,cpt1m013-fa14-20190616-0137-e91.fits,64,0,58651.29284,2458651.293,2458651.294,60.12,1.379378,7.406537,10,21,32,0.088229,0.182108,0.590398,0.088181,0.649306,0.000242,0.00034,0.000741,0.000259,0.000807,364.489692,535.940001,796.307294,340.850839,804.475244,3191687.227,1982.868204,2029.848674,2060.701494,2030.348674,2035.798506,11.046012,-16.406489,281598.9976,314.159265,752.515944,374.210008,7335.247559,896.357449,1018.50658,1584,5.856236,8.481569,8.663332,8.299805,336.631641,0.996093,1514.853763,1555.518961,1515.353763,2540.981039,11.042109,-16.352286,491691.3081,857.72877,573.248007,12379.40332,1565.102043,1025.505584,5.707039,8.459741,8.678351,8.24113,337.164742,0.994537,1025.349385,1315.665447,1025.849385,2780.834553,11.038415,-16.326754,1184838.554,1137.845098,1041.300398,28013.03906,3771.458251,1035.376941,5.894472,8.465432,8.709655,8.221209,347.945306,0.996011,2035.121019,1361.101517,2035.621019,2735.398483,11.046008,-16.330787,258639.9095,741.274071,348.912662,6673.544434,823.276401,1023.513054,5.911482,8.5263,8.623382,8.429217,325.747083,0.996138,1555.671688,3068.763365,1556.171688,1027.736635,11.042508,-16.515984,1256517.456,1162.707597,1080.682245,27739.87891,3999.619285,1034.773137,6.041791,8.617873,8.827122,8.408625,340.395189,0.996077
65,cpt1m013-fa14-20190616-0138-e91.fits,65,0,58651.29384,2458651.294,2458651.295,60.068,1.38629,7.356695,10,21,32,0.088522,0.18176,0.591868,0.088873,0.64682,0.000247,0.000346,0.000753,0.000265,0.000816,357.917325,525.26673,785.538106,335.509679,793.135134,3152762.496,1988.036194,2029.983429,2060.752334,2030.483429,2035.747666,11.046013,-16.406461,279088.6989,314.159265,759.638733,367.396615,7754.539551,888.36692,1055.636603,1569,5.737687,8.442121,8.530678,8.353564,325.212396,0.996387,1514.891871,1555.626909,1515.391871,2540.873091,11.042108,-16.352258,484909.7119,863.901246,561.302249,12315.90137,1543.515552,1062.089702,5.758577,8.461154,8.567653,8.354656,327.467346,0.996436,1025.536123,1315.738273,1026.036123,2780.761727,11.038415,-16.326722,1172219.441,1138.618436,1029.51033,27787.09961,3731.29037,1066.650459,5.865207,8.469571,8.577195,8.361947,331.649886,0.997858,2035.169244,1361.19547,2035.669244,2735.30453,11.046008,-16.33075,257325.3444,749.305443,343.418491,6819.813965,819.092011,1060.645466,5.91163,8.499734,8.555571,8.443896,319.679425,0.993473,1555.702766,3069.009087,1556.202766,1027.490913,11.042508,-16.516001,1238307.998,1161.056397,1066.535614,27170.58594,3941.656779,1068.531689,6.103839,8.569016,8.733538,8.404494,332.92526,0.995704
66,cpt1m013-fa14-20190616-0139-e91.fits,66,0,58651.29484,2458651.295,2458651.296,60.068,1.39331,7.43389,10,21,32,0.088069,0.181675,0.589271,0.088433,0.650786,0.000258,0.000359,0.000773,0.000276,0.000845,340.767648,506.487637,762.001895,320.304412,769.974013,3069529.281,1997.431189,2030.198653,2060.669763,2030.698653,2035.830237,11.046013,-16.406474,270331.9002,314.159265,773.552776,349.467947,7227.254395,860.493164,1147.458843,1552,5.862983,8.563029,8.707859,8.418199,331.769074,0.996254,1515.1507,1555.4711,1515.6507,2541.0289,11.042109,-16.352268,471920.3886,872.704696,540.756101,11448.5,1502.169252,1153.102788,5.827225,8.570509,8.752878,8.388139,333.421994,0.994968,1025.746652,1315.650635,1026.246652,2780.849365,11.038416,-16.32674,1138122.666,1138.052803,1000.061388,25752.95703,3622.756963,1159.173702,6.042256,8.625195,8.80542,8.444971,337.465879,0.996502,2035.406591,1361.090693,2035.906591,2735.409307,11.046008,-16.330771,249392.2036,761.291547,327.590927,6635.401367,793.840039,1150.88884,5.900457,8.666012,8.730364,8.601659,321.216458,0.995242,1555.874703,3068.880255,1556.374703,1027.619745,11.042508,-16.515993,1210094.023,1163.352426,1040.178364,25543.63672,3851.848907,1158.719765,6.179832,8.70827,8.893122,8.523418,340.067831,0.996944
67,cpt1m013-fa14-20190616-0140-e91.fits,67,0,58651.29584,2458651.296,2458651.297,60.068,1.400418,7.484976,10,21,32,0.088295,0.183388,0.589171,0.088376,0.647691,0.000282,0.000387,0.000822,0.000303,0.000895,313.363239,473.736057,716.855179,291.822612,723.840866,2905509.73,2016.570675,2029.95858,2060.626369,2030.45858,2035.873631,11.046012,-16.406474,256542.0153,314.159265,799.076044,321.048312,6962.179688,816.598597,1317.627684,1554,5.948361,8.624472,8.830935,8.41801,332.613787,0.993118,1514.867504,1555.577821,1515.367504,2540.922179,11.042108,-16.352288,450263.1519,890.65906,505.539294,11168.16309,1433.232126,1322.960868,5.938277,8.577377,8.791867,8.362886,334.751385,0.993826,1025.491184,1315.651259,1025.991184,2780.848741,11.038414,-16.326751,1077191.607,1138.603949,946.063473,25169.9082,3428.807377,1333.708981,5.929009,8.569685,8.801529,8.337842,338.579348,0.994563,2035.116062,1361.212288,2035.616062,2735.287712,11.046006,-16.330788,235927.4635,791.671972,298.011641,6375.020996,750.98044,1324.327381,5.949233,8.581381,8.74869,8.414073,328.300544,0.992422,1555.680983,3068.796892,1556.180983,1027.703108,11.042508,-16.515993,1142127.508,1161.946755,982.943068,24243.04883,3635.50477,1328.140349,6.226113,8.749888,8.987658,8.512117,340.806657,0.9952
