 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,RA_T1,DEC_T1
153,cpt1m012-fa06-20190714-0342-e91.fits,153,0,58679.54798,2458679.547983,2458679.552791,1.117355,50.008,6.320676,9,18,27,0.134811,0.40723,0.181212,0.649387,0.195442,0.000295,0.000626,0.000371,0.000922,0.000388,456.702846,650.74547,487.908366,704.675848,504.229155,2046882.144,1438.334483,1942.190669,1845.88344,1942.690669,1840.61656,275941.2373,254.469005,572.243883,482.209151,9098.495117,1084.380541,311.988184,1049,4.959571,7.203164,6.819193,7.587136,290.317664,0.980375,2520.53817,1624.000964,2521.03817,2062.499036,592334.9501,762.867112,776.458889,20014.69727,2327.729266,314.170343,4.967058,6.878358,6.168017,7.588699,279.876899,0.952849,1768.073003,1098.574138,1768.573003,2587.925862,314016.7071,598.364427,524.791737,9982.871094,1234.007683,310.449555,4.909091,7.23935,6.735888,7.742811,86.693495,0.980582,1399.915971,1604.603813,1400.415971,2081.896187,805886.7869,867.75919,928.698648,24064.0918,3166.934956,316.458701,5.53089,7.130673,6.956694,7.304652,290.498206,0.995825,2960.714941,1004.239848,2961.214941,2682.260152,334643.7001,613.020271,545.893367,12261.21387,1315.066643,311.761535,4.942447,6.87081,5.939102,7.802518,270.263344,0.929073,22.193579,-58.968762
154,cpt1m012-fa06-20190714-0343-e91.fits,154,0,58679.54887,2458679.548867,2458679.553675,1.117226,49.976,6.566126,9,18,27,0.135446,0.407212,0.182657,0.64849,0.19445,0.000296,0.000626,0.000373,0.000921,0.000387,456.915363,650.610733,489.54667,704.437529,503.057529,2045150.158,1437.402479,1942.198171,1846.009717,1942.698171,1840.490283,277007.4667,254.469005,574.144056,482.470321,8776.454102,1088.570558,315.640259,1101,5.13103,7.220093,6.811148,7.629037,289.075585,0.979382,2520.54482,1624.084426,2521.04482,2062.415574,591815.0605,762.360295,776.293131,19058.04102,2325.686229,314.392747,5.113336,6.944126,6.221703,7.666549,279.010009,0.953146,1768.102667,1098.641469,1768.602667,2587.858531,315866.0851,599.472472,526.906738,9751.893555,1241.275279,313.905172,5.4015,7.27052,6.773712,7.767329,86.485263,0.981215,1399.94288,1604.675978,1400.44288,2081.824022,804529.9105,866.904839,928.048702,22865.99414,3161.602768,315.173359,5.823435,7.209726,7.015962,7.403489,287.61429,0.995676,2960.716094,1004.353148,2961.216094,2682.146852,332939.1023,611.589259,544.383501,11681.10938,1308.367997,314.189133,5.04065,6.94224,5.990773,7.893707,270.789001,0.927554,22.193579,-58.96876
155,cpt1m012-fa06-20190714-0344-e91.fits,155,0,58679.54974,2458679.549743,2458679.554551,1.117113,49.992,6.483281,9,18,27,0.135936,0.404265,0.18228,0.653001,0.194601,0.000296,0.000622,0.000373,0.000926,0.000387,458.898253,649.705541,488.464019,705.081198,503.310281,2045973.134,1437.811318,1942.015819,1845.974695,1942.515819,1840.525305,278121.9075,254.469005,573.68382,484.799985,9300.124023,1092.950034,310.691904,1085,5.095371,7.218189,6.824524,7.611854,290.889336,0.978732,2520.400736,1624.083793,2520.900736,2062.416207,589002.7558,760.63221,774.359471,19237.13672,2314.63457,312.353274,4.886184,6.886592,6.1595,7.613684,279.369544,0.951369,1767.880593,1098.638883,1768.380593,2587.861117,315440.8042,600.264215,525.503264,10124.27637,1239.604031,310.590683,5.276012,7.223747,6.712285,7.735209,86.968591,0.979923,1399.808521,1604.668546,1400.308521,2081.831454,808240.3543,868.349568,930.777631,24093.02344,3176.183891,314.908337,5.635047,7.155615,6.970257,7.340973,291.17444,0.995093,2960.561445,1004.366382,2961.061445,2682.133618,333289.2197,611.875746,544.700818,12213.07715,1309.743871,313.281753,4.957663,6.85025,5.873042,7.827458,271.110385,0.921697,22.19358,-58.968761
156,cpt1m012-fa06-20190714-0345-e91.fits,156,0,58679.55063,2458679.550630,2458679.555438,1.117018,49.976,7.142391,9,18,27,0.138781,0.404262,0.18402,0.651525,0.193601,0.000303,0.000629,0.000379,0.000935,0.00039,458.678519,642.513181,485.058179,696.92414,495.800187,2007999.875,1427.43757,1942.193747,1846.092313,1942.693747,1840.407687,278672.9081,254.469005,574.351869,485.195441,7442.847168,1095.115329,311.130216,1029,5.740421,7.63537,7.27694,7.993801,288.713691,0.986084,2520.564006,1624.161719,2521.064006,2062.338281,578067.2339,754.676229,765.980446,15842.81641,2271.660684,312.773859,5.846399,7.285067,6.600743,7.969392,278.243403,0.962282,1768.048395,1098.716591,1768.548395,2587.783409,312082.872,597.532892,522.285679,8247.490234,1226.408191,311.465731,5.941768,7.614366,7.117604,8.111128,87.179305,0.982954,1399.897576,1604.79257,1400.397576,2081.70743,792154.0717,861.398581,919.613857,19355.27148,3112.968795,314.988228,6.217323,7.510855,7.334406,7.687304,287.767259,0.99667,2960.739009,1004.366103,2961.239009,2682.133897,325695.6978,607.444429,536.173652,9697.016602,1279.903216,311.540336,5.482765,7.314621,6.421642,8.2076,270.442989,0.942109,22.19358,-58.96875
157,cpt1m012-fa06-20190714-0346-e91.fits,157,0,58679.55151,2458679.551506,2458679.556314,1.116938,49.988,6.92453,9,18,27,0.13714,0.405293,0.183024,0.648009,0.195714,0.0003,0.000628,0.000377,0.000927,0.000391,457.109521,645.032368,485.624245,699.360468,501.000817,2019671.039,1430.04134,1942.158181,1845.926706,1942.658181,1840.573294,276977.8193,254.469005,573.318001,483.113768,8408.853516,1088.454051,309.337072,1098,5.345355,7.409361,7.04959,7.769132,288.697735,0.985128,2520.511139,1624.017174,2521.011139,2062.482826,582482.1307,757.490865,768.962581,17276.38867,2289.010132,310.924521,5.362082,7.091908,6.393256,7.79056,277.825502,0.958934,1768.00052,1098.627389,1768.50052,2587.872611,312460.3139,597.879426,522.61426,8895.573242,1227.891444,310.922261,5.446533,7.435948,6.91529,7.956607,85.797161,0.980156,1399.886057,1604.606291,1400.386057,2081.893709,794149.4625,861.679513,921.629736,21112.28125,3120.810185,313.202591,5.985432,7.353582,7.168899,7.538265,286.516108,0.996415,2960.674801,1004.23084,2961.174801,2682.26916,330579.1323,609.322929,542.535192,10555.99902,1299.093901,310.462416,5.340858,7.115731,6.216727,8.014736,89.741236,0.938138,22.19358,-58.968755
158,cpt1m012-fa06-20190714-0347-e91.fits,158,0,58679.55239,2458679.552394,2458679.557202,1.116876,49.98,6.570248,9,18,27,0.135566,0.403052,0.182839,0.652909,0.194956,0.000296,0.000619,0.000372,0.000924,0.000386,458.536594,650.632478,490.989885,706.492838,504.471461,2053074.742,1439.673335,1942.023582,1845.962003,1942.523582,1840.537997,278328.1069,254.469005,574.7587,484.252099,9427.617188,1093.760346,310.286107,1027,5.107458,7.171275,6.761695,7.580855,288.508159,0.979667,2520.409089,1624.107184,2520.909089,2062.392816,589782.3851,760.961212,775.049209,19285.16602,2317.698319,311.567921,4.851279,6.856158,6.099416,7.612899,277.869623,0.948658,1767.91424,1098.620593,1768.41424,2587.879407,317357.3364,600.45645,528.526817,10281.7793,1247.135526,310.231769,5.243995,7.192914,6.689542,7.696285,85.169118,0.980039,1399.812292,1604.686127,1400.312292,2081.813873,810977.1134,869.858811,932.308902,23775.37305,3186.938675,314.400665,5.670099,7.141162,6.924677,7.357648,284.809184,0.995145,2960.555076,1004.291081,2961.055076,2682.208919,334957.9073,613.510428,545.969379,12329.13672,1316.3014,311.36159,5.053882,6.822415,5.833624,7.811206,89.792726,0.919396,22.193579,-58.968761
159,cpt1m012-fa06-20190714-0348-e91.fits,159,0,58679.55327,2458679.553268,2458679.558076,1.116831,49.973,6.245052,9,18,27,0.135553,0.403571,0.183226,0.650751,0.195315,0.000295,0.000619,0.000372,0.00092,0.000386,459.433845,652.29088,492.04365,707.692704,506.389085,2058338.142,1440.36426,1942.116459,1845.967296,1942.616459,1840.532704,279012.9293,254.469005,575.055984,485.192637,9583.701172,1096.451528,310.796935,1095,4.895312,7.072099,6.658393,7.485806,287.755051,0.979483,2520.466506,1624.062185,2520.966506,2062.437815,591837.6055,761.419826,777.28158,20498.39453,2325.774825,311.480912,4.809938,6.757479,5.995827,7.51913,277.541282,0.946852,1768.007934,1098.606614,1768.507934,2587.893386,318740.2149,601.778748,529.663462,10952.40039,1252.569896,311.355764,4.819383,7.103818,6.5806,7.627035,84.392558,0.977691,1399.884849,1604.643516,1400.384849,2081.856484,811427.6618,869.715454,932.980618,25853.47461,3188.709218,313.567112,5.395247,7.025892,6.826349,7.225436,286.901198,0.995335,2960.644751,1004.297865,2961.144751,2682.202135,336332.6598,613.470796,548.245592,13079.36035,1321.703835,312.114195,4.735131,6.73699,5.752749,7.721231,89.235616,0.918098,22.193579,-58.968761
160,cpt1m012-fa06-20190714-0349-e91.fits,160,0,58679.55415,2458679.554154,2458679.558962,1.116802,49.989,6.3759,9,18,27,0.135557,0.404385,0.182837,0.650246,0.195387,0.000295,0.000621,0.000373,0.000921,0.000387,459.129293,650.918879,490.02667,705.933387,505.344629,2052018.002,1439.554417,1942.107881,1845.942707,1942.607881,1840.557293,278166.2591,254.469005,573.56869,484.974623,9622.387695,1093.124324,312.386349,1081,4.987979,7.127552,6.723127,7.531977,288.137732,0.980312,2520.443047,1624.035753,2520.943047,2062.464247,590867.0374,761.548474,775.875808,19522.34961,2321.960734,312.917528,4.834435,6.808779,6.056696,7.560862,278.000789,0.948448,1767.976838,1098.625425,1768.476838,2587.874575,317190.5899,601.503378,527.32969,10127.55078,1246.480254,311.981036,5.27603,7.136262,6.641004,7.631519,84.069659,0.980077,1399.873241,1604.616989,1400.373241,2081.883011,808556.2536,868.796376,930.662553,24690.52539,3177.425297,313.933446,5.596694,7.075536,6.877296,7.273776,287.140107,0.995408,2960.616978,1004.30403,2961.116978,2682.19597,335404.1212,612.982369,547.167648,12204.04102,1318.054909,311.642937,4.939308,6.794471,5.80516,7.783782,89.339612,0.918638,22.193579,-58.968758
161,cpt1m012-fa06-20190714-0350-e91.fits,161,0,58679.55504,2458679.555042,2458679.559850,1.11679,49.973,6.438937,9,18,27,0.135339,0.405615,0.182309,0.6519,0.19417,0.000295,0.000621,0.000371,0.000921,0.000384,458.949691,652.835218,491.429859,707.557624,505.007035,2055916.573,1438.949554,1942.097979,1845.98413,1942.597979,1840.51587,278246.3767,254.469005,574.137914,484.633343,9564.201172,1093.439167,309.121204,1087,5.047447,7.13142,6.728699,7.53414,287.787701,0.98084,2520.433126,1624.092182,2520.933126,2062.407818,593271.2005,762.057732,778.512146,19681.51172,2331.408498,310.777764,4.854739,6.799831,6.045495,7.554166,276.717706,0.949222,1767.959314,1098.681162,1768.459314,2587.818838,317016.9783,599.386597,528.902347,10445.48926,1245.798003,308.504495,5.439964,7.152181,6.62712,7.677243,81.832361,0.976841,1399.866681,1604.701727,1400.366681,2081.798273,811339.9677,869.689762,932.907346,25018.63281,3188.364602,311.92473,5.472645,7.072657,6.876825,7.26849,284.634352,0.995976,2960.603114,1004.340489,2961.103114,2682.159511,334288.4264,611.734631,546.459869,12527.91992,1313.670506,309.564135,5.00399,6.795245,5.81795,7.77254,89.094421,0.920503,22.193579,-58.968759
162,cpt1m012-fa06-20190714-0351-e91.fits,162,0,58679.55593,2458679.555929,2458679.560737,1.116795,50.009,6.3844,9,18,27,0.135766,0.402631,0.183896,0.653615,0.193816,0.000295,0.000619,0.000373,0.000924,0.000384,459.603686,650.625827,493.085508,707.026993,504.168636,2054748.97,1439.684631,1942.046551,1846.006945,1942.546551,1840.493055,278964.5765,254.469005,574.634822,485.4641,9772.529297,1096.261514,310.163317,1063,4.92068,7.052133,6.664075,7.440191,289.56093,0.979998,2520.384717,1624.168962,2520.884717,2062.331038,589824.4422,761.458672,774.598103,19930.18164,2317.863594,310.328491,4.829152,6.768807,6.015562,7.522052,278.597787,0.947041,1767.910294,1098.710284,1768.410294,2587.789716,319166.9507,600.912378,531.137254,10689.48438,1254.246861,309.221477,5.380368,7.091219,6.586137,7.596301,85.63373,0.979438,1399.821045,1604.71933,1400.321045,2081.78067,812169.2555,870.513616,932.977084,24870.96875,3191.623497,312.313162,5.492236,7.02511,6.821913,7.228308,288.305229,0.994815,2960.545977,1004.393019,2961.045977,2682.106981,333588.3214,611.541403,545.487713,12867.80371,1310.919267,309.031564,4.860628,6.743816,5.7635,7.724132,270.126916,0.918936,22.19358,-58.968763
163,cpt1m012-fa06-20190714-0352-e91.fits,163,0,58679.55682,2458679.556815,2458679.561623,1.116816,49.973,6.292871,9,18,27,0.135282,0.404796,0.182274,0.65409,0.193654,0.000294,0.00062,0.000371,0.000923,0.000383,460.034419,653.120133,491.621812,708.652447,505.423342,2060788.023,1440.677415,1942.002732,1845.984104,1942.502732,1840.515896,278788.0237,254.469005,573.8202,485.845608,10120.53223,1095.567705,307.155772,1108,4.963649,6.994676,6.656757,7.332595,292.796521,0.981022,2520.34834,1624.050034,2520.84834,2062.449966,593822.1067,762.831368,778.444794,21109.71094,2333.573422,309.750543,4.694151,6.673863,5.992473,7.355252,279.808647,0.953971,1767.849876,1098.663641,1768.349876,2587.836359,317716.6324,600.566705,529.028049,10916.78711,1248.54747,309.901741,5.117477,7.022276,6.577005,7.467547,85.691695,0.98368,1399.814987,1604.670763,1400.314987,2081.829237,814914.1529,871.323241,935.260434,26026.81641,3202.410262,312.231664,5.483525,6.949685,6.792736,7.106635,293.575497,0.995593,2960.512661,1004.366994,2961.012661,2682.133006,334335.1308,611.355183,546.875434,13354.8584,1313.854042,309.094646,4.82115,6.650921,5.722941,7.578901,270.892295,0.925002,22.19358,-58.968765
164,cpt1m012-fa06-20190714-0353-e91.fits,164,0,58679.55769,2458679.557690,2458679.562498,1.116855,49.993,6.260601,9,18,27,0.13366,0.404584,0.182724,0.651351,0.194779,0.000292,0.000618,0.00037,0.000917,0.000383,457.691782,655.05941,493.98408,710.681726,508.09987,2072401.321,1444.170262,1942.04098,1845.979788,1942.54098,1840.520212,276997.4282,254.469005,573.59697,482.912991,10338.61231,1088.531109,309.846732,1063,4.897371,6.924158,6.49653,7.351787,286.210106,0.978752,2520.372589,1624.057336,2520.872589,2062.442664,596945.9583,764.700807,780.626819,21457.94336,2345.849383,310.264818,4.657742,6.616735,5.848825,7.384646,277.292467,0.943995,1767.898013,1098.624063,1768.398013,2587.875937,320173.6665,602.132234,531.733145,11151.04102,1258.203004,309.712891,5.14535,6.965363,6.467864,7.462862,82.146354,0.978203,1399.830481,1604.655327,1400.330481,2081.844673,817428.4413,872.335856,937.057024,26550.44336,3212.290792,311.396369,5.47455,6.895526,6.682482,7.10857,284.474276,0.995023,2960.52657,1004.289379,2961.02657,2682.210621,337853.2549,614.269769,550.007948,13739.51074,1327.679397,308.765373,4.83512,6.587712,5.594242,7.581183,89.704571,0.913021,22.193579,-58.968759
165,cpt1m012-fa06-20190714-0354-e91.fits,165,0,58679.55856,2458679.558564,2458679.563372,1.11691,49.973,6.419098,9,18,27,0.134511,0.404046,0.182084,0.653395,0.194753,0.000293,0.000619,0.00037,0.000922,0.000385,458.437838,652.734538,492.001829,708.802336,506.457747,2062148.785,1441.315846,1942.054359,1846.002102,1942.554359,1840.497898,277380.8414,254.469005,573.155345,483.954034,9489.148438,1090.037828,308.897218,1066,5.085693,7.089303,6.699071,7.479534,286.236495,0.983074,2520.409623,1624.114313,2520.909623,2062.385687,593430.4708,763.215821,777.53953,19862.71289,2332.03439,312.195143,4.87127,6.75129,6.002304,7.500276,276.273594,0.94958,1767.927276,1098.653861,1768.427276,2587.846139,317646.3022,599.90164,529.497306,10300.68066,1248.27109,308.065576,5.295474,7.079813,6.573125,7.586502,82.048671,0.978074,1399.842638,1604.715991,1400.342638,2081.784009,814927.8394,871.219751,935.387242,24677.81055,3202.464047,311.688319,5.617994,6.998996,6.791324,7.206667,284.07954,0.995477,2960.579326,1004.337051,2961.079326,2682.162949,336144.1729,613.177907,548.200072,12594.91309,1320.963128,309.105034,4.964457,6.726726,5.772211,7.681242,88.344488,0.922348,22.19358,-58.968763
166,cpt1m012-fa06-20190714-0355-e91.fits,166,0,58679.55944,2458679.559440,2458679.564248,1.116982,49.973,6.458121,9,18,27,0.134811,0.403883,0.182591,0.655842,0.19308,0.000293,0.000617,0.00037,0.000923,0.000381,459.843554,654.432347,493.397587,710.77459,506.850479,2072074.262,1444.43507,1942.062345,1846.068036,1942.562345,1840.431964,279337.5987,254.469005,575.406368,485.461431,10104.02637,1097.727398,309.161844,1124,4.966631,6.885098,6.478113,7.292082,287.14577,0.979666,2520.374242,1624.218116,2520.874242,2062.281884,596114.6287,764.702952,779.537502,20978.61523,2342.582464,310.973726,4.825582,6.614178,5.85815,7.370206,276.943109,0.945965,1767.91559,1098.714066,1768.41559,2587.785934,319926.4539,602.482062,531.014073,10782.00781,1257.23152,309.451018,5.425266,6.940752,6.450087,7.431416,83.778607,0.979245,1399.867804,1604.811989,1400.367804,2081.688011,820702.0331,874.510622,938.470057,25320.00977,3225.155195,313.296266,5.800178,6.885411,6.674911,7.095912,284.263982,0.995166,2960.524791,1004.400271,2961.024791,2682.099729,335331.1459,611.447958,548.421401,13316.01563,1317.768134,307.489347,4.853848,6.628051,5.656144,7.599959,88.496746,0.917347,22.19358,-58.968763
167,cpt1m012-fa06-20190714-0356-e91.fits,167,0,58679.56033,2458679.560331,2458679.565139,1.117071,50.025,6.491522,9,18,27,0.134534,0.403135,0.182399,0.656148,0.193657,0.000293,0.000617,0.00037,0.000925,0.000383,458.464469,653.379642,492.330155,709.69717,505.563828,2064072.809,1441.344923,1942.071618,1846.075728,1942.571618,1840.424272,277687.0374,254.469005,573.810744,483.934887,9708.737305,1091.241102,308.7861,1073,5.01349,6.986337,6.56905,7.403625,288.252947,0.97807,2520.398927,1624.203625,2520.898927,2062.296375,593029.5457,761.916325,778.339467,20125.42773,2330.458854,309.444462,4.907665,6.690271,5.95973,7.420812,278.687056,0.948864,1767.922153,1098.732098,1768.422153,2587.767902,318408.1138,600.972534,529.821407,10685.58496,1251.264821,309.707437,5.402338,6.995149,6.514022,7.476277,84.790806,0.980621,1399.882533,1604.80034,1400.382533,2081.69966,817763.2833,872.298626,937.48088,25037.30469,3213.606637,312.203038,5.770198,6.920218,6.706338,7.134098,287.767709,0.994241,2960.570796,1004.421625,2961.070796,2682.078375,334871.8662,612.279202,546.926738,12818.94238,1315.963279,309.303893,4.905798,6.687571,5.77152,7.603623,270.381697,0.927674,22.193579,-58.968767
168,cpt1m012-fa06-20190714-0357-e91.fits,168,0,58679.56122,2458679.561217,2458679.566025,1.117177,49.981,6.667569,9,18,27,0.134809,0.402096,0.183184,0.656752,0.193298,0.000296,0.000619,0.000374,0.000931,0.000385,455.795223,649.076109,490.226998,705.56415,502.31602,2050008.202,1440.047796,1942.018719,1846.104007,1942.518719,1840.395993,276359.9899,254.469005,574.406438,481.122724,9281.044922,1086.026135,313.860914,1083,5.151754,7.015477,6.593208,7.437746,285.783861,0.980181,2520.355238,1624.1129,2520.855238,2062.3871,587905.42,760.705321,772.842524,18479.55078,2310.322313,315.089888,5.081018,6.776719,6.019682,7.533757,276.652645,0.948582,1767.862625,1098.729149,1768.362625,2587.770851,317387.5894,601.428681,527.722737,9614.161133,1247.254413,313.614999,5.607442,7.076678,6.524279,7.629078,85.165927,0.975223,1399.831305,1604.746534,1400.331305,2081.753466,812642.1709,871.690471,932.260015,23383.05469,3193.481937,318.131294,5.908879,7.000935,6.744742,7.257129,282.455726,0.993506,2960.529822,1004.349331,2961.029822,2682.150669,332073.0222,611.150009,543.357633,11835.09961,1304.964517,313.471795,5.097229,6.812035,5.843753,7.780316,88.859181,0.922228,22.19358,-58.968759
169,cpt1m012-fa06-20190714-0358-e91.fits,169,0,58679.56211,2458679.562107,2458679.566915,1.1173,49.969,6.4026,9,18,27,0.133522,0.399708,0.183317,0.662962,0.191686,0.000291,0.000611,0.00037,0.00093,0.000379,458.57423,654.397866,495.491406,712.868672,505.770878,2082199.3,1448.532621,1941.942532,1846.098777,1942.442532,1840.401223,278018.3944,254.469005,574.588609,483.856432,10637.54297,1092.543253,313.639641,1125,4.852335,6.799122,6.358047,7.240197,283.856067,0.978701,2520.259609,1624.230592,2520.759609,2062.269408,594603.8643,763.948076,778.330207,21703.68945,2336.645536,315.160983,4.81231,6.531275,5.769335,7.293215,275.559365,0.944967,1767.766744,1098.782309,1768.266744,2587.717691,322570.5047,604.639827,533.49199,11487.69238,1267.621983,316.058508,5.233807,6.833299,6.325879,7.340719,81.856629,0.976323,1399.746598,1604.8936,1400.246598,2081.6064,830096.7618,879.673184,943.642226,26228.86719,3262.074145,318.118229,5.887788,6.770133,6.533634,7.006632,281.880506,0.994187,2960.411727,1004.470656,2960.911727,2682.029344,334928.1695,612.548659,546.778063,13793.40332,1316.184537,314.247718,4.559191,6.519691,5.537783,7.501599,88.356179,0.912964,22.19358,-58.96877
170,cpt1m012-fa06-20190714-0359-e91.fits,170,0,58679.56298,2458679.562981,2458679.567789,1.11744,50.061,6.315008,9,18,27,0.131138,0.405813,0.182074,0.654551,0.192885,0.000288,0.000615,0.000367,0.000916,0.000379,454.881816,659.425921,495.768858,714.904655,508.796349,2096674.733,1452.964632,1942.146185,1846.043449,1942.646185,1840.456551,274953.9003,254.469005,573.63425,479.319183,10693.82227,1080.500552,316.16657,1073,4.884119,6.639973,6.19631,7.083636,283.367305,0.97781,2520.395544,1624.199795,2520.895544,2062.300205,605242.2549,769.604601,786.43274,22303.84961,2378.451769,315.807448,4.725364,6.380302,5.592025,7.168578,276.061429,0.938032,1767.956889,1098.806238,1768.456889,2587.693762,322949.506,605.393659,533.453731,11847.26172,1269.111364,315.243554,5.24716,6.693744,6.177359,7.210129,82.032244,0.974558,1399.974358,1604.811933,1400.474358,2081.688067,829458.1364,879.057977,943.576145,27070.84961,3259.564506,320.62985,5.674598,6.625788,6.354495,6.897081,280.94148,0.992238,2960.556581,1004.43952,2961.056581,2682.06048,339024.8359,616.092991,550.281923,14454.25977,1332.283419,314.710397,4.641199,6.394249,5.433556,7.354942,87.880311,0.913176,22.19358,-58.968771
171,cpt1m012-fa06-20190714-0360-e91.fits,171,0,58679.56387,2458679.563866,2458679.568674,1.117596,49.997,6.256682,9,18,27,0.133538,0.403061,0.182273,0.663106,0.19025,0.00029,0.000611,0.000367,0.000925,0.000376,461.094787,659.15457,496.463363,716.596697,506.360191,2102028.683,1454.944783,1941.993384,1846.099336,1942.493384,1840.400664,280699.8469,254.469005,576.931708,486.539123,11178.84277,1103.080695,315.765104,1080,4.725642,6.732052,6.494891,6.969213,286.284381,0.993028,2520.27807,1624.230242,2520.77807,2062.269758,603855.0754,769.044943,785.201282,23209.55469,2373.000498,316.211385,4.729053,6.341048,5.606332,7.075764,276.009776,0.945343,1767.851041,1098.810163,1768.351041,2587.689837,324072.8945,606.626915,534.221095,11911.94238,1273.526002,316.406922,5.274155,6.620681,6.183894,7.057468,80.233458,0.980569,1399.853705,1604.840834,1400.353705,2081.659166,838111.3041,883.242837,948.902464,27954.28906,3293.569306,318.29152,5.690638,6.601264,6.37615,6.826377,281.251477,0.994563,2960.437071,1004.443178,2960.937071,2682.056822,335989.4086,614.263847,546.978974,14476.93652,1320.354943,315.957713,4.548915,6.346122,5.449171,7.243073,88.652324,0.923023,22.19358,-58.968768
172,cpt1m012-fa06-20190714-0361-e91.fits,172,0,58679.56475,2458679.564753,2458679.569561,1.117771,50.105,6.312998,9,18,27,0.132293,0.40712,0.181104,0.653363,0.193552,0.00029,0.000619,0.000367,0.000917,0.000381,456.04109,657.447004,493.072026,712.195422,507.610423,2086647.854,1451.26977,1942.172132,1846.041774,1942.672132,1840.458226,276047.9872,254.469005,574.059102,480.870325,10184.06543,1084.800042,318.007584,1081,4.839139,6.746447,6.325876,7.167018,286.397471,0.978171,2520.444664,1624.214092,2520.944664,2062.285908,603726.7657,769.637266,784.430266,22455.13477,2372.496273,318.559381,4.803734,6.448186,5.752932,7.14344,277.74634,0.951069,1768.008402,1098.731578,1768.508402,2587.768422,319955.66,603.26663,530.371885,11254.14844,1257.346293,316.441448,5.275763,6.766973,6.317336,7.216611,84.263037,0.981773,1400.004979,1604.805691,1400.504979,2081.694309,824584.8187,877.618843,939.570549,26277.52344,3240.413577,322.317755,5.657912,6.690743,6.458923,6.922562,285.417144,0.993503,2960.619997,1004.399284,2961.119997,2682.100716,338380.6097,616.195555,549.14484,13745.94434,1329.75177,317.869859,4.731759,6.514624,5.65369,7.375559,88.77251,0.932395,22.19358,-58.968768
173,cpt1m012-fa06-20190714-0362-e91.fits,173,0,58679.56564,2458679.565641,2458679.570449,1.117962,50.001,6.32016,9,18,27,0.132394,0.400711,0.18208,0.664114,0.191625,0.000289,0.00061,0.000368,0.000928,0.000378,457.65339,656.671117,495.133769,715.347808,507.085105,2092831.639,1451.489208,1941.992894,1846.034399,1942.492894,1840.465601,277078.0169,254.469005,574.124815,482.609373,11032.0459,1088.847803,313.986984,1091,4.800876,6.641685,6.290733,6.992637,288.470196,0.982614,2520.304443,1624.191857,2520.804443,2062.308143,598710.3246,766.334415,781.265088,22403.47852,2352.782905,315.125472,4.765922,6.392619,5.691877,7.09336,277.153289,0.950019,1767.844811,1098.821376,1768.344811,2587.678624,322366.4164,605.131126,532.721591,11520.15527,1266.819967,313.858083,5.316633,6.687371,6.282302,7.092441,82.865253,0.984489,1399.864562,1604.842617,1400.364562,2081.657383,835206.6547,881.137122,947.873644,26845.97461,3282.154755,317.390724,5.778407,6.61497,6.400033,6.829906,285.735089,0.994207,2960.451789,1004.399899,2960.951789,2682.100101,336548.2433,613.975713,548.145857,14457.31543,1322.551025,313.598152,4.625963,6.420588,5.569683,7.271493,88.905206,0.932051,22.19358,-58.968774
