Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9
elp1m008-fa05-20201224-0412-e91.fits,0,59208.91099,2459208.911,2459208.914222,1.493408,59.979,30.808229,35,62,93,0.042373,0.372361,0.024219,0.017435,0.007154,2.855797,0.089488,0.102466,0.092024,0.0002,0.000341,0.000193,0.000191,0.000189,0.004268,0.000233,0.000242,0.000236,212.153284,1091.607049,125.319495,91.433423,37.890887,669.065876,383.330312,423.879953,390.176818,8143721.462,4158.296322,2025.508283,1821.284107,2026.008283,2275.215893,11.607432,75.568873,345071.4784,3848.451001,1616.947816,213.409162,1082.495361,89.665031,454.078477,12881,33.406754,33.487499,35.357018,31.61798,346.514378,0.984402,2320.651109,2021.39379,2321.151109,2075.10621,11.598987,75.546642,3032400.525,2306.373699,1314.791496,4503.147949,787.953523,457.484685,35.209157,33.846055,35.361827,32.330284,337.759579,0.984304,2117.2774,1982.062745,2117.7774,2114.437255,11.604852,75.551292,197232.0931,1570.608591,125.576859,742.628296,51.249735,453.568159,14.797544,44.313373,42.173469,46.453276,51.602288,0.822068,2284.643138,2144.237092,2285.143138,1952.262908,11.600094,75.533408,141988.9231,1551.228072,91.533235,752.99292,36.895084,452.622593,3.467516,34.772301,35.57356,33.971041,335.033542,0.994879,2112.624271,1883.072786,2113.124271,2213.427214,11.604938,75.562023,58258.94903,1537.257319,37.897981,647.298828,15.138285,454.762793,30.453739,30.464133,36.541347,24.38692,350.097442,0.833676,2804.123869,1158.142606,2804.623869,2938.357394,11.584448,75.639075,6031649.159,2889.678169,2087.308276,11822.16406,1567.2927,462.221721,31.967306,33.761878,34.814864,32.708893,334.96364,0.990573,2607.827982,2512.506784,2608.327982,1583.993216,11.590971,75.492844,668907.909,1711.719822,390.78119,1741.972534,173.812245,452.612463,31.507046,33.540772,35.400254,31.68129,344.173642,0.983137,2134.341594,2827.740938,2134.841594,1268.759062,11.604774,75.459662,756900.2048,1743.24267,434.190958,1952.735474,196.676586,454.229116,31.548853,33.307183,35.323561,31.290805,346.734539,0.98182,1279.697258,2346.475804,1280.197258,1750.024196,11.629208,75.51308,686264.1896,1724.038464,398.056194,1757.294067,178.322185,457.285345,31.973458,33.588779,35.301119,31.876438,353.855566,0.989167
elp1m008-fa05-20201224-0413-e91.fits,0,59208.91199,2459208.912,2459208.915224,1.49163,59.988,28.282354,35,62,93,0.042333,0.371786,0.023462,0.017286,0.007011,2.853298,0.088954,0.102787,0.092447,0.000199,0.00034,0.000193,0.00019,0.000188,0.004253,0.000233,0.000241,0.000235,212.548256,1092.988046,121.83621,91.05726,37.276485,670.927544,382.070673,425.820415,392.856062,8146132.942,4150.410228,2025.59,1821.407391,2026.09,2275.092609,11.607427,75.568854,344850.479,3848.451001,1612.915849,213.805624,1030.43689,89.607605,451.419936,12993,34.431571,33.772136,35.683424,31.860848,344.907865,0.982964,2320.676438,2021.550227,2321.176438,2074.949773,11.598984,75.54662,3028618.891,2301.550256,1315.903871,4437.576172,786.970885,455.174002,35.548261,34.115738,35.685281,32.546195,337.698322,0.983369,2116.50944,1981.499788,2117.00944,2115.000212,11.604871,75.551349,191125.3753,1565.682225,122.071626,719.664551,49.662936,451.562198,19.452232,44.125938,42.701902,45.549975,49.607891,0.837916,2284.301212,2144.48495,2284.801212,1952.01505,11.600101,75.533377,140815.3062,1544.782746,91.155411,726.675903,36.590126,450.263688,33.154603,34.864951,35.757173,33.972728,341.513577,0.995901,2111.587196,1883.244671,2112.087196,2213.255329,11.604965,75.562001,57114.54537,1531.910636,37.28321,626.004639,14.840918,452.222877,2.059994,31.025441,36.403237,25.647645,353.321558,0.880343,2804.18942,1158.229937,2804.68942,2938.270063,11.584444,75.63906,6032065.434,2884.300497,2091.34431,11585.66699,1567.400867,459.315608,32.766022,34.086409,35.185321,32.987498,334.94652,0.989914,2607.808355,2512.567335,2608.308355,1583.932665,11.590969,75.492832,665436.7148,1708.852503,389.405589,1706.261475,172.910273,450.990067,32.135392,33.778693,35.694231,31.863154,344.702401,0.98275,2134.372505,2827.787236,2134.872505,1268.712764,11.604771,75.459652,759272.0021,1740.513532,436.234472,1911.994873,197.292885,452.564474,32.093558,33.674237,35.813738,31.534736,347.690863,0.98062,1279.980743,2346.591713,1280.480743,1749.908287,11.629197,75.513061,689358.791,1719.637017,400.874594,1712.13562,179.126301,454.535205,2.091326,34.104532,36.05291,32.156155,351.494499,0.985816
elp1m008-fa05-20201224-0414-e91.fits,0,59208.91299,2459208.913,2459208.916224,1.489877,60.032,34.541081,35,62,93,0.042626,0.372597,0.023818,0.017043,0.00705,2.852653,0.088781,0.103175,0.092293,0.000197,0.000339,0.00019,0.000187,0.000186,0.00421,0.00023,0.000239,0.000233,216.378834,1100.444938,125.229643,90.938117,37.98868,677.647981,385.748934,431.630136,396.250453,8127782.034,4114.997451,2025.263756,1821.22352,2025.763756,2275.27648,11.607434,75.568875,346451.4777,3848.451001,1591.497097,217.689042,1053.366943,90.023617,436.8184,12931,34.068011,33.742199,35.68682,31.797578,344.839141,0.982288,2320.557228,2021.56314,2321.057228,2074.93686,11.598986,75.546621,3028389.017,2285.28163,1325.171032,4408.534668,786.911154,440.021631,35.570188,33.962917,35.617618,32.308216,338.609242,0.982457,2116.762486,1981.953862,2117.262486,2114.546138,11.604862,75.551302,193589.6077,1542.766647,125.482106,709.629456,50.303254,436.19487,18.024111,44.329716,42.560183,46.09925,50.48852,0.824773,2284.797636,2144.486836,2285.297636,1952.013164,11.600085,75.533378,138523.3745,1521.655411,91.034654,699.235901,35.994579,435.061109,32.277943,34.522987,35.401015,33.644958,337.016126,0.994651,2111.561239,1882.838285,2112.061239,2213.661715,11.604964,75.562046,57299.95737,1508.063919,37.995709,599.520691,14.889096,437.156332,33.237788,29.561046,35.42303,23.699062,345.485162,0.809533,2804.197418,1158.279887,2804.697418,2938.220113,11.584443,75.639052,6018123.395,2873.264233,2094.52487,11104.61914,1563.7781,445.350819,32.577455,33.931294,35.132195,32.730392,336.957765,0.989611,2607.931005,2512.755368,2608.431005,1583.744632,11.590964,75.492817,662750.2106,1685.451283,393.218254,1639.103516,172.212199,435.986343,31.95819,33.510047,35.618185,31.401909,344.501878,0.978625,2134.26926,2827.937095,2134.76926,1268.562905,11.604772,75.459642,760153.5017,1718.350793,442.373877,1806.990356,197.521938,437.087535,32.062731,33.511477,35.696181,31.326773,348.502562,0.980108,1279.821449,2346.536539,1280.321449,1749.963461,11.629198,75.51307,686754.9267,1698.258282,404.387798,1676.827148,178.4497,439.926888,32.81096,33.817708,35.879861,31.755555,352.651272,0.984221
elp1m008-fa05-20201224-0415-e91.fits,0,59208.91401,2459208.914,2459208.917248,1.488102,59.975,34.862195,35,62,93,0.042821,0.372846,0.023638,0.017366,0.006584,2.844407,0.089474,0.102865,0.092563,0.000197,0.000339,0.00019,0.000188,0.000185,0.004183,0.00023,0.000238,0.000233,217.506245,1101.282871,124.295086,92.537548,35.529052,679.916479,388.184551,431.921896,397.899668,8148903.977,4118.667736,2025.276225,1821.403679,2025.776225,2275.096321,11.607437,75.568853,348943.4089,3848.451001,1594.567784,218.832597,1033.877563,90.671132,438.25962,12964,33.792398,33.446713,35.36076,31.532665,347.030229,0.983906,2320.512072,2021.62447,2321.012072,2074.87553,11.598989,75.546609,3038289.107,2291.978961,1325.618236,4489.106934,789.483641,442.379051,35.556061,33.757443,35.382614,32.132271,339.036161,0.983328,2116.466186,1981.927528,2116.966186,2114.572472,11.604874,75.551301,192625.0382,1546.678653,124.541085,714.612061,50.052615,438.646611,17.95318,44.053275,42.280717,45.825834,50.411011,0.816896,2284.138072,2144.264269,2284.638072,1952.235731,11.600106,75.533397,141510.8637,1527.552902,92.638928,723.707947,36.770863,438.04275,32.33486,34.367557,34.620442,34.114672,320.364119,0.993751,2112.153041,1883.684188,2112.653041,2212.815812,11.60495,75.561951,53652.6362,1509.862542,35.534782,618.937561,13.941359,439.787812,30.675873,28.213505,35.122163,21.304847,348.816468,0.750374,2804.088711,1158.331417,2804.588711,2938.168583,11.584447,75.639055,6029225.979,2875.053131,2097.083325,10925.04492,1566.663049,447.477814,32.617407,33.709863,34.834767,32.584959,336.842383,0.990684,2607.706615,2512.788843,2608.206615,1583.711157,11.590972,75.492803,669238.3631,1690.957195,395.774869,1670.372192,173.898112,438.851729,31.43817,33.443331,35.318557,31.568104,343.568267,0.982287,2134.003588,2827.817673,2134.503588,1268.682327,11.604782,75.45964,760054.7574,1717.050108,442.651472,1872.412598,197.49628,439.515171,32.319288,33.210245,35.282982,31.137507,350.429738,0.982677,1279.680188,2346.60718,1280.180188,1749.89282,11.629208,75.513053,690384.8775,1699.969443,406.116051,1642.461304,179.392924,440.621718,32.531434,33.704914,35.670329,31.739499,355.23789,0.98611
elp1m008-fa05-20201224-0416-e91.fits,0,59208.91503,2459208.915,2459208.918262,1.486364,59.98,34.586163,35,62,93,0.04243,0.373028,0.024028,0.017371,0.006763,2.853157,0.089342,0.10263,0.092223,0.000199,0.00034,0.000192,0.000189,0.000187,0.004236,0.000232,0.00024,0.000235,213.570058,1096.221899,125.210732,91.862736,36.186629,673.559268,385.364336,427.392756,393.202027,8126653.022,4131.926695,2025.086787,1821.321945,2025.586787,2275.178055,11.607521,75.567274,344815.7154,3848.451001,1604.985143,214.840441,1095.429688,89.598572,445.219959,12998,34.566817,33.382604,35.421009,31.344198,348.0882,0.98231,2320.338921,2021.54701,2320.838921,2074.95299,11.599078,75.545076,3031469.54,2296.005712,1320.32317,4632.492676,787.711612,448.530668,35.432613,33.85478,35.402292,32.307268,339.206329,0.985122,2118.455987,1982.948307,2118.955987,2113.551693,11.604894,75.549623,195267.1874,1556.344926,125.465239,719.186523,50.739164,444.563607,14.780497,44.887369,42.710744,47.063995,51.539839,0.817212,2284.613579,2144.259049,2285.113579,1952.240951,11.600172,75.531864,141167.4299,1535.044265,91.9631,727.980774,36.681623,443.583392,30.778721,34.773032,35.465014,34.081051,335.85884,0.996426,2110.863604,1883.695434,2111.363604,2212.804566,11.605068,75.560377,54957.89743,1518.477853,36.192755,626.811646,14.280524,445.792673,31.52253,27.932579,34.599212,21.265946,350.252662,0.770486,2803.964983,1158.311476,2804.464983,2938.188524,11.584569,75.637469,6017563.424,2878.52117,2090.505183,12061.88574,1563.632595,453.169639,32.139389,33.765829,34.906219,32.625439,337.768823,0.991063,2607.441343,2512.711392,2607.941343,1583.788608,11.59106,75.491345,666503.7541,1696.470615,392.876687,1803.807251,173.187538,443.220919,32.023331,33.340887,35.354678,31.327097,347.348687,0.982276,2134.014273,2827.705152,2134.514273,1268.794848,11.60484,75.458176,756405.2148,1727.379807,437.891662,1900.48938,196.547966,445.056219,32.160987,33.310524,35.426628,31.194419,349.09362,0.981422,1279.458609,2346.492195,1279.958609,1750.007805,11.629258,75.511467,686180.6289,1710.286685,401.207958,1815.670532,178.300472,448.782601,33.008384,33.725144,35.531244,31.919045,353.698158,0.988023
elp1m008-fa05-20201224-0417-e91.fits,0,59208.91602,2459208.916,2459208.919261,1.48467,59.98,34.214695,35,62,93,0.042458,0.372935,0.023529,0.017019,0.00687,2.856052,0.088983,0.102693,0.092289,0.000196,0.000338,0.00019,0.000187,0.000185,0.004205,0.000229,0.000238,0.000233,216.487622,1102.769242,124.145232,91.14214,37.178766,679.133421,387.78335,431.734935,396.835585,8142394.865,4111.748498,2025.293634,1821.259555,2025.793634,2275.240445,11.607427,75.568692,345705.8172,3848.451001,1587.313811,217.792988,1036.615967,89.829861,435.320262,12792,33.947315,33.106718,34.935231,31.278205,347.709362,0.985335,2320.603682,2021.528274,2321.103682,2074.971726,11.598979,75.546487,3036583.283,2287.125332,1327.685563,4629.217773,789.040391,438.627469,35.516171,33.736232,35.18504,32.287424,337.272531,0.985063,2116.671995,1981.330289,2117.171995,2115.169711,11.604856,75.55121,191578.4621,1540.14474,124.389908,727.940063,49.780668,434.856294,14.295986,44.027249,42.627452,45.427046,49.417525,0.828943,2284.745941,2144.180086,2285.245941,1952.319914,11.600077,75.53328,138573.4133,1518.79872,91.238827,715.412476,36.007582,433.602648,31.273209,34.254516,34.978086,33.530945,331.840299,0.994202,2112.344551,1882.361035,2112.844551,2214.138965,11.604935,75.56193,55937.08782,1504.278769,37.18532,599.743225,14.534962,435.521615,30.502705,30.801755,36.07699,25.526519,351.217741,0.878171,2804.197261,1158.261023,2804.697261,2938.238977,11.584468,75.6389,6030806.189,2872.380702,2099.584566,11607.76367,1567.073659,442.435558,32.291742,33.637309,34.663675,32.610944,335.686562,0.991491,2607.865083,2512.720971,2608.365083,1583.779029,11.590954,75.492745,665332.6985,1682.943971,395.338591,1712.599854,172.883245,433.71667,31.479783,33.269243,35.235516,31.30297,344.528139,0.981138,2134.277565,2827.80787,2134.777565,1268.69213,11.604742,75.45956,758297.1733,1713.945671,442.427777,1971.886841,197.039581,435.548835,31.657908,33.177859,35.154082,31.201635,349.608658,0.983879,1279.739688,2346.429799,1280.239688,1750.070201,11.629167,75.512874,687958.8036,1698.821543,404.962373,1709.325195,178.762521,438.974752,32.381276,33.578415,35.327766,31.829063,353.233201,0.988577
elp1m008-fa05-20201224-0418-e91.fits,0,59208.91704,2459208.917,2459208.920273,1.482974,59.983,33.737633,35,62,93,0.042235,0.372165,0.023701,0.016856,0.006511,2.845084,0.08936,0.103389,0.09211,0.000198,0.00034,0.000192,0.000189,0.000187,0.004217,0.000232,0.00024,0.000234,213.042869,1093.119945,123.736841,89.159674,34.885773,674.709728,385.025609,429.995643,393.405308,8068837.597,4106.608737,2025.060758,1820.907176,2025.560758,2275.592824,11.607433,75.568884,340790.5484,3848.451001,1590.202818,214.306342,1033.752319,88.552654,437.236965,12962,33.2335,33.096773,35.138293,31.055253,350.125525,0.982949,2320.236063,2021.294871,2320.736063,2075.205129,11.598987,75.546624,3002936.054,2282.736035,1315.498598,4522.796875,780.297333,441.201385,34.788069,33.618059,35.220998,32.015121,338.175922,0.98271,2116.644733,1982.458073,2117.144733,2114.041927,11.604859,75.551221,191241.4506,1542.482011,123.982937,709.808289,49.693097,437.287259,12.83671,44.148683,41.916506,46.38086,51.544101,0.801611,2284.101374,2144.261059,2284.601374,1952.238941,11.600097,75.533377,136007.8721,1523.870225,89.251611,712.52832,35.340939,436.169399,30.864664,33.657476,34.719918,32.595033,339.506341,0.993019,2111.848591,1882.930437,2112.348591,2213.569563,11.604949,75.56201,52535.97452,1505.705298,34.891273,611.150452,13.6512,437.856473,31.258455,27.760809,32.017458,23.504159,348.521057,0.894118,2803.872479,1158.075476,2804.372479,2938.424524,11.584444,75.639058,5970356.168,2864.347322,2084.368793,11387.5625,1551.366035,446.030983,31.608678,33.575812,34.746419,32.405204,337.126352,0.990039,2607.363475,2512.345619,2607.863475,1584.154381,11.590971,75.492834,661887.5821,1686.195334,392.53316,1708.259155,171.98805,436.404879,31.303756,33.252883,35.273388,31.232379,345.431517,0.980785,2133.892055,2827.390926,2134.392055,1269.109074,11.604774,75.459669,756060.7168,1715.460183,440.733469,1887.543091,196.45845,437.159744,31.387035,33.232521,35.357985,31.107056,348.387012,0.980782,1279.383834,2346.093684,1279.883834,1750.406316,11.629205,75.513086,680533.1298,1695.196565,401.447917,1666.371704,176.832998,439.333285,32.143139,33.649934,35.537965,31.761903,351.908846,0.986433
elp1m008-fa05-20201224-0419-e91.fits,0,59208.91806,2459208.918,2459208.921299,1.481282,59.98,35.164116,35,62,93,0.042764,0.371896,0.023292,0.016936,0.007039,2.849608,0.089504,0.102744,0.092233,0.000197,0.000338,0.00019,0.000187,0.000185,0.004194,0.00023,0.000238,0.000233,217.261146,1100.523901,122.876655,90.586608,37.981058,679.368198,388.9048,431.615671,396.40018,8150179.268,4118.763144,2024.837122,1821.137644,2025.337122,2275.362356,11.60781,75.568488,348534.1854,3848.451001,1594.519089,218.582636,1059.581177,90.564797,437.977507,12748,33.722984,33.78682,35.783394,31.790246,347.436607,0.983078,2320.098523,2021.435119,2320.598523,2075.064881,11.599368,75.546267,3031022.624,2288.918441,1324.216088,4480.715332,787.595483,441.347943,35.630067,34.10065,35.716241,32.485059,339.035178,0.983851,2115.57979,1980.688917,2116.07979,2115.811083,11.60526,75.551061,189831.6917,1541.91487,123.114249,714.65625,49.326779,437.10922,19.54167,43.702984,42.11593,45.290038,50.238275,0.840878,2283.896278,2144.048214,2284.396278,1952.451786,11.600477,75.533069,138029.2885,1522.129846,90.681678,726.910706,35.866194,435.901203,32.536662,34.604446,35.709306,33.499587,337.686134,0.991966,2112.164417,1883.194989,2112.664417,2213.305011,11.605312,75.561618,57371.72265,1510.256881,37.988056,597.503418,14.907744,437.781825,31.237823,31.622555,36.861676,26.383435,344.993213,0.861286,2803.78197,1158.377891,2804.28197,2938.122109,11.584844,75.638617,6033033.83,2875.968124,2097.740159,11210.56152,1567.652499,446.404841,32.496146,33.984361,35.164354,32.804368,337.144214,0.990133,2607.145222,2512.619428,2607.645222,1583.880572,11.591357,75.492519,669544.3247,1688.460143,396.541386,1750.337402,173.977615,436.339797,32.366635,33.690357,35.835951,31.544763,347.377384,0.980329,2133.642368,2827.680217,2134.142368,1268.819783,11.605145,75.459367,759361.7987,1716.780643,442.317312,1911.387939,197.316219,437.350932,32.084209,33.55273,35.746276,31.359185,348.603504,0.980056,1279.368651,2346.444661,1279.868651,1750.055339,11.629551,75.512704,688239.3148,1701.406405,404.512004,1828.582764,178.835411,440.322801,33.12322,34.006943,36.077319,31.936566,353.643924,0.984534
elp1m008-fa05-20201224-0420-e91.fits,0,59208.91907,2459208.919,2459208.922311,1.479624,59.98,34.506701,35,62,93,0.042269,0.372482,0.024124,0.017263,0.007073,2.85619,0.089391,0.102739,0.091823,0.000197,0.000338,0.00019,0.000187,0.000185,0.004201,0.00023,0.000238,0.000232,215.039544,1102.922672,127.233571,92.549309,38.301864,679.816574,389.358042,432.357651,396.038889,8150477.935,4114.327456,2025.020958,1821.297219,2025.520958,2275.202781,11.607429,75.568764,344513.0185,3848.451001,1592.624508,216.317793,1046.940552,89.519918,436.695776,12985,34.072112,33.834067,36.111223,31.556911,349.397018,0.979341,2320.106709,2021.639913,2320.606709,2074.860087,11.59899,75.546574,3035907.606,2286.530603,1327.735392,4583.410645,788.86482,439.218531,34.960197,34.231036,36.069251,32.392821,341.045787,0.981577,2116.425353,1982.946329,2116.925353,2113.553671,11.604858,75.551124,196621.9045,1542.171153,127.496811,717.801758,51.09118,435.381837,15.378582,44.425532,42.526113,46.324952,50.886011,0.82497,2283.652815,2144.234975,2284.152815,1952.265025,11.600104,75.53338,140698.2597,1518.591902,92.650474,721.902588,36.559712,434.38644,32.586702,35.121473,36.140179,34.102768,355.808127,0.996567,2112.276763,1883.28085,2112.776763,2213.21915,11.604933,75.561913,57651.09073,1504.895784,38.309025,608.558167,14.980336,436.660215,29.343131,31.836829,36.702476,26.971182,351.99135,0.903435,2803.738869,1158.309979,2804.238869,2938.190021,11.584494,75.638964,6036868.72,2876.754681,2098.49966,11933.26074,1568.648976,445.283028,32.317068,34.195522,35.580917,32.810127,339.232375,0.988321,2607.175082,2512.806305,2607.675082,1583.693695,11.59097,75.492874,668792.3013,1684.587531,397.00656,1751.656372,173.782205,434.509244,32.004721,33.903566,36.112145,31.694987,347.810021,0.979712,2133.776224,2827.856065,2134.276224,1268.643935,11.604743,75.459692,759357.0195,1713.759696,443.094222,1957.968262,197.314977,436.373058,31.61006,33.700677,36.157916,31.243437,349.369763,0.975773,1279.157047,2346.477257,1279.657047,1750.022743,11.629162,75.512947,685459.8942,1696.220939,404.11003,1744.123413,178.113193,439.220367,33.123622,34.038563,36.262227,31.814899,354.314573,0.982389
elp1m008-fa05-20201224-0421-e91.fits,0,59208.92008,2459208.92,2459208.923313,1.478,59.995,35.103605,35,62,93,0.042563,0.372357,0.023832,0.017057,0.006936,2.851854,0.089125,0.103424,0.091766,0.000197,0.000338,0.00019,0.000188,0.000186,0.004203,0.00023,0.000239,0.000233,216.195396,1101.122328,125.184771,90.861053,37.384628,678.458955,387.123828,433.495937,394.401846,8161414.03,4126.037136,2024.522283,1821.757448,2025.022283,2274.742552,11.607517,75.567275,347377.7183,3848.451001,1597.15043,217.498434,1087.324951,90.264295,441.024499,12855,34.652624,33.572925,35.679662,31.466188,349.564501,0.982101,2319.822958,2021.978703,2320.322958,2074.521297,11.599072,75.545079,3038962.353,2292.710029,1325.489187,4713.619629,789.65858,443.891343,35.114081,33.989601,35.712897,32.266305,341.626716,0.984068,2116.306142,1982.829811,2116.806142,2113.670189,11.604936,75.549688,194505.0944,1550.629313,125.436229,751.173828,50.541138,440.178321,14.948294,44.610174,42.752101,46.468247,50.741159,0.82549,2283.506458,2144.96541,2284.006458,1951.53459,11.600183,75.53184,139211.376,1530.517455,90.957065,736.581238,36.173353,439.413248,33.374429,34.124204,34.793917,33.45449,332.100577,0.995128,2110.529329,1883.397824,2111.029329,2213.102176,11.605056,75.560457,56607.91488,1513.932525,37.391306,619.647095,14.709273,441.575057,33.586016,29.028203,33.650788,24.405619,348.783582,0.887076,2803.544616,1158.869953,2804.044616,2937.630047,11.584562,75.637453,6042586.424,2879.304542,2098.62706,12530.94629,1570.134691,449.691622,32.641075,33.878557,35.20652,32.550594,341.24279,0.990262,2606.897762,2513.171838,2607.397762,1583.328162,11.591055,75.49135,667864.7789,1692.283569,394.652995,1802.609985,173.541193,439.246239,31.474456,33.593603,35.691568,31.495639,347.304734,0.981033,2133.23897,2828.093634,2133.73897,1268.406366,11.604841,75.458191,764970.2189,1721.511918,444.359525,2094.459229,198.773537,440.063508,32.331463,33.503656,35.773156,31.234157,353.86118,0.980952,1278.966777,2346.946681,1279.466777,1749.553319,11.62925,75.511467,685992.6074,1704.805221,402.387674,1804.388062,178.251615,443.938917,33.303303,33.809752,35.972694,31.64681,358.058901,0.983688
elp1m008-fa05-20201224-0422-e91.fits,0,59208.92108,2459208.921,2459208.924321,1.476396,59.984,34.525144,35,62,93,0.042334,0.371543,0.023832,0.017033,0.007187,2.848907,0.08942,0.10299,0.092133,0.000196,0.000337,0.00019,0.000187,0.000185,0.004188,0.00023,0.000238,0.000232,215.695512,1100.9255,125.573279,91.115052,38.862159,680.216101,388.778259,433.046069,396.669521,8160629.822,4120.393073,2024.252596,1821.215641,2024.752596,2275.284359,11.607516,75.567337,345472.9985,3848.451001,1592.143014,216.98616,1040.596802,89.769364,437.786642,12846,34.44133,33.745723,35.70127,31.790175,346.893252,0.983423,2319.441846,2021.54703,2319.941846,2074.95297,11.599074,75.545131,3032021.078,2289.370821,1324.390549,4564.128906,787.854926,441.387579,35.928052,34.049769,35.68872,32.410819,339.307063,0.983612,2116.176267,1982.56878,2116.676267,2113.93122,11.604931,75.549719,194480.3777,1545.624053,125.826444,720.932861,50.534716,437.489908,12.965432,44.588252,42.722613,46.453891,50.80318,0.827592,2283.258776,2144.321814,2283.758776,1952.178186,11.600181,75.531914,138997.0305,1523.895977,91.211626,731.930969,36.117656,436.784025,32.078685,34.685517,35.499578,33.871456,338.471698,0.995878,2111.511717,1882.902535,2112.011717,2213.597465,11.605019,75.560513,58653.09677,1508.969286,38.869643,605.982239,15.240702,438.017177,30.447408,32.111667,35.671955,28.55138,351.108424,0.94708,2803.132514,1158.452485,2803.632514,2938.047515,11.584566,75.637509,6040383.673,2877.896831,2098.888191,11670.66992,1569.562318,447.176958,32.650013,33.951088,35.180399,32.721777,337.811989,0.989762,2606.589944,2512.709943,2607.089944,1583.790057,11.591054,75.491404,669827.5685,1689.815921,396.39085,1816.507568,174.051214,437.464468,32.29113,33.725895,35.79663,31.655161,346.850437,0.981378,2132.961273,2827.729983,2133.461273,1268.770017,11.604839,75.458231,761983.2821,1716.781194,443.844145,1958.015625,197.997397,438.362463,32.4311,33.567344,35.749743,31.384944,348.838815,0.980408,1278.699899,2346.407892,1279.199899,1750.092108,11.629249,75.511524,688435.2987,1700.744952,404.784561,1740.713501,178.886336,440.614128,32.389546,33.864554,35.957662,31.771446,354.774801,0.984319
