Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9
coj1m011-fa12-20190330-0068-e91.fits,0,58572.88244,2458572.882435,2458572.885574,1.397556,55,8.722411,15,30,45,0.240625,0.007523,0.025194,0.028261,0.061401,0.007227,0.273916,0.651115,0.641045,0.000358,0.000164,0.000182,0.000185,0.000215,0.000164,0.00044,0.000845,0.000834,671.963018,45.836636,138.519371,152.794052,285.367953,44.17638,622.247283,770.684033,768.86556,3021417.833,1925.986253,2065.771491,2034.777175,2066.271491,2061.722825,8.222957,12.222191,727027.8941,706.858347,977.666194,743.636119,9824.550781,1028.534072,261.882609,3003,7.75867,11.2078,11.051536,11.364065,70.241325,0.998694,2256.611423,1894.994544,2257.111423,2201.505456,8.224377,12.207296,22730.74586,495.696088,45.856214,588.444702,32.157427,255.478241,7.977942,10.486095,10.510977,10.461214,39.318841,0.99942,2332.227769,1845.005651,2332.727769,2251.494349,8.224939,12.201978,76120.12571,547.380522,139.06254,1301.863647,107.687949,255.767897,7.399618,11.182783,11.194009,11.171557,41.253501,0.999763,1895.996724,1827.187096,1896.496724,2269.312904,8.221721,12.199529,85388.59847,556.19064,153.523976,1439.032227,120.800156,256.531629,7.52372,11.088784,11.023391,11.154176,51.141335,0.996926,1872.229027,1755.767856,1872.729027,2340.732144,8.221552,12.191773,185518.6559,639.256925,290.209849,2744.032959,262.45521,256.141554,7.674189,11.172902,10.954639,11.391166,75.627328,0.998016,1960.795986,2223.414291,1961.295986,1873.085709,8.222167,12.242473,21835.49347,494.083804,44.193907,489.425446,30.890904,256.237198,7.856311,12.478977,10.395105,14.562848,84.385734,0.890266,2607.929571,2237.429899,2608.429571,1859.070101,8.226942,12.244758,649662.5712,936.794996,693.494921,8948.901367,919.084529,259.759311,7.548843,11.214882,11.071092,11.358671,70.108705,0.998887,1536.532684,2713.98741,1537.032684,1382.51259,8.218995,12.295031,1191491.686,1191.325266,1000.139693,16072.74609,1685.615924,261.542928,7.547229,11.211589,11.095771,11.327408,67.559552,0.99915,1127.921657,1892.849084,1128.421657,2203.650916,8.216048,12.205693,1180263.575,1188.521053,993.052308,15972.98438,1669.731397,265.958243,7.839657,11.161227,11.061421,11.261034,59.25061,0.998595
coj1m011-fa12-20190330-0069-e91.fits,0,58572.88338,2458572.883384,2458572.886523,1.395998,55,8.723843,15,30,45,0.240869,0.007741,0.025144,0.028155,0.060468,0.007567,0.27427,0.651402,0.640175,0.000357,0.000161,0.000179,0.000182,0.000213,0.000162,0.000439,0.000844,0.000831,674.250258,48.016108,140.220082,154.308011,284.298507,46.676623,624.587135,772.0293,770.141582,3009564.293,1914.697715,2066.009056,2034.513136,2066.509056,2061.986864,8.222956,12.222199,724909.5548,706.858347,971.193568,746.410992,9657.051758,1025.537235,249.928909,3049,7.591155,11.449016,11.264705,11.633326,74.997941,0.998618,2257.045501,1894.584408,2257.545501,2201.915592,8.224377,12.207289,23297.89273,484.983492,48.038527,597.291504,32.959776,243.808795,7.780309,11.073242,10.478975,11.667508,84.91088,0.988176,2332.509691,1844.632231,2333.009691,2251.867769,8.224938,12.201975,75672.14794,537.515307,140.781382,1271.258423,107.05419,244.811067,7.723917,11.193787,11.104901,11.282672,72.743977,0.999629,1896.227736,1827.114331,1896.727736,2269.385669,8.22172,12.199559,84735.42526,546.479163,155.05701,1331.456055,119.876105,246.236169,7.671464,11.309185,11.067809,11.55056,79.678943,0.997921,1872.490213,1755.502601,1872.990213,2340.997399,8.221551,12.191784,181982.9858,629.554759,289.066175,2665.423584,257.45326,246.217291,7.564524,11.209038,11.004695,11.413381,72.830208,0.998051,1960.996764,2223.24215,1961.496764,1873.25785,8.222166,12.24249,22774.58399,487.707516,46.697218,488.80835,32.219445,246.408727,8.238582,13.626496,12.5052,14.747791,69.954024,0.95434,2608.169855,2237.133991,2608.669855,1859.366009,8.226941,12.24476,647770.001,929.997874,696.528475,8502.448242,916.40709,249.230817,7.741038,11.43454,11.201887,11.667194,84.550161,0.998284,1536.732648,2713.593706,1537.232648,1382.906294,8.218994,12.295024,1187134.275,1185.352503,1001.503158,15292.00879,1679.451449,250.716613,7.877397,11.452095,11.26278,11.64141,85.237385,0.998877,1128.138092,1892.507995,1128.638092,2203.992005,8.216047,12.205697,1174660.017,1181.571301,994.150769,15304.51758,1661.803983,254.243749,7.603794,11.366915,11.171549,11.562282,75.602052,0.998462
coj1m011-fa12-20190330-0070-e91.fits,0,58572.88433,2458572.884329,2458572.887468,1.3945,55,8.78077,15,30,45,0.241568,0.007559,0.025387,0.028118,0.06102,0.007318,0.273531,0.65109,0.641709,0.000357,0.000159,0.000177,0.000181,0.000211,0.000159,0.000437,0.000842,0.000831,676.88951,47.521302,143.19034,155.604145,288.747034,45.900227,625.917203,773.503806,771.867569,3005938.152,1908.368996,2065.789367,2035.037472,2066.289367,2061.462528,8.222958,12.222215,726137.1304,706.858347,968.650567,749.637852,9323.297852,1027.273899,241.241485,3040,7.867593,11.474458,11.389483,11.559433,84.577734,0.999773,2256.76575,1895.313225,2257.26575,2201.186775,8.224378,12.207327,22720.56118,477.895548,47.542944,543.902649,32.143019,235.627481,7.685514,10.959854,10.585391,11.334317,79.4809,0.994652,2332.201643,1845.265041,2332.701643,2251.234959,8.224939,12.202002,76310.5535,530.724231,143.785697,1237.786865,107.957349,236.859931,7.815529,11.43226,11.227634,11.636887,73.359227,0.998167,1896.021416,1827.499182,1896.521416,2269.000818,8.221722,12.199558,84520.32096,540.518322,156.369021,1303.199341,119.571794,237.500076,7.715329,11.231645,11.103829,11.359461,65.397915,0.998787,1872.22053,1756.100378,1872.72053,2340.399622,8.221552,12.191804,183423.1524,624.473526,293.724465,2563.744873,259.490679,237.400808,7.83533,11.297247,11.200583,11.39391,73.75985,0.999589,1960.745564,2223.439491,1961.245564,1873.060509,8.222167,12.242471,21998.10435,479.055633,45.919728,501.253204,31.120952,237.62283,7.903217,12.972948,11.835558,14.110339,77.104397,0.96265,2607.91689,2237.708001,2608.41689,1858.791999,8.226942,12.244785,645620.9992,924.918331,698.030278,8383.911133,913.366875,240.625018,7.837467,11.462951,11.296238,11.629664,89.860951,0.999154,1536.515148,2714.090848,1537.015148,1382.409152,8.218995,12.295037,1185359.793,1181.783889,1003.025853,14931.74316,1676.94107,242.532495,7.788169,11.481591,11.356698,11.606484,75.385488,0.999379,1127.906865,1893.0174,1128.406865,2203.4826,8.216048,12.205705,1174957.359,1178.89149,996.662856,14986.52734,1662.224637,246.500183,7.854939,11.429554,11.337551,11.521558,62.874972,0.999241
coj1m011-fa12-20190330-0071-e91.fits,0,58572.88528,2458572.885282,2458572.888421,1.393054,55,8.525496,15,30,45,0.241099,0.007767,0.024961,0.02828,0.060809,0.006898,0.273136,0.651842,0.641624,0.000354,0.000156,0.000174,0.000178,0.000208,0.000156,0.000434,0.000838,0.000827,680.629419,49.866466,143.449538,158.861422,291.69831,44.262249,629.499638,777.398599,775.502037,3014876.721,1904.52697,2065.970248,2034.600886,2066.470248,2061.899114,8.222957,12.222189,726884.9134,706.858347,964.20526,753.869475,9898.962891,1028.331796,232.817653,2997,7.589664,11.321955,11.211849,11.432062,76.949759,0.999531,2256.976464,1894.693272,2257.476464,2201.806728,8.224378,12.207281,23417.48702,469.370845,49.891226,538.722351,33.128967,226.34375,7.589779,11.070083,10.450779,11.689386,89.626609,0.987557,2332.471578,1844.949846,2332.971578,2251.550154,8.224939,12.20199,75253.49684,522.440721,144.042173,1313.671631,106.46192,227.124079,7.276492,11.134774,11.023044,11.246504,274.232873,0.999588,1896.257141,1827.211258,1896.757141,2269.288742,8.221722,12.19955,85259.89686,533.984172,159.667461,1360.664551,120.61808,228.370611,7.639644,11.165189,10.926639,11.403739,80.728239,0.99797,1872.430391,1755.695029,1872.930391,2340.804971,8.221552,12.191784,183331.595,617.734841,296.780403,2652.883057,259.361152,228.254279,7.579602,11.135128,10.948345,11.321911,78.63262,0.998678,1960.965349,2223.275203,1961.465349,1873.224797,8.222167,12.242474,20797.92881,469.695906,44.279562,455.339142,29.42305,229.169893,7.480328,12.470381,10.671885,14.268877,80.819861,0.911362,2608.115102,2237.289409,2608.615102,1859.210591,8.226942,12.244759,646805.3494,921.103345,702.207144,8611.78125,915.042387,231.504449,7.622844,11.339809,11.211088,11.468529,87.060797,0.999479,1536.633541,2713.88635,1537.133541,1382.61365,8.218994,12.295035,1189715.857,1180.069627,1008.174288,16061.25,1683.10364,233.378454,7.629221,11.300427,11.226286,11.374569,85.761165,0.999824,1128.060314,1892.697447,1128.560314,2203.802553,8.216048,12.205696,1178355.515,1177.381536,1000.827242,16175.61914,1667.032044,237.871838,7.541115,11.234521,11.134937,11.334105,73.914729,0.999561
coj1m011-fa12-20190330-0072-e91.fits,0,58572.88623,2458572.886225,2458572.889364,1.391684,55,8.72603,15,30,45,0.241991,0.007799,0.025205,0.02812,0.061561,0.007246,0.273506,0.65117,0.641671,0.000354,0.000154,0.000173,0.000176,0.000208,0.000154,0.000434,0.000837,0.000827,683.296369,50.773124,145.791153,159.676919,295.466217,46.979207,630.094883,777.650674,775.92348,3007014.404,1898.645991,2065.785055,2034.716323,2066.285055,2061.783677,8.222957,12.222202,727670.3806,706.858347,960.729114,757.414728,9381.230469,1029.443005,224.657319,2903,7.920436,11.553598,11.449683,11.657513,63.487309,0.999106,2256.945068,1894.821823,2257.445068,2201.678177,8.224379,12.207295,23451.22405,461.645222,50.799235,547.340576,33.176695,218.831051,7.447749,11.568988,10.59495,12.543027,77.193538,0.965618,2332.244426,1844.811005,2332.744426,2251.688995,8.224939,12.201974,75790.75305,517.651105,146.41281,1233.357666,107.221982,220.781167,7.549294,11.382958,11.230214,11.535702,66.084995,0.998402,1896.041836,1827.13136,1896.541836,2269.36864,8.221721,12.19954,84558.17465,526.859591,160.494705,1293.501221,119.625346,221.18168,7.795193,11.367293,11.267745,11.466842,54.046648,0.99682,1872.281206,1755.620253,1872.781206,2340.879747,8.221552,12.191775,185115.2771,615.519937,300.746192,2567.036621,261.884546,220.432703,7.852911,11.326548,11.177125,11.47597,74.40452,0.999049,1960.84903,2223.311112,1961.34903,1873.188888,8.222167,12.24248,21788.52934,463.586829,46.999889,479.4021,30.824464,221.242168,8.224857,12.995037,12.094007,13.896067,73.605939,0.97305,2607.929612,2237.366689,2608.429612,1859.133311,8.226941,12.244769,645805.7612,918.672372,702.977232,8313.87207,913.628259,224.472978,7.749693,11.472116,11.310448,11.633785,74.552449,0.998922,1536.548509,2713.882342,1537.048509,1382.617658,8.218995,12.295039,1185872.992,1176.256634,1008.175391,15164.3877,1677.667098,226.018583,7.63095,11.484692,11.378209,11.591175,69.871948,0.99941,1127.961843,1892.774289,1128.461843,2203.725711,8.216048,12.205703,1175335.651,1173.591924,1001.485804,15250.13672,1662.75981,229.710069,7.83769,11.421655,11.321167,11.522142,60.874576,0.998882
coj1m011-fa12-20190330-0073-e91.fits,0,58572.88718,2458572.887175,2458572.890314,1.390363,55,9.021963,15,30,45,0.241016,0.007636,0.025313,0.028601,0.060506,0.007272,0.273972,0.65078,0.641283,0.000352,0.000151,0.00017,0.000175,0.000205,0.000152,0.000432,0.000834,0.000824,684.32463,50.506158,148.688273,163.877171,294.556503,47.977949,633.801007,780.554117,778.609772,3010473.465,1893.50546,2065.910782,2034.435075,2066.410782,2062.064925,8.222957,12.2222,725572.6605,706.858347,957.034412,758.146888,9002.139648,1026.475338,217.8331,2881,8.095669,11.489774,11.267839,11.71171,284.691556,0.998036,2256.860432,1894.8911,2257.360432,2201.6089,8.224377,12.207331,22986.52719,454.893555,50.531662,522.1604,32.519284,210.837877,8.10805,11.030344,10.451552,11.609137,272.580397,0.988957,2332.395112,1844.701448,2332.895112,2251.798552,8.224939,12.201991,76204.58231,510.266212,149.342795,1164.27771,107.807431,211.56811,8.006079,11.555758,11.278999,11.832516,276.912554,0.997569,1896.122975,1826.917224,1896.622975,2269.582776,8.221721,12.199546,86101.3745,522.603419,164.75471,1277.817749,121.808528,213.120621,8.03671,11.475948,11.434985,11.516912,77.656161,0.999938,1872.379096,1755.419191,1872.879096,2341.080809,8.221552,12.191783,182152.9728,607.691716,299.74569,2465.380615,257.693742,213.902469,7.849824,11.317755,11.064493,11.571017,284.066529,0.997427,1960.777019,2223.089547,1961.277019,1873.410453,8.222166,12.242483,21892.75061,456.10078,47.99981,449.543243,30.971906,213.658852,8.446513,13.587848,12.619973,14.555723,70.85793,0.967392,2608.006154,2237.055575,2608.506154,1859.444425,8.226941,12.244762,647412.5272,914.947545,707.595239,8129.224121,915.901368,216.838948,7.948638,11.505782,11.288806,11.722758,288.213129,0.997804,1536.611453,2713.545499,1537.111453,1382.954501,8.218994,12.295028,1186806.699,1173.119572,1011.66729,14711.84961,1678.988023,218.37364,8.176229,11.50467,11.28715,11.722191,285.570167,0.998049,1128.039428,1892.473841,1128.539428,2204.026159,8.216048,12.205701,1176254.24,1171.334447,1004.200161,15025.62305,1664.059347,222.309956,7.803923,11.325984,11.20032,11.451649,283.121815,0.999388
coj1m011-fa12-20190330-0074-e91.fits,0,58572.88813,2458572.888125,2458572.891264,1.389101,55,8.900942,15,30,45,0.241099,0.007523,0.025085,0.028534,0.061104,0.007228,0.272742,0.655196,0.638978,0.000352,0.000151,0.000169,0.000174,0.000205,0.000151,0.000431,0.00084,0.000822,684.698803,49.963768,148.043966,164.283482,297.742796,47.903061,632.88648,780.119403,777.440442,2996734.043,1886.790482,2066.031775,2035.192612,2066.531775,2061.307388,8.222958,12.222207,722508.6904,706.858347,952.131963,758.832513,9329.171875,1022.140707,212.208309,2948,7.807678,11.51912,11.377873,11.660366,77.58048,0.99927,2256.998132,1895.259709,2257.498132,2201.240291,8.224379,12.207296,22543.80633,450.979779,49.988508,525.503113,31.892962,207.499989,8.083021,10.651501,10.659347,10.643654,44.47048,0.993646,2332.482229,1845.418663,2332.982229,2251.081337,8.22494,12.201993,75173.2347,505.565762,148.691308,1172.829712,106.348372,208.066116,7.637109,11.385794,11.169741,11.601847,77.6773,0.998258,1896.423394,1827.72385,1896.923394,2268.77615,8.221723,12.199556,85507.31426,517.694577,165.169423,1267.334106,120.968104,209.250689,7.942283,11.36386,11.324873,11.402846,50.740083,0.998812,1872.444253,1756.215944,1872.944253,2340.284056,8.221552,12.191791,183113.8135,604.103592,303.116578,2518.854492,259.053054,208.334976,7.745183,11.34753,11.185325,11.509734,77.295163,0.998999,1960.965866,2224.059586,1961.465866,1872.440414,8.222167,12.242515,21661.63799,451.991645,47.924864,424.128662,30.644949,209.155004,8.7836,13.12668,12.02731,14.226049,81.368457,0.969661,2608.146669,2237.843243,2608.646669,1858.656757,8.226943,12.244776,642183.739,908.976897,706.490716,8732.62793,908.504146,212.230876,7.557966,11.429453,11.265597,11.593309,87.235567,0.999171,1536.673606,2714.241347,1537.173606,1382.258653,8.218995,12.295034,1186232.603,1171.997052,1012.146405,15315.10059,1678.175844,213.905198,7.716697,11.459041,11.342069,11.576013,270.137642,0.999583,1128.131373,1893.315378,1128.631373,2203.184622,8.216048,12.205712,1168317.7,1166.259934,1001.764415,14698.19824,1652.831441,218.830695,7.81298,11.409764,11.264681,11.554848,73.580989,0.999084
coj1m011-fa12-20190330-0075-e91.fits,0,58572.88907,2458572.889070,2458572.892209,1.387899,55,8.35722,15,30,45,0.241361,0.008277,0.025046,0.027859,0.060235,0.007341,0.273751,0.652764,0.639693,0.000351,0.00015,0.000169,0.000172,0.000203,0.00015,0.000431,0.000834,0.00082,687.047519,55.171563,148.324663,162.229909,296.051144,48.974366,635.881998,782.408121,780.152417,3012695.335,1890.496286,2065.919262,2034.38829,2066.419262,2062.11171,8.222957,12.222199,727147.5304,706.858347,954.953031,761.448477,10526.19629,1028.703323,212.006464,2889,7.318362,11.065193,10.869772,11.260614,79.289151,0.998561,2256.992937,1894.610706,2257.492937,2201.889294,8.224379,12.207305,24936.23034,451.705192,55.204657,599.715637,35.27755,205.909973,7.365029,11.862492,11.590958,12.134025,285.561557,0.997143,2332.431577,1844.587002,2332.931577,2251.912998,8.224939,12.201983,75454.98778,506.506755,148.971335,1269.081543,106.746971,207.559688,7.378926,10.796441,10.342438,11.250445,84.238023,0.992659,1896.122403,1826.823435,1896.622403,2269.676565,8.221721,12.199538,83931.09875,514.671186,163.077128,1376.951172,118.738216,208.054992,7.45266,10.859401,10.733524,10.985278,63.48027,0.998514,1872.406773,1755.351584,1872.906773,2341.148416,8.221552,12.191778,181468.7626,602.293939,301.296013,2812.823975,256.725783,208.678801,7.277159,10.847821,10.605668,11.089973,77.032458,0.997538,1961.086097,2223.211455,1961.586097,1873.288545,8.222168,12.242501,22116.80561,451.386325,48.997509,475.026917,31.288879,207.622771,7.53158,12.716926,11.019426,14.414427,81.111196,0.924129,2608.056393,2236.943055,2608.556393,1859.556945,8.226942,12.244756,647480.7479,911.743438,710.15674,9313.251953,915.997881,210.391291,7.357705,11.056663,10.781737,11.33159,84.701498,0.997443,1536.656045,2713.536531,1537.156045,1382.963469,8.218995,12.295032,1189872.536,1173.194119,1014.216247,17156.11523,1683.325296,213.366296,7.472818,10.952875,10.78965,11.1161,86.667916,0.9991,1128.050497,1892.424644,1128.550497,2204.075356,8.216048,12.205696,1175342.051,1168.895064,1005.515454,17371.38867,1662.768864,216.979557,7.1598,10.924331,10.688322,11.160341,77.857532,0.997755
coj1m011-fa12-20190330-0076-e91.fits,0,58572.89002,2458572.890016,2458572.893155,1.38676,55,7.889064,15,30,45,0.24062,0.008001,0.025361,0.028336,0.060821,0.007094,0.273689,0.653909,0.638671,0.00035,0.000149,0.000168,0.000172,0.000204,0.000149,0.00043,0.000834,0.000817,687.241966,53.713406,150.738343,165.197679,298.423157,47.573367,636.754926,783.799898,781.301272,3015823.358,1889.432612,2065.811191,2034.700168,2066.311191,2061.799832,8.222957,12.222188,725668.5867,706.858347,953.027286,761.435268,11130.66992,1026.611045,210.217393,3005,7.13291,10.838267,10.73088,10.945655,78.27252,0.999533,2256.870768,1894.885602,2257.370768,2201.614398,8.224378,12.20729,24129.27564,448.96816,53.743846,634.329834,34.135942,203.965485,6.803171,10.94087,10.823417,11.058324,290.670206,0.999182,2332.343935,1844.874713,2332.843935,2251.625287,8.224939,12.20197,76483.83859,505.127014,151.415063,1438.995605,108.202498,204.843711,6.701865,10.778146,10.544237,11.012054,274.093467,0.998079,1896.067257,1827.173432,1896.567257,2269.326568,8.221721,12.199534,85456.86489,514.522593,166.089626,1551.159546,120.896733,206.136658,7.008086,10.837931,10.523962,11.1519,84.239962,0.996509,1872.282623,1755.775219,1872.782623,2340.724781,8.221551,12.191781,183423.9545,603.805678,303.779778,3016.510986,259.491814,206.797727,6.938771,10.730059,10.584729,10.875388,67.284407,0.998511,1960.837454,2223.217843,1961.337454,1873.282157,8.222167,12.242457,21392.93971,449.483329,47.594512,495.972137,30.264819,206.370269,6.817422,12.361065,10.592833,14.129298,84.889562,0.918843,2607.95888,2237.281426,2608.45888,1859.218574,8.226941,12.244745,648036.7607,911.346678,711.076011,10019.2666,916.784478,209.360006,7.04864,10.806353,10.646209,10.966498,81.780009,0.999045,1536.560495,2713.930561,1537.060495,1382.569439,8.218995,12.295029,1192371.82,1173.130826,1016.401405,18059.28516,1686.861059,210.814962,7.033815,10.801178,10.715128,10.887229,88.97647,0.999746,1127.933954,1892.732111,1128.433954,2203.767889,8.216048,12.205689,1175414.777,1167.547384,1006.738393,18139.66797,1662.871751,214.949687,7.159676,10.728921,10.644092,10.81375,64.225404,0.999353
coj1m011-fa12-20190330-0077-e91.fits,0,58572.89097,2458572.890965,2458572.894103,1.385679,55,7.622737,15,30,45,0.241675,0.007938,0.025313,0.028192,0.061265,0.007706,0.273407,0.653151,0.639883,0.00035,0.000147,0.000167,0.00017,0.000203,0.000148,0.000428,0.000831,0.000816,690.888273,53.825104,151.432019,165.591924,302.058526,51.978509,638.853898,786.118638,783.928903,3028868.711,1891.588647,2065.751412,2034.649922,2066.251412,2061.850078,8.222957,12.222193,732003.1142,706.858347,955.81124,765.844848,12555.09473,1035.572569,208.802388,3000,6.791061,10.53199,10.44125,10.62273,65.363099,0.999303,2256.947914,1894.861902,2257.447914,2201.638098,8.224379,12.207299,24041.7642,446.412089,53.85554,632.799438,34.012139,202.467294,6.916678,10.346912,10.407878,10.285945,21.163414,0.999746,2332.237842,1844.856923,2332.737842,2251.643077,8.224938,12.201979,76668.71926,504.022137,152.113794,1536.312622,108.46405,203.542781,6.507925,10.461141,10.218689,10.703593,62.960801,0.993764,1896.014133,1827.132522,1896.514133,2269.367478,8.221721,12.199539,85390.46168,512.90315,166.484572,1586.45459,120.802792,203.451771,6.827758,10.366094,10.212018,10.520169,287.896566,0.998657,1872.192243,1755.653288,1872.692243,2340.846712,8.221551,12.191778,185562.4872,603.296662,307.580829,3395.728027,262.517219,203.917773,6.788875,10.344018,10.174412,10.513624,77.886076,0.998708,1960.746995,2223.349444,1961.246995,1873.150556,8.222166,12.242481,23340.98739,448.814073,52.005917,513.637939,33.020742,203.731546,6.623561,12.644585,10.831041,14.458129,87.293918,0.920292,2607.971717,2237.388635,2608.471717,1859.111365,8.226942,12.244769,650313.4302,911.50136,713.453055,10996.58496,920.005306,207.505193,6.673735,10.535338,10.397502,10.673174,74.202962,0.999057,1536.526104,2713.824633,1537.026104,1382.675367,8.218995,12.295026,1196689.854,1174.435886,1018.948644,19900.55078,1692.969827,208.632358,6.732376,10.560069,10.468617,10.651521,72.026125,0.999542,1127.839376,1892.674804,1128.339376,2203.825196,8.216047,12.20569,1181865.428,1169.603876,1010.483508,19994.07227,1671.997554,212.998815,6.853597,10.457528,10.34714,10.567915,63.654091,0.998787
coj1m011-fa12-20190330-0078-e91.fits,0,58572.89192,2458572.891915,2458572.895053,1.384649,55,7.819969,15,30,45,0.241111,0.007563,0.025272,0.028439,0.061192,0.0072,0.273707,0.652729,0.6398,0.000348,0.000146,0.000166,0.000169,0.000202,0.000146,0.000427,0.000828,0.000814,691.906821,51.974767,152.624035,168.291733,303.561055,49.183549,641.231415,788.128388,785.882584,3035520.554,1890.707113,2066.03013,2034.751167,2066.53013,2061.748833,8.222957,12.222204,731897.4866,706.858347,954.525191,766.766026,11349.13281,1035.423136,204.785382,2935,7.141168,10.799193,10.647073,10.951313,76.477576,0.999,2257.124122,1894.817657,2257.624122,2201.682343,8.224379,12.207294,22957.41007,441.471476,52.002024,566.27124,32.478091,198.970657,7.00032,9.89949,9.527355,10.271626,59.990637,0.977428,2332.537578,1844.962241,2333.037578,2251.537759,8.22494,12.201991,76714.24019,500.35905,153.318382,1412.038696,108.528449,199.463494,6.888598,10.755073,10.637009,10.873138,67.939783,0.999065,1896.304091,1827.182119,1896.804091,2269.317881,8.221722,12.199544,86328.17558,510.141462,169.223994,1537.126099,122.129386,200.2365,6.932647,10.700997,10.650563,10.75143,50.594779,0.997641,1872.491589,1755.766086,1872.991589,2340.733914,8.221552,12.191789,185748.3969,600.860809,309.137148,3036.685303,262.780227,200.286635,7.118244,10.700038,10.489077,10.910999,78.234863,0.998152,1960.891292,2223.227565,1961.391292,1873.272435,8.222166,12.242468,21855.47375,444.156966,49.206644,516.656128,30.919171,201.166875,6.487418,12.369595,10.991814,13.747376,273.193918,0.950976,2608.176637,2237.337152,2608.676637,1859.162848,8.226942,12.244767,652303.8071,910.572401,716.366767,10191.65039,922.821114,203.565601,6.964071,10.787979,10.632186,10.943772,85.626041,0.999146,1536.762671,2713.828037,1537.262671,1382.671963,8.218995,12.295029,1198848.972,1173.809794,1021.331547,18697.36328,1696.024355,205.569644,7.193604,10.805236,10.731717,10.878755,78.800379,0.999783,1128.15497,1892.709116,1128.65497,2203.790884,8.216048,12.20569,1184367.774,1169.530614,1012.686424,18554.12695,1675.537651,209.054356,7.030916,10.706241,10.594401,10.81808,64.442309,0.998893
