Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8
elp1m008-fa05-20201220-0273-e91.fits,0,59204.99861,2459204.999,2459205.002262,1.402811,89.975,16.204135,25.312952,1.35,21,37,56,0.176586,0.111145,0.158575,0.150661,0.999965,0.037365,4.323837,0.231276,0.000554,0.000512,0.000543,0.000538,0.001215,0.000472,0.012932,0.000692,318.555612,216.943529,291.833552,279.964505,823.221211,79.203555,334.360738,334.360738,2358390.561,2162.386434,2303.687189,2060.556038,2304.187189,2035.943962,10.10789,74.827164,416458.2682,2012.961534,1250.325033,333.080005,3728.041016,206.888339,399.92206,4799,14.118201,16.995088,18.513437,15.476739,337.844287,0.938628,2164.613071,1946.122096,2165.113071,2150.377904,10.111672,74.839804,262124.0484,1184.114765,221.367097,2422.146973,130.218111,398.402058,14.387252,17.120665,18.658083,15.583246,337.919757,0.938324,2194.208349,1775.127432,2194.708349,2321.372568,10.110777,74.858259,373981.282,1234.759843,302.877749,3317.123291,185.786601,401.120001,14.354104,17.05871,18.650342,15.467078,338.909431,0.937676,2004.845033,2289.43663,2005.345033,1807.06337,10.116225,74.802917,355316.4007,1226.621379,289.670804,3317.126953,176.514253,400.920224,14.133089,17.138914,18.883095,15.394732,340.935317,0.934416,2236.051264,2399.688956,2236.551264,1696.811044,10.109911,74.790583,2358309.188,1879.123268,1255.005049,19375.15625,1171.561974,407.336234,14.197222,17.020793,18.761043,15.280542,339.847218,0.929581,2119.335259,2287.049557,2119.835259,1809.450443,10.113072,74.802982,88120.79736,1109.648723,79.413237,1037.405029,43.776692,398.847351,12.81138,19.850619,19.167841,20.533398,294.405093,0.989114,1753.62077,1476.211104,1754.12077,2620.288896,10.122837,74.891332,1915403.552,1756.605424,1090.400568,14815.84766,951.535099,405.720912,14.671157,17.237975,18.708665,15.767285,339.419959,0.949373,3069.018796,1593.946063,3069.518796,2502.553937,10.0865,74.876008,442987.0085,1261.05213,351.283661,3777.906494,220.067299,401.436317,14.475738,17.24757,18.660174,15.834967,334.594201,0.93369
elp1m008-fa05-20201220-0274-e91.fits,0,59204.99996,2459205,2459205.003608,1.403733,90.032,17.21207,25.946481,1.35,21,37,56,0.176219,0.110773,0.158794,0.150397,0.998801,0.038291,4.32786,0.231061,0.000493,0.000452,0.000483,0.000476,0.001102,0.000412,0.011558,0.000617,357.401545,244.871822,328.821166,315.65364,905.955037,92.957754,374.449041,374.449041,2695590.215,2234.383908,2303.593152,2060.612505,2304.093152,2035.887495,10.10789,74.827172,475014.3202,2114.982674,1269.415141,374.19935,3384.381104,224.594899,371.569607,4657,15.253593,17.660295,19.034124,16.286465,338.026803,0.953864,2164.451594,1946.261193,2164.951594,2150.238807,10.111675,74.839803,298598.5466,1194.024235,250.077459,2258.554199,141.182502,369.974515,15.693894,17.66307,19.028255,16.297885,339.238617,0.957876,2194.064816,1775.228374,2194.564816,2321.271626,10.110779,74.858262,428042.9129,1252.463686,341.760737,3067.56543,202.386014,372.22002,15.4391,17.801311,19.085444,16.517179,337.324799,0.95829,2004.633146,2289.612689,2005.133146,1806.887311,10.116229,74.802912,405408.5953,1239.604595,327.046702,3026.57373,191.684121,371.937516,15.211551,17.765479,19.264043,16.266915,340.788905,0.954284,2235.882612,2399.871484,2236.382612,1696.628516,10.109914,74.790577,2692358.768,1962.488044,1371.910915,17847.82031,1272.993297,379.940258,15.250613,17.66218,19.184944,16.139415,339.122422,0.947358,2119.30723,2287.155619,2119.80723,1809.344381,10.113071,74.802984,103217.2646,1107.066327,93.234942,961.152832,48.802889,368.659852,13.630351,20.362535,19.873235,20.851836,292.482144,0.995392,1753.520361,1476.365565,1754.020361,2620.134435,10.122838,74.891331,2189647.783,1829.05299,1197.148358,13398.3584,1035.302941,377.318359,15.83559,17.916863,19.184852,16.648875,338.277055,0.962371,3068.876236,1594.185348,3069.376236,2502.314652,10.086502,74.875995,505942.4323,1283.36924,394.229826,3554.628174,239.21824,370.943102,15.177735,17.881722,19.10203,16.661415,333.735405,0.950131
elp1m008-fa05-20201220-0275-e91.fits,0,59205.00131,2459205.001,2459205.004963,1.40469,89.979,16.879303,25.632203,1.35,21,37,56,0.177975,0.111964,0.157926,0.151714,1.002191,0.037315,4.370036,0.228831,0.000463,0.000423,0.000451,0.000447,0.001058,0.000381,0.011006,0.000576,384.408379,264.743388,350.442951,339.364785,947.694825,97.990218,397.044437,397.044437,2802967.187,2210.84165,2303.208365,2061.001372,2303.708365,2035.498628,10.107886,74.827164,498858.801,2064.057272,1236.642217,403.397841,3798.513916,241.688449,348.361675,4823,14.852476,17.365588,18.948888,15.782288,339.042494,0.940938,2164.040837,1946.610871,2164.540837,2149.889129,10.111672,74.839798,313832.2336,1159.2877,270.71126,2531.908691,152.046282,347.525655,15.134223,17.476522,19.060278,15.892766,338.943623,0.941276,2193.666102,1775.573491,2194.166102,2320.926509,10.110776,74.858258,442662.6325,1213.938389,364.649999,3426.564697,214.462379,350.209796,14.909456,17.454822,18.955942,15.953702,338.908286,0.946909,2004.189638,2289.928838,2004.689638,1806.571162,10.116226,74.802911,425248.0741,1207.345541,352.217372,3267.88208,206.025327,348.842159,14.74718,17.4879,19.094093,15.881707,340.727985,0.945759,2235.486717,2400.196323,2235.986717,1696.303677,10.109911,74.790576,2809109.547,1968.989182,1426.675968,20010.47266,1360.964924,357.711598,14.879092,17.325666,18.972753,15.678579,339.628377,0.938146,2118.864603,2287.298314,2119.364603,1809.201686,10.113069,74.803003,104591.3501,1064.172366,98.284219,997.716125,50.672698,347.233564,13.03266,19.79251,19.030811,20.554209,292.857322,0.987885,1753.120884,1476.526432,1753.620884,2619.973568,10.122835,74.891344,2281002.872,1825.971768,1249.199419,15363.52734,1105.106386,354.756854,15.332498,17.606707,18.999496,16.213919,338.794059,0.954651,3068.575113,1594.429846,3069.075113,2502.070154,10.086496,74.876004,521964.3151,1246.454132,418.759344,4023.402588,252.882671,349.948959,14.934766,17.51722,18.832276,16.202165,333.342582,0.937543
elp1m008-fa05-20201220-0276-e91.fits,0,59205.00271,2459205.003,2459205.006358,1.405714,89.979,17.048731,25.824102,1.35,21,37,56,0.17699,0.111958,0.159147,0.151096,1.001699,0.038331,4.37114,0.228773,0.000469,0.00043,0.000457,0.000452,0.001066,0.000386,0.011147,0.000583,377.519143,260.412367,347.977542,333.960841,939.994835,99.279376,392.13601,392.13601,2784902.727,2216.775746,2303.163058,2061.153063,2303.663058,2035.346937,10.107891,74.827171,492899.7745,2095.078712,1245.283003,395.81346,3745.223633,235.265516,349.358308,4818,15.426648,17.462957,18.956446,15.969468,337.448331,0.942124,2164.070731,1946.693454,2164.570731,2149.806546,10.111674,74.839813,311790.828,1171.291322,266.19409,2545.137451,148.820579,348.779352,15.148333,17.488373,19.03379,15.942956,338.816552,0.943664,2193.620438,1775.733549,2194.120438,2320.766451,10.110781,74.858265,443209.6392,1223.838118,362.147275,3356.341064,211.547966,350.193778,15.379682,17.586674,19.087838,16.085509,338.812607,0.947368,2004.295885,2290.070305,2004.795885,1806.429695,10.116226,74.802917,420786.9142,1214.653594,346.425447,3365.620117,200.845396,350.180302,14.671069,17.574881,19.207041,15.94272,341.48793,0.946799,2235.504267,2400.382842,2236.004267,1696.117158,10.109912,74.790578,2789635.06,1968.885919,1416.859673,20353.9043,1331.518021,358.741982,14.634196,17.385651,19.081251,15.690052,340.065351,0.936622,2118.952722,2287.597552,2119.452722,1808.902448,10.113069,74.802992,106747.9042,1071.864667,99.590842,1004.224976,50.951739,347.932242,13.379457,20.081523,19.581707,20.58134,297.445704,0.992518,1753.158121,1476.647674,1753.658121,2619.852326,10.122838,74.891353,2266408.939,1827.742849,1240.004271,15447.63965,1081.777465,356.385241,15.310984,17.664657,19.096207,16.233108,339.313327,0.953956,3068.471852,1594.611756,3068.971852,2501.888244,10.086502,74.876013,518493.7879,1254.372666,413.34908,3785.8479,247.48177,350.853922,15.560173,17.576234,18.987437,16.165031,334.986705,0.938319
elp1m008-fa05-20201220-0277-e91.fits,0,59205.00405,2459205.004,2459205.007702,1.406731,90.003,16.744079,25.586201,1.35,21,37,56,0.175929,0.111933,0.158697,0.150801,1.001249,0.037849,4.355887,0.229574,0.000461,0.000422,0.00045,0.000447,0.001058,0.000381,0.01097,0.000578,381.334854,265.20505,352.363268,337.271841,946.627807,99.263686,397.088729,397.088729,2796640.055,2208.288939,2303.012115,2060.734895,2303.512115,2035.765105,10.107891,74.827172,492010.8746,2056.655257,1230.352502,399.894237,4063.930176,239.228657,349.125351,4746,14.822612,17.221172,18.832014,15.61033,338.89619,0.937314,2164.010692,1946.393617,2164.510692,2150.106383,10.111673,74.8398,313037.1447,1154.187455,271.218634,2594.87793,152.206912,347.730669,15.122131,17.412088,18.90772,15.916456,339.341355,0.948445,2193.582869,1775.379124,2194.082869,2321.120876,10.110779,74.85826,443817.3964,1209.809821,366.848895,3695.507568,215.795717,349.415794,14.578859,17.364752,18.957802,15.771702,339.1647,0.940669,2004.011695,2289.670396,2004.511695,1806.829604,10.116231,74.802913,421734.8744,1205.271367,349.908648,3548.059326,205.058613,350.259688,14.593311,17.24243,18.925458,15.559402,340.092744,0.93662,2235.326605,2399.96336,2235.826605,1696.53664,10.109913,74.790576,2800132.793,1964.964134,1425.029976,21489.82227,1361.498377,358.242857,14.295325,17.179887,18.918596,15.441179,339.954683,0.931409,2118.669246,2287.127819,2119.169246,1809.372181,10.113073,74.802996,105849.8796,1063.069848,99.570014,1040.960571,51.467002,347.792971,13.06069,19.916697,19.267053,20.566341,292.585955,0.991455,1752.975446,1476.353569,1753.475446,2620.146431,10.122841,74.891341,2274478.166,1822.76978,1247.814283,16135.35059,1105.91124,355.042155,15.241569,17.486169,18.943101,16.029238,339.108189,0.950745,3068.299896,1594.311563,3068.799896,2502.188437,10.086503,74.87601,522161.8892,1246.615565,418.863605,4135.78125,253.888875,349.958783,15.189408,17.395931,18.870191,15.92167,334.5675,0.928906
elp1m008-fa05-20201220-0278-e91.fits,0,59205.0054,2459205.005,2459205.009055,1.407786,89.98,17.081111,25.964763,1.35,21,37,56,0.176782,0.112076,0.157645,0.150625,1.038212,0.03875,4.383766,0.228114,0.000468,0.000427,0.000457,0.000451,0.001097,0.000386,0.0112,0.000583,378.044061,262.275671,345.178031,333.625141,946.667116,100.323662,391.421137,391.421137,2790300.837,2219.955721,2302.792737,2060.926713,2303.292737,2035.573287,10.107889,74.827165,493275.9607,2117.96417,1244.393392,396.39873,3635.789307,232.900994,344.166304,4676,15.105796,17.484181,19.148701,15.819661,340.060099,0.939539,2163.720054,1946.434725,2164.220054,2150.065275,10.111672,74.839808,312725.2254,1166.105896,268.179096,2417.268799,147.65369,342.169833,15.040773,17.685433,19.214986,16.15588,339.859391,0.949351,2193.280475,1775.420512,2193.780475,2321.079488,10.110779,74.858266,439875.9293,1225.349154,358.980074,3205.912842,207.688088,344.135005,15.553327,17.651517,19.213941,16.089092,339.12685,0.944573,2003.842508,2289.821938,2004.342508,1806.678062,10.116227,74.802911,420289.194,1214.576728,346.037582,3199.237793,198.440181,343.78813,15.207062,17.580891,19.260427,15.901355,340.451766,0.940482,2234.920147,2400.124058,2235.420147,1696.375942,10.109916,74.790576,2896924.159,2013.047481,1439.073935,19569.08984,1367.787142,357.915916,14.905915,17.882248,19.387385,16.377111,338.195263,0.946705,2118.588502,2287.469746,2119.088502,1809.030254,10.113067,74.802974,108124.0781,1074.313957,100.644767,973.705322,51.050948,341.560769,13.328653,20.353612,19.385745,21.321479,283.716858,0.988569,1752.778677,1476.434684,1753.278677,2620.065316,10.122838,74.891339,2272020.4,1830.094657,1241.476987,15114.49902,1072.737883,349.082237,15.355636,17.792888,19.225604,16.360172,339.503519,0.955061,3068.193487,1594.394899,3068.693487,2502.105101,10.0865,74.876011,518280.4369,1256.565537,412.457943,3840.587891,244.706896,344.596089,15.407649,17.681287,19.028476,16.334098,334.56092,0.942344
elp1m008-fa05-20201220-0279-e91.fits,0,59205.00675,2459205.007,2459205.010407,1.408877,89.976,18.173258,25.999328,1.35,21,37,56,0.177424,0.111392,0.158825,0.151541,1.000799,0.038389,4.377111,0.228461,0.000468,0.000429,0.000456,0.000454,0.001065,0.000389,0.011187,0.000584,379.364312,259.868639,347.949207,333.649102,939.403654,98.771105,391.277586,391.277586,2785165.13,2218.633614,2302.527007,2060.695229,2303.027007,2035.804771,10.107889,74.827168,494154.249,2123.606853,1241.682971,397.971351,3176.975586,232.695731,343.269958,4794,16.20921,17.838752,19.195044,16.482459,337.069734,0.952869,2163.460925,1946.234692,2163.960925,2150.265308,10.111672,74.839808,310244.9124,1167.992922,265.622254,2147.152344,146.093384,342.666118,16.286591,17.853149,19.131626,16.574671,337.836295,0.960324,2193.08433,1775.228687,2193.58433,2321.271313,10.110777,74.858266,442352.5531,1221.503655,362.137724,2742.933594,208.30247,344.556911,16.50518,17.977364,19.240429,16.7143,336.345673,0.957473,2003.542538,2289.610319,2004.042538,1806.889681,10.116228,74.802911,422066.6082,1219.50358,346.097064,2780.49292,198.74988,344.949763,16.040971,17.931564,19.370981,16.492147,338.974576,0.953851,2234.710313,2399.840751,2235.210313,1696.659249,10.109915,74.790583,2787391.364,1968.253879,1416.174709,16848.92188,1312.574105,353.012963,15.943532,17.752253,19.231584,16.272921,338.645999,0.949265,2118.152839,2287.086165,2118.652839,1809.413835,10.113072,74.802993,106918.6739,1079.133589,99.078256,892.436279,50.347678,342.607737,14.288633,20.470214,19.572728,21.3677,288.182007,0.988188,1752.495153,1476.228287,1752.995153,2620.271713,10.122839,74.891341,2267198.272,1828.796446,1239.721499,12345.81934,1067.616762,350.665433,16.586364,18.100171,19.261379,16.938963,337.311705,0.966908,3067.754809,1594.303778,3068.254809,2502.196222,10.086504,74.876003,517966.858,1256.120483,412.35444,3181.424072,243.909016,345.793235,16.444469,17.988314,19.06632,16.910308,331.947585,0.954139
elp1m008-fa05-20201220-0280-e91.fits,0,59205.00811,2459205.008,2459205.011762,1.41,90.035,18.181408,26.358441,1.35,21,37,56,0.176548,0.11244,0.15766,0.151592,0.997998,0.037403,4.383635,0.228121,0.000545,0.000505,0.000535,0.000531,0.001197,0.000464,0.013054,0.000679,324.068854,222.561518,294.938306,285.410791,833.523814,80.658962,335.805695,335.805695,2414106.259,2183.053562,2302.2804,2060.909756,2302.7804,2035.590244,10.107895,74.827158,426206.0618,2182.676153,1257.430534,338.949986,2867.20752,195.267659,363.934319,4686,16.143127,17.920765,19.411717,16.429812,338.365466,0.948495,2163.239058,1946.592356,2163.739058,2149.907644,10.111677,74.839782,271442.7694,1194.673971,227.21075,1954.196411,124.362365,363.188836,16.320796,18.073233,19.545467,16.600999,339.579547,0.954234,2192.825416,1775.530632,2193.325416,2320.969368,10.110783,74.858246,380609.0968,1243.725307,306.02344,2566.606689,174.377264,365.572593,16.058167,18.046272,19.477808,16.614736,338.734553,0.954227,2003.360857,2289.802094,2003.860857,1806.697906,10.116231,74.802902,365958.2431,1238.774045,295.419689,2568.348877,167.664929,364.833017,15.854696,18.097627,19.651013,16.544241,341.448632,0.954346,2234.516656,2400.127107,2235.016656,1696.372893,10.109918,74.790565,2409274.283,1899.511423,1268.365251,14582.9502,1103.816651,372.89549,15.989799,17.924868,19.541218,16.308519,340.19035,0.946066,2118.233395,2287.464984,2118.733395,1809.035016,10.113068,74.802964,90294.86259,1116.482913,80.874379,856.566589,41.368878,363.54096,13.886741,20.509618,19.619327,21.399909,283.560432,0.990521,1752.3315,1476.479269,1752.8315,2620.020731,10.122843,74.891325,1965690.607,1773.785475,1108.189595,11531.76367,900.587384,370.08144,16.57811,18.099075,19.527058,16.671092,340.595762,0.9595,3067.586275,1594.664378,3068.086275,2501.835622,10.086508,74.87598,448415.6514,1272.559602,352.373005,3082.547363,205.443052,365.927342,16.446573,18.040589,19.424559,16.65662,335.098861,0.94415
elp1m008-fa05-20201220-0281-e91.fits,0,59205.00946,2459205.009,2459205.013111,1.411156,89.975,18.158993,26.266916,1.35,21,37,56,0.177755,0.111937,0.157794,0.151833,0.999941,0.03861,4.363471,0.229175,0.000587,0.000544,0.000576,0.000573,0.00127,0.000504,0.013901,0.00073,302.764865,205.596711,274.042511,265.172253,787.522689,76.597911,313.896928,313.896928,2232395.059,2146.418308,2302.205648,2060.582416,2302.705648,2035.917584,10.107892,74.827177,396818.6508,2167.544642,1253.887062,316.470807,2713.184326,183.072885,371.933154,4720,16.316868,17.988308,19.443501,16.533116,338.102331,0.950409,2163.150554,1946.263332,2163.650554,2150.236668,10.111675,74.839801,249888.0704,1191.444183,209.73544,1758.627808,115.286239,371.254872,16.074881,18.10387,19.493402,16.714338,337.32457,0.952844,2192.733372,1775.203936,2193.233372,2321.296064,10.110781,74.858264,352259.5483,1239.995988,284.0812,2355.763184,162.515476,373.515692,16.27884,18.158321,19.640292,16.676351,338.330174,0.950295,2003.132545,2289.539843,2003.632545,1806.960157,10.116232,74.802915,338950.84,1235.985621,274.235261,2268.821289,156.375483,372.914158,15.924708,18.031455,19.55205,16.51086,340.310063,0.953058,2234.464691,2399.921845,2234.964691,1696.578155,10.109915,74.790572,2232262.605,1851.496168,1205.653376,13419.09375,1029.85773,380.042375,15.965325,17.969151,19.504229,16.434073,339.307438,0.948891,2117.781935,2286.85433,2118.281935,1809.64567,10.113075,74.803015,86192.17845,1122.199101,76.806494,817.813416,39.764892,369.923261,13.801101,20.294282,19.10477,21.483793,286.400311,0.980683,1752.301414,1476.121317,1752.801414,2620.378683,10.122838,74.891345,1816172.942,1734.012921,1047.381435,10393.48731,837.894135,377.494508,16.40573,18.257205,19.549213,16.965197,338.215742,0.962221,3067.630495,1594.254779,3068.130495,2502.245221,10.086503,74.876005,416222.1168,1265.03389,329.020527,2768.667236,192.024703,374.280179,16.323084,18.120674,19.368343,16.873005,333.670063,0.948941
elp1m008-fa05-20201220-0282-e91.fits,0,59205.01082,2459205.011,2459205.014473,1.412352,89.98,17.611485,25.986538,1.35,21,37,56,0.176791,0.112479,0.15732,0.152286,1.004349,0.037669,4.377199,0.228457,0.000587,0.000546,0.000576,0.000571,0.00128,0.000503,0.013988,0.00073,301.093613,206.035087,273.060209,266.761105,784.465546,74.931318,312.921001,312.921001,2186474.074,2109.997483,2302.064456,2060.641783,2302.564456,2035.858217,10.10789,74.827171,386549.8294,2121.518053,1228.43045,314.66969,2934.895264,182.204355,367.074536,4798,15.543301,17.686394,19.245382,16.127407,338.794227,0.943862,2163.030269,1946.23563,2163.530269,2150.26437,10.111672,74.839804,245932.9823,1169.814123,210.23253,1953.995728,115.923116,365.34023,15.720358,17.749635,19.253588,16.245682,338.980301,0.948675,2192.623176,1775.225689,2193.123176,2321.274311,10.110779,74.858262,343975.8847,1215.185076,283.064606,2715.267334,162.136676,368.43281,15.664766,17.819089,19.30952,16.328659,337.778882,0.945861,2003.129348,2289.600549,2003.629348,1806.899451,10.116226,74.802906,332968.7486,1206.122742,276.065393,2537.332275,156.948346,367.348365,15.110588,17.762481,19.392045,16.132916,339.563891,0.9421,2234.300805,2399.932761,2234.800805,1696.567239,10.109913,74.79057,2195982.824,1829.039746,1200.620615,14973.21289,1035.099759,373.720405,15.004088,17.638476,19.269292,16.007659,339.258986,0.940103,2117.586696,2287.062039,2118.086696,1809.437961,10.113074,74.802991,82361.24673,1096.279119,75.12799,833.99353,38.821846,365.805037,13.754375,19.929656,18.988562,20.870751,290.645721,0.984271,1752.177286,1476.179301,1752.677286,2620.320699,10.122838,74.891337,1779854.543,1707.555551,1042.340638,11751.11523,838.953287,371.457529,15.96403,17.982577,19.344988,16.620165,337.845439,0.955671,3067.418016,1594.441752,3067.918016,2502.058248,10.086503,74.875994,406619.531,1239.49321,328.053052,3040.60083,191.664422,369.157528,15.97138,17.7535,19.190923,16.316076,334.757629,0.936073
elp1m008-fa05-20201220-0283-e91.fits,0,59205.01217,2459205.012,2459205.015819,1.413567,90,18.232688,26.495531,1.35,21,37,56,0.176908,0.112004,0.15687,0.149788,1.000278,0.038052,4.342907,0.230261,0.000579,0.000537,0.000568,0.00056,0.001255,0.000497,0.013583,0.00072,305.776313,208.485699,276.018791,267.346489,796.940927,76.591787,319.727024,319.727024,2271003.793,2155.763035,2302.04065,2060.521797,2302.54065,2035.978203,10.107891,74.82718,401759.0009,2205.43936,1257.332238,319.532888,2709.810303,182.167331,364.668642,4775,16.377117,18.035845,19.602603,16.469087,337.590294,0.940904,2163.017026,1946.134454,2163.517026,2150.365546,10.111673,74.839811,254361.0039,1195.909305,212.692554,1854.26001,115.333483,364.59843,16.459243,18.191101,19.556766,16.825436,337.723659,0.956101,2192.60346,1775.216969,2193.10346,2321.283031,10.11078,74.85826,356253.3474,1245.594408,286.010715,2440.741211,161.533957,366.524476,16.477754,18.081268,19.606292,16.556244,337.753962,0.944869,2003.200689,2289.41688,2003.700689,1807.08312,10.116225,74.802921,340169.4527,1230.736043,276.395133,2380.371338,154.241127,366.385799,15.879264,18.046392,19.729298,16.363486,339.942584,0.941543,2234.299064,2399.774178,2234.799064,1696.725822,10.109913,74.790582,2271634.706,1864.169696,1218.57721,13966.24023,1030.014585,373.766716,15.917602,17.998493,19.710784,16.286201,339.440842,0.93735,2117.764702,2286.878182,2118.264702,1809.621818,10.11307,74.803006,86415.51221,1125.274843,76.795027,828.134338,39.182901,363.851012,14.177607,20.375118,19.786601,20.963635,297.926666,0.989426,1752.13818,1476.206282,1752.63818,2620.293718,10.122839,74.891331,1845953.558,1743.907116,1058.515985,10670.57227,837.000369,370.67066,16.546358,18.245252,19.592883,16.897621,337.971464,0.958203,3067.346634,1594.327875,3067.846634,2502.172125,10.086504,74.876004,425050.2354,1267.320888,335.392748,2824.57959,192.728144,366.239756,16.415073,18.128696,19.425327,16.832065,333.380435,0.94345
elp1m008-fa05-20201220-0284-e91.fits,0,59205.01353,2459205.014,2459205.017183,1.414834,90.027,18.120971,26.427318,1.35,21,37,56,0.177949,0.112356,0.158597,0.15113,1.006167,0.039101,4.41174,0.226668,0.000533,0.000492,0.000523,0.000517,0.001183,0.000452,0.012883,0.000662,333.889223,228.175553,303.105437,292.483855,850.166142,86.565522,342.44667,342.44667,2453561.168,2178.93389,2301.815982,2060.60792,2302.315982,2035.89208,10.107892,74.827174,436608.0482,2194.098243,1248.835542,349.612125,3051.516602,198.992023,352.132964,4766,15.90149,17.958184,19.466992,16.449375,338.948552,0.949423,2162.741641,1946.262975,2163.241641,2150.237025,10.111676,74.8398,275671.8467,1183.092576,233.009531,1993.16333,125.642435,351.664917,16.13088,18.013774,19.524789,16.502758,339.656589,0.951735,2192.40082,1775.164631,2192.90082,2321.335369,10.110781,74.858269,389128.3151,1236.420158,314.721749,2741.337891,177.352275,352.8034,15.823689,18.158839,19.539966,16.777712,338.012949,0.955833,2002.74272,2289.517743,2003.24272,1806.982257,10.116232,74.802913,370807.596,1224.273885,302.879609,2540.780273,169.002276,353.193207,15.899521,18.162995,19.793101,16.532889,340.099891,0.946283,2233.987918,2399.874378,2234.487918,1696.625622,10.109916,74.790574,2468692.649,1904.055028,1296.544802,15905.01758,1125.151372,360.228165,15.834222,17.963033,19.590516,16.335549,340.006557,0.944975,2117.465732,2287.026158,2117.965732,1809.473842,10.113073,74.802993,95936.95612,1104.97855,86.82246,840.550964,43.725005,350.449938,14.416978,20.5575,19.650136,21.464863,288.390434,0.9879,1752.009845,1476.112786,1752.509845,2620.387214,10.122838,74.891344,2000183.707,1776.838739,1125.697939,12298.27344,911.619939,358.106678,16.274042,18.186313,19.568899,16.803728,339.580235,0.960072,3067.155466,1594.277308,3067.655466,2502.222692,10.086505,74.876015,453377.4612,1261.188721,359.484234,3171.380859,206.634987,354.833566,16.45426,18.066337,19.471931,16.660743,335.389367,0.943923
