Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,Variance_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7
elp1m008-fa05-20201021-0138-e91.fits,0,59144.72101,2459144.721,2459144.723321,1.826727,18.414019,21,37,56,0.169597,0.01621,0.018757,0.214523,0.380853,0.580158,0.220117,0.000247,0.000156,0.000159,0.000309,0.000442,0.000615,0.000313,686.660018,104.065145,118.322176,695.05349,862.288231,942.794604,703.44388,5352826.533,2797.36356,1993.404518,2026.697747,1993.904518,2069.802253,4.337663,84.900505,907822.8986,1385.44236,1234.03012,735.657002,5947.239258,655.258511,343.470412,4719,15.756842,16.14318,16.692186,15.594175,19.830189,0.992212,823486.7024,2289.486122,2054.243615,2289.986122,2042.256385,4.313799,84.895829,86770.36973,832.574228,104.21938,970.591187,62.630083,339.515842,15.552845,16.196287,16.760788,15.631786,21.280744,0.991065,7956.597765,1851.302625,1755.171083,1851.802625,2341.328917,4.348142,84.930597,100402.3739,846.92699,118.549031,949.293396,72.469542,344.829216,16.185842,16.425636,17.059115,15.792157,12.810722,0.992704,10001.48067,1565.228122,2920.072743,1565.728122,1176.427257,4.375294,84.806025,945477.3422,1249.869526,756.460832,6432.744629,682.437155,344.839061,15.057189,15.911289,16.697146,15.125432,15.988225,0.986506,961545.563,1362.528801,2713.765069,1363.028801,1382.734931,4.390842,84.829167,1476363.138,1449.541924,1018.503234,9691.416992,1065.625811,348.67867,14.907928,15.9843,16.750938,15.217661,18.243805,0.98583,2299806.16,3133.837274,1241.290695,3134.337274,2855.209305,4.240571,84.977604,1965299.755,1606.180229,1223.586071,11596.28223,1418.535922,342.685628,16.316331,16.297842,16.552641,16.043044,15.74997,0.998656,3701950.825,849.874141,1396.052912,850.374141,2700.447088,4.429105,84.973402,965686.2977,1257.808545,767.753011,5809.785156,697.023799,343.850674,16.610863,16.496948,16.999555,15.994342,28.304831,0.987764,864454.7089
elp1m008-fa05-20201021-0139-e91.fits,0,59144.72203,2459144.722,2459144.724349,1.825321,18.28881,21,37,56,0.169734,0.016269,0.018977,0.21452,0.381731,0.580009,0.219525,0.000246,0.000155,0.000158,0.000308,0.000441,0.000613,0.000311,688.979111,104.992983,120.371135,696.926355,865.363442,945.537373,705.29037,5368359.571,2796.999822,1992.946266,2026.773462,1993.446266,2069.726538,4.337653,84.9005,911192.1261,1385.44236,1234.378082,738.17912,6224.187012,657.69039,341.196236,4743,15.602331,16.0812,16.656124,15.506276,18.300833,0.992087,849748.6813,2288.844621,2054.221115,2289.344621,2042.278885,4.313801,84.895833,87337.14171,830.592356,105.150428,909.100891,63.039174,336.733618,15.786915,15.92485,16.336391,15.513309,24.263847,0.993917,8239.298076,1850.723628,1755.300077,1851.223628,2341.199923,4.34814,84.930589,101876.0266,844.683237,120.608557,978.322327,73.533212,341.280649,15.87664,16.460633,16.681698,16.239568,17.884885,0.998905,10461.40954,1564.714536,2920.055492,1565.214536,1176.444508,4.375294,84.806029,948210.0431,1250.215084,758.437533,6872.22998,684.409594,343.123859,14.866336,15.823136,16.636645,15.009626,14.922094,0.986021,989652.6718,1362.017593,2713.804118,1362.517593,1382.695882,4.390841,84.829168,1483117.646,1450.494618,1022.490968,10492.5332,1070.501154,346.016695,14.886671,15.821368,16.55928,15.083457,17.44406,0.987124,2423336.454,3133.178031,1241.316064,3133.678031,2855.183936,4.240568,84.977601,1970682.724,1606.234488,1226.896035,12400.69531,1422.421301,340.512379,16.264304,16.194632,16.463721,15.925544,16.845389,0.998406,3833932.367,849.37693,1396.180322,849.87693,2700.319678,4.429099,84.973404,966349.1582,1255.486513,769.700947,6201.25,697.502246,340.615758,16.324456,16.36508,16.833044,15.897115,30.542143,0.986033,897007.7896
elp1m008-fa05-20201021-0140-e91.fits,0,59144.72304,2459144.723,2459144.725358,1.823944,18.710788,21,37,56,0.170532,0.016008,0.018612,0.213931,0.381456,0.580886,0.219811,0.000246,0.000154,0.000156,0.000306,0.000439,0.000612,0.00031,693.772872,104.074582,119.256846,699.119524,868.414026,949.066913,708.843752,5379861.167,2792.281362,1993.091648,2026.914856,1993.591648,2069.585144,4.337664,84.900498,917436.0498,1385.44236,1233.680215,743.65791,5822.130371,662.197199,336.014948,4732,15.943977,16.346537,16.827969,15.865105,20.513962,0.993914,807168.5085,2289.095515,2054.414135,2289.595515,2042.085865,4.313806,84.895828,86119.11197,826.266862,104.226753,856.34259,62.160011,332.611243,15.683738,16.527178,17.255561,15.798794,15.870902,0.989299,7321.56407,1850.855198,1755.206981,1851.355198,2341.293019,4.348153,84.93061,100130.4363,838.010076,119.485957,955.481873,72.27326,336.739843,16.535717,16.437749,16.893769,15.981729,19.844406,0.994809,9723.148545,1564.913316,2920.1758,1565.413316,1176.3242,4.375294,84.806031,948092.2321,1246.325485,760.709978,6035.122559,684.324559,338.124022,15.586695,16.204559,16.904803,15.504314,17.672285,0.988815,900297.6057,1362.122527,2713.866673,1362.622527,1382.633327,4.390849,84.829174,1485518.521,1448.027977,1025.890759,9244.419922,1072.234085,341.08684,15.619978,16.199264,16.889057,15.50947,17.657416,0.989147,2206116.038,3133.779916,1241.541741,3134.279916,2854.958259,4.240553,84.977591,1976793.348,1605.338226,1231.387452,11132.25879,1426.831895,336.025602,16.425949,16.443314,16.721745,16.164882,18.569326,0.998196,3607447.738,849.291412,1396.123149,849.791412,2700.376851,4.429127,84.973411,969457.0664,1252.841628,773.806557,5611.14502,699.745507,334.997533,16.89065,16.572637,17.005354,16.139919,29.441824,0.989803,844476.5239
elp1m008-fa05-20201021-0141-e91.fits,0,59144.72405,2459144.724,2459144.726366,1.822588,19.391283,21,37,56,0.170499,0.016176,0.018745,0.214423,0.380851,0.581169,0.219617,0.000245,0.000153,0.000156,0.000306,0.000439,0.000612,0.00031,694.794264,105.922093,120.375351,701.344293,868.107444,949.102972,708.443271,5350043.153,2776.023104,1993.162468,2027.104792,1993.662468,2069.395208,4.337669,84.900511,912177.9261,1385.44236,1224.589073,744.884914,4895.677734,658.401932,326.62624,4659,16.888009,16.972026,17.471394,16.472658,21.052676,0.99372,692611.0502,2289.184526,2054.699147,2289.684526,2041.800853,4.31381,84.89583,86539.98947,815.780576,106.082434,799.187439,62.463796,323.471074,16.532207,17.143978,17.638813,16.649144,10.321815,0.996201,6425.71118,1851.050866,1755.700124,1851.550866,2340.799876,4.348148,84.930589,100287.4835,831.496374,120.610849,834.122192,72.386616,327.628409,16.719276,17.102072,17.460347,16.743797,32.478295,0.990212,8569.273025,1565.089438,2920.461007,1565.589438,1176.038993,4.375291,84.806036,944624.7037,1236.977502,763.655525,5188.694824,681.821728,328.074835,16.097471,16.859413,17.685442,16.033383,13.553592,0.98794,774798.3305,1362.254045,2714.111791,1362.754045,1382.388209,4.390849,84.829183,1475590.106,1439.445713,1025.109939,7877.049805,1065.067843,331.861684,16.354844,16.87987,17.646601,16.113139,14.844683,0.989109,1875929.558,3133.609856,1241.680004,3134.109856,2854.819996,4.240578,84.977607,1966444.272,1597.428579,1231.006067,9330.869141,1419.362023,327.513547,17.229673,17.106979,17.389701,16.824257,15.281823,0.998527,3069596.343,849.524783,1396.463509,850.024783,2700.036491,4.429116,84.973408,963384.0716,1245.957024,773.208107,4738.964844,695.362073,327.620382,17.206711,17.367731,17.959026,16.776436,25.81712,0.987993,708220.5946
elp1m008-fa05-20201021-0142-e91.fits,0,59144.72504,2459144.725,2459144.727358,1.821244,19.524113,21,37,56,0.169945,0.016205,0.018472,0.214387,0.381711,0.579358,0.220061,0.000244,0.000151,0.000153,0.000304,0.000437,0.000608,0.000308,697.392653,107.174446,120.439759,705.068199,872.93738,953.05021,714.22976,5362942.202,2768.458339,1993.349837,2027.085188,1993.849837,2069.414812,4.337661,84.900505,911405.0628,1385.44236,1219.248021,747.51408,5287.866699,657.844086,320.765094,4819,16.577534,16.51733,17.00354,16.03112,16.014003,0.995186,760654.0739,2289.318583,2054.619394,2289.818583,2041.880606,4.313807,84.895831,86903.87027,809.621779,107.338849,801.820984,62.726442,315.998216,16.964191,16.523318,16.714598,16.332039,29.452348,0.997991,7178.611099,1851.235639,1755.622177,1851.735639,2340.877823,4.34814,84.930587,99061.59473,820.907876,120.673218,886.995972,71.50178,320.780032,17.035867,16.324091,16.913945,15.734237,25.818482,0.986477,9164.872975,1565.142249,2920.459744,1565.642249,1176.040256,4.375291,84.806031,946771.0562,1233.191404,767.740558,5740.613281,683.370946,321.779104,15.975282,16.294291,16.991327,15.597255,14.310924,0.990535,867917.1231,1362.380974,2714.164542,1362.880974,1382.335458,4.390843,84.82917,1481565.778,1436.890456,1031.091669,8686.30957,1069.38103,324.936084,16.002938,16.325916,17.041899,15.609933,15.681738,0.989489,2105028.206,3133.906994,1241.683656,3134.406994,2854.816344,4.240565,84.977598,1967295.917,1594.181836,1234.04738,10325.87988,1419.976734,320.153581,17.226066,16.708653,16.909704,16.507602,8.61551,0.999365,3335163.608,849.509378,1396.239773,850.009378,2700.260227,4.429122,84.973419,967309.4503,1239.972027,780.105865,5320.318848,698.195376,319.591757,17.495626,16.847892,17.310615,16.38517,28.432511,0.989917,790220.4092
elp1m008-fa05-20201021-0143-e91.fits,0,59144.72605,2459144.726,2459144.728363,1.819898,19.464008,21,37,56,0.169907,0.016259,0.018566,0.214358,0.382188,0.580011,0.21933,0.000243,0.00015,0.000152,0.000303,0.000436,0.000607,0.000307,699.799064,108.201159,121.860874,706.952012,875.898305,955.319106,715.14253,5377362.72,2768.759146,1992.836704,2026.822475,1993.336704,2069.677525,4.337661,84.90051,913650.9602,1385.44236,1217.891953,750.19049,5528.224609,659.465155,317.836727,4825,16.60635,16.40339,16.888336,15.918445,19.769734,0.994132,780360.0395,2288.748913,2054.302282,2289.248913,2042.197718,4.313811,84.895845,87428.62618,806.76437,108.369469,822.745911,63.105206,314.090375,16.607411,16.449061,17.091232,15.806889,14.98953,0.991899,7370.269591,1850.722887,1755.219715,1851.222887,2341.280285,4.348141,84.930607,99834.30995,817.634003,122.101465,876.243103,72.059519,318.363124,16.832107,16.688024,17.039126,16.336922,33.077188,0.989176,9125.795479,1564.696929,2920.320182,1565.196929,1176.179818,4.375283,84.806021,949211.4505,1233.047216,769.809492,5841.099609,685.132401,319.056244,15.979779,16.287688,16.961779,15.613597,16.464855,0.990308,879495.5852,1361.708326,2713.892598,1362.208326,1382.607402,4.390853,84.829175,1486890.755,1436.434203,1035.126253,8787.079102,1073.224551,322.36073,16.131707,16.315496,17.01395,15.617042,17.593452,0.989065,2127384.928,3133.232028,1241.427071,3133.732028,2855.072929,4.240582,84.977609,1973992.93,1596.197477,1236.684657,10152.5166,1424.810578,318.81715,17.261987,16.654071,16.830946,16.477196,9.500027,0.999495,3393650.527,849.095872,1396.041864,849.595872,2700.458136,4.429116,84.973411,967267.5848,1238.721989,780.8593,5596.045898,698.165158,317.966495,17.3046,16.73387,17.216082,16.251658,28.256799,0.989107,810261.1015
elp1m008-fa05-20201021-0144-e91.fits,0,59144.72706,2459144.727,2459144.729372,1.818554,19.369704,21,37,56,0.170083,0.016487,0.018537,0.214767,0.38071,0.580056,0.220043,0.000243,0.00015,0.000153,0.000304,0.000435,0.000607,0.000307,700.281879,109.57777,121.29269,707.355183,875.282206,956.225676,715.9815,5392482.299,2775.284405,1992.968987,2026.934952,1993.468987,2069.565048,4.33766,84.900508,917168.4461,1385.44236,1221.694813,750.734501,5956.738281,662.004045,320.804344,4760,16.637386,16.218155,16.777981,15.658329,18.118782,0.992691,825693.8877,2288.931783,2054.383617,2289.431783,2042.116383,4.313805,84.895847,88904.43849,810.045228,109.752438,863.509827,64.170435,315.964554,16.5056,16.591891,17.107523,16.07626,12.092527,0.995367,7713.209907,1850.692338,1755.496442,1851.192338,2341.003558,4.348155,84.930589,99961.88303,822.530426,121.529709,922.495422,72.1516,322.576848,16.666933,16.527013,16.901368,16.152659,22.33982,0.995945,9736.242628,1564.605963,2920.258537,1565.105963,1176.241463,4.375298,84.806032,953375.4447,1237.728055,770.26245,6254.611328,688.137935,322.070625,15.952787,15.94725,16.756569,15.13793,13.754683,0.986971,945507.159,1361.896065,2713.992937,1362.396065,1382.507063,4.390847,84.829167,1486895.657,1438.52936,1033.622044,9537.581055,1073.22809,325.17079,16.251474,16.059379,16.831566,15.287193,17.549329,0.986248,2261828.997,3133.598763,1241.535898,3134.098763,2854.964102,4.24056,84.977615,1979639.624,1598.031237,1238.799079,11981.84766,1428.886312,321.296671,16.821193,16.30124,16.611527,15.990954,15.679629,0.998014,3705701.264,849.372086,1396.251693,849.872086,2700.248307,4.42911,84.973396,972571.5724,1243.849765,781.904374,5879.049805,701.993529,321.152256,17.288547,16.621466,17.202466,16.040466,25.985785,0.987154,850346.452
elp1m008-fa05-20201021-0145-e91.fits,0,59144.72806,2459144.728,2459144.730377,1.817218,19.569663,21,37,56,0.170894,0.016486,0.018878,0.214271,0.379817,0.58224,0.219942,0.000244,0.000151,0.000153,0.000303,0.000435,0.000609,0.000308,701.067996,109.142982,123.250421,706.003548,873.419857,955.642931,714.922696,5393513.524,2779.092874,1993.012879,2026.922888,1993.512879,2069.577112,4.337664,84.900524,921718.3618,1385.44236,1225.956232,751.836271,5535.290039,665.288133,323.848652,4789,16.884859,16.255674,16.773604,15.737745,19.193034,0.993404,810424.0702,2288.989528,2054.598927,2289.489528,2041.901073,4.31381,84.895837,88920.02157,813.421951,109.315985,855.424805,64.181682,319.673075,16.597257,16.271246,16.528559,16.013934,22.932256,0.997938,7775.069797,1850.84636,1755.404575,1851.34636,2341.095425,4.348148,84.930612,101818.1731,824.440543,123.499716,919.410645,73.491454,324.127253,16.657354,16.34071,17.011051,15.67037,20.106643,0.988496,10030.97586,1564.737452,2920.442883,1565.237452,1176.057117,4.375297,84.806036,951743.0423,1238.179158,768.663433,5893.064453,686.959681,325.143177,16.322856,16.063761,16.864835,15.262688,14.474423,0.987073,911004.214,1361.817079,2714.023165,1362.317079,1382.476835,4.390861,84.829189,1484651.829,1440.296435,1030.796017,9451.085938,1071.608514,328.614518,16.461304,16.074526,16.832934,15.316117,15.094255,0.988135,2221505.565,3133.723073,1241.689637,3134.223073,2854.810363,4.240561,84.9776,1984729.52,1601.381122,1239.38611,11180.40137,1432.560153,324.340724,17.00711,16.368665,16.621793,16.115536,10.139984,0.998913,3644605.688,849.49666,1396.402557,849.99666,2700.097443,4.429098,84.973397,972389.1335,1245.549781,780.690703,5818.937988,701.861847,324.062758,17.687201,16.609289,17.14021,16.078368,27.2496,0.987905,841406.5643
elp1m008-fa05-20201021-0146-e91.fits,0,59144.72907,2459144.729,2459144.731384,1.815893,20.00813,21,37,56,0.170448,0.016491,0.018652,0.214241,0.380725,0.581419,0.219751,0.000243,0.00015,0.000153,0.000303,0.000435,0.000608,0.000307,700.911476,109.656537,122.181875,707.013449,875.165973,956.249625,715.686766,5386387.796,2772.294496,1992.563502,2026.820125,1993.063502,2069.679875,4.337668,84.900529,918098.4583,1385.44236,1221.661366,751.516323,5073.695312,662.675319,320.486865,4805,17.103958,16.619117,17.118079,16.120154,20.391157,0.993723,743381.9049,2288.605206,2054.322772,2289.105206,2042.177228,4.313806,84.895861,88826.43298,808.751149,109.8316,797.726318,64.114131,316.170142,17.013611,17.05713,17.562387,16.551873,13.937174,0.995516,6803.984552,1850.506687,1755.461446,1851.006687,2341.038554,4.348145,84.930601,100468.5474,820.659335,122.424182,833.93634,72.517306,320.239987,17.592569,16.940754,17.374687,16.506821,21.542994,0.995086,8785.998076,1564.327579,2920.28149,1564.827579,1176.21851,4.375298,84.806039,950377.0135,1234.544537,769.81995,5566.663574,685.973694,320.970124,16.512436,16.393088,17.174563,15.611613,13.546915,0.988583,848296.6691,1361.493743,2713.90268,1361.993743,1382.59732,4.390857,84.829188,1485256.963,1437.207001,1033.432875,8157.564453,1072.045294,324.958733,16.764889,16.462189,17.212679,15.7117,15.126254,0.988905,2026328.755,3133.182156,1241.634371,3133.682156,2854.865629,4.240567,84.97761,1980340.997,1598.16248,1239.136209,10036.25293,1429.392556,320.806562,17.847109,16.879931,17.122049,16.637814,13.848702,0.998951,3234554.373,849.003739,1396.18494,849.503739,2700.31506,4.429114,84.973416,970412.823,1241.704186,781.516914,5069.92334,700.435363,320.053569,17.652673,16.992922,17.517215,16.468629,27.164738,0.988823,766018.0148
elp1m008-fa05-20201021-0147-e91.fits,0,59144.73008,2459144.73,2459144.732396,1.814562,19.757103,21,37,56,0.171239,0.016465,0.0186,0.215327,0.381539,0.579645,0.219078,0.000243,0.00015,0.000153,0.000304,0.000436,0.000606,0.000307,703.640835,109.731466,121.692992,708.339024,875.574935,955.92458,713.716911,5386577.057,2773.111754,1992.532897,2026.930768,1993.032897,2069.569232,4.337665,84.900514,922389.5282,1385.44236,1221.848621,754.913098,5696.503418,665.772575,319.059929,4581,16.785505,16.258399,16.689587,15.827211,18.275124,0.995647,819115.3504,2288.601096,2054.502261,2289.101096,2041.997739,4.3138,84.895838,88690.30201,806.957858,109.906981,840.154114,64.015873,314.758371,16.747648,16.480373,16.849307,16.111438,9.868498,0.99774,7608.288332,1850.370961,1755.407727,1850.870961,2341.092273,4.348151,84.930606,100188.1569,821.66888,121.93252,922.949097,72.314922,320.151311,17.192584,16.466417,16.799088,16.133746,30.196773,0.993316,9729.820966,1564.29834,2920.186698,1564.79834,1176.313302,4.375296,84.80604,954372.1514,1236.804926,771.643233,6125.609863,688.857349,321.495829,16.137667,16.135057,16.785334,15.484781,17.170478,0.990501,924936.4955,1361.531971,2713.871705,1362.031971,1382.628295,4.390851,84.829183,1487609.448,1438.136342,1034.400845,9463.505859,1073.743297,324.047795,16.45235,16.111231,16.870126,15.352336,14.76806,0.988328,2234288.039,3133.177153,1241.721186,3133.677153,2854.778814,4.240557,84.977602,1976584.775,1596.135266,1238.356684,11596.64941,1426.681349,318.70893,17.371265,16.405974,16.604234,16.207714,3.218418,0.999409,3615623.341,848.823145,1396.124725,849.323145,2700.375275,4.429129,84.973423,968010.6825,1242.810705,778.888272,6178.838867,698.70152,319.442874,17.604571,16.618721,17.104708,16.132734,26.468261,0.990599,837846.4745
elp1m008-fa05-20201021-0148-e91.fits,0,59144.73109,2459144.731,2459144.733404,1.813249,19.743826,21,37,56,0.170478,0.016158,0.018608,0.214428,0.380614,0.579376,0.220867,0.000243,0.000151,0.000153,0.000304,0.000436,0.000607,0.000308,700.394771,107.113434,121.260905,705.226998,873.144997,954.034044,716.467523,5376315.903,2772.6619,1992.72492,2027.042556,1993.22492,2069.457444,4.337655,84.900512,916545.0727,1385.44236,1220.262492,751.104847,5694.571289,661.554099,322.287135,4889,17.10033,16.206222,16.682631,15.729812,16.663768,0.995057,811806.8874,2288.828476,2054.460959,2289.328476,2042.039041,4.313787,84.895854,86870.969,809.780078,107.277237,858.268066,62.702694,318.747086,16.659214,16.279053,16.845769,15.712337,22.277835,0.990476,7636.586967,1850.640977,1755.57625,1851.140977,2340.92375,4.348136,84.930597,100041.1284,823.392471,121.498716,941.986023,72.208799,323.189459,17.006954,16.652215,17.272462,16.031969,21.785783,0.989457,9719.118791,1564.368051,2920.359909,1564.868051,1176.140091,4.375293,84.806031,949281.0366,1236.407943,767.773324,5884.689453,685.182627,323.700507,16.405028,16.082859,16.832311,15.333407,13.743871,0.98901,909019.0064,1361.534876,2714.049725,1362.034876,1382.450275,4.390854,84.829173,1482166.724,1437.817106,1030.845103,9086.34082,1069.814787,326.68307,16.545604,16.091135,16.851711,15.330559,16.330846,0.987447,2207925.731,3133.219015,1241.81232,3133.719015,2854.68768,4.240563,84.977608,1972240.775,1596.396054,1235.433256,11305.42578,1423.545888,322.423741,17.407083,16.376554,16.608478,16.14463,14.676169,0.998944,3610506.539,849.029866,1396.283382,849.529866,2700.216618,4.429119,84.973411,972627.3675,1242.236297,782.964859,5895.149414,702.033802,320.787203,17.325468,16.550426,17.014508,16.086344,27.465235,0.990488,851031.4802
elp1m008-fa05-20201021-0149-e91.fits,0,59144.7321,2459144.732,2459144.734420,1.811933,19.917259,21,37,56,0.170068,0.016053,0.018316,0.214508,0.381135,0.580426,0.219753,0.000244,0.000152,0.000154,0.000305,0.000438,0.000611,0.000309,695.876147,105.632677,118.685332,702.490452,870.094859,950.487038,710.815733,5365911.949,2778.928167,1992.783172,2026.841748,1993.283172,2069.658252,4.337664,84.900522,912569.237,1385.44236,1223.275444,746.004705,5481.155762,658.684376,326.872964,4762,17.194893,16.374429,16.874251,15.874606,13.202789,0.995363,772307.6662,2288.84294,2054.334188,2289.34294,2042.165812,4.313801,84.895854,86136.68246,814.214854,105.791097,831.850098,62.172693,323.270094,16.780942,16.188743,16.383928,15.993558,29.018024,0.997926,7333.815935,1850.715578,1755.393907,1851.215578,2341.106093,4.348142,84.930604,98279.57045,826.50268,118.910165,896.675049,70.937322,328.368878,17.333111,16.330409,16.924225,15.736592,6.450437,0.994448,9279.039866,1564.508939,2920.217184,1565.008939,1176.282816,4.375298,84.80604,947734.8984,1239.113096,764.849392,5990.51416,684.066639,328.228495,16.395808,16.18009,16.94703,15.413151,13.552863,0.988709,886062.3337,1361.609994,2713.782375,1362.109994,1382.717625,4.390862,84.829195,1480764.907,1440.851944,1027.700947,9102.587891,1068.802968,331.333265,16.721023,16.226595,17.002532,15.450658,15.015704,0.987852,2134364.812,3133.434117,1241.600893,3133.934117,2854.899107,4.24056,84.977609,1970679.703,1599.778613,1231.845261,10591.68164,1422.41912,327.679783,17.372291,16.477883,16.712002,16.243765,6.596448,0.999149,3478978.206,849.023186,1395.997038,849.523186,2700.502962,4.429128,84.973432,966732.4409,1245.670324,776.074072,5519.173828,697.778896,326.981579,17.87892,16.753146,17.236333,16.26996,27.693932,0.989704,802159.5208
