Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9
elp1m008-fa05-20201224-0401-e91.fits,0,59208.89995,2459208.899947,2459208.903183,1.514293,59.979,40.197591,49.854472,1.35,35,62,93,0.042093,0.372551,0.033927,0.017762,0.006084,2.845678,0.089477,0.10303,0.092297,0.000292,0.000431,0.00029,0.000286,0.000287,0.005909,0.000332,0.000339,0.000333,144.10041,864.837882,116.816964,62.187563,21.22004,481.593193,269.89387,304.343917,276.775355,8307535.879,5517.131775,2024.854976,1822.157999,2025.354976,2274.342001,11.607475,75.568776,349686.0282,7808.32907,2415.545435,144.764832,1045.002563,44.783721,437.106153,12929,36.357655,33.862475,35.776719,31.94823,345.634995,0.983482,2319.99538,2022.066369,2320.49538,2074.433631,11.599031,75.546562,3094982.849,2929.549861,1056.470446,4494.265137,396.369418,440.381848,37.990145,34.463782,36.047209,32.880356,338.291567,0.984064,2123.655489,1985.857528,2124.155489,2110.642472,11.604694,75.550864,281851.9353,2405.493791,117.170095,717.488831,36.096319,436.744096,67.513408,44.205946,42.431823,45.980068,50.583118,0.82876,2284.543932,2145.877175,2285.043932,1950.622825,11.600122,75.533222,147561.9486,2370.828572,62.240666,4041.491699,18.898019,435.887946,34.441935,35.319766,36.874185,33.765348,359.917478,0.992282,2110.927718,1883.511051,2111.427718,2212.988949,11.605011,75.561974,50546.33928,2381.773051,21.222148,595.513428,6.473387,437.885627,2.464535,32.925862,37.078425,28.773298,336.898978,0.871308,2803.235172,1159.132057,2803.735172,2937.367943,11.584495,75.638958,6147309.128,3431.033531,1791.678534,11987.49609,787.275878,444.382812,35.533578,34.418198,35.598466,33.237931,336.547308,0.989946,2607.014115,2513.298361,2607.514115,1583.201639,11.591021,75.492745,682284.4191,2489.289363,274.088031,1748.796265,87.379055,435.963307,34.507917,34.209578,36.181432,32.237723,343.444731,0.981183,2133.563185,2828.447211,2134.063185,1268.052789,11.604824,75.459578,775974.8908,2498.791396,310.540084,1950.747437,99.377842,437.262008,34.477274,33.975971,36.191071,31.76087,348.261843,0.979961,1279.015274,2347.477319,1279.515274,1749.022681,11.629254,75.512977,701967.4417,2495.241865,281.322405,1769.30835,89.899828,441.007761,35.345047,34.240105,36.183814,32.296397,354.710959,0.986746
elp1m008-fa05-20201224-0402-e91.fits,0,59208.90095,2459208.900949,2459208.904185,1.512312,59.988,40.03201,49.620307,1.35,35,62,93,0.041811,0.372699,0.03429,0.017553,0.005755,2.838274,0.088836,0.102743,0.093823,0.000294,0.000433,0.000291,0.000288,0.000288,0.00591,0.000332,0.000341,0.000336,142.210544,859.854795,117.693237,60.964169,19.994304,480.243835,267.546402,301.736512,279.274419,8293235.516,5528.202891,2024.61703,1822.091474,2025.11703,2274.408526,11.607473,75.568792,346748.6049,7735.150428,2427.296018,142.85386,1032.869263,44.827649,447.693946,12934,37.228639,34.255062,36.161534,32.348589,348.452091,0.985447,2319.764671,2022.086917,2320.264671,2074.413083,11.599029,75.546568,3090881.515,2945.586175,1049.32646,4883.407715,399.589063,451.102299,38.122111,34.598605,36.184722,33.012488,338.802599,0.984651,2123.061656,1987.796901,2123.561656,2108.703099,11.604703,75.550664,284377.2611,2408.810871,118.057115,732.335632,36.764283,446.688871,67.004035,45.016485,42.488107,47.544864,52.858902,0.829137,2283.491518,2145.10018,2283.991518,1951.39982,11.600143,75.533316,145573.2102,2385.876129,61.014572,735.278015,18.8197,446.025754,2.261901,35.276896,36.150068,34.403724,334.056999,0.993575,2110.900729,1883.093083,2111.400729,2213.406917,11.605003,75.562028,47730.48929,2386.992291,19.99608,625.234497,6.170596,448.315909,35.308246,30.49375,34.733032,26.254468,343.2819,0.893158,2803.065217,1159.088077,2803.565217,2937.411923,11.58449,75.63897,6132567.389,3432.428232,1786.655678,12135.36328,792.818116,456.024032,35.133985,34.624227,35.783257,33.465197,336.357683,0.990281,2606.801383,2513.32423,2607.301383,1583.17577,11.591018,75.49275,676629.295,2490.722934,271.6598,1790.330078,87.474614,446.738434,34.752857,34.274543,36.34847,32.200616,346.60393,0.981754,2133.315657,2828.52543,2133.815657,1267.97457,11.604823,75.459578,772683.6362,2510.290062,307.806515,1989.144531,99.892516,447.595595,34.674495,34.178438,36.338427,32.018449,348.795174,0.981456,1278.679766,2347.45498,1279.179766,1749.04502,11.629255,75.512991,711355.1954,2504.836663,283.992648,1759.369751,91.963977,449.943856,35.604232,34.674759,36.614428,32.73509,354.393947,0.987073
elp1m008-fa05-20201224-0403-e91.fits,0,59208.90194,2459208.901944,2459208.905180,1.510338,59.983,39.795472,49.726103,1.35,35,62,93,0.042436,0.372561,0.034164,0.017702,0.006064,2.845362,0.089441,0.102431,0.092946,0.000297,0.000436,0.000294,0.00029,0.000291,0.005991,0.000335,0.000344,0.000339,143.03915,854.493463,116.125591,61.080399,20.831636,474.960773,266.872207,298.028743,274.043364,8303140.766,5579.385221,2024.888744,1821.973202,2025.388744,2274.526798,11.607578,75.567298,352355.2833,7768.170063,2451.943421,143.704492,1053.557495,45.358853,453.962654,12759,36.925201,34.521879,36.52991,32.513849,347.860027,0.983822,2320.090954,2021.977688,2320.590954,2074.522312,11.599131,75.5451,3093425.763,2963.936527,1043.688262,4619.403809,398.218079,457.874775,38.222691,34.666973,36.084544,33.249402,338.175543,0.987268,2124.087579,1986.704816,2124.587579,2109.795184,11.604784,75.549285,283672.1152,2435.356062,116.480756,734.128479,36.517238,453.922459,63.10921,44.132237,42.606287,45.658188,49.963813,0.839492,2283.932558,2144.785371,2284.432558,1951.714629,11.60024,75.53187,146982.0207,2404.341968,61.131912,1213.185791,18.921061,452.752307,2.469131,35.559131,36.275877,34.842384,332.901013,0.995255,2111.455304,1883.299302,2111.955304,2213.200698,11.6051,75.560505,50350.3414,2416.776527,20.833677,633.949951,6.481622,454.962275,35.510553,31.914197,35.81904,28.009355,344.939512,0.922305,2803.280055,1158.932981,2803.780055,2937.567019,11.584618,75.637522,6143879.594,3454.852168,1778.333571,11244.28418,790.904363,461.961419,35.934528,34.660466,35.607483,33.71345,335.206812,0.992906,2607.093945,2513.129315,2607.593945,1583.370685,11.591115,75.491325,681674.3048,2515.169396,271.025206,1638.099609,87.752238,452.405337,34.854049,34.461185,36.24385,32.678521,345.434513,0.986047,2133.476266,2828.313423,2133.976266,1268.186577,11.604913,75.458127,771475.2685,2538.068216,303.961597,1909.008057,99.312356,454.616284,35.133819,34.164628,35.995258,32.333997,348.94377,0.986696,1279.020313,2347.386998,1279.520313,1749.113002,11.629341,75.511448,706111.5985,2534.890251,278.557069,1657.469727,90.898061,457.564115,35.968057,34.52732,36.345105,32.709536,353.58236,0.988402
elp1m008-fa05-20201224-0404-e91.fits,0,59208.90295,2459208.902947,2459208.906184,1.508376,60.031,43.553452,49.62123,1.35,35,62,93,0.042479,0.372729,0.033415,0.018143,0.006418,2.852697,0.088261,0.103102,0.092884,0.000296,0.000436,0.000295,0.000289,0.000291,0.006008,0.000335,0.000343,0.000339,143.452899,855.001213,113.346212,62.695102,22.066636,474.851678,263.850798,300.460321,274.345971,8295071.498,5566.834646,2024.695406,1822.111529,2025.195406,2274.388471,11.607558,75.567154,352363.6176,7735.438158,2444.892591,144.12233,1082.797485,45.551863,455.419395,12818,36.608731,34.120253,36.264411,31.976096,346.204776,0.980048,2320.000503,2022.272041,2320.500503,2074.227959,11.599114,75.544959,3091811.191,2961.627872,1043.956677,4784.301758,399.694384,459.031871,37.684556,34.439655,36.156014,32.723296,340.020751,0.983174,2123.53244,1986.470653,2124.03244,2110.029347,11.604775,75.549197,277183.6227,2438.374778,113.675562,742.53064,35.832957,455.353112,70.772943,44.315263,42.542819,46.087706,50.94084,0.849536,2283.164337,2145.300585,2283.664337,1951.199415,11.600241,75.531717,150494.6853,2398.296078,62.75067,739.905151,19.455224,453.243116,34.67522,35.252847,35.181264,35.32443,312.428372,0.997948,2111.71004,1883.565,2112.21004,2212.935,11.605068,75.560353,53239.05471,2412.384765,22.069056,639.415283,6.882487,455.676011,33.91593,32.173797,36.28485,28.062745,348.963944,0.926378,2803.30509,1159.240603,2803.80509,2937.259397,11.584611,75.637312,6142015.491,3448.528761,1781.053869,12006.93555,794.010031,462.998899,34.924929,34.449496,35.659941,33.239052,337.433,0.990101,2607.035954,2513.524997,2607.535954,1582.975003,11.591101,75.491217,672755.8211,2511.773217,267.840988,1833.977051,86.970616,454.225885,34.013467,34.085834,36.154684,32.016984,345.168317,0.980627,2133.512839,2828.565292,2134.012839,1267.934708,11.604885,75.458056,775302.4834,2529.21969,306.538213,1986.213013,100.227352,454.703624,34.709936,34.006292,36.156561,31.856023,349.218953,0.981657,1278.959503,2347.48175,1279.459503,1749.01825,11.629298,75.511345,704997.7023,2528.110049,278.863534,1822.040039,91.13869,458.357952,34.879884,34.400074,36.407654,32.392494,352.354568,0.985457
elp1m008-fa05-20201224-0405-e91.fits,0,59208.90395,2459208.903950,2459208.907187,1.506435,60.02,43.479932,49.590528,1.35,35,62,93,0.042835,0.373927,0.034162,0.017994,0.00584,2.815005,0.089473,0.103746,0.094097,0.000339,0.000488,0.000337,0.000332,0.000334,0.006674,0.000381,0.000391,0.000385,126.255692,765.53555,101.469949,54.116976,17.476598,421.800548,234.543972,265.10892,244.384856,7460575.101,5628.931424,2025.242485,1822.188802,2025.742485,2274.311198,11.607548,75.567161,319576.6745,7725.869053,2519.675829,126.832456,1075.442261,41.364495,488.715272,13063,35.858856,34.198771,36.170426,32.227115,345.730981,0.982887,2320.129607,2022.226669,2320.629607,2074.273331,11.599117,75.544977,2789711.846,2974.804826,937.77979,4249.041016,361.087125,490.809828,37.866209,34.52865,35.946457,33.110843,338.005325,0.987015,2123.944831,1986.16836,2124.444831,2110.33164,11.60477,75.549244,254868.9776,2504.396325,101.768628,775.573425,32.989037,487.258428,65.909742,44.524217,42.561189,46.487245,51.30333,0.837408,2283.77191,2145.8313,2284.27191,1950.6687,11.600231,75.531672,134242.5185,2478.530419,54.162143,738.745483,17.375718,486.434118,34.916026,35.434102,35.869911,34.998292,330.500525,0.99772,2112.07643,1883.12896,2112.57643,2213.37104,11.605064,75.560415,43566.69069,2492.642032,17.478118,668.063904,5.639067,489.170922,34.402405,32.266386,36.159565,28.373207,342.89446,0.917276,2803.420518,1159.232455,2803.920518,2937.267545,11.584613,75.637321,5504987.822,3414.870022,1612.063647,10797.93652,712.539623,497.708216,34.900154,34.499349,35.484383,33.514315,335.275439,0.992297,2607.239353,2513.53156,2607.739353,1582.96844,11.591104,75.491227,612696.8816,2573.603342,238.069664,1652.276123,79.304591,487.261475,34.248788,34.229703,36.197221,32.262185,346.033837,0.983181,2133.554173,2828.60056,2134.054173,1267.89944,11.604893,75.458068,701251.5722,2593.873375,270.349192,1850.874023,90.766691,487.825321,34.608748,33.886061,35.945738,31.826385,350.149238,0.98345,1279.195535,2347.570559,1279.695535,1748.929441,11.629299,75.511359,641638.8246,2583.005702,248.407824,1682.130737,83.050699,490.374873,35.055006,34.362708,36.268632,32.456784,355.372633,0.987445
elp1m008-fa05-20201224-0406-e91.fits,0,59208.90497,2459208.904966,2459208.908203,1.5045,60.031,44.847182,49.851805,1.35,35,62,93,0.041433,0.372179,0.034407,0.017695,0.00579,2.83753,0.090977,0.103311,0.091175,0.000338,0.000485,0.000336,0.000331,0.000333,0.006732,0.000379,0.000388,0.000385,122.563837,767.379829,102.367097,53.431808,17.409558,421.501177,239.837927,266.330549,237.106418,7562401.041,5673.795356,2024.62985,1822.424819,2025.12985,2274.075181,11.607551,75.567145,313336.6208,7807.493871,2545.686118,123.085332,1053.251465,40.132804,492.887238,12917,35.55525,34.23539,36.546058,31.924721,350.821661,0.979955,2319.561869,2022.330106,2320.061869,2074.169894,11.599117,75.544979,2814566.339,2998.889443,938.536212,4451.907227,360.495491,492.980617,37.833363,34.506083,36.011509,33.000656,338.832327,0.98612,2123.218757,1987.698843,2123.718757,2108.801157,11.604776,75.54909,260198.8331,2534.313279,102.670351,738.164917,33.326806,490.430622,73.156438,44.461592,43.02219,45.900994,49.603435,0.836579,2283.057668,2145.451846,2283.557668,1951.048154,11.600235,75.531726,133817.3631,2502.438132,53.474794,784.344788,17.139605,487.826379,34.521788,34.516318,35.337465,33.695171,343.242389,0.996747,2107.101564,1888.026601,2107.601564,2208.473399,11.605195,75.559904,43789.34407,2515.03275,17.411043,3494.16626,5.60863,492.727093,39.568859,31.559064,37.497493,25.620635,342.22561,0.800433,2802.866808,1159.389058,2803.366808,2937.110942,11.584615,75.637331,5591758.218,3434.965094,1627.893753,10842.86133,716.203984,496.691419,35.31493,34.458607,35.642704,33.27451,338.157334,0.990989,2606.620876,2513.532631,2607.120876,1582.967369,11.591103,75.491242,630629.1253,2588.969108,243.583102,1734.157471,80.772286,484.088114,34.248116,34.044534,35.992433,32.096634,345.828085,0.983205,2133.097167,2828.746224,2133.597167,1267.753776,11.604887,75.458058,708123.0723,2607.346126,271.587675,1889.327026,90.697871,487.839347,34.42077,33.980748,36.035486,31.926011,349.602837,0.983387,1278.444965,2347.623883,1278.944965,1748.876117,11.629305,75.511348,631890.6254,2625.25307,240.697033,1674.044922,80.933861,499.65725,35.525189,34.269671,36.26003,32.279312,355.559249,0.98627
elp1m008-fa05-20201224-0407-e91.fits,0,59208.90597,2459208.905965,2459208.909202,1.502609,59.983,35.819323,48.879675,1.35,35,62,93,0.042447,0.371907,0.033064,0.017902,0.00526,2.857703,0.088827,0.102485,0.092518,0.000292,0.000432,0.000291,0.000287,0.000287,0.005948,0.00033,0.000339,0.000333,145.251281,861.460251,113.756252,62.429267,18.344931,480.449537,269.312499,302.105542,277.470667,8245728.051,5478.990925,2024.398745,1822.116118,2024.898745,2274.383882,11.607469,75.56868,350006.2846,7505.964281,2398.411312,145.932552,1065.95459,46.630422,455.498041,12983,35.468082,33.918833,35.751978,32.085687,343.066706,0.983153,2319.585597,2022.30022,2320.085597,2074.19978,11.599021,75.546472,3066641.554,2918.936413,1050.602384,4566.353027,408.560638,459.57894,37.485759,34.258964,35.822608,32.695321,336.675289,0.98239,2123.299743,1985.070657,2123.799743,2111.429343,11.604681,75.550864,272636.8211,2389.819121,114.082618,747.285645,36.322691,455.727701,62.139757,44.191863,43.027885,45.355841,48.891672,0.848906,2283.957386,2144.769279,2284.457386,1951.730721,11.600113,75.533278,147616.3126,2362.501755,62.483049,743.261414,19.666535,454.165945,3.428881,34.290868,34.907599,33.674137,325.290879,0.989537,2110.214883,1883.576003,2110.714883,2212.923997,11.605012,75.561878,43376.24868,2364.305733,18.346294,605.023132,5.778904,456.903751,2.165034,29.204139,33.534334,24.873944,344.317552,0.884518,2802.904966,1159.251492,2803.404966,2937.248508,11.58451,75.638907,6108257.231,3413.746527,1789.311884,11486.27832,813.787143,463.373214,34.60709,34.194041,35.295286,33.092796,333.75529,0.988833,2606.713888,2513.551377,2607.213888,1582.948623,11.590996,75.492696,672688.8694,2459.650992,273.489561,1741.852539,89.62058,454.654326,33.791962,33.804367,35.771991,31.836743,342.597701,0.980035,2133.103489,2828.696344,2133.603489,1267.803656,11.604793,75.459489,766506.8049,2487.397954,308.156081,1979.776123,102.119698,456.31107,33.856943,33.734414,35.770301,31.698527,346.265124,0.981628,1278.591537,2347.522146,1279.091537,1748.977854,11.629228,75.51281,698275.1457,2475.60995,282.061859,1780.499634,93.029372,458.351659,34.583212,34.041346,35.98252,32.100172,349.331347,0.985105
elp1m008-fa05-20201224-0408-e91.fits,0,59208.90697,2459208.906968,2459208.910205,1.500722,60.052,41.888718,49.554983,1.35,35,62,93,0.042142,0.37261,0.03401,0.017098,0.006062,2.834318,0.089281,0.103153,0.093292,0.000295,0.000435,0.000294,0.000289,0.00029,0.005932,0.000335,0.000343,0.000337,142.689003,856.844443,115.770732,59.256177,20.928309,477.832619,266.567964,301.16267,276.505046,8295225.125,5557.369418,2024.429821,1821.708848,2024.929821,2274.791152,11.607477,75.568803,349581.5216,7714.797593,2438.734356,143.34547,1355.653931,45.313116,454.626837,13024,35.880106,34.037752,35.976897,32.098607,346.283296,0.983626,2319.688098,2021.872777,2320.188098,2074.627223,11.599029,75.546564,3090886.033,2953.743966,1046.42991,4800.366211,400.643827,457.65952,37.596159,34.252527,35.830263,32.674791,337.062392,0.982566,2123.633599,1986.057796,2124.133599,2110.442204,11.604684,75.550822,282116.8464,2429.517456,116.120527,763.618958,36.568276,453.924864,64.601055,44.290213,42.468282,46.112144,50.734672,0.829385,2283.179161,2144.573062,2283.679161,1951.926938,11.60015,75.533347,141832.0742,2391.653907,59.302926,765.005737,18.384419,452.87242,34.775984,34.462141,34.755453,34.16883,323.141113,0.996314,2111.653169,1882.91369,2112.153169,2213.58631,11.60498,75.562016,50287.7083,2402.619561,20.930367,615.571655,6.518344,454.465865,30.909152,31.981448,37.978214,25.984682,357.614072,0.86784,2802.975084,1158.957356,2803.475084,2937.542644,11.584495,75.638959,6131809.041,3444.149284,1780.355186,12179.37402,794.811395,461.981113,34.750357,34.222856,35.351358,33.094354,334.713225,0.98924,2606.706878,2513.293799,2607.206878,1583.206201,11.591019,75.492731,679905.2578,2511.894584,270.67428,1818.573853,88.130019,452.848613,33.799886,33.903638,36.004254,31.803023,344.922611,0.979619,2133.190159,2828.388188,2133.690159,1268.111812,11.604823,75.459567,775667.934,2524.437237,307.263703,2019.018311,100.542876,453.805333,33.739906,33.763076,35.931286,31.594866,347.691155,0.980204,1278.511579,2347.106604,1279.011579,1749.393396,11.629257,75.512992,707842.8926,2517.894515,281.124919,1760.999634,91.751324,458.369734,35.126533,34.154793,36.070547,32.239039,352.273251,0.986539
elp1m008-fa05-20201224-0409-e91.fits,0,59208.90797,2459208.907971,2459208.911208,1.49887,59.987,39.694515,49.146007,1.35,35,62,93,0.042501,0.37329,0.033777,0.017559,0.006271,2.84846,0.089136,0.102444,0.092991,0.000291,0.00043,0.000288,0.000284,0.000284,0.005891,0.000329,0.000337,0.000333,146.145874,867.502278,117.260203,61.919891,22.086459,483.554715,271.124554,304.327693,279.063596,8276337.498,5473.210692,2024.565712,1822.592719,2025.065712,2273.907281,11.607571,75.567254,351748.9005,7587.983044,2395.567106,146.833249,1068.970215,46.356047,445.966469,12621,35.303611,34.266937,36.123976,32.409897,343.381534,0.983306,2319.54682,2022.560268,2320.04682,2073.939732,11.599136,75.545095,3089476.906,2917.010531,1059.124358,4847.814941,407.153902,449.162129,37.497183,34.33076,35.827677,32.833843,336.654696,0.983898,2123.215991,1986.262496,2123.715991,2110.237504,11.604792,75.549378,279547.8677,2376.81752,117.614358,802.353821,36.840866,445.690318,65.809255,44.474201,42.487589,46.460812,51.248773,0.830241,2282.708535,2145.443154,2283.208535,1951.056846,11.600261,75.531868,145324.3423,2345.005034,61.971868,761.124695,19.151907,444.31199,34.79429,34.649843,35.484433,33.815253,341.862972,0.996434,2110.086583,1883.248757,2110.586583,2213.251243,11.605124,75.560546,51898.97195,2349.55888,22.088815,627.494019,6.839627,447.117833,4.039346,30.099963,35.057407,25.142519,348.683066,0.879272,2802.892835,1159.556047,2803.392835,2936.943953,11.584642,75.637457,6125779.004,3406.948032,1798.025373,12284.0459,807.300039,454.396804,34.756816,34.266695,35.290816,33.242574,333.626846,0.990267,2606.501761,2513.835983,2607.001761,1582.664017,11.591121,75.491368,677341.4874,2459.961607,275.346365,1756.710571,89.265024,444.960871,34.010396,33.893192,35.761615,32.024769,344.242421,0.983375,2132.996341,2828.873045,2133.496341,1267.626955,11.604899,75.458191,769073.951,2477.170993,310.46462,1966.962646,101.3542,446.583479,34.198862,33.687498,35.746667,31.628328,346.391842,0.981242,1278.500623,2347.809044,1279.000623,1748.690956,11.629314,75.511437,704143.0555,2482.126739,283.685375,1805.10791,92.797131,449.035858,34.952159,34.079862,35.859866,32.299858,351.080194,0.988023
elp1m008-fa05-20201224-0410-e91.fits,0,59208.90898,2459208.908976,2459208.912213,1.497025,60.032,42.323696,48.771415,1.35,35,62,93,0.04245,0.372848,0.033433,0.017509,0.005623,2.839409,0.089213,0.102871,0.093224,0.000287,0.000427,0.000285,0.00028,0.000281,0.00578,0.000325,0.000333,0.000327,147.993352,873.911143,117.408737,62.613738,20.028001,491.205392,274.822334,308.65492,284.965888,8289494.998,5420.558461,2024.3827,1822.271034,2024.8827,2274.228966,11.607474,75.568797,351888.1522,7472.752401,2366.569329,148.69125,1050.219971,47.089497,444.261529,13123,34.991518,33.8537,35.83338,31.87402,344.043773,0.981146,2319.49486,2022.309316,2319.99486,2074.190684,11.599031,75.546573,3090723.231,2902.294299,1064.92413,4743.699219,413.599042,447.963646,37.23001,34.054618,35.618267,32.49097,337.366369,0.983047,2123.522626,1987.312825,2124.022626,2109.187175,11.604684,75.550741,277143.6626,2353.535841,117.756296,749.447205,37.087227,444.372491,62.559672,45.127373,42.626511,47.628236,52.349682,0.810376,2283.105134,2145.194841,2283.605134,1951.305159,11.600149,75.533336,145143.0138,2316.125976,62.666286,729.356934,19.422966,443.197111,34.158701,34.661751,35.581909,33.741593,329.688485,0.988302,2110.004822,1883.781968,2110.504822,2212.718032,11.605024,75.56198,46614.39724,2327.261661,20.029719,615.576599,6.237915,445.424866,35.276928,29.061687,33.445864,24.677511,348.737006,0.898004,2802.85425,1159.358629,2803.35425,2937.141371,11.584495,75.638971,6130440.233,3389.334042,1808.744773,12296.7666,820.372455,452.839948,34.571505,33.930531,35.038951,32.822112,334.443675,0.989192,2606.521299,2513.563137,2607.021299,1582.936863,11.59102,75.492759,678960.9223,2432.453287,279.125986,1735.310547,90.858212,444.561415,33.850438,33.665296,35.559924,31.770668,342.719864,0.981437,2132.948712,2828.700438,2133.448712,1267.799562,11.604825,75.45959,773210.9864,2455.274586,314.918336,1970.934814,103.470709,445.537928,33.97931,33.446856,35.631863,31.261848,346.955334,0.979016,1278.458859,2347.62373,1278.958859,1748.87627,11.629254,75.51299,706882.8563,2439.19382,289.80184,1782.690674,94.594711,446.946623,34.600666,33.924891,35.806102,32.043681,351.541319,0.986645
