Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,AIRMASS
lsc1m005-fa15-20190224-0074-e91.fits,11,0,58539.53905,2458539.539,2458539.540290,1.040502,42,6.930617,11,20,30,0.175108,0.23047,0.829421,0.20214,0.236352,0.000223,0.000288,0.000797,0.000265,0.000292,786.677035,800.418585,1041.046169,761.398041,808.178274,3938965.899,1891.959366,2077.159903,2032.159322,2077.659903,2064.340678,5.267016,-31.412988,689744.0356,380.132711,811.781034,849.667591,17011.66602,1814.482194,161.50396,1367,5.24069,9.149102,9.409655,8.88855,332.01751,0.989661,3031.368875,2149.00209,3031.868875,1947.49791,5.275064,-31.399538,737778.3237,834.546981,884.046483,13791.00293,1940.844085,159.0619,6.180336,9.542495,10.180803,8.904187,339.839566,0.969485,3033.868449,1850.408192,3034.368449,2246.091808,5.275106,-31.431808,1785843.752,1240.513978,1439.599862,37171.60156,4697.94811,166.967556,6.018635,9.35845,9.669101,9.047798,328.565395,0.978852,1633.458778,2859.532958,1633.958778,1236.967042,5.263222,-31.323907,662336.8154,797.787044,830.217563,18957.00977,1742.38311,156.403587,4.63748,8.967281,9.36522,8.569343,343.267038,0.988725,2409.98565,1637.343351,2410.48565,2459.156649,5.269852,-31.455386,753007.0081,841.250548,895.10433,16480.31445,1980.905579,156.058493,5.686308,9.279592,9.48341,9.075775,326.504384,0.987382,1.040502
lsc1m005-fa15-20190224-0075-e91.fits,12,0,58539.53984,2458539.54,2458539.541290,1.041779,42,7.476546,11,20,30,0.175701,0.229817,0.829584,0.202168,0.236908,0.000224,0.000288,0.000799,0.000266,0.000294,785.40722,797.519723,1038.526455,760.078562,806.479935,3923013.451,1888.897821,2077.228804,2032.386536,2077.728804,2064.113464,5.267016,-31.41298,689277.0254,380.132711,812.431459,848.412525,15000.74902,1813.253649,161.469576,1288,5.742418,9.304309,9.607243,9.001375,331.876565,0.986294,3031.398666,2149.209094,3031.898666,1947.290906,5.275064,-31.399529,733096.128,832.544736,880.548632,12957.23633,1928.526819,160.156356,6.460971,9.647514,10.317552,8.977476,338.8134,0.964987,3033.874346,1850.645309,3034.374346,2245.854691,5.275107,-31.431797,1778802.675,1238.494069,1436.26257,33983.49609,4679.425429,167.946671,6.462594,9.497898,9.847822,9.147974,329.122729,0.975823,1633.521212,2859.727389,1634.021212,1236.772611,5.263222,-31.323901,659731.11,795.8938,828.918519,15340.82324,1735.528384,157.726526,5.440441,9.165127,9.553511,8.776742,339.205099,0.987205,2410.046298,1637.604368,2410.546298,2458.895632,5.269853,-31.455375,751383.5384,841.124094,893.30878,14413.87988,1976.634782,155.24815,6.345692,9.437307,9.707871,9.166744,328.41435,0.983886,1.041779
lsc1m005-fa15-20190224-0076-e91.fits,13,0,58539.54063,2458539.541,2458539.542290,1.043073,42,7.422041,11,20,30,0.175478,0.229386,0.829623,0.202115,0.237381,0.000223,0.000287,0.000797,0.000266,0.000293,786.22857,798.10666,1040.297271,761.002011,808.826965,3935088.746,1891.50565,2077.431439,2032.263135,2077.931439,2064.236865,5.267016,-31.41299,690519.9582,380.132711,813.134135,849.207933,15986.04102,1816.523383,159.717733,1350,5.421993,9.160535,9.408926,8.912144,332.128498,0.990732,3031.637072,2149.13582,3032.137072,1947.36418,5.275064,-31.399537,734231.9552,833.446844,880.958349,13185.12793,1931.514794,159.050089,6.761201,9.546342,10.206439,8.886244,340.900937,0.969327,3034.120612,1850.509028,3034.620612,2245.990972,5.275106,-31.431811,1784324.33,1240.153047,1438.79365,35817.41797,4693.951027,167.974913,6.143163,9.348023,9.690725,9.00532,330.602884,0.980027,1633.690037,2859.647638,1634.190037,1236.852362,5.263221,-31.323907,661618.6039,797.293526,829.830649,17490.78906,1740.49374,158.588299,5.358384,8.991312,9.395669,8.586955,344.739695,0.989142,2410.220779,1637.480578,2410.720779,2459.019422,5.269851,-31.455386,754913.8574,842.320269,896.23138,16230.73535,1985.921852,156.025075,5.948915,9.282108,9.5072,9.057017,328.084768,0.987921,1.043073
lsc1m005-fa15-20190224-0077-e91.fits,14,0,58539.54141,2458539.541,2458539.542290,1.044394,42,7.566153,11,20,30,0.174546,0.229942,0.828454,0.202795,0.236634,0.000223,0.000288,0.000797,0.000266,0.000293,784.247427,798.714624,1039.849042,762.025155,807.372878,3932372.302,1890.89049,2077.308818,2032.128987,2077.808818,2064.371013,5.267016,-31.412979,686378.1779,380.132711,810.589344,846.764373,14984.28809,1805.627766,159.906679,1342,5.677162,9.198819,9.609366,8.788273,340.973149,0.987201,3031.571058,2148.984674,3032.071058,1947.515326,5.275064,-31.399529,735170.8974,833.612497,881.90964,12960.09863,1933.984832,159.061334,6.501152,9.572941,10.347808,8.798073,343.767523,0.963662,3034.088809,1850.379775,3034.588809,2246.120225,5.275107,-31.4318,1781718.225,1239.501668,1437.447219,34516.50781,4687.095251,167.094286,6.403763,9.433008,9.899584,8.966432,335.782594,0.977877,1633.621426,2859.506656,1634.121426,1236.993344,5.263222,-31.323899,663009.5234,797.575291,831.281424,17235.0332,1744.152776,157.531487,5.525084,9.066704,9.584313,8.549096,349.347423,0.985078,2410.1528,1637.272043,2410.6528,2459.227957,5.269852,-31.455382,752473.6563,841.466768,894.240492,15456.64453,1979.502511,156.990547,6.301562,9.343873,9.694413,8.993334,334.714877,0.986083,1.044394
lsc1m005-fa15-20190224-0078-e91.fits,15,0,58539.5422,2458539.542,2458539.543290,1.045737,42,7.764297,11,20,30,0.175472,0.22998,0.828846,0.203032,0.236167,0.000223,0.000288,0.000797,0.000266,0.000292,786.923459,799.76932,1040.540714,762.876552,807.423961,3936397.557,1891.488835,2077.576493,2032.23472,2078.076493,2064.26528,5.267016,-31.412983,690726.4528,380.132711,812.585614,850.035296,15177.625,1817.0666,160.748504,1311,6.203199,9.171455,9.482189,8.860722,330.242737,0.982201,3031.761035,2149.079249,3032.261035,1947.420751,5.275064,-31.399533,736022.0837,833.330506,883.229497,12682.87891,1936.224014,157.96122,6.780742,9.592632,10.288835,8.896429,337.353975,0.957872,3034.215837,1850.468199,3034.715837,2246.031801,5.275106,-31.431805,1784003.491,1240.461014,1438.177798,36648.57422,4693.107008,167.839715,6.584226,9.393787,9.784986,9.002587,328.810051,0.967836,1633.840072,2859.612526,1634.340072,1236.887474,5.263222,-31.323903,664332.7943,798.198385,832.290326,16772.04297,1747.633852,157.280074,5.512636,8.997463,9.427621,8.567305,338.860977,0.983375,2410.378832,1637.493588,2410.878832,2459.006412,5.269852,-31.455373,752039.1889,841.086257,894.128495,15513.5625,1978.359575,154.832981,6.174533,9.287551,9.555349,9.019753,326.581086,0.97854,1.045737
lsc1m005-fa15-20190224-0079-e91.fits,16,0,58539.54299,2458539.543,2458539.544290,1.047108,42,8.092815,11,20,30,0.175683,0.230049,0.83031,0.202186,0.236323,0.000223,0.000287,0.000796,0.000265,0.000292,789.192183,801.141994,1042.969341,763.576187,809.791625,3947258.777,1892.388037,2077.347005,2032.486132,2077.847005,2064.013868,5.267016,-31.412982,693464.2978,380.132711,813.379925,852.571199,14634.31543,1824.26894,156.965346,1343,6.209789,9.158046,9.570927,8.745165,339.292318,0.985602,3031.45419,2149.311447,3031.95419,1947.188553,5.275064,-31.399534,738231.9655,834.536577,884.60109,12887.12305,1942.037462,154.54847,6.823674,9.535204,10.321305,8.749104,343.080118,0.961123,3034.002395,1850.711993,3034.502395,2245.788007,5.275107,-31.431806,1790652.213,1241.59846,1442.215234,34342.05859,4710.597539,163.920543,7.015093,9.36912,9.84312,8.895121,334.381808,0.974016,1633.628093,2859.801872,1634.128093,1236.698128,5.263222,-31.323903,663857.1333,797.150287,832.787924,15695.71582,1746.38255,153.09568,5.729527,8.981397,9.531358,8.431435,348.926236,0.982648,2410.155944,1637.73616,2410.655944,2458.76384,5.269852,-31.455375,754517.4645,841.228785,896.923023,14479.47168,1984.879076,151.818447,6.921694,9.302109,9.654312,8.949906,334.781374,0.985905,1.047108
lsc1m005-fa15-20190224-0080-e91.fits,17,0,58539.54378,2458539.544,2458539.545290,1.048488,42,8.483919,11,20,30,0.175511,0.230662,0.82784,0.20229,0.236722,0.000223,0.000289,0.000797,0.000266,0.000293,786.202543,799.042949,1038.811308,760.236331,806.993674,3918724.634,1886.130046,2077.341304,2032.443051,2077.841304,2064.056949,5.267015,-31.412988,687779.1303,380.132711,809.759365,849.362366,13501.86621,1809.313196,155.228899,1342,6.261675,9.407475,9.691209,9.123741,335.386918,0.991484,3031.576957,2149.266982,3032.076957,1947.233018,5.275063,-31.399539,734484.3814,832.169726,882.613676,11252.05469,1932.178842,153.863526,7.43496,9.77528,10.447935,9.102625,340.912779,0.969641,3034.089456,1850.681193,3034.589456,2245.818807,5.275106,-31.431808,1774814.945,1236.308581,1435.576014,31846.37109,4668.935067,162.379767,7.372849,9.6394,10.011708,9.267093,331.539309,0.980028,1633.653848,2859.763883,1634.153848,1236.736117,5.263221,-31.323914,659339.825,795.289259,829.05662,14804.35742,1734.499047,152.70262,5.948114,9.246566,9.665939,8.827193,344.745775,0.98896,2410.173945,1637.625603,2410.673945,2458.874397,5.269852,-31.455386,750085.4828,839.068641,893.950084,13076.54199,1973.220039,151.559118,7.309182,9.545609,9.779023,9.312194,328.162263,0.987852,1.048488
lsc1m005-fa15-20190224-0081-e91.fits,18,0,58539.54456,2458539.545,2458539.546290,1.049895,42,8.255135,11,20,30,0.175227,0.229921,0.829617,0.202426,0.236514,0.000223,0.000288,0.000798,0.000266,0.000293,785.975625,798.197126,1039.699784,761.700138,807.596914,3924491.62,1887.356569,2077.257029,2032.414741,2077.757029,2064.085259,5.267016,-31.41298,687676.8922,380.132711,810.022688,848.960038,13819.12402,1809.044242,155.621078,1353,6.203453,9.344508,9.500474,9.188542,324.665121,0.989836,3031.428198,2149.204243,3031.928198,1947.295757,5.275063,-31.399533,733642.8773,832.541558,881.208716,11780.93262,1929.96513,153.69934,6.973475,9.739107,10.295627,9.182586,336.3706,0.971828,3033.925234,1850.609553,3034.425234,2245.890447,5.275106,-31.431805,1779511.484,1237.989109,1437.420953,30492.51563,4681.290066,163.308608,6.882703,9.555526,9.771219,9.339832,324.103037,0.979143,1633.5328,2859.716191,1634.0328,1236.783809,5.263221,-31.323903,660680.1108,795.164785,830.871944,14609.33301,1738.024883,152.524826,5.894837,9.177112,9.425125,8.929099,335.072094,0.992982,2410.10007,1637.629871,2410.60007,2458.870129,5.269852,-31.455376,750657.1474,839.097911,894.600186,13470.32031,1974.723894,150.990164,6.837286,9.483123,9.570066,9.396179,319.716683,0.987486,1.049895
lsc1m005-fa15-20190224-0082-e91.fits,19,0,58539.54535,2458539.545,2458539.546290,1.051333,42,8.617574,11,20,30,0.175692,0.229529,0.83106,0.202063,0.236636,0.000224,0.000289,0.000802,0.000266,0.000294,784.261906,795.257371,1036.743743,758.289267,805.072574,3905371.537,1883.800341,2077.63975,2032.534788,2078.13975,2063.965212,5.267015,-31.41298,686140.793,380.132711,809.869201,847.224209,13350.98145,1805.003287,156.752696,1341,6.870014,9.456793,9.93834,8.975246,341.174159,0.98354,3031.818122,2149.298192,3032.318122,1947.201808,5.275063,-31.399537,729056.2566,830.556471,877.792519,11783.97168,1917.89929,156.645541,7.588255,9.842589,10.690697,8.994482,343.496517,0.958389,3034.291109,1850.735399,3034.791109,2245.764601,5.275106,-31.431805,1772524.245,1235.422631,1434.751316,31904.78516,4662.909015,164.40199,7.281056,9.692397,10.189242,9.195551,334.420438,0.973417,1633.947494,2859.833718,1634.447494,1236.666282,5.263221,-31.323904,656480.0743,793.944717,826.858672,14152.51074,1726.976014,153.636997,6.05739,9.32079,9.88295,8.75863,348.70494,0.983054,2410.472432,1637.752743,2410.972432,2458.747257,5.269852,-31.455377,747310.9608,838.010967,891.767519,13355.54199,1965.921214,152.657471,7.036023,9.5752,9.962302,9.188097,333.86014,0.982591,1.051333
lsc1m005-fa15-20190224-0083-e91.fits,20,0,58539.54614,2458539.546,2458539.547290,1.052786,42,9.152472,11,20,30,0.175031,0.229564,0.83021,0.202292,0.236745,0.000223,0.000287,0.000798,0.000265,0.000293,785.90172,798.819145,1040.697848,761.963873,808.179741,3932622.256,1889.556942,2077.378044,2032.26439,2077.878044,2064.23561,5.267015,-31.412984,688332.2928,380.132711,811.005754,848.739098,13775.08496,1810.768378,157.551704,1345,6.854461,9.39024,9.843533,8.936948,336.562362,0.980146,3031.620317,2149.081595,3032.120317,1947.418405,5.275064,-31.399535,734234.6984,832.591512,881.866663,11624.4707,1931.522011,155.541786,7.897032,9.81857,10.679101,8.95804,341.80495,0.953306,3034.09002,1850.494431,3034.59002,2246.005569,5.275106,-31.431805,1783895.023,1239.39143,1439.331417,30290.27734,4692.821668,164.573525,8.062712,9.621822,10.184658,9.058987,334.628262,0.966052,1633.586992,2859.557732,1634.086992,1236.942268,5.26322,-31.32391,661685.8856,796.205379,831.049253,14000.17871,1740.670735,153.776712,6.754711,9.236551,9.822304,8.650798,345.728897,0.979321,2410.199187,1637.437494,2410.699187,2459.062506,5.269852,-31.455384,752806.6487,840.941549,895.194975,13729.82031,1980.378501,154.176082,7.575871,9.537576,9.948853,9.126299,332.690366,0.977896,1.052786
lsc1m005-fa15-20190224-0084-e91.fits,21,0,58539.54693,2458539.547,2458539.548290,1.054262,42,9.901981,11,20,30,0.175705,0.230025,0.828744,0.20257,0.236655,0.000223,0.000288,0.000797,0.000266,0.000293,787.308589,799.001106,1039.925612,761.507834,807.744867,3927932.492,1888.597706,2077.496173,2032.123309,2077.996173,2064.376691,5.267016,-31.412985,690157.5883,380.132711,811.368433,850.609366,12646.66504,1815.57011,158.101415,1362,7.707655,9.467676,9.698692,9.236661,329.470263,0.989842,3031.685644,2148.97244,3032.185644,1947.52756,5.275064,-31.399534,734557.5605,832.553231,882.295009,10460.9209,1932.371351,157.600902,8.50742,9.90558,10.547252,9.263908,338.1299,0.968111,3034.173986,1850.406456,3034.673986,2246.093544,5.275106,-31.431802,1780047.584,1238.259539,1437.539973,29747.09375,4682.700363,164.441191,8.427852,9.722179,10.047358,9.396999,327.890656,0.976398,1633.740309,2859.533103,1634.240309,1236.966897,5.263221,-31.323898,661650.4436,796.625369,830.566625,12371.80078,1740.577499,154.325004,7.331301,9.325215,9.75825,8.89218,344.369169,0.988246,2410.333375,1637.38489,2410.833375,2459.11511,5.269852,-31.455376,751676.9036,840.093893,894.753444,12535.65137,1977.406526,153.578285,8.383205,9.665915,9.874102,9.457729,325.874966,0.986499,1.054262
lsc1m005-fa15-20190224-0085-e91.fits,22,0,58539.54772,2458539.548,2458539.549290,1.055761,42,9.482368,11,20,30,0.17581,0.230102,0.827639,0.203082,0.236542,0.000223,0.000288,0.000795,0.000266,0.000293,787.827699,799.293709,1040.499093,762.977998,808.208084,3933411.561,1890.099994,2077.331693,2032.140798,2077.831693,2064.359202,5.267016,-31.412977,691531.903,380.132711,812.440229,851.178805,14091.50879,1819.185466,157.340895,1347,7.142069,9.316121,9.633023,8.999219,334.066791,0.987889,3031.498241,2148.938253,3031.998241,1947.561747,5.275063,-31.39953,735781.0471,833.69099,882.558473,11685.10645,1935.589929,154.705409,7.785995,9.680994,10.375051,8.986938,339.323218,0.963885,3034.006145,1850.358121,3034.506145,2246.141879,5.275106,-31.431799,1781229.893,1238.893227,1437.759005,31247.20898,4685.810615,164.403269,8.020491,9.5697,9.942833,9.196566,329.752715,0.975005,1633.588809,2859.485086,1634.088809,1237.014914,5.263221,-31.323899,663966.2469,797.622056,832.432155,14633.05078,1746.669591,153.061474,6.812665,9.134067,9.597714,8.670419,345.53632,0.986615,2410.191741,1637.375432,2410.691741,2459.124568,5.269852,-31.45537,752434.3745,840.464128,895.260547,13785.49219,1979.399175,152.969222,7.74864,9.463345,9.706692,9.219998,327.165554,0.984439,1.055761
lsc1m005-fa15-20190224-0086-e91.fits,23,0,58539.5485,2458539.549,2458539.550290,1.057284,42,9.514181,11,20,30,0.175339,0.230299,0.828762,0.202674,0.236261,0.000223,0.000288,0.000797,0.000266,0.000293,786.23768,799.081354,1039.63845,761.567504,807.061021,3926672.252,1888.499247,2077.45686,2032.186838,2077.95686,2064.313162,5.267016,-31.412977,688497.6416,380.132711,810.667357,849.297354,12424.66211,1811.203355,158.194977,1371,7.270044,9.401341,9.725328,9.077355,332.24406,0.985219,3031.670383,2149.011609,3032.170383,1947.488391,5.275064,-31.399527,735031.3788,832.920208,882.475142,10337.53223,1933.617806,156.255052,8.073724,9.821008,10.551262,9.090754,339.625393,0.961888,3034.182469,1850.392806,3034.682469,2246.107194,5.275107,-31.431801,1779497.341,1238.262395,1437.09229,27366.63477,4681.25286,165.206909,8.008928,9.661773,10.055973,9.267573,330.060164,0.973646,1633.687845,2859.504605,1634.187845,1236.995395,5.263221,-31.3239,661720.77,796.58201,830.700119,13118.99609,1740.762504,154.674509,6.873487,9.227624,9.692434,8.762814,342.929289,0.985259,2410.299897,1637.372367,2410.799897,2459.127633,5.269853,-31.455376,750422.762,839.545518,893.844045,12176.2168,1974.107305,154.175069,7.862354,9.560377,9.839635,9.28112,328.082524,0.982478,1.057284
lsc1m005-fa15-20190224-0087-e91.fits,24,0,58539.54929,2458539.549,2458539.550290,1.058829,42,9.134076,11,20,30,0.17576,0.2308,0.827025,0.202772,0.236446,0.000223,0.000288,0.000795,0.000266,0.000293,787.463856,800.214235,1040.226661,762.101792,807.864379,3931845.704,1889.80559,2077.382734,2031.989925,2077.882734,2064.510075,5.267016,-31.412981,691062.3285,380.132711,812.293507,850.754465,13053.96777,1817.950175,157.360844,1354,7.046638,9.285783,9.593608,8.977957,332.46916,0.986627,3031.532383,2148.815737,3032.032383,1947.684263,5.275063,-31.399533,737301.9935,834.123795,883.923943,11077.35352,1939.591022,155.797423,7.65249,9.665692,10.383188,8.948196,339.476535,0.961672,3034.05871,1850.216764,3034.55871,2246.283236,5.275106,-31.431803,1779797.967,1238.45091,1437.116282,29733.34766,4682.043706,165.16218,7.56009,9.5176,9.905748,9.129451,330.106266,0.973815,1633.650456,2859.328214,1634.150456,1237.171786,5.263221,-31.323903,662858.055,797.377904,831.297245,14356.23047,1743.754314,155.415953,6.450552,9.107064,9.545732,8.668396,344.022181,0.987168,2410.225805,1637.183425,2410.725805,2459.316575,5.269852,-31.455378,751887.6883,840.256202,894.831465,13183.2959,1977.961029,153.499959,7.446429,9.46037,9.702488,9.218253,327.252001,0.98479,1.058829
lsc1m005-fa15-20190224-0088-e91.fits,25,0,58539.55008,2458539.55,2458539.551290,1.060397,42,9.663847,11,20,30,0.175077,0.23074,0.830815,0.20163,0.235982,0.000222,0.000288,0.000797,0.000265,0.000292,788.067477,801.561245,1042.829979,762.260463,809.367288,3947153.303,1892.721848,2077.395828,2032.383408,2077.895828,2064.116592,5.267017,-31.412973,691056.4775,380.132711,811.878177,851.182477,12884.30176,1817.934783,157.17778,1387,7.03919,9.232021,9.428419,9.035624,326.2443,0.987638,3031.524619,2149.271217,3032.024619,1947.228783,5.275064,-31.39952,740014.8905,835.94521,885.243293,10944.23633,1946.727732,156.574848,8.050922,9.641992,10.24197,9.042015,335.955849,0.965557,3034.055175,1850.651002,3034.555175,2245.848998,5.275107,-31.431793,1791199.292,1241.606913,1442.646037,32112.75781,4712.036717,164.763003,8.738848,9.492595,9.747432,9.237758,324.504765,0.972868,1633.67821,2859.794492,1634.17821,1236.705508,5.263222,-31.323887,662321.6964,796.964883,831.055057,14047.73438,1742.343337,154.872893,6.810435,9.045886,9.406406,8.685367,340.018399,0.989219,2410.18251,1637.557752,2410.68251,2458.942248,5.269852,-31.455373,753617.424,840.744223,896.369434,13245.18262,1982.511376,153.452714,8.545763,9.403388,9.529978,9.276799,320.993724,0.983202,1.060397
lsc1m005-fa15-20190224-0089-e91.fits,26,0,58539.55087,2458539.551,2458539.552290,1.06199,42,9.675876,11,20,30,0.174922,0.2302,0.830878,0.201723,0.2364,0.000222,0.000287,0.000796,0.000264,0.000292,788.078754,802.275807,1043.603985,763.562413,810.295708,3949822.894,1892.396533,2077.636815,2032.354679,2078.136815,2064.145321,5.267017,-31.412976,690910.7842,380.132711,811.808027,851.076562,13838.25488,1817.551513,156.037234,1348,7.547143,9.113798,9.423509,8.804086,332.439267,0.985906,3031.702191,2149.151256,3032.202191,1947.348744,5.275063,-31.399529,739107.8568,834.162453,886.04786,12004.33594,1944.341635,153.768928,8.067442,9.549729,10.279837,8.819621,339.171669,0.958601,3034.236809,1850.57068,3034.736809,2245.92932,5.275106,-31.431799,1792484.194,1242.246637,1442.93745,33487.84766,4715.416856,162.618171,8.243051,9.369353,9.762861,8.975846,329.538761,0.970232,1633.903311,2859.712294,1634.403311,1236.787706,5.263222,-31.323894,663022.8927,796.285487,832.644703,14868.25977,1744.187946,152.91453,6.827199,8.937247,9.426878,8.447616,344.13555,0.983504,2410.443212,1637.599069,2410.943212,2458.900931,5.269852,-31.455369,755207.9513,841.48105,897.474698,14360.97168,1986.695513,151.708772,8.030698,9.269251,9.521957,9.016545,326.745018,0.981315,1.06199
lsc1m005-fa15-20190224-0090-e91.fits,27,0,58539.55165,2458539.552,2458539.553290,1.063614,42,10.269178,11,20,30,0.175107,0.230354,0.829274,0.202327,0.236338,0.000223,0.000288,0.000796,0.000265,0.000292,786.613828,800.367152,1041.423674,762.57529,808.257045,3935851.814,1889.739018,2077.553217,2032.309772,2078.053217,2064.190228,5.267015,-31.412972,689196.8451,380.132711,811.264826,849.533744,12088.40527,1813.042722,156.576525,1338,8.194354,9.314615,9.621212,9.008018,330.095628,0.982901,3031.727509,2149.103286,3032.227509,1947.396714,5.275063,-31.399526,736892.9186,833.70563,883.876625,10713.36231,1938.514885,155.615382,8.679459,9.740374,10.463009,9.017739,337.210439,0.955549,3034.238562,1850.550129,3034.738562,2245.949871,5.275106,-31.431792,1784259.733,1239.122756,1439.93783,30940.17773,4693.781095,163.54161,8.806152,9.560985,9.946621,9.175349,327.997039,0.966233,1633.83118,2859.618522,1634.33118,1236.881478,5.263221,-31.323897,662322.6052,796.318003,831.731297,13453.07031,1742.345728,153.741767,7.210871,9.115092,9.568899,8.661286,340.933068,0.984054,2410.37322,1637.523839,2410.87322,2458.976161,5.269851,-31.455368,752376.5566,840.536086,895.115116,13032.69336,1979.247075,153.001511,8.779178,9.453851,9.711685,9.196016,325.453903,0.976672,1.063614
lsc1m005-fa15-20190224-0091-e91.fits,28,0,58539.55244,2458539.552,2458539.553290,1.065252,42,10.637805,11,20,30,0.175041,0.230066,0.830376,0.202359,0.236093,0.000223,0.000288,0.000798,0.000266,0.000293,785.455104,799.170276,1040.020635,761.060063,806.571534,3927614.009,1888.478863,2077.659992,2032.33387,2078.159992,2064.16613,5.267016,-31.412974,687494.5867,380.132711,810.461114,848.275845,12346.10547,1808.564658,158.677512,1321,8.488513,9.424439,9.683294,9.165584,334.814226,0.992593,3031.869229,2149.171721,3032.369229,1947.328279,5.275064,-31.399524,734602.4434,832.373134,882.53983,10281.37891,1932.489423,156.397029,8.699845,9.851155,10.529155,9.173154,341.034627,0.969831,3034.37364,1850.575691,3034.87364,2245.924309,5.275107,-31.431794,1781817.286,1238.387379,1438.820611,29121.67383,4687.355847,164.18689,9.195451,9.697349,10.052534,9.342164,331.227992,0.981417,1633.916306,2859.666837,1634.416306,1236.833163,5.263221,-31.323896,661023.5245,796.445991,829.966542,12371.67871,1738.928288,154.740793,7.55988,9.258167,9.685522,8.830811,350.320425,0.990466,2410.44662,1637.535808,2410.94662,2458.964192,5.269852,-31.455371,750170.755,839.986824,893.074431,12011.53125,1973.444361,154.390045,8.976158,9.560196,9.765612,9.354779,327.810509,0.990133,1.065252
lsc1m005-fa15-20190224-0092-e91.fits,29,0,58539.55323,2458539.553,2458539.554290,1.066924,42,9.741352,11,20,30,0.175122,0.229961,0.831063,0.20225,0.236,0.000223,0.000288,0.000799,0.000266,0.000292,785.707057,798.023437,1039.936416,761.080185,806.848005,3930128.533,1889.920669,2077.758071,2032.008591,2078.258071,2064.491409,5.267017,-31.412978,688252.2292,380.132711,811.034169,848.610645,13634.19043,1810.557758,159.821734,1371,7.489592,9.172883,9.511181,8.834585,339.353755,0.990389,3031.908216,2148.854551,3032.408216,1947.645449,5.275064,-31.399528,734801.7862,834.109131,880.942024,11221.81348,1933.013826,158.603814,7.78844,9.580607,10.320844,8.840371,343.121805,0.965864,3034.391185,1850.229624,3034.891185,2246.270376,5.275107,-31.431802,1783763.731,1239.443916,1439.164538,32168.57813,4692.476283,166.350019,7.89011,9.396209,9.770588,9.02183,332.03725,0.979835,1634.0333,2859.382715,1634.5333,1237.117285,5.263222,-31.323894,661150.7032,796.548576,830.019315,14566.13086,1739.262852,156.454979,6.653771,8.997829,9.453504,8.542154,349.895045,0.988411,2410.567703,1637.186346,2411.067703,2459.313654,5.269853,-31.455379,750412.3121,839.851913,893.505511,14043.29785,1974.079815,155.521322,8.24704,9.300709,9.54819,9.053228,330.093488,0.988814,1.066924
