 	Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD-OBS	AIRMASS	EXPTIME	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	RA_T1	DEC_T1
21	cpt1m012-fa06-20190714-0206-e91.fits	21.000000	0.000000	58679.427822	2458679.427822	NaN	1.311661	49.985000	6.555123	9.000000	18.000000	27.000000	0.137447	0.417843	0.176799	0.636542	0.199190	0.000369	0.000739	0.000447	0.001041	0.000473	372.052472	565.112886	395.379451	611.427141	420.856415	1989797.857111	1630.979317	1942.818302	1845.579581	1943.318302	1840.920419	273492.454690	254.469005	700.075003	390.661649	9800.317383	1074.757434	953.000024	1090.000000	5.153400	7.427732	7.231647	7.623817	289.327068	0.995435	2520.978720	1623.850037	2521.478720	2062.649963	586400.452290	861.304289	680.828437	18680.529297	2304.408163	952.643624	5.226813	7.112265	6.602722	7.621809	279.066790	0.977499	1768.689927	1098.238724	1769.189927	2588.261276	298941.613848	710.128752	420.968188	9894.136719	1174.766310	941.829261	5.147864	7.508443	7.136017	7.880870	77.934905	0.988242	1400.501304	1604.234357	1401.001304	2082.265643	773942.542409	938.955500	824.259023	22730.671875	3041.402007	942.074047	5.233811	7.399335	7.395382	7.403287	59.523117	0.999995	2961.205496	1004.090422	2961.705496	2682.409578	330513.248564	729.608238	453.000982	10661.552734	1298.834994	951.474387	5.327951	7.146672	6.371436	7.921908	86.856401	0.953463	22.193576	-58.968754
22	cpt1m012-fa06-20190714-0207-e91.fits	22.000000	0.000000	58679.428712	2458679.428712	NaN	1.308669	50.041000	6.488761	9.000000	18.000000	27.000000	0.137086	0.417161	0.179129	0.635745	0.197693	0.000366	0.000732	0.000447	0.001034	0.000469	374.869281	569.759810	400.712183	614.725844	421.808055	2004113.267464	1632.180675	1942.848503	1845.900205	1943.348503	1840.599795	274735.506073	254.469005	697.893023	393.664211	9974.755859	1079.642317	946.072467	1092.000000	5.156657	7.325064	7.053175	7.596952	284.972172	0.992681	2520.950064	1624.149804	2521.450064	2062.350196	589938.332930	858.304399	687.329965	19561.035156	2318.311156	945.737025	5.155604	6.991865	6.416287	7.567443	276.702934	0.971737	1768.699897	1098.501049	1769.199897	2587.998951	304458.249699	712.816840	427.119889	10228.681641	1196.445319	936.551548	4.864859	7.300728	6.912271	7.689185	73.804456	0.984208	1400.516433	1604.493134	1401.016433	2082.006866	778914.138677	942.077033	826.805146	23738.898438	3060.939146	935.159333	5.427980	7.271812	7.272366	7.271259	43.248701	0.999994	2961.202615	1004.410942	2961.702615	2682.089058	330802.546158	729.184704	453.660841	11314.928711	1299.971862	948.456481	5.283584	6.987933	6.138028	7.837839	85.941364	0.941373	22.193576	-58.968745
23	cpt1m012-fa06-20190714-0208-e91.fits	23.000000	0.000000	58679.429599	2458679.429599	NaN	1.305693	49.996000	6.527935	9.000000	18.000000	27.000000	0.139096	0.416597	0.179175	0.634246	0.198855	0.000366	0.000731	0.000446	0.001031	0.000469	379.869594	569.953714	401.384397	615.180742	424.085759	2006115.100734	1631.970691	1942.915108	1846.051428	1943.415108	1840.448572	279042.733458	254.469005	698.620934	399.419370	9848.589844	1096.568651	937.731411	1095.000000	5.125670	7.305156	7.056607	7.553706	289.654282	0.992283	2521.046157	1624.294834	2521.546157	2062.205166	589964.512366	858.579389	687.140316	19688.740234	2318.414034	939.678576	5.261964	7.006816	6.439098	7.574535	277.366435	0.972290	1768.768907	1098.663053	1769.268907	2587.836947	304827.579321	712.419472	427.876541	9962.143555	1197.896692	929.000220	5.317066	7.346299	6.956799	7.735800	77.048023	0.986181	1400.554958	1604.623712	1401.054958	2081.876288	778567.076852	941.949439	826.548692	23337.980469	3059.575279	930.568065	5.456924	7.290834	7.293469	7.288198	318.865995	0.999971	2961.352681	1004.514450	2961.852681	2681.985550	332755.932195	728.944112	456.490321	11479.546875	1307.648184	941.384154	4.989289	6.986970	6.159853	7.814087	87.576726	0.945091	22.193576	-58.968757
24	cpt1m012-fa06-20190714-0209-e91.fits	24.000000	0.000000	58679.430488	2458679.430488	NaN	1.302769	49.996000	6.738336	9.000000	18.000000	27.000000	0.139073	0.417411	0.178578	0.633988	0.199028	0.000366	0.000732	0.000446	0.001032	0.000469	380.485695	569.972790	400.432216	614.553369	424.281350	1996132.787219	1624.961330	1942.807128	1845.881465	1943.307128	1840.618535	277607.211620	254.469005	693.732241	400.164783	9668.069336	1090.927407	930.044383	1128.000000	5.458912	7.392611	7.135313	7.649908	290.115806	0.991707	2520.982122	1624.073055	2521.482122	2062.426945	587837.891674	854.967029	687.556212	18222.638672	2310.056943	930.065448	5.390559	7.079563	6.522057	7.637069	277.837280	0.973570	1768.727699	1098.475945	1769.227699	2588.024055	302453.766683	708.744602	426.745778	9403.333984	1188.568198	920.455864	5.342572	7.393668	7.025792	7.761544	77.723586	0.988090	1400.487786	1604.449937	1400.987786	2082.050063	774500.430125	938.664419	825.108968	21841.683594	3043.594367	923.688659	5.630652	7.355967	7.330252	7.381683	296.638140	0.999863	2961.218849	1004.350606	2961.718849	2682.149394	331340.698738	725.341919	456.806218	11033.346680	1302.086668	930.788330	5.341051	7.100879	6.283198	7.918561	87.077444	0.947798	22.193576	-58.968741
25	cpt1m012-fa06-20190714-0210-e91.fits	25.000000	0.000000	58679.431364	2458679.431364	NaN	1.299890	49.972000	6.957638	9.000000	18.000000	27.000000	0.138719	0.414890	0.179069	0.637721	0.198323	0.000366	0.000729	0.000446	0.001036	0.000468	379.363936	568.736475	401.649873	615.700542	423.711774	1993352.752327	1621.440337	1942.762077	1846.046063	1943.262077	1840.453937	276515.062001	254.469005	693.319353	398.827843	9007.960938	1086.635530	917.151958	1086.000000	5.570708	7.414536	7.189771	7.639301	290.658489	0.993496	2520.973940	1624.233729	2521.473940	2062.266271	584513.146811	853.944896	684.485790	17532.759766	2296.991521	918.710551	5.645974	7.110878	6.524439	7.697317	279.233773	0.970167	1768.681971	1098.594583	1769.181971	2587.905417	302736.459919	706.991662	428.203720	9313.409180	1189.679112	913.046125	5.664315	7.371581	6.964746	7.778417	77.133890	0.985077	1400.493996	1604.559231	1400.993996	2081.940769	776202.586991	936.278438	829.029651	21518.677734	3050.283421	907.998263	5.828258	7.373799	7.352685	7.394913	300.316508	0.999864	2961.268932	1004.485396	2961.768932	2682.014604	329900.558606	723.458607	456.004746	10424.728516	1296.427275	917.121049	5.340597	7.101165	6.285102	7.917228	87.875448	0.948258	22.193576	-58.968741
26	cpt1m012-fa06-20190714-0211-e91.fits	26.000000	0.000000	58679.432283	2458679.432283	NaN	1.296910	49.976000	6.836538	9.000000	18.000000	27.000000	0.137033	0.413353	0.178438	0.644347	0.196548	0.000362	0.000722	0.000442	0.001040	0.000463	378.824676	572.333614	403.574796	619.672035	424.551132	2005430.161547	1621.146129	1942.513352	1845.782359	1943.013352	1840.717641	274809.203391	254.469005	690.573748	397.943310	9065.428711	1079.931929	908.529479	1097.000000	5.238323	7.263160	7.133005	7.393316	300.856693	0.994284	2520.745636	1624.012527	2521.245636	2062.487473	586513.035648	851.466799	688.826665	18555.728516	2304.850588	910.029636	5.644417	6.979504	6.528530	7.430479	282.473498	0.979855	1768.421942	1098.423512	1768.921942	2588.076488	303660.632175	705.927765	430.158222	9275.670898	1193.310880	900.581856	5.217907	7.326070	7.036785	7.615355	77.858453	0.992517	1400.245562	1604.362460	1400.745562	2082.137540	785839.180767	940.292028	835.739491	22646.638672	3088.152842	900.512238	5.553678	7.236800	7.297720	7.175881	351.190443	0.999688	2960.949735	1004.246852	2961.449735	2682.253148	329417.312957	721.551074	456.540534	10840.234375	1294.528239	909.641052	5.570728	7.025158	6.320011	7.730305	88.091890	0.960324	22.193577	-58.968749
27	cpt1m012-fa06-20190714-0212-e91.fits	27.000000	0.000000	58679.433156	2458679.433156	NaN	1.294103	49.973000	6.696588	9.000000	18.000000	27.000000	0.135922	0.418190	0.178324	0.637955	0.196609	0.000359	0.000724	0.000438	0.001023	0.000459	378.943212	577.643450	406.865179	623.346820	428.388484	2015475.663914	1617.768780	1942.744119	1845.829992	1943.244119	1840.670008	273948.356290	254.469005	688.673841	397.791146	9948.098633	1076.549014	893.955822	1124.000000	5.257434	7.161982	6.909830	7.414134	285.253715	0.993337	2520.923643	1624.000574	2521.423643	2062.499426	594314.818358	853.350557	696.448620	19550.906250	2335.509657	891.615516	5.282942	6.850576	6.297295	7.403858	277.730724	0.972275	1768.592983	1098.440506	1769.092983	2588.059494	305015.608413	703.213581	433.745332	9868.799805	1198.635600	883.646747	5.355869	7.198667	6.774640	7.622693	77.727121	0.983343	1400.381642	1604.400489	1400.881642	2082.099511	784992.806282	937.074284	837.706060	23955.146484	3084.826800	884.818335	5.409662	7.106971	7.069196	7.144745	75.580480	0.999853	2961.077237	1004.311828	2961.577237	2682.188172	331152.430861	718.575741	460.845548	11343.657227	1301.346822	891.576678	5.340494	6.889499	6.129745	7.649252	87.408414	0.952127	22.193577	-58.968748
28	cpt1m012-fa06-20190714-0213-e91.fits	28.000000	0.000000	58679.434031	2458679.434031	NaN	1.291324	49.977000	6.791455	9.000000	18.000000	27.000000	0.137371	0.413440	0.179234	0.641715	0.197061	0.000359	0.000718	0.000439	0.001029	0.000460	382.890905	575.957000	408.592052	623.819363	428.410172	2011638.933870	1614.426116	1942.761795	1845.943368	1943.261795	1840.556632	276341.599264	254.469005	686.805019	402.358154	9664.893555	1085.953864	877.119880	1044.000000	5.528632	7.232133	7.021828	7.442438	293.132763	0.992935	2520.875927	1624.173875	2521.375927	2062.326125	588416.852179	849.446079	692.706538	18880.285156	2312.332114	877.537278	5.375993	6.931107	6.400882	7.461332	279.926229	0.973847	1768.580986	1098.568325	1769.080986	2587.931675	305753.245269	701.458636	435.882074	9637.810547	1201.534330	868.726387	5.615538	7.273855	6.917150	7.630560	76.989606	0.988145	1400.395222	1604.548355	1400.895222	2081.951645	786311.033817	936.169604	839.923696	23173.552734	3090.007107	869.452925	5.599492	7.185663	7.196574	7.174753	324.518766	0.999913	2961.065575	1004.469959	2961.565575	2682.030041	331157.802604	718.578666	460.851147	10958.838867	1301.367932	877.528876	5.141031	6.969059	6.231339	7.706779	88.273904	0.956006	22.193577	-58.968756
29	cpt1m012-fa06-20190714-0214-e91.fits	29.000000	0.000000	58679.434907	2458679.434907	NaN	1.288560	49.977000	6.871473	9.000000	18.000000	27.000000	0.137617	0.418083	0.178780	0.635383	0.197590	0.000358	0.000724	0.000439	0.001021	0.000461	384.069839	577.160379	406.988794	622.607577	429.014750	1998448.831247	1605.500945	1942.795056	1845.854797	1943.295056	1840.645203	275020.484828	254.469005	681.130240	403.770775	9368.709961	1080.762213	862.783655	1104.000000	5.556992	7.333017	7.118824	7.547210	292.115618	0.993364	2520.954649	1624.053676	2521.454649	2062.446324	589188.119554	846.677455	695.882612	17940.009766	2315.363003	863.931927	5.553296	7.034300	6.512597	7.556002	276.983345	0.976892	1768.640642	1098.465436	1769.140642	2588.034564	303094.971493	698.441985	433.958694	9139.856445	1191.087974	855.126492	5.471201	7.378186	7.005629	7.750742	77.552028	0.987668	1400.444790	1604.420066	1400.944790	2082.079934	776441.895541	928.972488	835.807202	22074.302734	3051.223844	855.202376	5.637610	7.291553	7.278619	7.304487	303.939917	0.999911	2961.160832	1004.289497	2961.660832	2682.210503	329723.844660	714.114472	461.724076	10671.009766	1295.732833	867.266501	5.346815	7.069084	6.300821	7.837347	87.097058	0.953375	22.193577	-58.968753
30	cpt1m012-fa06-20190714-0215-e91.fits	30.000000	0.000000	58679.435782	2458679.435782	NaN	1.285813	49.989000	6.805097	9.000000	18.000000	27.000000	0.136511	0.415274	0.179185	0.642905	0.195169	0.000353	0.000714	0.000435	0.001022	0.000453	386.464611	581.914488	412.266811	629.008024	431.062444	2022687.006647	1609.004963	1942.689604	1845.992139	1943.189604	1840.507861	276119.574375	254.469005	679.875419	406.132604	9716.646484	1085.081362	850.826152	1083.000000	5.494663	7.102276	6.862148	7.342403	287.303308	0.993266	2520.856969	1624.233983	2521.356969	2062.266017	593502.856208	847.052362	700.668439	19910.275391	2332.318847	853.353355	5.375607	6.800240	6.285987	7.314492	279.629000	0.974624	1768.541861	1098.630207	1769.041861	2587.869793	307360.884719	698.846412	439.811780	9872.083984	1207.851953	846.489517	5.661861	7.103415	6.735617	7.471213	75.680271	0.986152	1400.348191	1604.605568	1400.848191	2081.894432	791522.342902	935.491552	846.103144	23890.660156	3110.486258	842.481956	5.517928	7.049932	7.038488	7.061375	302.123566	0.999944	2961.039181	1004.504493	2961.539181	2681.995507	330300.922819	712.648943	463.483355	11421.011719	1298.000607	853.555527	5.103951	6.826922	6.071564	7.582279	84.530447	0.950424	22.193577	-58.968755
31	cpt1m012-fa06-20190714-0216-e91.fits	31.000000	0.000000	58679.436673	2458679.436673	NaN	1.283061	49.985000	6.719015	9.000000	18.000000	27.000000	0.136784	0.418609	0.177447	0.634733	0.198943	0.000354	0.000719	0.000433	0.001012	0.000457	386.198515	582.514494	409.731465	626.963071	435.090200	2012222.264107	1603.088536	1942.798045	1845.711763	1943.298045	1840.788237	275240.528055	254.469005	678.120239	405.887499	10015.854492	1081.626928	837.919664	1105.000000	5.166956	7.131530	6.916605	7.346455	286.341073	0.994881	2520.877396	1624.058385	2521.377396	2062.441615	593774.505810	844.855785	702.811671	19454.238281	2333.386363	838.616176	5.398674	6.828280	6.302234	7.354327	278.596869	0.974293	1768.613833	1098.397265	1769.113833	2588.102735	303251.062065	694.290267	436.778501	9862.075195	1191.701371	833.321460	5.404789	7.127332	6.768470	7.486193	73.139817	0.985416	1400.467753	1604.274714	1400.967753	2082.225286	781304.626125	931.016077	839.195633	23503.390625	3070.333168	828.604602	5.457236	7.070020	7.042788	7.097252	83.227598	0.999937	2961.155115	1004.226942	2961.655115	2682.273058	333892.070108	712.237073	468.793443	11204.776367	1312.112924	843.426654	5.362326	6.849274	6.089823	7.608725	86.599224	0.951327	22.193577	-58.968745
32	cpt1m012-fa06-20190714-0217-e91.fits	32.000000	0.000000	58679.437562	2458679.437562	NaN	1.280368	49.973000	6.844926	9.000000	18.000000	27.000000	0.136343	0.417022	0.178677	0.638300	0.196892	0.000352	0.000715	0.000433	0.001013	0.000453	387.305561	583.226007	412.910031	629.860346	434.380755	2014708.222080	1599.372375	1942.728938	1845.884056	1943.228938	1840.615944	274692.167360	254.469005	674.883663	407.021510	9725.967773	1079.472007	827.070389	1094.000000	5.519854	7.123833	6.877135	7.370531	292.471239	0.990448	2520.900025	1624.144439	2521.400025	2062.355561	592918.236520	844.145612	702.388578	19243.093750	2330.021437	829.969661	5.396454	6.861201	6.302946	7.419456	280.838650	0.969738	1768.631930	1098.530514	1769.131930	2587.969486	305411.536674	693.379872	440.467843	9663.789062	1200.191500	823.495212	5.678787	7.130564	6.750440	7.510688	78.483591	0.986654	1400.408284	1604.476884	1400.908284	2082.023116	784952.994304	928.534528	845.367588	23260.914062	3084.670349	820.601216	5.560593	7.081934	7.057524	7.106343	304.916947	0.999600	2961.104702	1004.391882	2961.604702	2682.108118	331425.454582	708.842833	467.558448	11113.516602	1302.419737	830.267594	5.349928	6.900820	6.118506	7.683134	89.495441	0.949874	22.193577	-58.968749
33	cpt1m012-fa06-20190714-0218-e91.fits	33.000000	0.000000	58679.438437	2458679.438437	NaN	1.277718	49.993000	6.604768	9.000000	18.000000	27.000000	0.136282	0.417326	0.178183	0.638146	0.197267	0.000351	0.000712	0.000430	0.001009	0.000451	387.964700	586.235838	414.337088	632.346813	437.304965	2024310.800649	1599.728111	1942.777221	1845.995781	1943.277221	1840.504219	275876.392835	254.469005	676.841079	407.594044	10096.585938	1084.125719	817.683106	1099.000000	5.267301	7.045175	6.781996	7.308353	286.727890	0.992003	2520.932799	1624.310669	2521.432799	2062.189331	596050.350246	843.847776	706.348191	20975.607422	2342.329866	819.362272	5.197927	6.745912	6.192789	7.299035	278.748697	0.970829	1768.671809	1098.648013	1769.171809	2587.851987	306147.316689	692.775561	441.914140	10482.765625	1203.082932	814.277614	5.331121	7.052697	6.684504	7.420890	78.081977	0.987041	1400.431675	1604.640467	1400.931675	2081.859533	788578.064978	930.300090	847.659882	24941.310547	3098.915977	811.564957	5.334909	7.002755	6.943597	7.061913	277.444623	0.999694	2961.168188	1004.498606	2961.668188	2682.001394	333535.068737	708.275881	470.911234	11589.902344	1310.709997	821.142465	5.047657	6.827546	6.075680	7.579411	87.376393	0.952248	22.193577	-58.968760
34	cpt1m012-fa06-20190714-0219-e91.fits	34.000000	0.000000	58679.439313	2458679.439313	NaN	1.275083	50.081000	6.749278	9.000000	18.000000	27.000000	0.137041	0.416371	0.179427	0.637710	0.196899	0.000351	0.000711	0.000431	0.001008	0.000451	390.636864	585.914186	416.617966	632.595443	436.888046	2015749.288696	1592.256952	1942.784227	1845.946869	1943.284227	1840.553131	276240.922440	254.469005	672.647889	410.676859	9777.856445	1085.558229	804.997613	1134.000000	5.416619	7.160130	6.900620	7.419639	290.024121	0.991057	2520.942938	1624.169530	2521.442938	2062.330470	592570.750016	840.034583	705.412327	19644.375000	2328.655901	807.954866	5.317881	6.859076	6.304314	7.413838	278.317266	0.971867	1768.669725	1098.568223	1769.169725	2587.931777	306657.785910	689.548802	444.722382	9859.665039	1205.088950	799.944369	5.504149	7.154058	6.788914	7.519201	76.021194	0.986713	1400.429294	1604.537778	1400.929294	2081.962222	784915.312014	925.774595	847.847107	23496.886719	3084.522267	794.416711	5.521286	7.098906	7.067397	7.130414	296.107568	0.999790	2961.152239	1004.429599	2961.652239	2682.070401	331605.440755	705.044643	470.332544	11040.208984	1303.127038	814.474006	5.381686	6.871604	6.093693	7.649514	87.773193	0.949723	22.193577	-58.968754
35	cpt1m012-fa06-20190714-0220-e91.fits	35.000000	0.000000	58679.440200	2458679.440200	NaN	1.272465	49.973000	6.559624	9.000000	18.000000	27.000000	0.135587	0.418835	0.179058	0.637277	0.195755	0.000348	0.000709	0.000427	0.001001	0.000448	389.832925	590.797894	419.037145	636.437912	437.310597	2031560.950945	1594.970525	1942.767791	1845.976624	1943.267791	1840.523376	275453.147484	254.469005	672.685848	409.482596	10464.247070	1082.462469	794.988865	1039.000000	5.180179	7.032029	6.756066	7.307993	285.197305	0.991746	2520.928256	1624.268527	2521.428256	2062.231473	599709.235302	841.665848	712.526517	21399.447266	2356.708376	800.423630	5.160517	6.729393	6.148045	7.310740	277.131875	0.968687	1768.669584	1098.658767	1769.169584	2587.841233	308524.298760	689.771043	447.285084	10354.548828	1212.423882	790.155345	5.409879	7.035504	6.674341	7.396666	73.694097	0.985222	1400.454660	1604.567145	1400.954660	2081.932855	790744.072775	927.187147	852.841927	24900.007812	3107.427849	789.001423	5.355011	6.934436	6.853100	7.015773	83.738556	0.999423	2961.145473	1004.498629	2961.645473	2682.001371	332583.344107	707.155908	470.311201	11745.649414	1306.969956	807.833112	4.943258	6.776419	5.985522	7.567317	85.494499	0.945633	22.197929	-58.923205
36	cpt1m012-fa06-20190714-0221-e91.fits	36.000000	0.000000	58679.441076	2458679.441076	NaN	1.269886	50.001000	6.809219	9.000000	18.000000	27.000000	0.137440	0.417297	0.177904	0.636797	0.198299	0.000350	0.000711	0.000428	0.001006	0.000452	392.480898	586.992462	415.189739	633.208399	439.150210	2008361.962767	1584.514926	1942.764378	1845.872104	1943.264378	1840.627896	276028.988008	254.469005	668.726090	412.768385	9275.775391	1084.725380	785.231667	1137.000000	5.642283	7.275431	7.008639	7.542224	288.225827	0.991709	2520.898836	1624.153071	2521.398836	2062.346929	591325.038361	836.304906	707.068719	19204.687500	2323.760564	790.058578	5.415164	6.949049	6.408805	7.489293	277.379422	0.974456	1768.648323	1098.478042	1769.148323	2588.021958	303331.580808	684.938342	442.859688	9274.917969	1192.017790	783.251406	5.498327	7.256275	6.866685	7.645866	77.027506	0.985822	1400.430357	1604.451828	1400.930357	2082.048172	781354.591374	921.255537	848.140999	22443.343750	3070.529519	779.333935	5.650500	7.182711	7.140452	7.224970	286.139623	0.999806	2961.178390	1004.310988	2961.678390	2682.189012	332350.752225	702.445270	473.134017	11124.167969	1306.055927	797.852007	5.280197	6.967624	6.187249	7.747999	87.075315	0.950546	22.193577	-58.968747
