Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
cpt1m012-fl06-20181018-0102-e91.fits,0,58410.31509,2458410.315,2018,NaN,2458410.317,NaN,1.122472,42,4.970781,14,27,41,0.08801,0.198264,0.292199,0.654796,0.270195,0.000358,0.000507,0.000622,0.001138,0.000595,245.497649,390.793077,469.932275,575.642525,454.169613,1891836.904,1655.46617,1990.660938,2040.431225,1991.160938,2056.068775,22.196531,-58.946319,166500.4147,615.75216,662.381381,251.366387,9536.108398,270.401674,385.152758,2536,4.046415,7.272601,7.472599,7.072604,6.644672,0.996811,2634.639006,1794.871736,2635.139006,2301.628264,22.20557,-58.97226,313022.3977,745.456355,419.907075,16346.66504,508.357774,389.763728,4.036715,7.206392,7.281903,7.130881,22.413655,0.999127,1388.788163,1770.217943,1389.288163,2326.282057,22.188137,-58.976018,427792.0406,806.362965,530.520447,23762.69531,694.747121,386.491223,3.832855,7.227925,7.350189,7.10566,18.602962,0.998197,1236.033926,1991.612368,1236.533926,2104.887632,22.185982,-58.95216,748592.2076,950.528923,787.553319,40198.75781,1215.736227,385.326973,3.725403,7.178607,7.316855,7.040358,19.922805,0.997485,3304.519266,1959.468484,3305.019266,2137.031516,22.214917,-58.953647,402430.2583,794.441061,506.557727,20794.93555,653.558825,390.18858,4.220302,7.336168,7.344483,7.327854,41.755978,0.999598
cpt1m012-fl06-20181018-0103-e91.fits,0,58410.31607,2458410.316,2018,NaN,2458410.318,NaN,1.122969,42,4.831653,14,27,41,0.086595,0.201645,0.28913,0.653276,0.270275,0.000422,0.00059,0.000706,0.001288,0.000681,205.425756,341.73475,409.632034,507.267379,396.755231,1671001.329,1666.870879,1990.506741,2040.369786,1991.006741,2056.130214,22.196531,-58.946313,144699.6405,615.75216,689.441255,209.879579,8743.253906,234.996562,472.067861,2500,3.914442,7.04089,7.180321,6.901459,18.590746,0.997531,2634.490499,1794.816864,2634.990499,2301.683136,22.205571,-58.972254,280406.5438,764.236625,366.910633,14666.25586,455.388648,473.865036,3.780604,7.325952,7.409011,7.242892,20.814169,0.99908,1388.586618,1770.038279,1389.086618,2326.461721,22.188136,-58.976026,374777.4568,812.383427,461.330751,20868.76953,608.649845,474.807234,3.687841,7.142278,7.241385,7.043171,14.151511,0.999007,1235.898123,1991.484927,1236.398123,2105.015073,22.185982,-58.952162,660279.7356,941.854938,701.041858,37658.75391,1072.31412,473.900467,3.679874,7.102437,7.26351,6.941365,17.596896,0.996923,3304.396633,1959.48223,3304.896633,2137.01777,22.214917,-58.953632,355537.5924,804.576505,441.894077,18874.6875,577.403727,476.275002,4.124722,7.166018,7.192153,7.139884,36.09383,0.999431
cpt1m012-fl06-20181018-0104-e91.fits,0,58410.31706,2458410.317,2018,NaN,2458410.319,NaN,1.123488,42,5.127102,14,27,41,0.086773,0.201392,0.291414,0.647662,0.271672,0.000907,0.001195,0.001395,0.00245,0.001347,95.669542,168.54314,208.880717,264.323591,201.64092,885830.9638,1722.807878,1990.890939,2040.313399,1991.390939,2056.186601,22.19653,-58.946322,76866.42696,615.75216,789.427561,97.369829,4515.87207,124.833386,808.832059,2620,4.081047,7.249219,7.601027,6.89741,340.974866,0.984879,2634.827258,1794.768689,2635.327258,2301.731311,22.20557,-58.97226,148493.8607,826.790166,179.602838,7457.628906,241.158489,811.320694,4.212141,7.636278,7.682748,7.589808,32.336076,0.999191,1389.012107,1770.10827,1389.512107,2326.39173,22.188136,-58.976024,199892.0873,851.662623,234.708066,10103.66406,324.630753,811.313877,4.151338,7.737024,7.88524,7.588808,12.973974,0.998186,1236.243781,1991.554275,1236.743781,2104.945725,22.18598,-58.952159,348201.811,919.05959,378.867502,17251.49609,565.490198,812.380286,4.023729,7.468583,7.538372,7.398794,8.030799,0.999622,3304.624218,1959.358506,3305.124218,2137.141494,22.214916,-58.953643,189243.2048,845.272294,223.884311,9305.333008,307.336648,810.711862,4.335601,7.554516,7.528995,7.580036,310.195113,0.998362
cpt1m012-fl06-20181018-0105-e91.fits,0,58410.31804,2458410.318,2018,NaN,2458410.32,NaN,1.124026,42,5.416729,14,27,41,0.086753,0.198149,0.292148,0.657115,0.269009,0.000653,0.000873,0.001034,0.001859,0.000995,132.872273,227.021846,282.610999,353.48393,270.39291,1178687.866,1705.609422,1990.553571,2040.504637,1991.053571,2055.995363,22.196528,-58.946322,102255.2689,615.75216,755.21674,135.398573,4976.032227,166.065628,687.833487,2607,4.577625,7.527076,7.458457,7.595695,274.132424,0.999661,2634.548109,1794.953242,2635.048109,2301.546758,22.205569,-58.972259,194930.5801,805.300512,242.059426,8424.803711,316.573116,695.372121,4.253089,7.726155,7.79082,7.661491,347.143188,0.999655,1388.677874,1770.285022,1389.177874,2326.214978,22.188135,-58.976025,266495.571,837.088779,318.359985,11870.95898,432.796811,688.739004,4.393341,7.740268,7.810165,7.670371,23.358152,0.999306,1235.96517,1991.688325,1236.46517,2104.811675,22.18598,-58.952166,467398.9522,930.749631,502.174738,20935.64258,759.069935,686.832426,4.363156,7.671015,7.716971,7.625059,357.615598,0.999855,3304.44129,1959.615378,3304.94129,2136.884622,22.214915,-58.953635,249862.7628,832.815758,300.021656,10830.87012,405.78463,695.869734,4.369334,7.745796,7.683297,7.808295,69.267419,0.999536
cpt1m012-fl06-20181018-0106-e91.fits,0,58410.31904,2458410.319,2018,NaN,2458410.321,NaN,1.124589,42,5.43969,14,27,41,0.086489,0.198064,0.292129,0.657134,0.269113,0.000928,0.001216,0.001427,0.002535,0.001374,93.200035,162.864056,204.700156,259.232489,195.860453,870208.8487,1729.269375,1990.718896,2040.533662,1991.218896,2055.966338,22.196529,-58.946317,75263.49424,615.75216,793.577101,94.840809,4147.091309,122.230175,818.790482,2528,4.281232,7.452504,7.640445,7.264562,19.747688,0.995733,2634.755147,1794.986971,2635.255147,2301.513029,22.20557,-58.972255,143862.7144,830.681334,173.186406,6851.290039,233.637369,824.704824,4.550868,7.6631,7.699639,7.62656,3.717849,0.999908,1388.837529,1770.298295,1389.337529,2326.201705,22.188135,-58.976021,196739.7655,854.936111,230.122185,9492.833984,319.511288,816.789729,4.273055,7.635029,7.797615,7.472444,356.464067,0.99816,1236.121877,1991.687284,1236.621877,2104.812716,22.18598,-58.952163,345080.0588,919.776908,375.177998,15320.50879,560.420379,817.291252,4.272586,7.647145,7.788672,7.505618,357.172996,0.998617,3304.604313,1959.585747,3305.104313,2136.914253,22.214916,-58.953639,184526.31,850.550281,216.949326,8425.423828,299.676269,825.117098,4.403979,7.890175,7.869882,7.910467,53.048893,0.999656
cpt1m012-fl06-20181018-0107-e91.fits,0,58410.32003,2458410.32,2018,NaN,2458410.322,NaN,1.125178,42,5.429215,14,27,41,0.088216,0.199885,0.291702,0.652586,0.27016,0.000625,0.000836,0.000991,0.001772,0.000955,141.086356,239.010268,294.467615,368.339766,282.794438,1212768.397,1682.059216,1989.993056,2040.560719,1990.493056,2055.939281,22.196529,-58.946322,106985.6939,615.75216,743.639632,143.86766,5222.785645,173.74798,645.031077,2583,4.216918,7.69304,7.833924,7.552156,30.218784,0.994493,2633.979713,1795.006109,2634.479713,2301.493891,22.205569,-58.97226,202031.4837,791.51267,255.247315,8996.297852,328.105197,649.591357,4.446954,7.822841,7.908669,7.737012,348.603962,0.999434,1388.16306,1770.366994,1388.66306,2326.133006,22.188135,-58.976024,273876.3141,826.044674,331.551456,11940.57031,444.783359,643.733035,4.379302,7.661044,7.683343,7.638745,321.956416,0.999414,1235.425785,1991.755214,1235.925785,2104.744786,22.18598,-58.952166,478907.5213,919.620812,520.766293,20002.25,777.760197,644.939718,4.259054,7.636316,7.71612,7.556512,357.690654,0.99956,3303.849811,1959.627018,3304.349811,2136.872982,22.214916,-58.95364,257953.0779,821.44912,314.021979,10943.40039,418.923545,652.999602,4.404157,7.825917,7.808447,7.843387,295.443136,0.99995
cpt1m012-fl06-20181018-0108-e91.fits,0,58410.32101,2458410.321,2018,NaN,2458410.323,NaN,1.125786,42,5.561341,14,27,41,0.086932,0.199902,0.292203,0.650541,0.270866,0.000551,0.000748,0.000892,0.001596,0.000858,157.891598,267.223398,327.580486,407.600602,315.648366,1331573.369,1663.215144,1990.551305,2039.703242,1991.051305,2056.796758,22.19653,-58.946329,115755.9578,615.75216,718.736888,161.054705,5245.959961,187.991152,578.0557,2559,4.548677,7.588534,7.63667,7.540397,329.591872,0.999323,2634.547202,1794.24566,2635.047202,2302.25434,22.20557,-58.972258,221838.6778,776.344108,285.747873,9445.601562,360.272675,583.048385,4.59422,7.827309,7.7595,7.895117,289.769164,0.999495,1388.6083,1769.485986,1389.1083,2327.014014,22.188136,-58.976029,301105.6186,815.797022,369.093795,13089.37988,489.004567,577.581112,4.494529,7.834121,7.932529,7.735713,2.260338,0.999365,1235.90496,1990.865975,1236.40496,2105.634025,22.185981,-58.952172,524823.9195,919.05177,571.049354,22041.86719,852.329806,578.913987,4.409033,7.741292,7.828146,7.654438,17.10842,0.999264,3304.49822,1958.885967,3304.99822,2137.614033,22.214917,-58.953639,283805.1535,808.327598,351.10165,11420.57715,460.908092,582.781659,4.331028,7.806284,7.73887,7.873698,271.44804,0.999701
cpt1m012-fl06-20181018-0109-e91.fits,0,58410.32199,2458410.322,2018,NaN,2458410.324,NaN,1.126409,42,5.427333,14,27,41,0.088481,0.199195,0.293521,0.65158,0.269772,0.00059,0.000794,0.000949,0.001692,0.00091,149.877371,250.92295,309.386105,385.08919,296.551387,1254172.268,1660.739035,1990.881823,2040.650608,1991.381823,2055.849392,22.19653,-58.94632,110970.1815,615.75216,725.678576,152.919192,5486.150879,180.218907,600.149326,2511,4.213122,7.549063,7.78228,7.315845,352.568664,0.995921,2634.847751,1795.20352,2635.347751,2301.29648,22.20557,-58.972247,208327.4779,777.064591,268.095446,9570.00293,338.33008,602.730636,4.440006,7.515303,7.523787,7.506818,39.497611,0.99986,1388.941746,1770.34741,1389.441746,2326.15259,22.188136,-58.976031,284591.7925,816.022712,348.754745,13159.37988,462.185618,599.891809,4.237183,7.528099,7.5971,7.459097,9.733474,0.999622,1236.229972,1991.791435,1236.729972,2104.708565,22.185981,-58.952168,494795.2265,913.291209,541.771586,21178.81641,803.562307,600.466183,4.239418,7.495782,7.590713,7.40085,0.319987,0.999359,3304.708131,1959.755992,3305.208131,2136.744008,22.214916,-58.953636,266457.7712,808.845389,329.429796,11413.73828,432.735423,604.194395,4.445593,7.617619,7.721361,7.513877,0.017305,0.999258
cpt1m012-fl06-20181018-0110-e91.fits,0,58410.32298,2458410.323,2018,NaN,2458410.325,NaN,1.127055,42,5.446742,14,27,41,0.087909,0.199964,0.292998,0.650662,0.269958,0.000888,0.001168,0.001365,0.00241,0.001317,99.03046,171.145695,214.669595,269.937588,205.05618,893771.6991,1701.784444,1990.846735,2040.538224,1991.346735,2055.961776,22.196529,-58.946324,78570.25539,615.75216,779.162841,100.839326,4187.05127,127.600454,772.394822,2555,4.284773,7.622295,7.957402,7.287189,5.529414,0.992004,2634.793952,1795.049493,2635.293952,2301.450507,22.205569,-58.972256,148939.3613,817.46741,182.196084,6871.5,241.881996,776.755344,4.547761,7.732488,7.674119,7.790857,81.95898,0.999753,1388.989069,1770.372416,1389.489069,2326.127584,22.188136,-58.976022,202531.8687,837.696368,241.772409,9535.679688,328.917837,773.751421,4.235077,7.561287,7.618704,7.503869,27.581173,0.999293,1236.245445,1991.72766,1236.745445,2104.77234,22.18598,-58.952167,352309.0756,909.827684,387.226155,15353.21777,572.160519,772.98176,4.28811,7.469861,7.424677,7.515044,61.710981,0.999518,3304.65987,1959.629591,3305.15987,2136.870409,22.214916,-58.953642,189991.3934,835.640896,227.360095,8675.267578,308.551729,778.790468,4.450658,7.597564,7.494342,7.700786,296.834078,0.997897
cpt1m012-fl06-20181018-0111-e91.fits,0,58410.32396,2458410.324,2018,NaN,2458410.326,NaN,1.127724,42,5.436507,14,27,41,0.088237,0.199504,0.289691,0.657907,0.269402,0.0006,0.000809,0.000958,0.001735,0.000923,147.183412,246.469664,302.448364,379.131658,292.005811,1224979.019,1648.895936,1990.750579,2040.396705,1991.250579,2056.103295,22.196529,-58.946315,108088.3121,615.75216,719.821672,150.159847,5279.734375,175.538665,591.759313,2633,4.344387,7.737269,7.870063,7.604476,25.026248,0.997144,2634.773829,1794.828178,2635.273829,2301.671822,22.20557,-58.972253,203740.6588,773.919254,263.258289,8947.791992,330.880948,596.259325,4.444265,7.682032,7.654449,7.709614,57.465714,0.99971,1388.950131,1770.154057,1389.450131,2326.345943,22.188137,-58.976021,275155.6936,808.958869,340.13558,12201.65723,446.86111,594.362834,4.289542,7.62729,7.656139,7.598441,36.789666,0.999284,1236.223358,1991.540209,1236.723358,2104.959791,22.185981,-58.952164,486108.0997,907.517366,535.646058,21072.07227,789.454152,592.193566,4.25606,7.661689,7.707144,7.616234,25.695166,0.999638,3304.68556,1959.564329,3305.18556,2136.935671,22.214916,-58.95362,259974.5671,801.189476,324.485749,11348.58106,422.206504,599.069177,4.40154,7.716398,7.687595,7.7452,305.307386,0.999494
cpt1m012-fl06-20181018-0112-e91.fits,0,58410.32494,2458410.325,2018,NaN,2458410.327,NaN,1.128414,42,5.46692,14,27,41,0.087882,0.196185,0.29169,0.661173,0.269286,0.000595,0.000799,0.000953,0.00173,0.000918,147.645071,245.415575,306.176918,382.083011,293.356324,1228339.567,1641.694913,1990.766994,2040.233667,1991.266994,2056.266333,22.19653,-58.946318,107949.4851,615.75216,716.765473,150.606425,5364.412109,175.313206,581.960914,2519,4.331604,7.707037,7.815377,7.598697,32.267083,0.995726,2634.738765,1794.735115,2635.238765,2301.764885,22.20557,-58.972252,201458.6315,770.029455,261.624578,8968.510742,327.174868,589.165816,4.338482,7.366063,7.422019,7.310108,352.91548,0.999754,1388.873287,1770.01352,1389.373287,2326.48648,22.188136,-58.976018,277384.0109,804.023129,344.995064,12151.71973,450.479964,583.184463,4.399264,7.610067,7.738157,7.481978,1.416238,0.998865,1236.120146,1991.409981,1236.620146,2105.090019,22.185981,-58.952159,488898.2757,903.131081,541.337006,21719.24805,793.985482,582.900281,4.348271,7.56391,7.680411,7.447408,18.989453,0.998473,3304.594552,1959.414234,3305.094552,2137.085766,22.214916,-58.95363,260598.6488,800.073674,325.718315,11633.81152,423.220032,589.268445,4.480472,7.732906,7.732365,7.733446,45.094623,0.99821
cpt1m012-fl06-20181018-0113-e91.fits,0,58410.32593,2458410.326,2018,NaN,2458410.328,NaN,1.129127,42,5.355208,14,27,41,0.087598,0.199381,0.291973,0.651539,0.271083,0.000446,0.000619,0.000746,0.00135,0.000717,196.542301,322.105922,391.51782,482.602676,378.171835,1543654.566,1618.738281,1990.826348,2040.335043,1991.326348,2056.164957,22.196531,-58.946316,135221.0958,615.75216,673.228933,200.854552,6880.678223,219.60312,451.998729,2657,4.169639,7.502165,7.506259,7.498072,317.448369,0.999837,2634.803073,1794.801434,2635.303073,2301.698566,22.205571,-58.972256,256612.1464,743.290568,345.237996,11814.80957,416.745832,454.955479,4.283409,7.4723,7.407736,7.536864,61.858563,0.999031,1388.874856,1770.049233,1389.374856,2326.450767,22.188136,-58.976022,348850.3186,789.75345,441.720538,16485.60547,566.543394,451.622207,4.233068,7.43208,7.510955,7.353206,16.610086,0.999356,1236.159191,1991.438049,1236.659191,2105.061951,22.185981,-58.952163,608977.9283,913.236684,666.83472,27615.94727,988.998444,452.945873,4.266502,7.385031,7.452197,7.317864,27.543797,0.99899,3304.640227,1959.415989,3305.140227,2137.084011,22.214917,-58.953641,329214.1726,781.102427,421.473755,15391.81738,534.653703,456.620331,4.356501,7.617931,7.60347,7.632392,50.872896,0.999652
cpt1m012-fl06-20181018-0114-e91.fits,0,58410.32692,2458410.327,2018,NaN,2458410.329,NaN,1.129862,42,5.349627,14,27,41,0.087263,0.198517,0.290776,0.65816,0.269309,0.000376,0.000532,0.000646,0.001191,0.00062,232.115794,373.203973,450.065913,552.418376,434.481528,1791430.945,1635.419043,1990.89552,2040.615832,1991.39552,2055.884168,22.196531,-58.94632,156324.8592,615.75216,658.183941,237.509379,7312.633789,253.876266,388.479715,2613,4.215455,7.40537,7.505475,7.305265,32.359557,0.995994,2634.874474,1795.168424,2635.374474,2301.331576,22.205571,-58.97225,296725.1615,740.507099,400.705357,13595.73731,481.890573,393.948141,4.387144,7.552952,7.567204,7.538701,41.329902,0.999127,1388.925345,1770.326384,1389.425345,2326.173616,22.188136,-58.976027,403560.1259,794.511346,507.935007,18450.75781,655.393764,388.034773,4.191029,7.546303,7.634527,7.458079,30.948889,0.997537,1236.192186,1991.753631,1236.692186,2104.746369,22.185981,-58.952164,711058.4607,937.558439,758.415083,30569.63867,1154.780294,389.193488,4.198773,7.466395,7.59054,7.34225,17.740483,0.998333,3304.69631,1959.718969,3305.19631,2136.781031,22.214917,-58.953642,380087.1968,784.844302,484.283566,16304.45898,617.273022,397.5791,4.400524,7.661683,7.624601,7.698764,52.355748,0.998547
cpt1m012-fl06-20181018-0115-e91.fits,0,58410.3279,2458410.328,2018,NaN,2458410.33,NaN,1.130624,42,5.131098,14,27,41,0.087192,0.198714,0.290485,0.654442,0.271558,0.000333,0.00048,0.000586,0.001083,0.000565,262.076718,413.790059,495.581698,604.532547,480.446958,1953191.392,1622.942506,1990.849643,2040.363887,1991.349643,2056.136113,22.19653,-58.946309,170301.9037,615.75216,634.222277,268.520848,9064.742188,276.575406,321.148351,2546,4.038811,7.240268,7.390722,7.089815,4.377101,0.998233,2634.813866,1794.838406,2635.313866,2301.661594,22.20557,-58.972247,323785.2896,727.44379,445.100081,15589.60156,525.837034,325.032061,4.172485,7.39027,7.449483,7.331057,21.305513,0.999526,1388.97951,1770.066406,1389.47951,2326.433594,22.188137,-58.976018,439658.6568,785.392216,559.795027,21749.84766,714.018862,320.760574,4.067361,7.330065,7.441305,7.218825,4.97403,0.999051,1236.220592,1991.471189,1236.720592,2105.028811,22.185981,-58.952158,772617.0919,940.117655,821.830212,38677.55078,1254.75336,321.545429,3.737593,7.288935,7.42384,7.15403,15.153655,0.998163,3304.663179,1959.465314,3305.163179,2137.034686,22.214916,-58.95363,417130.354,777.242416,536.679864,20322.49609,677.432222,327.165434,4.289612,7.457941,7.536369,7.379512,24.256199,0.998992
cpt1m012-fl06-20181018-0116-e91.fits,0,58410.32889,2458410.329,2018,NaN,2458410.331,NaN,1.131404,42,5.184988,14,27,41,0.087137,0.199573,0.291123,0.654151,0.270146,0.000364,0.000518,0.000631,0.001157,0.000605,239.710037,385.383228,461.724734,565.521502,446.294553,1816276.166,1617.14793,1990.805934,2040.588256,1991.305934,2055.911744,22.196531,-58.946318,158264.8919,615.75216,645.021936,245.363581,7872.109863,257.026937,356.786331,2507,4.127536,7.429586,7.413126,7.446046,47.856394,0.998019,2634.771313,1795.069266,2635.271313,2301.430734,22.20557,-58.972253,302173.6658,729.254814,414.359508,14534.79199,490.739108,360.329944,4.338355,7.445375,7.403501,7.487249,73.178039,0.999817,1388.882849,1770.330635,1389.382849,2326.169365,22.188137,-58.976021,409535.0333,785.745167,521.205921,20491.49609,665.097193,356.039206,4.068757,7.399788,7.485104,7.314472,15.001862,0.999291,1236.13548,1991.76205,1236.63548,2104.73795,22.185981,-58.95216,718265.0861,929.317341,772.895387,33891.49219,1166.484071,357.526345,4.030077,7.335638,7.457049,7.214226,11.103791,0.998722,3304.687246,1959.620939,3305.187246,2136.879061,22.214917,-58.953644,386302.3805,776.098354,497.749259,17702.34375,627.366667,363.127565,4.22912,7.486658,7.500098,7.473218,29.272712,0.999953
cpt1m012-fl06-20181018-0117-e91.fits,0,58410.32988,2458410.33,2018,NaN,2458410.332,NaN,1.132202,42,5.016179,14,27,41,0.087668,0.199598,0.290811,0.651556,0.271955,0.000544,0.00074,0.000881,0.001587,0.000853,161.154976,269.807323,329.948505,410.511643,318.788667,1311255.978,1624.733249,1990.925991,2040.470969,1991.425991,2056.029031,22.19653,-58.946317,114955.7809,615.75216,698.958651,164.467212,6653.352051,186.69164,534.947813,2546,3.821475,7.004607,7.21472,6.794495,18.124015,0.994476,2634.860377,1794.857196,2635.360377,2301.642804,22.205569,-58.972262,218176.8452,755.975739,288.602972,11207.55859,354.325749,537.539712,4.12409,7.317831,7.334968,7.300694,325.476638,0.999828,1388.999557,1770.225874,1389.499557,2326.274126,22.188136,-58.976021,295417.1533,794.875178,371.652256,15839.58203,479.766329,534.942637,3.981355,7.210248,7.405554,7.014942,18.100087,0.9955,1236.251163,1991.626039,1236.751163,2104.873961,22.18598,-58.952162,517304.1267,901.144631,574.052277,27822.89063,840.117437,534.445474,3.831162,7.083651,7.231298,6.936004,9.860662,0.998041,3304.742884,1959.408378,3305.242884,2137.091622,22.214916,-58.953652,280357.8529,790.171258,354.806442,15019.05176,455.309573,539.156314,4.137823,7.385326,7.390761,7.379891,37.143025,0.99997
cpt1m012-fl06-20181018-0118-e91.fits,0,58410.33086,2458410.331,2018,NaN,2458410.333,NaN,1.133024,42,5.246953,14,27,41,0.086772,0.199787,0.290624,0.656918,0.268763,0.001189,0.001543,0.001786,0.003171,0.001727,72.950139,129.439124,162.689607,207.192972,155.612991,678628.9197,1692.242533,1990.742641,2040.403697,1991.242641,2056.096303,22.196529,-58.94632,58886.0161,615.75216,793.740981,74.18795,3816.090332,95.632659,831.199337,2544,4.233321,6.501022,6.907676,6.094369,351.454915,0.983003,2634.740861,1794.898716,2635.240861,2301.601284,22.205569,-58.972252,113004.435,821.471628,137.563406,5907.886719,183.522596,833.472512,4.313121,7.414599,7.553897,7.275301,344.216601,0.998057,1388.949442,1770.202031,1389.449442,2326.297969,22.188137,-58.976019,152814.2335,836.355579,182.714431,8010.999512,248.174904,829.253338,4.251577,7.376365,7.424752,7.327979,338.083749,0.999669,1236.195762,1991.570474,1236.695762,2104.929526,22.185981,-58.952164,269055.7817,890.223374,302.234012,13198.40527,436.95467,829.920775,4.085301,7.295759,7.415514,7.176003,4.951446,0.99889,3304.649519,1959.407971,3305.149519,2137.092029,22.214916,-58.953646,143754.4695,834.793895,172.203547,7425.021973,233.461576,836.185279,4.335263,7.656432,7.710087,7.602776,335.875651,0.999557
cpt1m012-fl06-20181018-0119-e91.fits,0,58410.33184,2458410.332,2018,NaN,2458410.334,NaN,1.133869,42,5.278409,14,27,41,0.088245,0.198201,0.291178,0.655158,0.271041,0.000709,0.000944,0.001114,0.001996,0.001075,124.383707,210.022494,261.291854,328.204454,252.227081,1056980.2,1648.505598,1990.836768,2040.526789,1991.336768,2055.973211,22.19653,-58.946327,93272.88931,615.75216,735.634674,126.792405,4952.878906,151.477973,649.065178,2644,4.112864,7.458781,7.704646,7.212915,338.038937,0.991641,2634.733624,1795.069466,2635.233624,2301.430534,22.205569,-58.972256,174841.0744,781.186197,223.814854,8462.873047,283.947156,652.404535,4.40602,7.557222,7.509668,7.604775,62.733964,0.99953,1388.968022,1770.410111,1389.468022,2326.089889,22.188136,-58.976019,238363.1587,810.887695,293.953355,11220.56348,387.108928,653.458101,4.115147,7.375952,7.321986,7.429919,52.818393,0.997053,1236.202815,1991.73747,1236.702815,2104.76253,22.18598,-58.952167,418382.2838,896.319591,466.77802,19176.50781,679.465394,652.342555,4.148725,7.448794,7.563213,7.334374,16.187069,0.998677,3304.675046,1959.687716,3305.175046,2136.812284,22.214916,-58.953638,225393.6832,803.984557,280.345787,10261.11719,366.04611,652.572029,4.362335,7.604805,7.525928,7.683683,56.193459,0.997034
cpt1m012-fl06-20181018-0120-e91.fits,0,58410.33282,2458410.333,2018,NaN,2458410.335,NaN,1.134733,42,5.565973,14,27,41,0.086165,0.200218,0.292252,0.650498,0.270491,0.000691,0.000925,0.001092,0.00194,0.001052,124.677884,216.462792,267.532307,335.335621,257.130672,1087531.328,1659.383022,1990.954489,2040.46031,1991.454489,2056.03969,22.19653,-58.946319,93707.10161,615.75216,737.868202,126.997073,4395.929199,152.183147,653.304525,2569,4.301091,7.664439,7.746168,7.582709,332.065975,0.998556,2634.935004,1794.855484,2635.435004,2301.644516,22.20557,-58.972264,181419.6115,785.347564,231.005506,7313.35498,294.630897,655.646451,4.643701,7.960869,8.063281,7.858457,352.132881,0.999286,1388.994833,1770.192521,1389.494833,2326.307479,22.188135,-58.976026,245953.0677,816.68079,301.161813,10183.47656,399.435168,653.132755,4.539627,7.834585,7.966186,7.702984,354.780959,0.998834,1236.298532,1991.613701,1236.798532,2104.886299,22.18598,-58.952164,428620.158,901.291752,475.562055,17029.03125,696.092009,652.86744,4.461094,7.731644,7.790097,7.673192,345.78987,0.999704,3304.860812,1959.560372,3305.360812,2136.939628,22.214917,-58.953637,231538.4906,810.855648,285.548348,9148.198242,376.025462,658.48293,4.605942,7.840572,7.907203,7.773941,359.919875,0.999711
