 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,JD_MOBS,HJD_MOBS,BJD_MOBS,ALT_OBJ,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,RA_T1,DEC_T1
11,cpt1m012-fa06-20200223-0066-e91.fits,11,0,58903.26947,2458903.269471,NaN,NaN,NaN,2458903.272929,NaN,1.575799,34.957466,24,42,63,0.214853,0.537782,0.377811,0.602759,0.000213,0.000459,0.000347,0.000506,1010.00201,1172.319984,1088.591955,1191.965436,6664886.547,2714.157767,1950.42772,1924.368107,1950.92772,1885.131893,1431969.526,1809.557368,1292.31098,1108.068839,3118.803711,791.336905,96.333087,5807,28.079188,21.781093,20.701884,22.860302,280.355102,0.988831,289.652568,3247.016393,2274.640835,3247.516393,1534.859165,2330795.515,1601.218681,1455.638472,5781.366699,1288.047318,98.110451,26.434915,21.117867,19.098711,23.137023,272.930233,0.963713,237.612119,987.728763,1678.597615,988.228763,2130.902385,1827586.832,1435.705253,1272.954061,3929.941895,1009.963466,97.794955,21.235136,28.364279,27.644885,29.083673,311.387506,0.837533,297.262727,1084.230999,1082.554396,1084.730999,2726.945604,2506504.201,1655.748032,1513.819828,5198.07959,1385.147685,98.927538,29.30816,22.819113,22.098973,23.539252,65.191973,0.990529,290.851868,10.44814,-52.483837
12,cpt1m012-fa06-20200223-0067-e91.fits,12,0,58903.26997,2458903.269968,NaN,NaN,NaN,2458903.273427,NaN,1.572171,34.886919,24,42,63,0.214488,0.539207,0.378474,0.600319,0.000212,0.000459,0.000347,0.000503,1011.317486,1174.570946,1091.228212,1192.999441,6656932.428,2706.715307,1950.42772,1924.368107,1950.92772,1885.131893,1427834.732,1809.557368,1286.968839,1109.455558,3063.853271,789.051929,92.292708,5778,28.279806,21.818831,20.846484,22.791178,274.688454,0.991872,291.627695,3247.016393,2274.640835,3247.516393,1534.859165,2332023.234,1598.296724,1459.067768,5594.591309,1288.725782,93.93665,26.344567,21.080806,19.176969,22.984642,278.544585,0.964867,247.776211,987.728763,1678.597615,988.228763,2130.902385,1827729.774,1431.616409,1276.689595,3807.138916,1010.042459,93.192269,20.587845,28.056583,27.447976,28.66519,311.795648,0.849071,310.048309,1084.230999,1082.554396,1084.730999,2726.945604,2497179.42,1649.918118,1513.517182,4987.375488,1379.994613,94.623665,29.37799,23.01497,21.973663,24.056276,70.127687,0.986206,309.503605,10.448101,-52.483137
13,cpt1m012-fa06-20200223-0068-e91.fits,13,0,58903.27047,2458903.270466,NaN,NaN,NaN,2458903.273925,NaN,1.568569,35.095848,24,42,63,0.213386,0.538364,0.377292,0.602831,0.00021,0.000456,0.000344,0.000503,1014.88088,1179.552357,1095.546395,1198.611182,6683504.686,2705.620275,1950.42772,1924.368107,1950.92772,1885.131893,1426165.543,1809.557368,1281.177712,1113.167619,3147.651855,788.129499,87.675409,5659,28.389591,21.810301,20.899177,22.721424,277.969077,0.992476,278.65073,3247.016393,2274.640835,3247.516393,1534.859165,2338951.313,1596.572968,1464.982409,5757.243652,1292.554386,88.600613,26.59502,20.988484,19.004534,22.972434,276.535448,0.962997,240.115116,987.728763,1678.597615,988.228763,2130.902385,1830861.448,1428.777426,1281.418236,4102.400879,1011.773089,88.208144,21.127039,28.271148,27.641297,28.901,311.760656,0.84421,273.058018,1084.230999,1082.554396,1084.730999,2726.945604,2513691.925,1652.250252,1521.374817,5401.679199,1389.119775,90.461502,29.384824,22.840289,22.017869,23.662709,67.779446,0.989853,270.374135,10.448149,-52.483112
14,cpt1m012-fa06-20200223-0069-e91.fits,14,0,58903.27096,2458903.270960,NaN,NaN,NaN,2458903.274419,NaN,1.564997,35.413487,24,42,63,0.216527,0.535902,0.380156,0.601637,0.000212,0.000456,0.000347,0.000503,1020.254818,1176.510129,1095.977187,1196.447415,6638505.901,2691.822499,1950.42772,1924.368107,1950.92772,1885.131893,1437415.763,1809.557368,1282.662768,1120.649791,3019.874268,794.346611,83.903235,5832,28.385521,21.906882,20.884364,22.9294,278.758297,0.990459,303.969689,3247.016393,2274.640835,3247.516393,1534.859165,2316286.747,1586.940768,1459.59244,5324.264648,1280.029463,85.340328,26.967019,21.214425,19.009298,23.419552,278.17352,0.954062,265.3446,987.728763,1678.597615,988.228763,2130.902385,1828538.075,1424.695586,1283.458792,4032.266602,1010.489143,84.454425,21.5717,28.413995,27.67404,29.15395,311.283057,0.838166,280.805296,1084.230999,1082.554396,1084.730999,2726.945604,2493681.078,1642.48892,1518.233121,5100.386719,1378.061355,85.992542,29.63386,23.000103,22.365336,23.63487,62.439101,0.990697,291.945622,10.448148,-52.483163
15,cpt1m012-fa06-20200223-0070-e91.fits,15,0,58903.27145,2458903.271454,NaN,NaN,NaN,2458903.274913,NaN,1.56147,35.082521,24,42,63,0.216007,0.542498,0.376981,0.598786,0.000211,0.000459,0.000344,0.000499,1022.797074,1182.13832,1096.781396,1198.813893,6653561.061,2690.584303,1950.42772,1924.368107,1950.92772,1885.131893,1437212.81,1809.557368,1279.356446,1123.387321,3136.785645,794.234455,80.788672,5724,28.237407,21.722192,20.843358,22.601027,276.766836,0.993096,282.630112,3247.016393,2274.640835,3247.516393,1534.859165,2340064.071,1591.728883,1470.139856,5154.399414,1293.169319,81.749247,26.850965,21.356477,19.485322,23.227633,277.178086,0.967779,288.238338,987.728763,1678.597615,988.228763,2130.902385,1821570.074,1419.885255,1282.899493,3794.059326,1006.638477,81.276558,20.364738,27.957579,27.243982,28.671175,311.104058,0.858407,303.899794,1084.230999,1082.554396,1084.730999,2726.945604,2491926.916,1639.990523,1519.476413,4968.040527,1377.091967,82.90278,29.463487,23.063311,22.044792,24.081829,72.377777,0.98835,309.315999,10.448086,-52.4834
16,cpt1m012-fa06-20200223-0071-e91.fits,16,0,58903.27195,2458903.271948,NaN,NaN,NaN,2458903.275407,NaN,1.557934,35.467166,24,42,63,0.215021,0.541524,0.373851,0.60408,0.00021,0.000457,0.000341,0.000502,1023.460131,1184.412016,1096.997967,1202.773872,6664852.363,2689.231298,1950.42772,1924.368107,1950.92772,1885.131893,1433084.707,1809.557368,1275.262522,1123.756625,3021.023926,791.953177,78.197856,5735,28.38578,21.990074,21.085459,22.89469,275.796933,0.99297,295.885116,3247.016393,2274.640835,3247.516393,1534.859165,2341304.964,1590.04533,1472.476865,5193.412598,1293.855063,78.975342,26.872376,21.443028,19.533482,23.352574,276.731713,0.966987,280.161308,987.728763,1678.597615,988.228763,2130.902385,1813631.551,1415.057195,1281.666605,3646.70459,1002.25148,78.848022,21.985577,28.054322,27.208421,28.900223,310.345032,0.861297,325.012539,1084.230999,1082.554396,1084.730999,2726.945604,2509915.848,1643.573533,1527.108947,4971.775391,1387.033034,80.326528,29.542411,22.959251,22.221707,23.696796,68.114265,0.9921,306.385934,10.448099,-52.483573
17,cpt1m012-fa06-20200223-0072-e91.fits,17,0,58903.27244,2458903.272444,NaN,NaN,NaN,2458903.275903,NaN,1.554451,35.346706,24,42,63,0.213123,0.541066,0.378903,0.597739,0.000209,0.000456,0.000343,0.000497,1022.134243,1186.45471,1103.189664,1203.577945,6676584.508,2688.514887,1950.42772,1924.368107,1950.92772,1885.131893,1422930.421,1809.557368,1268.731687,1121.537702,3059.938721,786.341702,75.701742,5749,28.410249,21.940928,21.001046,22.880809,276.292597,0.992322,285.779618,3247.016393,2274.640835,3247.516393,1534.859165,2344139.353,1589.800918,1474.486099,5327.487793,1295.421407,77.033727,26.693251,20.936754,18.959953,22.913555,277.917617,0.96215,275.864207,987.728763,1678.597615,988.228763,2130.902385,1834631.816,1420.418497,1291.613577,3729.998535,1013.856675,76.603876,21.551234,28.373438,27.605648,29.141229,311.080827,0.842749,324.99382,1084.230999,1082.554396,1084.730999,2726.945604,2497813.338,1638.003856,1524.912978,5091.291504,1380.34493,77.778117,29.264923,22.923611,22.207893,23.639328,64.208682,0.989921,293.785294,10.448094,-52.484532
18,cpt1m012-fa06-20200223-0073-e91.fits,18,0,58903.27294,2458903.272941,NaN,NaN,NaN,2458903.276400,NaN,1.550936,35.555937,24,42,63,0.216106,0.543402,0.372987,0.603229,0.00021,0.000459,0.00034,0.000502,1026.888538,1185.020723,1096.517457,1202.493322,6635754.627,2677.500538,1950.42772,1924.368107,1950.92772,1885.131893,1434026.62,1809.557368,1270.961575,1128.300531,2871.306396,792.473698,73.144569,5788,28.33858,22.233203,21.094316,23.372089,277.554903,0.988798,322.639999,3247.016393,2274.640835,3247.516393,1534.859165,2336320.521,1584.85656,1474.152664,5142.731445,1291.100554,74.303701,27.026466,21.414608,19.152187,23.67703,275.543668,0.954657,285.48618,987.728763,1678.597615,988.228763,2130.902385,1802674.348,1407.473477,1280.787438,3630.534424,996.196296,74.293815,21.979329,28.617367,27.715077,29.519658,310.431171,0.842641,328.224483,1084.230999,1082.554396,1084.730999,2726.945604,2496759.758,1635.927024,1526.20485,4965.366699,1379.762699,75.484928,29.532669,23.060145,22.429643,23.690646,63.81756,0.991992,301.685976,10.448128,-52.483919
19,cpt1m012-fa06-20200223-0074-e91.fits,19,0,58903.27344,2458903.273440,NaN,NaN,NaN,2458903.276899,NaN,1.547467,35.165606,24,42,63,0.212578,0.539916,0.37608,0.60279,0.000208,0.000455,0.000341,0.0005,1021.498355,1186.17555,1101.662751,1204.800642,6651720.109,2678.242191,1950.42772,1924.368107,1950.92772,1885.131893,1414011.779,1809.557368,1261.749364,1120.675642,2942.036865,781.41307,71.364466,5696,28.480038,22.055111,21.099287,23.010935,276.55459,0.99211,299.242276,3247.016393,2274.640835,3247.516393,1534.859165,2332184.882,1582.692631,1473.555153,5465.709961,1288.815112,72.917048,26.840491,21.061887,19.028449,23.095326,278.172503,0.960253,254.053804,987.728763,1678.597615,988.228763,2130.902385,1817902.307,1410.63831,1288.709015,3636.264893,1004.611591,72.065469,20.05058,28.282015,28.256738,28.307291,314.862907,0.860483,323.675163,1084.230999,1082.554396,1084.730999,2726.945604,2501632.92,1636.509953,1528.638989,4757.382324,1382.455712,73.951617,29.735377,23.493386,22.623705,24.363067,62.682484,0.983682,324.593112,10.448152,-52.483114
20,cpt1m012-fa06-20200223-0075-e91.fits,20,0,58903.27393,2458903.273932,NaN,NaN,NaN,2458903.277391,NaN,1.544016,35.344248,24,42,63,0.214329,0.545637,0.377017,0.595379,0.000208,0.000457,0.000341,0.000493,1030.188751,1192.828604,1106.873365,1207.60841,6684854.134,2680.897441,1950.42772,1924.368107,1950.92772,1885.131893,1432757.138,1809.557368,1266.525729,1131.249927,3146.64624,791.772156,69.175656,5803,28.39989,21.843505,20.870052,22.816959,277.166628,0.991571,276.956663,3247.016393,2274.640835,3247.516393,1534.859165,2359870.562,1589.456459,1484.702867,5667.433594,1304.114809,70.253176,26.769386,21.285163,19.379014,23.191311,275.002716,0.967447,247.514485,987.728763,1678.597615,988.228763,2130.902385,1830265.035,1412.93118,1295.367432,3844.696777,1011.443498,69.785092,21.231427,28.16694,27.156729,29.177151,309.716514,0.847397,302.782372,1084.230999,1082.554396,1084.730999,2726.945604,2494718.536,1632.318821,1528.327986,4956.679199,1378.634676,71.423665,29.810683,23.154616,22.348476,23.960756,67.466978,0.990304,306.299502,10.448152,-52.483114
21,cpt1m012-fa06-20200223-0076-e91.fits,21,0,58903.27443,2458903.274425,NaN,NaN,NaN,2458903.277884,NaN,1.540613,35.611298,24,42,63,0.213103,0.540302,0.381614,0.594933,0.000206,0.000451,0.000342,0.00049,1033.209737,1196.820963,1115.735249,1213.415982,6735933.453,2688.1485,1950.42772,1924.368107,1950.92772,1885.131893,1435446.755,1809.557368,1265.708364,1134.105451,2967.83252,793.258495,66.996052,5774,28.50097,22.0164,21.152527,22.880272,271.308571,0.993848,308.824074,3247.016393,2274.640835,3247.516393,1534.859165,2362809.224,1589.125492,1486.861318,5456.529297,1305.738776,68.649663,26.375954,21.661053,20.176436,23.14567,276.157049,0.980498,263.510375,987.728763,1678.597615,988.228763,2130.902385,1860524.313,1422.294716,1308.114481,3977.594238,1028.165421,68.150125,22.576131,27.652977,26.69508,28.610874,309.434331,0.871532,286.061662,1084.230999,1082.554396,1084.730999,2726.945604,2512599.916,1636.429121,1535.416281,4973.457031,1388.516308,69.467775,29.647888,23.091338,22.130388,24.052288,74.363182,0.99055,311.40107,10.448146,-52.48339
22,cpt1m012-fa06-20200223-0077-e91.fits,22,0,58903.27492,2458903.274920,NaN,NaN,NaN,2458903.278379,NaN,1.537227,35.738225,24,42,63,0.21338,0.538526,0.3767,0.603456,0.000207,0.000451,0.00034,0.000498,1031.294803,1193.030797,1109.139792,1212.23971,6691464.568,2677.755078,1950.42772,1924.368107,1950.92772,1885.131893,1427822.373,1809.557368,1261.091886,1132.211212,2895.102051,789.045099,65.503296,5796,28.596913,22.0536,21.13203,22.97517,276.625942,0.992653,315.384116,3247.016393,2274.640835,3247.516393,1534.859165,2342195.532,1581.058871,1481.409437,5115.262695,1294.34721,66.453783,27.099939,21.274311,19.275781,23.272841,277.343161,0.962933,290.999349,987.728763,1678.597615,988.228763,2130.902385,1830955.024,1410.670066,1297.932854,3713.904785,1011.824801,66.350702,22.154568,28.024476,27.24101,28.807941,310.72167,0.859002,318.057489,1084.230999,1082.554396,1084.730999,2726.945604,2518314.013,1637.264509,1538.122887,5333.894531,1391.67404,68.276131,29.490181,23.088704,22.186012,23.991396,68.719363,0.988764,271.156587,10.448134,-52.483351
23,cpt1m012-fa06-20200223-0078-e91.fits,23,0,58903.27541,2458903.275414,NaN,NaN,NaN,2458903.278873,NaN,1.533841,35.621571,24,42,63,0.214046,0.54137,0.377758,0.598952,0.000207,0.000452,0.000339,0.000493,1036.517385,1197.421513,1113.475194,1214.714461,6721976.011,2681.924475,1950.42772,1924.368107,1950.92772,1885.131893,1438809.827,1809.557368,1263.857962,1138.426841,2998.64917,795.117001,64.35413,5806,28.431235,21.987703,21.105946,22.86946,276.5697,0.993238,303.165328,3247.016393,2274.640835,3247.516393,1534.859165,2360935.349,1586.580369,1488.065398,5099.124023,1304.703233,65.6435,27.156678,21.257479,19.279541,23.235417,277.27105,0.963671,298.465953,987.728763,1678.597615,988.228763,2130.902385,1843053.805,1413.704961,1303.704702,3977.696533,1018.510845,64.987086,21.599074,28.187085,27.15899,29.215181,309.52787,0.852758,286.000539,1084.230999,1082.554396,1084.730999,2726.945604,2517986.857,1636.129551,1538.989902,5211.599609,1391.493247,66.876749,29.561073,22.908585,22.159904,23.657266,68.301408,0.991925,284.549961,10.448143,-52.483178
24,cpt1m012-fa06-20200223-0079-e91.fits,24,0,58903.27591,2458903.275907,NaN,NaN,NaN,2458903.279366,NaN,1.530473,35.771261,24,42,63,0.213577,0.540872,0.380555,0.595735,0.000207,0.000453,0.000342,0.000492,1033.731264,1195.24637,1113.792802,1211.795263,6688991.214,2673.177157,1950.42772,1924.368107,1950.92772,1885.131893,1428614.759,1809.557368,1258.554297,1135.123659,3178.49585,789.482988,62.55843,5916,28.563796,21.844958,21.085544,22.604372,274.453155,0.995059,267.113748,3247.016393,2274.640835,3247.516393,1534.859165,2347947.412,1581.03639,1485.068545,5500.551758,1297.525822,64.076717,27.192226,21.243076,19.454815,23.031337,278.771748,0.969259,258.451368,987.728763,1678.597615,988.228763,2130.902385,1843845.384,1412.28077,1305.579898,3972.968994,1018.948289,63.347202,22.259021,27.767332,27.208294,28.32637,311.786879,0.870677,283.234667,1084.230999,1082.554396,1084.730999,2726.945604,2497198.418,1628.392788,1533.535666,5328.37207,1380.005112,65.28296,29.448432,23.351303,22.135766,24.566841,71.926288,0.983468,270.073777,10.448141,-52.483048
25,cpt1m012-fa06-20200223-0080-e91.fits,25,0,58903.2764,2458903.276403,NaN,NaN,NaN,2458903.279862,NaN,1.527147,35.4605,24,42,63,0.213531,0.537675,0.37869,0.601688,0.000206,0.00045,0.00034,0.000496,1034.22881,1194.601569,1112.917145,1214.040831,6693913.167,2673.894344,1950.42772,1924.368107,1950.92772,1885.131893,1429354.779,1809.557368,1258.596849,1135.673254,3103.062988,789.891939,62.750072,5880,28.620164,22.017968,21.096303,22.939633,277.199451,0.992555,278.773651,3247.016393,2274.640835,3247.516393,1534.859165,2340643.706,1578.846857,1482.502052,5466.430176,1293.489638,63.75943,27.019061,21.108913,19.045851,23.171975,275.736654,0.960967,261.457034,987.728763,1678.597615,988.228763,2130.902385,1838642.849,1410.457343,1303.579196,3815.490234,1016.073257,62.874829,20.865904,28.339061,28.036075,28.642047,313.44084,0.845522,309.8826,1084.230999,1082.554396,1084.730999,2726.945604,2514626.612,1633.267782,1539.629105,5156.745605,1389.636303,64.543821,29.565612,23.080369,22.271684,23.889055,64.374343,0.987496,290.390512,10.448148,-52.483121
26,cpt1m012-fa06-20200223-0081-e91.fits,26,0,58903.2769,2458903.276898,NaN,NaN,NaN,2458903.280357,NaN,1.523817,35.553495,24,42,63,0.215312,0.535481,0.378277,0.604635,0.000208,0.00045,0.000341,0.000499,1035.378414,1190.560961,1109.51434,1211.306177,6652037.455,2664.655232,1950.42772,1924.368107,1950.92772,1885.131893,1432264.143,1809.557368,1258.736346,1137.858732,3151.268555,791.499716,61.569814,6071,28.527314,21.852404,21.03212,22.672687,281.096208,0.993444,275.385905,3247.016393,2274.640835,3247.516393,1534.859165,2319819.758,1571.165818,1476.495817,5571.906738,1281.98188,62.743508,27.410214,21.228977,19.305664,23.15229,278.268725,0.964852,241.704029,987.728763,1678.597615,988.228763,2130.902385,1825694.817,1405.026212,1299.402674,3846.090088,1008.917898,62.043812,21.028815,28.309097,27.977605,28.640589,313.246971,0.853383,299.117489,1084.230999,1082.554396,1084.730999,2726.945604,2506522.881,1630.253606,1537.504883,5230.947754,1385.158008,64.288041,29.787137,23.080549,22.378003,23.783095,64.84641,0.990931,281.072883,10.448124,-52.482974
27,cpt1m012-fa06-20200223-0082-e91.fits,27,0,58903.2774,2458903.277395,NaN,NaN,NaN,2458903.280854,NaN,1.520493,35.690135,24,42,63,0.214759,0.53869,0.376072,0.604132,0.000207,0.000451,0.000339,0.000498,1036.003303,1193.548551,1109.633409,1213.03914,6671675.647,2668.39477,1950.42772,1924.368107,1950.92772,1885.131893,1432800.381,1809.557368,1258.69415,1138.322905,3108.99292,791.796053,61.345643,5902,28.596143,22.042227,20.962096,23.122357,273.12829,0.990326,279.142087,3247.016393,2274.640835,3247.516393,1534.859165,2335729.275,1576.20518,1481.868798,5563.751465,1290.773819,62.552449,26.917021,21.006305,18.974125,23.038484,276.889687,0.961045,251.139626,987.728763,1678.597615,988.228763,2130.902385,1823326.199,1404.241653,1298.441899,4070.593262,1007.608949,61.82593,22.093729,28.460105,27.701728,29.218482,311.035982,0.850917,265.32149,1084.230999,1082.554396,1084.730999,2726.945604,2512620.173,1632.180522,1539.425412,5153.080566,1388.527502,63.947554,29.600152,22.987199,22.240988,23.73341,64.449948,0.989333,291.617217,10.448157,-52.483426
28,cpt1m012-fa06-20200223-0083-e91.fits,28,0,58903.27789,2458903.277890,NaN,NaN,NaN,2458903.281349,NaN,1.517275,35.68289,24,42,63,0.215009,0.53638,0.382048,0.598579,0.000207,0.000449,0.000342,0.000493,1038.957608,1195.550047,1116.770378,1214.289711,6694022.796,2671.068906,1950.42772,1924.368107,1950.92772,1885.131893,1439278.406,1809.557368,1260.657566,1141.688627,3115.282471,795.375947,60.175333,5662,28.533714,21.902611,21.103903,22.70132,277.180122,0.994347,282.22043,3247.016393,2274.640835,3247.516393,1534.859165,2337012.352,1575.664692,1483.19142,5855.166016,1291.482875,61.525426,27.448629,21.381016,19.544732,23.2173,277.29581,0.968956,221.989415,987.728763,1678.597615,988.228763,2130.902385,1850471.023,1412.616634,1309.959814,3994.074951,1022.609758,60.663977,21.235787,28.108206,27.392673,28.82374,311.147393,0.855992,285.334896,1084.230999,1082.554396,1084.730999,2726.945604,2506539.422,1629.847883,1537.897768,5078.911621,1385.167149,62.676882,29.823295,23.225967,22.272722,24.179211,70.001128,0.988557,295.175833,10.448173,-52.483479
29,cpt1m012-fa06-20200223-0084-e91.fits,29,0,58903.27837,2458903.278373,NaN,NaN,NaN,2458903.281832,NaN,1.514052,36.011279,24,42,63,0.213865,0.553614,0.367402,0.599935,0.000207,0.000462,0.000333,0.000495,1034.891859,1199.03713,1103.627244,1212.330058,6663142.761,2664.052982,1950.42772,1924.368107,1950.92772,1885.131893,1425013.581,1809.557368,1253.566833,1136.767138,2616.274902,787.4929,58.846629,5875,28.616104,22.716705,22.037152,23.396259,289.482463,0.99409,349.574303,3247.016393,2274.640835,3247.516393,1534.859165,2374339.451,1586.706881,1496.394501,4871.071777,1312.110626,60.208174,26.761475,21.912579,20.340095,23.485062,278.837365,0.977541,308.93414,987.728763,1678.597615,988.228763,2130.902385,1790293.46,1390.913841,1287.134694,3297.661377,989.354353,60.487305,23.021345,28.257232,28.023138,28.491327,313.678789,0.870857,360.399294,1084.230999,1082.554396,1084.730999,2726.945604,2498509.85,1626.314316,1536.301946,4073.051514,1380.729837,61.764148,29.963303,24.127909,23.400608,24.85521,68.867006,0.993375,398.924601,10.448122,-52.482993
30,cpt1m012-fa06-20200223-0085-e91.fits,30,0,58903.27887,2458903.278867,NaN,NaN,NaN,2458903.282326,NaN,1.510799,36.032424,24,42,63,0.214184,0.542118,0.375667,0.600971,0.000206,0.000452,0.000337,0.000494,1039.847962,1199.427818,1113.887989,1216.787211,6696980.119,2668.128722,1950.42772,1924.368107,1950.92772,1885.131893,1434386.352,1809.557368,1255.475582,1142.50438,3086.338623,792.672494,57.204456,5854,28.748299,22.226651,21.175035,23.278267,274.639757,0.990848,275.804677,3247.016393,2274.640835,3247.516393,1534.859165,2354264.219,1578.993467,1490.990475,5552.27002,1301.016624,58.918078,27.34314,21.423252,19.502457,23.344047,278.025171,0.965736,247.861507,987.728763,1678.597615,988.228763,2130.902385,1828810.352,1403.131125,1303.37808,3885.204346,1010.639609,58.574279,22.140534,28.251316,27.462002,29.040631,310.772363,0.855805,289.049748,1084.230999,1082.554396,1084.730999,2726.945604,2513905.549,1630.004157,1542.269409,4995.210449,1389.237828,60.284967,29.886445,23.355309,22.535275,24.175343,65.555037,0.988622,300.570648,10.448143,-52.483165
31,cpt1m012-fa06-20200223-0086-e91.fits,31,0,58903.27937,2458903.279365,NaN,NaN,NaN,2458903.282824,NaN,1.507562,35.601147,24,42,63,0.211914,0.537371,0.374521,0.607684,0.000205,0.000449,0.000337,0.000499,1034.208837,1197.428359,1112.763922,1218.088147,6689672.902,2666.049396,1950.42772,1924.368107,1950.92772,1885.131893,1417635.968,1809.557368,1248.897598,1135.109852,3115.385254,783.415874,57.385114,5794,28.921767,22.248573,21.268772,23.228374,275.489552,0.991981,265.109311,3247.016393,2274.640835,3247.516393,1534.859165,2338301.564,1573.436537,1486.111139,5413.049316,1292.19532,57.828704,27.150877,21.192346,19.096506,23.288187,277.878053,0.958578,259.516984,987.728763,1678.597615,988.228763,2130.902385,1822759.834,1400.47173,1301.532758,3868.611328,1007.295964,58.212281,20.67813,28.435699,27.865076,29.006322,312.017314,0.850988,292.408984,1084.230999,1082.554396,1084.730999,2726.945604,2528611.504,1634.256951,1547.254551,5140.285156,1397.364653,59.790838,29.621388,23.133838,22.349487,23.918189,65.18747,0.989067,292.535316,10.44815,-52.483112
32,cpt1m012-fa06-20200223-0087-e91.fits,32,0,58903.27986,2458903.279861,NaN,NaN,NaN,2458903.283320,NaN,1.504351,35.741618,24,42,63,0.214005,0.542956,0.377522,0.597566,0.000205,0.000451,0.000338,0.00049,1042.286914,1202.801022,1118.250623,1219.06487,6726920.008,2673.059535,1950.42772,1924.368107,1950.92772,1885.131893,1439595.325,1809.557368,1257.157081,1145.119688,3031.807129,795.551083,56.887684,5926,28.689042,21.977146,21.122969,22.831322,274.843531,0.9938,295.197064,3247.016393,2274.640835,3247.516393,1534.859165,2367157.712,1582.819205,1495.532594,5653.204102,1308.141843,58.294289,27.313307,21.31063,19.514571,23.106688,277.57623,0.969933,245.768956,987.728763,1678.597615,988.228763,2130.902385,1843572.5,1407.865201,1309.480835,3862.356934,1018.797487,57.501321,21.637846,27.916694,27.241051,28.592338,311.075276,0.874529,293.482863,1084.230999,1082.554396,1084.730999,2726.945604,2516189.797,1630.290224,1543.399918,5046.79834,1390.500153,59.886463,29.725132,23.299358,22.34826,24.250457,69.912297,0.988621,299.350045,10.448099,-52.484527
33,cpt1m012-fa06-20200223-0088-e91.fits,33,0,58903.28036,2458903.280358,NaN,NaN,NaN,2458903.283817,NaN,1.501159,35.702487,24,42,63,0.214371,0.539558,0.377837,0.6008,0.000206,0.00045,0.000339,0.000494,1039.985356,1198.256607,1115.071309,1216.42297,6691712.571,2666.753589,1950.42772,1924.368107,1950.92772,1885.131893,1434510.09,1809.557368,1255.313018,1142.750907,3357.817383,792.740874,57.086037,5839,28.661341,21.918422,21.148515,22.688329,277.435254,0.99473,242.057887,3247.016393,2274.640835,3247.516393,1534.859165,2345197.244,1575.775266,1488.281543,5561.566895,1296.00602,58.290588,27.211742,21.104859,19.172596,23.037123,278.906901,0.963621,251.721353,987.728763,1678.597615,988.228763,2130.902385,1835032.44,1405.308957,1305.785771,3910.955322,1014.078068,58.215484,21.261919,28.070589,27.490685,28.650493,311.762997,0.865833,288.293065,1084.230999,1082.554396,1084.730999,2726.945604,2511482.887,1628.991637,1541.740811,5144.898438,1387.899014,59.878325,29.933329,23.431694,22.397898,24.46549,70.777573,0.987356,289.538304,10.448147,-52.483065
