Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,DATE,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3
cpt1m010-fl16-20180923-0182-e91.fits,0,58385.47727,2458385.47727,2018,NaN,2458385.483560,NaN,NaN,2018,17.567784,21.079696,1.4,15,30,45,0.434821,6.83475,0.146311,0.014987,0.685082,0.014666,29.013065,9.976549,9.976549,312303.5559,5611.455992,2051.335514,2046.219846,2051.835514,2050.280154,0.749818,-15.274289,135796.2276,1395.977944,3994.216108,33.998217,10698.23633,97.276772,9518.023723,3095,11.235052,14.286788,14.227848,14.345727,47.528055,0.991235,2171.519609,1695.700483,2172.019609,2400.799517,0.74892,-15.236397,272442.2239,3982.963011,68.401897,11492.65234,195.16227,9515.840389,13.000828,14.406815,14.152075,14.661555,58.676064,0.99408,2225.421282,2683.11118,2225.921282,1413.38882,0.748517,-15.343136,39861.332,3952.776745,10.084387,10029.73731,28.554414,9507.212669,10.049463,14.069101,11.974707,16.163495,286.062372,0.88171
cpt1m010-fl16-20180923-0183-e91.fits,0,58385.47825,2458385.47825,2018,NaN,2458385.484540,NaN,NaN,2018,18.403878,21.660685,1.4,15,30,45,0.490045,5.647307,0.177076,0.040083,1.254688,0.039342,12.225829,4.500965,4.500965,130537.3504,6074.335566,2052.755691,2047.373172,2053.255691,2049.126828,0.749807,-15.274414,63969.16548,1473.98903,4303.045917,14.86602,10996.66797,43.398671,10373.6542,2992,12.858885,14.629294,15.374585,13.884002,3.061455,0.989553,2171.88532,1696.801035,2172.38532,2399.698965,0.748917,-15.236516,110899.7203,4294.198585,25.825475,11299.99219,75.237819,10373.91157,13.954597,14.901382,14.520896,15.281869,273.899642,0.997347,2225.688487,2683.037007,2226.188487,1413.462993,0.748515,-15.343128,19637.63016,4296.20892,4.570921,10751.03418,13.322779,10362.71611,10.830367,14.682459,16.520273,12.844645,21.869091,0.88362
cpt1m010-fl16-20180923-0184-e91.fits,0,58385.47923,2458385.47923,2018,NaN,2458385.485520,NaN,NaN,2018,17.503524,20.700612,1.4,15,30,45,0.460909,6.952367,0.143836,0.009647,0.447079,0.00925,47.775363,15.550659,15.550659,457319.2275,5215.626207,2052.223021,2046.348159,2052.723021,2050.151841,0.749811,-15.274303,210782.3537,1346.22065,3699.514709,56.975677,10131.62988,156.573407,8460.200181,3052,10.47336,14.582329,14.527095,14.637563,63.9948,0.999849,2171.997182,1695.715639,2172.497182,2400.784361,0.748916,-15.236399,399811.9213,3716.566013,107.575628,11749.96973,296.988403,8455.665176,12.429049,14.595243,14.465932,14.724553,59.910674,0.998731,2226.286219,2683.534393,2226.786219,1412.965607,0.74851,-15.343182,57507.30618,3659.220382,15.715726,9152.273438,42.717593,8482.870933,11.204287,14.554523,15.365427,13.743618,9.68632,0.986134
cpt1m010-fl16-20180923-0185-e91.fits,0,58385.48021,2458385.48021,2018,NaN,2458385.486500,NaN,NaN,2018,17.516125,20.400926,1.4,15,30,45,0.375351,6.494167,0.153984,0.019689,0.85389,0.020247,19.064073,7.605388,7.605388,222124.2772,5480.876092,2051.866985,2047.351509,2052.366985,2049.148491,0.749814,-15.274411,83374.5046,1307.523895,3859.30092,21.603525,10519.0625,63.765186,9809.824714,3052,11.546472,14.598662,13.86967,15.327654,89.582587,0.990073,2171.682247,1696.89186,2172.182247,2399.60814,0.748919,-15.236526,192484.6566,3900.338769,49.350753,10941.23731,147.213108,9804.379664,13.396618,15.428023,15.259544,15.596502,64.484667,0.998794,2227.334862,2683.541649,2227.834862,1412.958351,0.748502,-15.343183,29639.62065,3850.631147,7.697341,10204.75879,22.668512,9792.883819,10.101759,11.79065,14.587055,8.994244,359.265806,0.798193
cpt1m010-fl16-20180923-0186-e91.fits,0,58385.48119,2458385.48119,2018,NaN,2458385.487480,NaN,NaN,2018,17.613201,20.470198,1.4,15,30,45,0.438701,6.466965,0.154632,0.004402,0.180753,0.004322,99.667341,35.777943,35.777943,892077.2569,4723.199828,2060.15553,2045.696469,2060.65553,2050.803531,0.749931,-15.274734,391355.132,1316.418507,3335.387665,117.334227,9849.581055,297.287777,7039.850367,2995,12.432833,14.486255,14.567818,14.404692,36.674801,0.998456,2180.067535,1694.919858,2180.567535,2401.580142,0.750852,-15.312572,772607.3922,3381.075931,228.509329,12685.10449,586.901041,7046.803867,12.179127,14.610611,14.465813,14.755408,60.941047,0.998592,2234.311672,2682.072339,2234.811672,1414.427661,0.751189,-15.205697,119469.8648,3298.020946,36.224714,7813.274902,90.753711,6996.729814,10.711517,14.708891,14.83108,14.586703,327.44054,0.998441
cpt1m010-fl16-20180923-0187-e91.fits,0,58385.48216,2458385.48216,2018,NaN,2458385.488450,NaN,NaN,2018,18.639155,21.135794,1.4,15,30,45,0.459708,7.029052,0.142267,0.007822,0.371161,0.007512,58.773091,18.938003,18.938003,562295.3063,5207.255586,2058.707729,2046.359803,2059.207729,2050.140197,0.749924,-15.27465,258491.9213,1403.41787,3689.60827,70.059449,9638.053711,184.187423,8015.128708,3036,12.535498,15.002556,14.824536,15.180577,78.248324,0.99933,2178.558494,1695.765451,2179.058494,2400.734549,0.750844,-15.312447,492262.7142,3703.783572,132.908067,11128.27344,350.759902,8021.278046,13.901137,14.929725,14.635361,15.224088,80.708454,0.998271,2232.440064,2683.499244,2232.940064,1413.000756,0.751179,-15.205575,70032.59205,3660.259279,19.133233,8594.972656,49.901454,8011.624118,11.86763,15.119311,15.352301,14.886321,326.177515,0.993437
cpt1m010-fl16-20180923-0188-e91.fits,0,58385.48315,2458385.48315,2018,NaN,2458385.489440,NaN,NaN,2018,19.179043,20.520177,1.4,15,30,45,0.438025,6.547303,0.152735,0.004779,0.2003,0.004673,91.661121,32.687553,32.687553,831076.6217,4762.791931,2059.932396,2045.40882,2060.432396,2051.09118,0.749932,-15.274746,364032.2021,1322.854556,3379.422851,107.720229,9604.953125,275.186868,7123.430256,3061,12.883799,14.801077,14.831638,14.770516,0.519604,0.999983,2179.77805,1694.607873,2180.27805,2401.892127,0.750853,-15.312592,720960.9169,3406.841333,211.621513,11845.07227,545.003919,7120.316894,13.398045,14.833949,14.662415,15.005482,272.893846,0.99946,2234.369835,2682.252192,2234.869835,1414.247808,0.751193,-15.205652,110115.7048,3328.305743,33.084612,8056.561035,83.240976,7135.912959,12.616131,14.31692,14.477755,14.156085,320.021168,0.983403
cpt1m010-fl16-20180923-0189-e91.fits,0,58385.48413,2458385.48413,2018,NaN,2458385.490420,NaN,NaN,2018,18.810626,21.965045,1.4,15,30,45,0.387372,6.667883,0.149973,0.017553,0.796203,0.017908,22.069256,8.374597,8.374597,268576.5656,5854.061693,2052.582378,2048.949949,2053.082378,2047.550051,0.749808,-15.274584,104038.9321,1515.702831,4132.946892,25.173063,10104.25977,68.640719,9234.344179,2989,13.734905,14.937788,15.10644,14.769135,23.334391,0.998917,2172.182506,1697.853401,2172.682506,2398.646599,0.748915,-15.23663,233550.3985,4142.867492,56.374093,10745.2627,154.087196,9227.632272,12.548034,15.294107,15.021852,15.566362,63.316879,0.996442,2226.42195,2684.276637,2226.92195,1412.223363,0.748509,-15.343262,35026.16708,4136.02312,8.468562,9623.022461,23.108862,9230.797055,10.969894,16.172434,15.612411,16.732456,302.588274,0.972852
cpt1m010-fl16-20180923-0190-e91.fits,0,58385.48512,2458385.48512,2018,NaN,2458385.491410,NaN,NaN,2018,18.558105,20.774161,1.4,15,30,45,0.388813,6.268092,0.159538,0.019329,0.781902,0.019901,20.115132,8.016467,8.016467,232218.5617,5569.749272,2052.494766,2048.620213,2052.994766,2047.879787,0.749809,-15.274549,90289.62754,1355.803784,3931.681479,22.964634,10488.9707,66.594907,9644.851052,2938,11.384504,14.176534,13.6334,14.719668,274.951947,0.993967,2172.318777,1697.59365,2172.818777,2398.90635,0.748914,-15.236602,200268.1459,3941.123463,50.814989,11115.78418,147.711747,9635.176115,12.969678,14.524353,14.596429,14.452278,40.368232,0.996199,2224.155932,2682.350801,2224.655932,1414.149199,0.748526,-15.343054,31950.41571,3935.689622,8.118124,10008.94824,23.565663,9640.591326,12.509506,14.652492,16.286229,13.018756,354.077088,0.949351
cpt1m010-fl16-20180923-0191-e91.fits,0,58385.48609,2458385.48609,2018,NaN,2458385.492380,NaN,NaN,2018,17.582554,19.536538,1.4,15,30,45,0.414212,8.328804,0.120065,0.023438,1.573059,0.022677,17.67242,5.294653,5.294653,186299.2945,5321.5178,2052.07577,2049.069759,2052.57577,2047.430241,0.749812,-15.274597,77167.40066,1199.0715,3769.356498,20.472301,11274.38477,64.355963,10383.71862,3089,10.67232,13.961319,14.211349,13.71129,36.533414,0.984887,2172.151328,1698.070357,2172.651328,2398.429643,0.748915,-15.236654,166328.9637,3781.303031,43.987208,11564.30762,138.7148,10374.0865,12.245588,14.809561,14.680662,14.938459,62.300368,0.99906,2225.716305,2685.776957,2226.216305,1410.723043,0.748514,-15.343424,19970.33082,3744.368984,5.33343,10784.20117,16.654829,10401.92715,11.271648,12.529499,12.971998,12.086999,30.059637,0.979949
cpt1m010-fl16-20180923-0192-e91.fits,0,58385.48707,2458385.48707,2018,NaN,2458385.493360,NaN,NaN,2018,18.591523,20.735753,1.4,15,30,45,0.431952,6.54442,0.152802,0.002025,0.084021,0.001962,213.322648,77.890091,77.890091,1612884.07,3948.576169,2059.824862,2045.517916,2060.324862,2050.982084,0.749928,-15.274748,696689.0732,1350.795139,2785.139271,250.145147,9393.295898,515.762201,4445.250815,2981,12.776152,14.724774,14.556721,14.892828,62.25929,0.998378,2179.589073,1694.78863,2180.089073,2401.71137,0.750847,-15.312578,1399099.051,2872.369374,487.088835,13805.81738,1035.759614,4440.582759,13.235771,14.846741,14.529436,15.164046,72.847266,0.997325,2233.881634,2682.128757,2234.381634,1414.371243,0.751186,-15.205697,213785.0192,2709.381468,78.90547,5984.230469,158.266056,4450.942522,12.180093,14.654754,14.932625,14.376883,350.822183,0.998405
cpt1m010-fl16-20180923-0193-e91.fits,0,58385.48806,2458385.48806,2018,NaN,2458385.494350,NaN,NaN,2018,17.780303,20.238836,1.4,15,30,45,0.433243,6.629579,0.150839,0.002423,0.103893,0.002364,178.80986,63.811458,63.811458,1413488.884,4149.776941,2059.498928,2045.197672,2059.998928,2051.302328,0.749928,-15.274763,612383.4714,1286.829282,2914.923922,210.085576,10150.66992,475.885558,5354.514309,2995,11.304305,14.445223,14.392038,14.498407,50.039728,0.99823,2179.290104,1694.461802,2179.790104,2402.038198,0.750847,-15.312597,1228224.555,2999.355613,409.496143,14416.13672,954.45804,5352.129486,11.966772,14.640026,14.427295,14.852756,61.136425,0.997039,2233.438824,2681.87967,2233.938824,1414.62033,0.751185,-15.2057,185264.3292,2867.841448,64.600618,6925.393555,143.969625,5372.575793,11.478307,14.217724,14.549601,13.885847,24.849396,0.994796
cpt1m010-fl16-20180923-0194-e91.fits,0,58385.48903,2458385.48903,2018,NaN,2458385.495320,NaN,NaN,2018,17.974306,20.555142,1.4,15,30,45,0.431941,6.425309,0.155635,0.002181,0.088021,0.002132,198.061231,72.997386,72.997386,1488650.627,3943.2152,2060.007908,2045.274851,2060.507908,2051.225149,0.749927,-15.274743,643008.9714,1327.366403,2763.84788,232.649914,9191.675781,484.424625,4580.128619,2973,11.623883,14.66701,14.560845,14.773176,59.923819,0.999154,2179.912953,1694.578434,2180.412953,2401.921566,0.750848,-15.312569,1288167.297,2864.388205,449.718127,13605.33008,970.468511,4585.945015,12.606255,14.735042,14.453758,15.016326,76.63833,0.998174,2234.097569,2681.91415,2234.597569,1414.58585,0.751185,-15.205687,200483.3303,2710.023308,73.978452,5951.98291,151.038425,4562.121004,11.912478,14.639595,15.021959,14.25723,3.673739,0.99723
cpt1m010-fl16-20180923-0195-e91.fits,0,58385.49001,2458385.49001,2018,NaN,2458385.496300,NaN,NaN,2018,19.09909,20.804652,1.4,15,30,45,0.434669,6.689729,0.149483,0.0056,0.246102,0.005499,77.62057,27.182716,27.182716,732272.9899,4937.878941,2058.808113,2046.005137,2059.308113,2050.494863,0.749923,-15.274624,318296.3514,1359.786682,3494.096135,91.095476,9586.181641,234.07815,7486.326865,3090,13.319337,14.830525,14.890933,14.770118,32.855879,0.999608,2178.647588,1695.052937,2179.147588,2401.447063,0.750843,-15.312455,637045.5735,3519.486272,181.005273,11467.75293,468.489346,7476.63343,13.503831,14.944299,14.690653,15.197946,72.379258,0.998274,2232.802448,2682.17662,2233.302448,1414.32338,0.751179,-15.205655,95227.41636,3463.504701,27.494525,8252.808594,70.031144,7494.067118,12.499796,14.513609,14.999811,14.027408,348.89833,0.994775
cpt1m010-fl16-20180923-0196-e91.fits,0,58385.491,2458385.49100,2018,NaN,2458385.497290,NaN,NaN,2018,18.633493,20.956846,1.4,15,30,45,0.425805,6.576554,0.152055,0.003851,0.164523,0.003804,110.582429,39.973498,39.973498,1027215.181,4800.299823,2059.965915,2044.801003,2060.465915,2051.698997,0.74993,-15.274748,437393.0223,1379.754229,3386.289457,129.16587,9591.980469,317.007923,6793.981576,3007,12.41023,14.708988,14.658429,14.759548,288.360928,0.999926,2179.799353,1694.023632,2180.299353,2402.476368,0.75085,-15.312589,891637.0274,3436.910527,259.429805,12220.94922,646.228878,6789.251497,13.024025,14.912359,14.615782,15.208937,83.824073,0.998343,2234.283405,2681.194979,2234.783405,1415.305021,0.75119,-15.20571,135578.1534,3351.197462,40.456629,7737.733887,98.262539,6792.052244,11.367135,14.581932,14.22482,14.939044,281.432155,0.997178
cpt1m010-fl16-20180923-0197-e91.fits,0,58385.49199,2458385.49199,2018,NaN,2458385.498280,NaN,NaN,2018,19.045942,21.03658,1.4,15,30,45,0.434312,6.838893,0.146223,0.004516,0.206917,0.004424,96.182118,33.051437,33.051437,894358.1358,4874.840822,2059.926756,2045.295037,2060.426756,2051.204963,0.749931,-15.274769,388430.8018,1390.273197,3439.022186,112.948036,9674.003906,279.391707,7001.760504,3018,12.314721,14.801243,14.726143,14.876342,59.217693,0.999546,2179.764033,1694.58919,2180.264033,2401.91081,0.750851,-15.312607,780265.7282,3479.492384,224.247,12196.62598,561.231943,6995.530173,13.403196,14.916855,14.618699,15.215012,74.975444,0.997869,2234.132998,2682.220887,2234.632998,1414.279113,0.75119,-15.205665,114092.4076,3414.265044,33.416389,7918.290527,82.064739,7004.508058,12.786416,14.527043,14.067055,14.987031,272.264255,0.995972
cpt1m010-fl16-20180923-0198-e91.fits,0,58385.49296,2458385.49296,2018,NaN,2458385.499250,NaN,NaN,2018,18.563502,20.808714,1.4,15,30,45,0.426325,6.465417,0.154669,0.0079,0.32931,0.007878,53.966744,19.633218,19.633218,555139.9903,5314.191551,2055.543275,2050.187655,2056.043275,2046.312345,0.749786,-15.274718,236669.7905,1360.317731,3754.940807,63.0289,10474.17481,173.981258,8701.39953,2992,13.117452,14.529657,14.27227,14.787045,71.682796,0.998052,2175.084671,1699.4316,2175.584671,2397.0684,0.748893,-15.236801,480778.4403,3773.02884,127.425064,11988.49805,353.430989,8699.632197,12.87924,14.930035,14.61317,15.246899,68.174615,0.996562,2229.502523,2686.99622,2230.002523,1409.50378,0.748486,-15.343556,74361.54997,3742.310144,19.870494,9393.888672,54.664839,8694.445654,10.647873,14.953068,15.704662,14.201475,355.941009,0.989741
cpt1m010-fl16-20180923-0199-e91.fits,0,58385.49395,2458385.49395,2018,NaN,2458385.500240,NaN,NaN,2018,17.832134,20.15383,1.4,15,30,45,0.440303,6.707087,0.149096,0.005789,0.256635,0.005705,76.057874,26.134707,26.134707,717925.3549,5011.671192,2060.110442,2045.230845,2060.610442,2051.269155,0.749933,-15.274748,316104.6773,1276.042247,3521.91793,89.753561,11159.10547,247.722737,8302.950737,2907,11.455102,14.363742,14.228911,14.498572,76.825298,0.999561,2179.868071,1694.342283,2180.368071,2402.157717,0.750853,-15.312604,624774.0283,3563.002244,175.350445,13594.59668,489.618608,8306.027932,11.792699,14.531575,14.175928,14.887221,72.232469,0.996386,2234.284672,2682.01891,2234.784672,1414.48109,0.751192,-15.205658,93151.32652,3524.466363,26.429909,9252.918945,73.00019,8290.792027,11.685099,13.651886,13.502787,13.800985,72.761161,0.999298
cpt1m010-fl16-20180923-0200-e91.fits,0,58385.49493,2458385.49493,2018,NaN,2458385.501220,NaN,NaN,2018,18.566379,20.726033,1.4,15,30,45,0.41289,6.435114,0.155397,0.005403,0.223445,0.005396,76.421229,28.799526,28.799526,780068.5975,5141.870713,2059.159058,2046.71274,2059.659058,2049.78726,0.749923,-15.274624,322082.2768,1349.529037,3640.786399,88.46503,10419.95703,238.662724,8167.255555,3070,13.465234,14.757817,14.495584,15.02005,72.516507,0.998121,2178.849023,1695.784243,2179.349023,2400.715757,0.750842,-15.312456,675151.762,3673.306708,183.799453,12479.94629,500.286947,8172.300467,13.565416,14.978731,14.653202,15.30426,82.01972,0.997958,2233.245632,2682.845694,2233.745632,1413.654306,0.75118,-15.205653,104916.8355,3598.006707,29.159711,9009.799805,77.743296,8160.546994,10.836353,14.643153,15.197688,14.088617,350.888357,0.99366
cpt1m010-fl16-20180923-0201-e91.fits,0,58385.4959,2458385.49590,2018,NaN,2458385.502190,NaN,NaN,2018,18.373024,20.300489,1.4,15,30,45,0.431238,6.608675,0.151316,0.003589,0.154441,0.003536,120.140426,42.790976,42.790976,1065906.515,4635.173351,2060.062644,2044.727134,2060.562644,2051.772866,0.749929,-15.274766,459659.0094,1294.681226,3262.352011,140.898042,10441.36426,355.036437,6822.01293,2935,12.183276,14.364956,14.370085,14.359826,44.410877,0.998794,2179.905978,1694.032859,2180.405978,2402.467141,0.750849,-15.312596,925815.562,3319.500157,278.902099,13617.61816,715.091517,6823.490159,12.153625,14.560378,14.326607,14.794148,65.556034,0.997616,2233.913921,2681.818282,2234.413921,1414.681718,0.751185,-15.205655,140090.953,3235.081251,43.303689,8046.976562,108.204978,6821.673813,12.215791,14.466839,14.804355,14.129323,18.380585,0.996611
cpt1m010-fl16-20180923-0202-e91.fits,0,58385.49689,2458385.49689,2018,NaN,2458385.503180,NaN,NaN,2018,19.083368,21.004061,1.4,15,30,45,0.428606,6.208646,0.161066,0.003798,0.145493,0.003774,112.841218,42.673136,42.673136,1057234.923,4869.092581,2060.034318,2045.539014,2060.534318,2050.960986,0.74993,-15.274747,453137.4752,1385.978303,3430.84071,132.077678,10014.46094,326.944133,6949.930908,3031,13.134628,14.828592,14.732027,14.925157,60.209438,0.999338,2179.873418,1694.771046,2180.373418,2401.728954,0.75085,-15.312589,910572.8465,3494.682321,260.559548,12871.4668,656.98925,6949.458674,13.59743,14.843774,14.58173,15.105819,69.597146,0.997826,2233.941622,2681.963907,2234.441622,1414.536093,0.751187,-15.205702,146662.0769,3390.465756,43.257206,8377.587891,105.818451,6926.842444,12.145022,15.185431,15.393134,14.977727,334.57343,0.998123
cpt1m010-fl16-20180923-0203-e91.fits,0,58385.49787,2458385.49787,2018,NaN,2458385.504160,NaN,NaN,2018,18.596954,20.40164,1.4,15,30,45,0.431218,6.617287,0.151119,0.002025,0.086026,0.001965,212.996425,76.922247,76.922247,1626960.541,4001.809969,2059.116851,2044.937958,2059.616851,2051.562042,0.749927,-15.274746,701574.6843,1307.615426,2805.612257,250.06117,10579.66797,536.529832,4770.010239,3003,12.130611,14.379567,14.302906,14.456228,52.738641,0.998404,2178.871684,1694.084265,2179.371684,2402.415735,0.750847,-15.312589,1413372.618,2915.245192,484.821182,15381.32227,1080.877902,4769.850311,12.507582,14.635461,14.328906,14.942017,67.445999,0.99648,2233.013668,2681.581861,2233.513668,1414.918139,0.751183,-15.20569,213587.9224,2741.50114,77.909113,6491.286133,163.341544,4776.568132,12.069301,14.440577,14.561599,14.319556,14.073049,0.999639
cpt1m010-fl16-20180923-0204-e91.fits,0,58385.49884,2458385.49884,2018,NaN,2458385.505130,NaN,NaN,2018,18.53242,20.568219,1.4,15,30,45,0.434306,6.693225,0.149405,0.001255,0.052853,0.00118,345.975957,126.639135,126.639135,2129710.811,3251.406306,2059.112891,2045.220014,2059.612891,2051.279986,0.749927,-15.274741,924946.2176,1329.055842,2270.075754,407.451697,9234.400391,695.942329,2774.993256,2983,12.256021,14.738609,14.693509,14.78371,49.666541,0.998576,2178.908832,1694.388467,2179.408832,2402.111533,0.750847,-15.31258,1852881.432,2434.223425,761.17969,15085.23633,1394.13362,2779.864714,12.649557,14.821049,14.609672,15.032426,63.841162,0.997824,2233.101819,2681.909961,2233.601819,1414.590039,0.751184,-15.205684,276829.3791,2155.504415,128.429048,4758.750977,208.290254,2764.019893,12.094728,14.457669,14.656719,14.258618,15.169431,0.998982
cpt1m010-fl16-20180923-0205-e91.fits,0,58385.49983,2458385.49983,2018,NaN,2458385.506120,NaN,NaN,2018,18.773339,20.664847,1.4,15,30,45,0.434837,6.679702,0.149707,0.001371,0.057539,0.00129,317.091663,116.09087,116.09087,2052729.033,3406.010434,2059.302034,2045.514706,2059.802034,2050.985294,0.749927,-15.27474,892602.2359,1341.572875,2393.845849,372.873732,9760.168945,665.340104,3099.386565,3049,12.501597,14.65095,14.530099,14.771801,63.323551,0.999236,2179.094965,1694.730595,2179.594965,2401.769405,0.750846,-15.312574,1785436.239,2538.519758,703.337539,15212.2832,1330.852966,3107.394637,13.235269,14.793352,14.493365,15.093339,74.107423,0.997725,2233.258669,2682.005166,2233.758669,1414.494834,0.751184,-15.205703,267292.7935,2270.864266,117.705315,5096.212402,199.238371,3083.462284,12.050733,14.487454,14.558231,14.416676,334.649677,0.999762
cpt1m010-fl16-20180923-0206-e91.fits,0,58385.5008,2458385.50080,2018,NaN,2458385.507090,NaN,NaN,2018,19.248117,20.70283,1.4,15,30,45,0.434897,6.814068,0.146755,0.001302,0.056956,0.001227,333.931142,119.636666,119.636666,2112298.67,3342.844563,2059.897528,2045.556176,2060.397528,2050.943824,0.749927,-15.27473,918631.5457,1346.509086,2335.4391,393.344252,9129.182617,682.231969,2927.206424,2973,12.905683,14.735919,14.642182,14.829656,72.650059,0.999761,2179.747256,1694.770109,2180.247256,2401.729891,0.750847,-15.312565,1841978.703,2490.547245,739.587939,14247.5918,1367.96604,2928.37185,13.50161,14.899316,14.616943,15.181688,85.452235,0.998528,2233.981738,2682.12873,2234.481738,1414.37127,0.751185,-15.205684,270319.9668,2229.749805,121.233318,4759.091309,200.75614,2923.648948,12.563718,14.515374,14.678885,14.351863,353.347632,0.999464
cpt1m010-fl16-20180923-0207-e91.fits,0,58385.50178,2458385.50178,2018,NaN,2458385.508070,NaN,NaN,2018,19.079123,20.655519,1.4,15,30,45,0.432675,6.764313,0.147835,0.001092,0.046358,0.001013,396.350061,145.914149,145.914149,2274967.1,3028.718496,2059.763355,2045.652361,2060.263355,2050.847639,0.749926,-15.27473,984322.1835,1340.361949,2109.578845,466.596537,9136.519531,734.370432,2268.316675,3075,12.917651,14.652696,14.528984,14.776408,61.49564,0.999038,2179.57361,1694.847067,2180.07361,2401.652933,0.750846,-15.312567,1981964.102,2292.538527,864.528155,15932.82324,1478.67828,2263.404631,13.195135,14.814724,14.514763,15.114684,72.634313,0.997574,2233.759349,2682.187957,2234.259349,1414.312043,0.751183,-15.205686,293002.9983,1979.242995,148.037911,4449.326172,218.599908,2277.183952,11.876467,14.455464,14.540195,14.370734,34.539317,0.998922
cpt1m010-fl16-20180923-0208-e91.fits,0,58385.50277,2458385.50277,2018,NaN,2458385.509060,NaN,NaN,2018,19.785074,21.084066,1.4,15,30,45,0.432751,6.585172,0.151856,0.001064,0.042838,0.000988,406.609152,153.722136,153.722136,2316248.806,3006.924239,2059.912836,2045.712783,2060.412836,2050.787217,0.749927,-15.274716,1002358.024,1396.556844,2093.748777,478.73844,7970.063477,717.735213,2072.074421,2985,13.690679,15.009272,14.976566,15.041978,71.861088,0.999971,2179.671577,1694.860064,2180.171577,2401.639936,0.750847,-15.312556,2010883.459,2283.809083,880.495429,13271.56934,1439.886581,2075.395463,13.901823,15.188646,14.987838,15.389455,85.81665,0.999286,2233.818062,2682.379649,2234.318062,1414.120351,0.751184,-15.205663,305365.3462,1955.967651,156.119835,3942.577881,218.655866,2069.051497,12.683597,14.909335,15.069961,14.748709,347.802444,0.99944
cpt1m010-fl16-20180923-0209-e91.fits,0,58385.50374,2458385.50374,2018,NaN,2458385.510030,NaN,NaN,2018,19.665584,20.891404,1.4,15,30,45,0.438264,6.630509,0.150818,0.001598,0.067262,0.00153,274.204115,98.577501,98.577501,1928478.643,3728.060293,2059.720619,2045.00617,2060.220619,2051.49383,0.749928,-15.274741,845181.8028,1371.150485,2613.635087,323.374065,9185.388672,616.403387,3761.94122,3005,13.128994,14.880086,14.814259,14.945912,73.689876,0.99989,2179.4786,1694.168525,2179.9786,2402.331475,0.750847,-15.312582,1675746.005,2737.861142,612.063914,13965.30273,1222.145945,3764.500498,12.895138,15.054399,14.7666,15.342197,83.250605,0.998455,2233.776222,2681.748888,2234.276222,1414.751112,0.751185,-15.205675,252732.6378,2530.32605,99.881451,5406.117188,184.32159,3766.596249,13.187546,14.648943,14.818701,14.479185,357.160128,0.999458
cpt1m010-fl16-20180923-0210-e91.fits,0,58385.50472,2458385.50472,2018,NaN,2458385.511010,NaN,NaN,2018,18.996358,20.860306,1.4,15,30,45,0.43376,6.690206,0.149472,0.001036,0.042881,0.000958,418.499102,156.016373,156.016373,2364085.153,2984.556476,2059.414745,2044.88879,2059.914745,2051.61121,0.749927,-15.274734,1025445.38,1367.071455,2080.383478,492.911711,9142.574219,750.103717,2090.462933,3008,12.337528,14.731191,14.534048,14.928333,75.480052,0.999063,2179.206221,1694.087449,2179.706221,2402.412551,0.750846,-15.31257,2056670.101,2267.140782,907.164706,15653.31152,1504.434969,2089.730663,12.596493,14.926056,14.573611,15.278501,83.882075,0.997667,2233.329614,2681.532539,2233.829614,1414.967461,0.751183,-15.205681,307415.0521,1941.043543,158.376175,4293.227051,224.871239,2099.084663,12.389469,14.580063,14.666304,14.493822,11.844869,0.999833
