Label,slice,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,EXPTIME,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
lsc1m009-fa04-20181102-0081-e91.fits,21,78179.70313,58425.53586,2458425.536,2018,NaN,2458425.537,NaN,NaN,42,1.150481,5.364396,12,21,32,0.087733,0.264777,0.199902,0.658876,0.293447,0.000145,0.000283,0.000236,0.000576,0.000303,604.796581,936.408277,846.038592,1142.981111,967.953491,4844730.723,2088.45679,2022.045845,2061.94411,2022.545845,2034.55589,22.196525,-58.946343,425044.7041,452.389342,678.484219,626.462182,17960.3457,939.555079,142.533331,1615,4.253021,7.377528,7.357421,7.397635,50.334226,0.999133,3336.390748,1995.317441,3336.890748,2101.182559,22.214924,-58.953716,1014228.439,965.777035,1050.168312,45832.15234,2241.937075,145.832188,4.232558,7.362161,7.341243,7.383079,48.255621,0.997489,2668.460546,1823.533523,2668.960546,2272.966477,22.20557,-58.972316,807125.7815,875.477163,921.926711,39358.22656,1784.139692,143.241937,4.180704,7.301737,7.292788,7.310686,46.564922,0.997985,1268.166298,2004.980657,1268.666298,2091.519343,22.185968,-58.952158,1924241.274,1289.391968,1492.363317,78179.70313,4253.507089,150.20849,4.387618,7.405086,7.396607,7.413566,53.436966,0.999938,1423.24729,1785.295306,1423.74729,2311.204694,22.188124,-58.976041,1099135.229,999.967286,1099.171187,48723.25781,2429.622289,145.513172,4.208152,7.349013,7.365311,7.332715,37.078731,0.999736
lsc1m009-fa04-20181102-0082-e91.fits,22,80493.5625,58425.53666,2458425.537,2018,NaN,2458425.538,NaN,NaN,42,1.15106,5.315307,12,21,32,0.08765,0.265036,0.199543,0.657998,0.294128,0.000145,0.000283,0.000236,0.000575,0.000303,606.068899,937.950632,846.970908,1144.049372,969.532816,4850641.815,2088.58311,2022.19027,2061.855496,2022.69027,2034.644504,22.196525,-58.946344,425158.2055,452.389342,677.194075,627.82328,18813.64844,939.805972,139.145849,1567,4.282537,7.330838,7.368861,7.292815,24.408388,0.999752,3336.562574,1995.235789,3337.062574,2101.264211,22.214924,-58.953719,1016251.383,965.947573,1052.077164,44246.38281,2246.408764,143.099382,4.245697,7.37047,7.397696,7.343244,39.072816,0.998707,2668.583409,1823.420388,2669.083409,2273.079612,22.205569,-58.972321,806901.1016,874.278586,922.933621,37835.18359,1783.64304,140.675417,4.121357,7.283972,7.330709,7.237236,32.453648,0.999084,1268.334871,2004.868082,1268.834871,2091.631918,22.185968,-58.95216,1925039.932,1289.359114,1493.020766,80493.5625,4255.272511,147.047427,4.349919,7.366925,7.398644,7.335206,339.734957,0.999872,1423.394838,1785.229101,1423.894838,2311.270899,22.188123,-58.976039,1102449.398,1001.156692,1101.175677,48775.19922,2436.948212,143.198111,4.21263,7.339038,7.373,7.305076,23.521575,0.999816
lsc1m009-fa04-20181102-0083-e91.fits,23,75098.02344,58425.53745,2458425.537,2018,NaN,2458425.538,NaN,NaN,42,1.151654,5.313183,12,21,32,0.087536,0.26494,0.198981,0.65994,0.293702,0.000145,0.000283,0.000235,0.000577,0.000303,605.075883,936.9849,845.593697,1143.494453,968.332442,4843141.21,2086.954955,2021.685863,2061.909083,2022.185863,2034.590917,22.196524,-58.946349,423948.8752,452.389342,676.419128,626.754711,18402.05469,937.132765,141.085523,1570,4.222941,7.440464,7.503873,7.377055,34.521282,0.997729,3336.077156,1995.28367,3336.577156,2101.21633,22.214924,-58.953723,1014390.276,965.261255,1050.897124,42978.32813,2242.294815,143.559373,4.262133,7.470623,7.561035,7.380212,33.618149,0.996088,2668.13146,1823.457256,2668.63146,2273.042744,22.205569,-58.972327,803758.704,872.464232,921.251181,36555.19141,1776.696817,140.9322,4.058627,7.436216,7.550123,7.322308,28.560979,0.996817,1267.847879,2005.009258,1268.347879,2091.490742,22.185968,-58.952156,1925480.172,1289.425822,1493.284949,75098.02344,4256.245656,147.822975,4.382931,7.465052,7.543888,7.386217,17.551388,0.999334,1422.938087,1785.322093,1423.438087,2311.177907,22.188124,-58.976039,1099512.058,999.91945,1099.600631,45615.02344,2430.455264,143.03847,4.323976,7.458442,7.537573,7.379311,25.531835,0.99886
lsc1m009-fa04-20181102-0084-e91.fits,24,83898,58425.53826,2458425.538,2018,NaN,2458425.539,NaN,NaN,42,1.152269,5.169807,12,21,32,0.087579,0.265814,0.199945,0.657436,0.29319,0.000144,0.000283,0.000236,0.000574,0.000303,606.437129,939.014015,847.868553,1144.632055,969.039433,4854570.913,2089.28284,2022.015217,2061.864121,2022.515217,2034.635879,22.196524,-58.946351,425157.9752,452.389342,676.775952,628.210819,19106.02734,939.805463,139.280343,1553,4.087265,7.234775,7.222506,7.247045,47.751043,0.998749,3336.349551,1995.293937,3336.849551,2101.206063,22.214923,-58.953723,1019432.454,967.652905,1053.510457,46796.43359,2253.440476,143.037389,4.199644,7.235313,7.289449,7.181178,36.907423,0.997118,2668.40499,1823.419749,2668.90499,2273.080251,22.205569,-58.97233,808910.8447,875.410703,924.035818,42579.30469,1788.085548,140.238699,4.018257,7.137628,7.168427,7.10683,40.258485,0.997256,1268.154517,2004.957825,1268.654517,2091.542175,22.185967,-58.952158,1925606.308,1289.027995,1493.843667,83898,4256.524477,146.089628,4.183094,7.212978,7.252396,7.173561,23.941711,0.999734,1423.239193,1785.286724,1423.739193,2311.213276,22.188123,-58.97604,1100621.307,1000.406702,1100.173863,53620.11328,2432.907242,142.595249,4.047593,7.148143,7.197185,7.099101,30.733161,0.999175
lsc1m009-fa04-20181102-0085-e91.fits,25,77885.55469,58425.53906,2458425.539,2018,NaN,2458425.54,NaN,NaN,42,1.152894,5.241402,12,21,32,0.087926,0.264813,0.199502,0.657847,0.294503,0.000145,0.000283,0.000236,0.000575,0.000304,607.689174,937.216342,846.806446,1143.419776,969.497459,4840530.439,2085.19336,2021.807205,2062.010967,2022.307205,2034.489033,22.196525,-58.946344,425606.4649,452.389342,675.945306,629.646306,17996.79883,940.796843,136.461072,1562,4.23054,7.39181,7.397226,7.386393,43.869917,0.998619,3336.153661,1995.323061,3336.653661,2101.176939,22.214924,-58.953725,1013456.919,964.154044,1051.135889,44128.96484,2240.231643,140.67955,4.238586,7.373859,7.37531,7.372408,44.810295,0.996469,2668.235514,1823.56385,2668.735514,2272.93615,22.20557,-58.972322,805078.9538,872.417926,922.813402,38807.43359,1779.615209,137.136889,4.116574,7.307075,7.354679,7.259471,37.897967,0.997181,1267.895571,2005.061584,1268.395571,2091.438416,22.185967,-58.952157,1920761.397,1287.438076,1491.925268,77885.55469,4245.814873,144.70853,4.351623,7.367197,7.396926,7.337467,29.503847,0.999754,1422.972035,1785.40451,1423.472035,2311.09549,22.188123,-58.976036,1101233.169,999.914242,1101.327617,47895.01172,2434.259756,139.770951,4.099882,7.331399,7.372242,7.290556,32.343974,0.999321
lsc1m009-fa04-20181102-0086-e91.fits,26,74730.82813,58425.53987,2458425.54,2018,NaN,2458425.541,NaN,NaN,42,1.153541,5.448004,12,21,32,0.087677,0.26539,0.199298,0.658708,0.293611,0.000145,0.000283,0.000236,0.000576,0.000303,605.769477,937.805685,846.272279,1143.201356,968.436893,4837313.885,2084.329402,2021.633372,2061.753341,2022.133372,2034.746659,22.196523,-58.946357,424122.9187,452.389342,675.868179,627.523135,17805.46484,937.517486,137.929342,1606,4.367357,7.624167,7.683995,7.564338,25.612521,0.999372,3335.976035,1995.184832,3336.476035,2101.315168,22.214923,-58.953724,1014528.119,964.270284,1052.120071,36755.44141,2242.599516,139.777148,4.543266,7.679023,7.809174,7.548873,16.827009,0.998343,2668.037846,1823.307148,2668.537846,2273.192852,22.205568,-58.972334,803859.6715,871.723183,922.150159,32973.71094,1776.920004,136.59334,4.269084,7.560587,7.661458,7.459717,24.383017,0.998362,1267.888257,2004.84726,1268.388257,2091.65274,22.185968,-58.952166,1920999.453,1287.638163,1491.878315,74730.82813,4246.341093,145.073334,4.452506,7.593925,7.651191,7.536659,359.456885,0.999772,1422.947822,1785.203944,1423.447822,2311.296056,22.188123,-58.976044,1097926.641,998.347901,1099.743526,43300.04297,2426.950723,140.302318,4.366401,7.585586,7.662826,7.508346,11.200577,0.999515
lsc1m009-fa04-20181102-0087-e91.fits,27,75509.14844,58425.54068,2458425.541,2018,NaN,2458425.542,NaN,NaN,42,1.154204,5.33345,12,21,32,0.087721,0.264806,0.199378,0.659389,0.293715,0.000145,0.000282,0.000236,0.000577,0.000303,606.90195,937.380545,846.027506,1143.71976,968.527049,4840987.016,2085.507509,2021.730564,2062.106884,2022.230564,2034.393116,22.196525,-58.946348,424656.5624,452.389342,675.373026,628.773353,17391.04102,938.697097,137.005587,1568,4.280205,7.509793,7.577396,7.442191,26.598215,0.999097,3336.043111,1995.51969,3336.543111,2100.98031,22.214924,-58.953716,1013531.766,963.977557,1051.405978,39439.67969,2240.397091,138.882558,4.316178,7.613139,7.728047,7.498231,24.452285,0.997892,2668.121585,1823.691941,2668.621585,2272.808059,22.205569,-58.972322,804739.4932,873.030211,921.777372,35340.59375,1778.864837,138.251775,4.175878,7.480699,7.552561,7.408837,30.724809,0.998384,1267.90607,2005.169677,1268.40607,2091.330323,22.185968,-58.952161,1923656.786,1288.12033,1493.382832,75509.14844,4252.215086,144.445544,4.357974,7.522184,7.583628,7.46074,5.812873,0.999722,1422.989254,1785.481626,1423.489254,2311.018374,22.188124,-58.976044,1099058.971,999.326327,1099.799877,45918.35938,2429.453722,141.19935,4.08901,7.496538,7.564098,7.428979,17.231287,0.999522
lsc1m009-fa04-20181102-0088-e91.fits,28,92969.14063,58425.54148,2458425.541,2018,NaN,2458425.542,NaN,NaN,42,1.154878,5.088337,12,21,32,0.087493,0.265034,0.199412,0.658558,0.293942,0.000144,0.000282,0.000235,0.000575,0.000303,606.873069,938.851872,847.741814,1144.965433,969.729937,4849109.737,2086.357354,2022.064238,2062.061501,2022.564238,2034.438499,22.196525,-58.94635,424263.2236,452.389342,674.844674,628.682777,20271.64063,937.827628,136.109518,1532,3.952364,7.225734,7.286228,7.165241,21.567556,0.999474,3336.342709,1995.374209,3336.842709,2101.125791,22.214923,-58.953729,1015923.285,964.637159,1053.166235,47297.1875,2245.683508,138.757222,4.184581,7.270876,7.366846,7.174906,19.72153,0.998832,2668.437557,1823.621386,2668.937557,2272.878614,22.205569,-58.972326,806205.3016,872.696212,923.809787,42302.96094,1782.104985,136.103249,4.025414,7.178816,7.243728,7.113904,24.543271,0.999238,1268.191407,2005.17899,1268.691407,2091.32101,22.185968,-58.952157,1925420.31,1288.418111,1494.406431,92969.14063,4256.113332,142.19872,4.015253,7.194712,7.24397,7.145455,345.68895,0.999757,1423.254119,1785.464289,1423.754119,2311.035711,22.188123,-58.976043,1101560.84,1000.371059,1101.152248,58367.03906,2434.984067,140.046108,3.930624,7.141254,7.198833,7.083676,12.688854,0.999681
lsc1m009-fa04-20181102-0089-e91.fits,29,96491.76563,58425.54229,2458425.542,2018,NaN,2458425.543,NaN,NaN,42,1.155571,4.89522,12,21,32,0.087464,0.265557,0.199529,0.655685,0.295011,0.000144,0.000283,0.000235,0.000573,0.000304,605.837579,939.324984,848.188264,1144.80882,971.522362,4857345.786,2089.27494,2022.155609,2061.927892,2022.655609,2034.572108,22.196524,-58.946344,424844.3934,452.389342,677.023327,627.518102,21953.35547,939.112295,139.297141,1592,3.830709,7.054012,7.178492,6.929533,22.271693,0.997549,3336.394356,1995.200498,3336.894356,2101.299502,22.214922,-58.953727,1019236.401,967.228664,1053.769847,51973.12891,2253.007103,142.222161,3.933724,7.146593,7.367282,6.925905,15.268154,0.994868,2668.52018,1823.475247,2669.02018,2273.024753,22.205569,-58.972322,807968.3121,874.098358,924.344846,48300.56641,1786.002093,138.549069,3.842871,7.011877,7.159722,6.864032,21.333587,0.996714,1268.309439,2004.972327,1268.809439,2091.527673,22.185967,-58.952159,1923608.309,1288.678822,1492.698007,96491.76563,4252.107929,146.009873,3.946531,7.093382,7.203569,6.983196,11.140716,0.998873,1423.421371,1785.224966,1423.921371,2311.275034,22.188123,-58.976049,1106532.764,1002.395851,1103.888013,60851.05469,2445.974431,142.42228,3.833927,7.049886,7.150488,6.949284,22.902447,0.998325
lsc1m009-fa04-20181102-0090-e91.fits,30,98298.00781,58425.54309,2458425.543,2018,NaN,2458425.544,NaN,NaN,42,1.156274,4.885689,12,21,32,0.087553,0.264964,0.199759,0.657831,0.294054,0.000145,0.000283,0.000236,0.000575,0.000303,605.478509,937.852883,847.661499,1143.97681,969.690599,4853109.372,2089.524456,2021.919343,2061.878484,2022.419343,2034.621516,22.196525,-58.946342,424902.0336,452.389342,677.497027,627.164425,22215.71289,939.239708,140.024576,1601,3.874576,7.126594,7.267472,6.985717,21.959098,0.99699,3336.171327,1995.146138,3336.671327,2101.353862,22.214923,-58.953727,1016549.24,966.386326,1051.907723,47320.10547,2247.067172,142.960002,4.12483,7.170284,7.361064,6.979505,14.806402,0.996259,2668.242918,1823.394461,2668.742918,2273.105539,22.205569,-58.972324,808040.2049,874.644595,923.849767,45460.88672,1786.161012,140.092371,3.828555,7.092976,7.246061,6.93989,20.032605,0.996822,1268.036506,2004.876567,1268.536506,2091.623433,22.185968,-58.952161,1925723.647,1290.222708,1492.551352,98298.00781,4256.783854,147.884238,3.886936,7.071163,7.189691,6.952634,7.48761,0.998796,1423.121359,1785.200303,1423.621359,2311.299697,22.188124,-58.976043,1102796.28,1001.265258,1101.402721,58383.36328,2437.714988,144.302176,3.818329,7.049546,7.168095,6.930997,14.690509,0.998511
lsc1m009-fa04-20181102-0091-e91.fits,31,99211.8125,58425.5439,2458425.544,2018,NaN,2458425.545,NaN,NaN,42,1.157002,4.800125,12,21,32,0.087464,0.265439,0.199541,0.657607,0.293947,0.000145,0.000282,0.000235,0.000574,0.000303,605.095938,939.644948,848.618492,1145.772944,970.912124,4860991.556,2089.74575,2022.003158,2061.91522,2022.503158,2034.58478,22.196525,-58.946345,425162.162,452.389342,678.44646,626.670175,22798.26953,939.814718,138.494326,1584,3.752604,6.996015,7.050242,6.941788,34.954787,0.997964,3336.341898,1995.204642,3336.841898,2101.295358,22.214924,-58.953724,1019644.661,967.349039,1054.060758,50976.05078,2253.909557,141.684255,3.987325,7.101219,7.268438,6.934001,18.756393,0.996479,2668.386666,1823.453174,2668.886666,2273.046826,22.205569,-58.972322,808615.1335,874.358429,924.809674,47689.19531,1787.431883,138.934696,3.770171,7.013378,7.153675,6.873082,22.225816,0.996861,1268.128197,2004.968664,1268.628197,2091.531336,22.185968,-58.952159,1928455.132,1289.90711,1495.034113,99211.8125,4262.821761,145.775984,3.869983,7.017362,7.080007,6.954718,18.323715,0.999505,1423.204915,1785.266586,1423.704915,2311.233414,22.188123,-58.976043,1104276.629,1001.454005,1102.673336,61598.35156,2440.987279,141.957949,3.734854,6.975855,7.045876,6.905833,25.817712,0.998954
lsc1m009-fa04-20181102-0092-e91.fits,32,106111.3359,58425.54471,2458425.545,2018,NaN,2458425.546,NaN,NaN,42,1.157736,4.657325,12,21,32,0.08758,0.265419,0.199496,0.656827,0.294496,0.000144,0.000282,0.000235,0.000573,0.000303,607.354552,940.631612,849.80709,1146.964193,972.377756,4873229.978,2092.612755,2021.931663,2061.892357,2022.431663,2034.607643,22.196524,-58.946349,426799.4089,452.389342,678.398863,629.127541,25299.38281,943.433828,139.759583,1542,3.618911,6.890863,6.912626,6.8691,41.407751,0.997449,3336.219181,1995.210145,3336.719181,2101.289855,22.214923,-58.953727,1022150.35,968.741132,1055.132601,54197.625,2259.448345,142.162643,3.875812,6.947504,7.087903,6.807105,26.233135,0.995602,2668.304352,1823.432207,2668.804352,2273.067793,22.205569,-58.972327,810498.2672,875.115367,926.161621,51858.51953,1791.594522,139.725657,3.619226,6.833004,6.938776,6.727231,29.411993,0.996425,1268.129923,2004.979031,1268.629923,2091.520969,22.185969,-58.95216,1931927.193,1291.204416,1496.221023,106111.3359,4270.4967,147.437858,3.752848,6.860666,6.89827,6.823063,35.915776,0.998764,1423.190813,1785.270654,1423.690813,2311.229346,22.188124,-58.976045,1108654.168,1003.759441,1104.501859,67223.69531,2450.663764,142.807895,3.619702,6.840165,6.893502,6.786829,35.726848,0.997596
lsc1m009-fa04-20181102-0093-e91.fits,33,103572.8438,58425.54551,2458425.546,2018,NaN,2458425.547,NaN,NaN,42,1.158489,4.781649,12,21,32,0.08779,0.265114,0.198966,0.659021,0.294096,0.000145,0.000283,0.000235,0.000576,0.000304,605.947263,937.621359,845.467361,1143.837954,968.82626,4855050.349,2091.410994,2021.939064,2061.862697,2022.439064,2034.637303,22.196524,-58.946345,426224.5926,452.389342,679.016795,627.708469,23223.44336,942.163205,145.003922,1565,3.765173,7.028637,7.138794,6.918479,27.13247,0.997121,3336.280281,1995.180552,3336.780281,2101.319448,22.214923,-58.953722,1017411.323,967.358193,1051.742086,47283.87109,2248.972795,147.658065,4.095368,7.142549,7.33999,6.945108,11.677524,0.996379,2668.311169,1823.420356,2668.811169,2273.079644,22.205568,-58.972321,805685.738,874.783964,921.011097,46015.47656,1780.956497,145.206793,3.795436,7.012595,7.183238,6.841951,17.89986,0.996404,1268.125482,2004.928922,1268.625482,2091.571078,22.185968,-58.952157,1928595.874,1291.241378,1493.598259,103572.8438,4263.132868,151.469337,3.849072,6.968112,7.067167,6.869056,19.206653,0.998684,1423.182535,1785.18098,1423.682535,2311.31902,22.188123,-58.976047,1103357.414,1002.829395,1100.244388,61231.16016,2438.955367,148.75234,3.74587,6.958593,7.054162,6.863023,23.130979,0.998422
lsc1m009-fa04-20181102-0094-e91.fits,34,111418.8672,58425.54632,2458425.546,2018,NaN,2458425.547,NaN,NaN,42,1.159265,4.566814,12,21,32,0.087703,0.264117,0.199564,0.659916,0.293899,0.000145,0.000282,0.000236,0.000577,0.000303,604.859846,936.211582,846.333394,1144.377052,969.380267,4865853.673,2095.496603,2021.834606,2061.908228,2022.334606,2034.591772,22.196524,-58.946345,426751.5132,452.389342,681.1812,626.487509,27449.04297,943.327955,148.880041,1583,3.530992,6.788181,6.875324,6.701039,26.361151,0.998204,3336.19225,1995.228029,3336.69225,2101.271971,22.214924,-58.953723,1016641.781,968.681764,1049.510602,56343.70703,2247.271734,152.17457,3.800244,6.864727,6.985771,6.743684,22.922552,0.997439,2668.23552,1823.412006,2668.73552,2273.087994,22.205569,-58.972327,809502.2079,877.878066,922.112351,53591.74609,1789.392748,147.749357,3.527412,6.767616,6.896283,6.638949,22.434802,0.997123,1268.027713,2004.949426,1268.527713,2091.550574,22.185968,-58.95216,1934468.756,1293.983215,1494.972062,111418.8672,4276.114788,154.443303,3.642797,6.778596,6.869546,6.687647,14.925344,0.999043,1423.072598,1785.304713,1423.572598,2311.195287,22.188123,-58.976038,1105240.928,1003.842216,1101.010607,67226.72656,2443.118847,150.555696,3.550978,6.763816,6.839975,6.687658,24.1114,0.998858
lsc1m009-fa04-20181102-0095-e91.fits,35,114699.6641,58425.54713,2458425.547,2018,NaN,2458425.548,NaN,NaN,42,1.16005,4.434237,12,21,32,0.087582,0.264754,0.199141,0.659702,0.293855,0.000145,0.000282,0.000235,0.000576,0.000303,605.003092,937.835227,846.248159,1144.802549,969.555895,4866542.291,2094.771606,2021.849447,2062.032773,2022.349447,2034.467227,22.196524,-58.946344,426222.5335,452.389342,680.188172,626.624442,27280.43555,942.158654,146.145888,1593,3.366274,6.817871,6.886298,6.749444,30.788006,0.998222,3336.162421,1995.307744,3336.662421,2101.192256,22.214923,-58.953726,1018723.834,968.564564,1051.787224,56213.02344,2251.87408,150.134158,3.828099,6.862957,7.000475,6.725439,20.708826,0.997146,2668.237095,1823.59502,2668.737095,2272.90498,22.205569,-58.972319,808183.5952,876.654074,921.89567,55069.31641,1786.477974,147.81371,3.545313,6.769716,6.871677,6.667755,26.056526,0.997595,1268.03164,2005.103175,1268.53164,2091.396825,22.185968,-58.952156,1934364.779,1293.749271,1495.162024,114699.6641,4275.884949,154.515467,3.479514,6.743982,6.770126,6.717839,36.997811,0.999209,1423.107306,1785.409635,1423.607306,2311.090365,22.188124,-58.976039,1105270.083,1003.813341,1101.071323,75140.58594,2443.183294,150.751581,3.385168,6.717027,6.764689,6.669365,33.511776,0.998678
lsc1m009-fa04-20181102-0096-e91.fits,36,117949.7891,58425.54793,2458425.548,2018,NaN,2458425.549,NaN,NaN,42,1.160852,4.380304,12,21,32,0.087846,0.264298,0.199797,0.658082,0.294555,0.000145,0.000282,0.000236,0.000575,0.000304,607.173994,937.480933,847.567107,1145.100323,970.033998,4865597.132,2093.721721,2021.803394,2062.106953,2022.303394,2034.393047,22.196524,-58.946344,427423.2668,452.389342,679.503077,629.023298,27474.82617,944.812857,143.133925,1465,3.439293,6.733586,6.868735,6.598436,17.935551,0.997548,3336.096208,1995.397591,3336.596208,2101.102409,22.214923,-58.953723,1017138.489,967.653429,1051.139239,58693.61719,2248.369699,146.411087,3.79174,6.786022,6.966685,6.605359,14.888346,0.996242,2668.19869,1823.631564,2668.69869,2272.868436,22.205569,-58.972322,810246.9834,877.271532,923.598856,53828.05859,1791.039063,144.436473,3.470811,6.706694,6.870817,6.542572,15.587175,0.996732,1267.985305,2005.214384,1268.485305,2091.285616,22.185968,-58.952152,1931123.611,1291.471699,1495.289144,117949.7891,4268.720395,151.208264,3.506015,6.692838,6.776106,6.60957,15.033958,0.999174,1423.067069,1785.50015,1423.567069,2310.99985,22.188124,-58.976038,1107088.048,1004.89452,1101.695777,74607.29688,2447.20188,147.230702,3.259423,6.670411,6.788967,6.551855,18.83678,0.997984
lsc1m009-fa04-20181102-0097-e91.fits,37,127443.2891,58425.54873,2458425.549,2018,NaN,2458425.55,NaN,NaN,42,1.161672,4.277326,12,21,32,0.087584,0.264611,0.199812,0.659823,0.293151,0.000144,0.000282,0.000236,0.000576,0.000302,606.186459,938.375047,847.819571,1146.008027,969.720564,4871978.888,2095.185903,2021.902335,2062.088596,2022.402335,2034.411404,22.196524,-58.946338,426708.8506,452.389342,679.583671,627.897445,27491.04297,943.23365,145.063038,1541,3.277706,6.644693,6.746634,6.542751,29.419939,0.996485,3336.20916,1995.37148,3336.70916,2101.12852,22.214923,-58.953719,1019426.196,968.79113,1052.266235,62090.76172,2253.426641,147.519526,3.742187,6.721703,6.901041,6.542366,18.023311,0.995651,2668.274543,1823.553794,2668.774543,2272.946206,22.205569,-58.972324,811358.8568,878.27918,923.805181,59736.45703,1793.496843,144.982817,3.422203,6.599073,6.750285,6.447861,21.605143,0.996051,1268.128333,2005.151061,1268.628333,2091.348939,22.185969,-58.952151,1936738.933,1293.617241,1497.149908,127443.2891,4281.132981,151.243538,3.386848,6.598579,6.673151,6.524006,19.448837,0.999157,1423.164571,1785.463538,1423.664571,2311.036462,22.188124,-58.976034,1104454.902,1003.208767,1100.9223,80440.14844,2441.381349,147.585079,3.177384,6.570036,6.663523,6.476549,20.816169,0.998551
lsc1m009-fa04-20181102-0098-e91.fits,38,112251.4453,58425.54954,2458425.55,2018,NaN,2458425.551,NaN,NaN,42,1.162505,4.514304,12,21,32,0.087589,0.264363,0.199812,0.658975,0.293924,0.000145,0.000282,0.000236,0.000576,0.000303,604.981281,936.963853,847.441773,1144.676192,969.16576,4862862.055,2093.469044,2021.937118,2061.894901,2022.437118,2034.605099,22.196524,-58.946346,425935.4377,452.389342,679.749645,626.606341,25175.06055,941.524033,145.2851,1549,3.584301,6.865204,7.00438,6.726028,22.612371,0.996689,3336.187556,1995.237794,3336.687556,2101.262206,22.214922,-58.953721,1016766.794,967.871499,1050.518375,53892.30469,2247.548073,149.302735,3.903188,6.967923,7.167103,6.768742,14.040763,0.995808,2668.281163,1823.454763,2668.781163,2273.045237,22.205568,-58.972322,809843.7051,876.903697,923.526389,51122.6875,1790.147622,146.609436,3.706921,6.8936,7.095602,6.691597,17.470279,0.994898,1268.138242,2004.984708,1268.638242,2091.515292,22.185968,-58.952157,1931617.574,1292.038101,1495.015954,112251.4453,4269.812293,152.687813,3.570508,6.833932,6.933348,6.734517,15.756168,0.998836,1423.210046,1785.261846,1423.710046,2311.238154,22.188124,-58.976044,1104633.981,1003.750393,1100.506649,70380.16406,2441.7772,149.911311,3.529275,6.829936,6.952648,6.707224,19.993331,0.997802
lsc1m009-fa04-20181102-0099-e91.fits,39,115503.1719,58425.55034,2458425.55,2018,NaN,2458425.551,NaN,NaN,42,1.163354,4.55498,12,21,32,0.087562,0.263659,0.200102,0.658425,0.294661,0.000145,0.000281,0.000236,0.000575,0.000304,604.47124,936.954525,847.984979,1145.090254,970.516058,4864515.159,2093.145007,2021.795272,2061.776491,2022.295272,2034.723509,22.196525,-58.946335,425948.1314,452.389342,680.409633,626.017197,25639.9043,941.552092,144.233241,1537,3.597229,6.880904,6.973139,6.788668,19.462002,0.998813,3336.031303,1995.060936,3336.531303,2101.439064,22.214923,-58.953715,1014968.102,966.335948,1050.326342,50933.67578,2243.572091,147.174422,3.920913,6.995936,7.165583,6.826288,3.822201,0.997608,2668.133286,1823.274255,2668.633286,2273.225745,22.205568,-58.972317,811097.1014,877.670587,924.147526,48366.08984,1792.918236,144.860126,3.563084,6.899168,7.05159,6.746746,11.033706,0.997729,1268.023294,2004.802356,1268.523294,2091.697644,22.185969,-58.952152,1931300.962,1291.740189,1495.115642,115503.1719,4269.112426,151.281954,3.69224,6.858761,6.88989,6.827633,7.105601,0.999912,1423.051648,1785.139079,1423.551648,2311.360921,22.188124,-58.976033,1107148.994,1004.267136,1102.444712,66648.23438,2447.336599,147.364796,3.48713,6.827669,6.875777,6.779561,22.891761,0.999592
