Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,DATE,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,RA_T1,DEC_T1
lsc1m005-fa15-20190226-0168-e91.fits,0,58541.69504,2458541.695043,2019,NaN,2458541.699049,NaN,NaN,2019,10.69763,12.667363,1.4,8,32,48,0.058071,0.500861,0.163076,0.176706,0.093796,0.219409,0.123874,0.000158,0.000576,0.000264,0.000277,0.0002,0.000315,0.000228,368.667668,869.617238,617.228079,638.986003,470.004352,695.436778,543.629963,3168894.381,1758.020783,1630.179698,1488.357869,1630.679698,1543.142131,184021.3085,504.106516,488.600634,376.629287,2709.877686,365.044495,83.865908,3369,8.087944,8.762296,8.542955,8.981637,65.633984,0.994246,1467.240287,1525.221132,1467.740287,1506.278868,1057509.524,969.052575,1091.281889,15182.13574,2097.789834,87.581817,8.503107,8.810603,8.583822,9.037385,79.022194,0.996923,1619.912047,1935.275248,1620.412047,1096.224752,444312.8031,669.258469,663.888204,6671.338379,881.386749,86.452743,9.866951,8.80478,8.674581,8.934979,66.28601,0.99809,1823.148537,1969.151594,1823.648537,1062.348406,475873.2471,687.667205,692.010966,6995.17627,943.993446,85.571352,8.904278,8.867776,8.484557,9.250995,79.26929,0.991408,1128.312537,1490.001364,1128.812537,1541.498636,271740.9951,556.607844,488.209065,3985.646729,539.054717,85.125206,9.296492,8.754733,8.725244,8.784221,66.396899,0.999902,2022.166707,1730.279714,2022.666707,1301.220286,570181.0361,741.556888,768.897229,8594.4375,1131.072538,87.442611,8.5703,8.792594,8.467745,9.117443,71.648215,0.991529,1852.607764,2154.845816,1853.107764,876.654184,349276.7749,609.148741,573.38504,5050.008789,692.863044,84.163237,10.21589,8.862265,8.494374,9.230156,77.555218,0.991652,10.243476,-47.21678
lsc1m005-fa15-20190226-0169-e91.fits,0,58541.69564,2458541.695639,2019,NaN,2458541.699645,NaN,NaN,2019,11.465879,12.748772,1.4,8,32,48,0.057842,0.500198,0.163185,0.176809,0.093795,0.220508,0.123119,0.000157,0.000574,0.000264,0.000276,0.000199,0.000316,0.000227,367.620071,870.735062,618.209739,639.673377,470.538353,697.632478,542.300563,3184835.727,1764.668133,1630.35411,1487.978413,1630.85411,1543.521587,184217.5588,510.606794,490.602753,375.492306,2626.179199,360.781645,84.844649,3367,9.386604,8.885589,8.670113,9.101066,66.126521,0.994803,1467.382202,1524.849982,1467.882202,1506.650018,1061892.036,971.818312,1092.685765,15838.16211,2079.666877,88.842463,9.604262,8.855231,8.666571,9.043892,71.764341,0.997195,1620.083067,1934.991063,1620.583067,1096.508937,446805.4497,671.901051,664.986978,6959.647949,875.047992,87.192044,10.601986,8.929023,8.81774,9.040306,65.61588,0.99857,1823.307053,1968.845719,1823.807053,1062.654281,478502.8563,690.748931,692.730506,7305.928711,937.12591,86.938566,9.877251,8.930883,8.574544,9.287221,75.7095,0.991768,1128.445922,1489.753081,1128.945922,1541.746919,273104.5607,558.771344,488.759067,4219.915039,534.862764,85.956725,9.959165,8.749416,8.795618,8.703215,28.613342,0.999619,2022.356566,1729.892292,2022.856566,1301.607708,575402.1576,745.583741,771.74719,8975.386719,1126.89875,88.612589,9.600605,8.857363,8.575952,9.138773,68.699145,0.992563,1852.793565,2154.533702,1853.293565,876.966298,349128.6663,610.669427,571.714664,5004.715332,683.75249,85.499705,10.53365,8.96248,8.495572,9.429388,77.458396,0.986837,10.243477,-47.216775
lsc1m005-fa15-20190226-0170-e91.fits,0,58541.69623,2458541.696234,2019,NaN,2458541.700240,NaN,NaN,2019,11.313396,12.982693,1.4,8,32,48,0.058556,0.501725,0.163823,0.176915,0.093786,0.21904,0.122826,0.000159,0.000578,0.000266,0.000278,0.000201,0.000316,0.000228,367.312387,868.352064,616.353632,637.169347,467.443055,693.101787,538.617694,3184336.504,1771.660525,1630.163772,1488.332747,1630.663772,1543.167253,186462.9731,529.516443,496.927971,375.23139,2416.018799,352.138212,85.900954,3332,9.082055,8.976904,8.758247,9.19556,70.707155,0.996121,1467.151696,1525.212885,1467.651696,1506.287115,1063883.646,974.732973,1091.461636,14265.34277,2009.160737,89.160035,9.27493,9.017314,8.745043,9.289586,272.113587,0.99634,1619.815103,1935.275656,1620.315103,1096.224344,448236.9033,675.944713,663.126577,5871.902344,846.502332,87.608681,10.094484,9.011049,8.877202,9.144896,83.451954,0.99907,1823.057439,1969.203871,1823.557439,1062.296129,478673.1225,693.6829,690.046017,6366.084961,903.981603,87.174433,9.732505,9.113579,8.713338,9.513819,86.168563,0.992176,1128.243071,1490.034658,1128.743071,1541.465342,273037.8514,562.457491,485.43731,3618.516113,515.63621,86.588958,10.103219,8.992752,8.933354,9.052151,293.83646,0.999615,2022.116343,1730.330209,2022.616343,1301.169791,572169.9644,746.756403,766.206975,8084.64502,1080.551836,89.037347,9.393687,9.004134,8.642497,9.365772,83.251832,0.993198,1852.53538,2154.788406,1853.03538,876.711594,348335.0166,613.65778,567.637253,4577.825684,657.836072,85.935768,10.047012,9.019676,8.687671,9.351682,80.276367,0.993921,10.243479,-47.216791
lsc1m005-fa15-20190226-0171-e91.fits,0,58541.69683,2458541.696829,2019,NaN,2458541.700835,NaN,NaN,2019,9.810251,12.781455,1.4,8,32,48,0.057879,0.501618,0.163503,0.176899,0.093911,0.219587,0.122604,0.000157,0.000576,0.000264,0.000277,0.0002,0.000315,0.000227,367.592329,870.61551,618.473564,639.419131,470.430971,696.099664,541.030613,3183342.636,1764.852152,1630.312755,1488.421621,1630.812755,1543.078379,184247.8655,513.228132,490.709918,375.472064,2902.237793,358.997985,84.054434,3430,6.752894,8.865914,8.645557,9.086272,62.452158,0.992463,1467.318145,1525.232235,1467.818145,1506.267765,1063400.626,972.772671,1093.164578,16337.71875,2071.984289,88.064834,7.482011,8.835598,8.554851,9.116346,80.853658,0.995529,1620.059679,1935.215268,1620.559679,1096.284732,447343.0785,672.29666,665.395361,6361.043457,871.626184,85.998775,9.197426,8.891744,8.677974,9.105514,74.116201,0.996805,1823.26024,1969.128328,1823.76024,1062.371672,478486.1708,690.974141,692.480575,7299.599609,932.306982,85.844386,8.043245,8.873025,8.463674,9.282377,81.450241,0.99072,1128.427282,1489.950266,1128.927282,1541.549734,273285.4326,559.252843,488.661678,4203.803711,532.483345,85.023062,8.46825,8.769675,8.736723,8.802627,66.884211,0.999882,2022.295727,1730.221147,2022.795727,1301.278853,573162.3966,744.664399,769.692223,9271.06543,1116.778993,87.912159,7.488597,8.806871,8.415065,9.198677,75.254018,0.989592,1852.812022,2154.760352,1853.312022,876.739648,347664.9317,609.671696,570.249421,5268.443359,677.408174,84.7327,9.92594,8.894088,8.472715,9.315462,77.979211,0.989283,10.243476,-47.216791
lsc1m005-fa15-20190226-0172-e91.fits,0,58541.69743,2458541.697425,2019,NaN,2458541.701431,NaN,NaN,2019,11.195929,12.894568,1.4,8,32,48,0.058388,0.501863,0.163952,0.176909,0.093069,0.220413,0.122227,0.000158,0.000577,0.000265,0.000277,0.000199,0.000316,0.000227,368.876038,870.358268,618.354451,639.100481,467.207569,696.500595,539.270262,3187214.635,1768.452628,1630.035744,1488.103984,1630.535744,1543.396016,186096.144,522.352215,493.815018,376.853958,2703.714844,356.265636,83.889836,3352,8.607184,8.873545,8.512114,9.234976,84.319937,0.993119,1467.053276,1524.917172,1467.553276,1506.582828,1065040.013,973.975266,1093.498007,15675.69434,2038.930789,87.008515,9.525826,8.871174,8.578541,9.163806,271.052327,0.995651,1619.678381,1935.050571,1620.178381,1096.449429,448944.7684,674.754843,665.345011,6267.778809,859.467531,86.388214,10.523971,8.962257,8.831689,9.092825,78.017165,0.998984,1822.981431,1968.904336,1823.481431,1062.595664,479091.6926,692.146264,692.182733,7186.700195,917.181318,85.326876,9.83311,8.95609,8.568449,9.343732,84.786955,0.992282,1128.103062,1489.665364,1128.603062,1541.834636,271375.3915,559.466859,485.060709,3836.620361,519.525684,84.704165,10.361779,8.823386,8.710622,8.93615,273.633678,0.999336,2021.991832,1730.007085,2022.491832,1301.492915,575628.4752,747.1381,770.444548,8975.583008,1101.992983,88.065173,9.392295,8.85337,8.481538,9.225201,76.605131,0.991177,1852.408594,2154.575912,1852.908594,876.924088,347134.2949,610.915559,568.219764,5293.980957,664.559822,84.247036,10.317084,9.047824,8.619501,9.476146,81.947136,0.990332,10.243479,-47.216782
lsc1m005-fa15-20190226-0173-e91.fits,0,58541.69802,2458541.698023,2019,NaN,2458541.702029,NaN,NaN,2019,11.693189,13.099485,1.4,8,32,48,0.058138,0.501536,0.162615,0.177146,0.0947,0.219724,0.122305,0.00016,0.000579,0.000266,0.000279,0.000202,0.000318,0.000228,363.791705,865.685826,612.169202,635.590672,468.086176,691.524672,535.605244,3174397.258,1771.902453,1630.477464,1488.242062,1630.977464,1543.257938,184553.1668,539.086286,496.735121,371.53235,2392.578369,342.344392,84.420501,3380,9.581406,9.180578,8.989972,9.371184,75.891059,0.997781,1467.373257,1525.073246,1467.873257,1506.426754,1060297.2,974.248789,1088.322831,15008.77441,1966.841354,88.336137,9.582841,9.124057,8.959538,9.288577,86.354937,0.998679,1620.075857,1935.169703,1620.575857,1096.330297,444004.0858,674.584693,658.188794,6439.283691,823.623412,86.147754,10.961442,9.176904,9.031396,9.322411,82.448608,0.998922,1823.319565,1969.106248,1823.819565,1062.393752,477707.3243,693.888825,688.449369,6979.869629,886.142603,85.274901,10.044124,9.217423,8.880377,9.55447,82.016935,0.994229,1128.470868,1489.870052,1128.970868,1541.629948,274610.3329,564.694883,486.298603,4246.12207,509.39959,85.194052,9.410439,9.007252,9.085271,8.929233,350.732579,0.999666,2022.349311,1730.167627,2022.849311,1301.332373,571843.8371,747.822209,764.678864,8318.423828,1060.764951,88.572228,9.859183,9.161206,8.887715,9.434697,77.449887,0.995661,1852.864219,2154.702962,1853.364219,876.797038,345934.4781,613.035906,564.297254,4558.364746,641.70521,84.613315,11.21696,9.205322,8.813793,9.59685,82.589964,0.992285,10.243478,-47.216781
lsc1m005-fa15-20190226-0174-e91.fits,0,58541.69862,2458541.698617,2019,NaN,2458541.702623,NaN,NaN,2019,11.726489,12.8975,1.4,8,32,48,0.058174,0.501106,0.163965,0.176219,0.093622,0.219133,0.123769,0.000159,0.000578,0.000266,0.000277,0.0002,0.000316,0.000229,366.528044,867.421882,616.24475,635.524518,467.149565,692.956606,540.856049,3170481.896,1764.944634,1630.076087,1488.12164,1630.576087,1543.37836,184439.6433,522.589809,492.621364,374.404475,2520.617188,352.933869,83.951255,3384,9.392819,8.914423,8.66717,9.161676,65.770916,0.993014,1467.107389,1525.021045,1467.607389,1506.478955,1058384.444,971.324508,1089.630124,14901.84766,2025.268049,87.524036,9.779676,8.962538,8.730975,9.194101,66.459369,0.994249,1619.728456,1935.105061,1620.228456,1096.394939,446618.1987,673.573964,663.057396,6619.500977,854.624776,86.63026,10.832707,8.988883,8.830202,9.147565,62.203929,0.996099,1823.025575,1969.089619,1823.525575,1062.410381,474995.821,690.42691,687.974085,6607.55957,908.926681,86.224963,10.341973,9.060112,8.699367,9.420856,68.417453,0.988118,1128.149725,1489.792302,1128.649725,1541.707698,271415.8163,559.469316,485.130835,4312.921875,519.366837,84.662672,10.088723,8.878846,8.890844,8.866847,42.749847,0.998813,2022.078839,1730.144742,2022.578839,1301.355258,569877.8173,743.84598,766.123408,7726.549316,1090.487811,87.909867,9.890875,8.967159,8.63851,9.295808,65.671744,0.98772,1852.45093,2154.641835,1852.95093,876.858165,349189.7987,612.253461,570.335361,4705.489258,668.190984,84.380994,10.065461,9.0364,8.672153,9.400647,69.857774,0.988868,10.243477,-47.216784
lsc1m005-fa15-20190226-0175-e91.fits,0,58541.69921,2458541.699213,2019,NaN,2458541.703219,NaN,NaN,2019,11.9931,12.881394,1.4,8,32,48,0.057945,0.498224,0.164053,0.177788,0.094988,0.219735,0.121925,0.000158,0.000575,0.000266,0.000279,0.000202,0.000317,0.000227,365.840518,866.547909,616.541443,638.251861,471.270803,693.602665,536.984665,3168067.672,1763.369838,1630.386884,1488.17963,1630.886884,1543.32037,183573.7378,521.285439,491.272821,373.669639,2360.52417,352.15589,83.453192,3458,9.685446,9.090097,8.989713,9.19048,58.947989,0.997772,1467.296938,1525.050276,1467.796938,1506.449724,1053519.266,969.236615,1086.957766,14268.92481,2021.002675,87.349938,9.783184,9.046837,8.949856,9.143818,64.780279,0.998867,1619.936169,1935.181113,1620.436169,1096.318887,446485.0462,673.004675,663.420423,6052.441895,856.507804,86.290601,11.209456,9.07226,9.042732,9.101789,52.286895,0.999331,1823.172647,1968.976718,1823.672647,1062.523282,478223.2622,691.546201,691.527567,7110.658691,917.392328,84.778771,10.149282,9.108305,8.846257,9.370353,73.524947,0.995306,1128.276469,1489.832885,1128.776469,1541.667115,274824.14,561.119503,489.778271,4266.95166,527.204713,84.825329,10.237278,8.959433,9.060036,8.858829,13.486318,0.999365,2022.250294,1730.074754,2022.750294,1301.425246,570726.7509,744.089403,767.013679,8256.469727,1094.84499,87.360705,9.880648,9.065313,8.835498,9.295128,66.222482,0.994363,1852.71735,2154.649147,1853.21735,876.850853,344289.2066,608.570451,565.734347,4334.188477,660.461968,84.310924,11.279916,9.129152,8.811732,9.446572,75.220823,0.993624,10.24348,-47.21677
lsc1m005-fa15-20190226-0176-e91.fits,0,58541.69981,2458541.699814,2019,NaN,2458541.703820,NaN,NaN,2019,11.976125,12.926851,1.4,8,32,48,0.05834,0.499307,0.164208,0.177248,0.093668,0.220426,0.122469,0.000159,0.000576,0.000266,0.000278,0.0002,0.000317,0.000228,367.076352,867.295519,616.989005,637.391442,467.39917,694.61534,537.732683,3176665.803,1767.842664,1630.038682,1488.033195,1630.538682,1543.466805,185326.7151,524.971056,494.225762,374.983923,2181.116943,353.022729,84.825537,3310,9.796825,9.027447,8.849232,9.205662,63.640776,0.995755,1467.010379,1524.912926,1467.510379,1506.587074,1057909.193,971.635171,1088.79261,13773.31641,2015.176229,87.999245,10.101355,9.061606,8.931533,9.191679,59.521751,0.996504,1619.642023,1935.027027,1620.142023,1096.472973,448058.285,674.81637,663.970682,5882.324219,853.491406,87.170436,10.758909,9.097584,9.057361,9.137807,49.911044,0.997313,1822.929473,1968.895752,1823.429473,1062.604248,478282.1176,692.78743,690.37355,6492.808105,911.063785,86.765467,10.353838,9.129139,8.844667,9.413611,71.397773,0.993889,1128.028868,1489.734166,1128.528868,1541.765834,272069.1363,560.505713,485.399399,3901.109619,518.255498,85.260389,10.410309,8.945604,9.003472,8.887736,30.395989,0.999297,2021.988858,1729.943939,2022.488858,1301.556061,573751.1935,746.667122,768.416309,8065.450684,1092.91967,88.763024,9.872223,9.049393,8.843224,9.255562,59.132743,0.990752,1852.409657,2154.515197,1852.909657,876.984803,346595.8771,611.704813,566.606425,4259.855957,660.219022,85.65876,10.546313,9.209104,8.876011,9.542197,68.579265,0.990292,10.243478,-47.216789
lsc1m005-fa15-20190226-0177-e91.fits,0,58541.70041,2458541.700407,2019,NaN,2458541.704413,NaN,NaN,2019,11.626219,12.633069,1.4,8,32,48,0.058312,0.499371,0.164667,0.176784,0.094412,0.218389,0.123372,0.000158,0.000576,0.000266,0.000277,0.000201,0.000315,0.000228,368.777468,866.726387,618.245376,637.101316,470.506987,692.28766,540.845418,3151693.297,1753.469443,1630.118384,1488.218868,1630.618384,1543.281132,183780.1929,501.380679,487.747887,376.793417,2331.648926,366.548215,84.109945,3372,9.270803,8.853944,8.740725,8.967164,70.882626,0.99894,1467.089421,1525.08502,1467.589421,1506.41498,1049683.5,965.691821,1086.975656,14662.80078,2093.58586,88.29842,9.796108,8.91096,8.806919,9.015002,274.153537,0.999443,1619.646359,1935.170969,1620.146359,1096.329031,445603.7197,669.532276,665.544792,6277.407715,888.753273,86.550934,10.178321,8.959817,8.945169,8.974464,54.784984,0.999905,1822.980917,1969.04165,1823.480917,1062.45835,473468.0986,686.230709,689.954694,6024.089844,944.328568,86.541441,10.075206,9.012991,8.830415,9.195567,81.588526,0.99821,1128.129026,1489.90345,1128.629026,1541.59655,271889.2586,556.127285,488.897534,3780.196289,542.281085,85.688146,10.031134,8.813225,8.98596,8.640489,352.262846,0.998347,2022.027184,1730.168511,2022.527184,1301.331489,564921.5867,738.413711,765.047532,7560.308105,1126.731863,87.860402,9.735591,8.932931,8.740483,9.125379,74.000836,0.997421,1852.421013,2154.655474,1852.921013,876.844526,346127.1329,606.939844,570.282436,4904.578125,690.347968,85.03936,10.320245,9.01319,8.779101,9.247278,78.269244,0.996798,10.243481,-47.216778
lsc1m005-fa15-20190226-0178-e91.fits,0,58541.701,2458541.701002,2019,NaN,2458541.705008,NaN,NaN,2019,11.070177,12.732361,1.4,8,32,48,0.057841,0.49934,0.164481,0.176177,0.094567,0.219301,0.123177,0.000158,0.000576,0.000266,0.000277,0.000201,0.000316,0.000228,366.593011,867.336365,617.848489,636.338525,470.842236,693.624491,540.333755,3161825.636,1758.489296,1629.951479,1488.511957,1630.451479,1542.988043,182884.434,509.293068,488.396942,374.458598,2669.52417,359.094685,84.103427,3382,8.639082,8.928844,8.848842,9.008846,52.286893,0.994929,1466.922225,1525.26815,1467.422225,1506.23185,1053014.656,967.703114,1088.158796,15190.72559,2067.600603,87.827422,9.329871,8.960109,8.773431,9.146786,62.438368,0.994694,1619.599824,1935.281361,1620.099824,1096.218639,446603.2502,671.591819,664.992094,6756.310547,876.908165,86.298252,9.881208,9.050172,9.10112,8.999223,40.307401,0.995233,1822.847373,1969.21436,1823.347373,1062.28564,473603.8325,687.472496,688.905862,7596.021973,929.923971,85.903855,9.504266,9.032051,8.781826,9.282276,63.401657,0.991459,1128.02014,1489.955514,1128.52014,1541.544486,273172.6029,558.337552,489.260667,4607.079102,536.376047,85.07101,9.52395,8.812058,8.857463,8.766653,38.749475,0.997734,2021.90637,1730.32793,2022.40637,1301.17207,568679.923,741.560352,766.869374,8997.404297,1116.606446,87.886761,9.04203,8.944251,8.67219,9.216311,62.268873,0.988508,1852.372671,2154.826955,1852.872671,876.673045,346751.3721,608.710689,569.648896,4883.997559,680.848403,85.158987,9.944614,9.052228,8.862746,9.24171,58.035675,0.990934,10.243477,-47.216781
lsc1m005-fa15-20190226-0179-e91.fits,0,58541.7016,2458541.701600,2019,NaN,2458541.705606,NaN,NaN,2019,11.145151,12.709343,1.4,8,32,48,0.05775,0.501637,0.162597,0.177371,0.093929,0.219929,0.122698,0.000157,0.000577,0.000264,0.000277,0.0002,0.000316,0.000227,366.666854,869.568285,615.837983,639.696132,470.055145,695.615759,540.546129,3173645.863,1761.608897,1630.360325,1488.178927,1630.860325,1543.321073,183277.2517,507.453274,489.384636,374.505528,2494.823242,361.170695,85.67716,3366,9.038704,8.983692,8.907389,9.059995,62.25485,0.999101,1467.307558,1525.012302,1467.807558,1506.487698,1060188.938,970.993042,1091.860489,15016.83398,2089.2346,89.60049,9.131053,8.979397,8.908722,9.050071,73.513199,0.999648,1620.027894,1935.071664,1620.527894,1096.428336,443856.4574,670.29444,662.181321,6124.118652,874.674537,88.522519,10.183595,9.024612,9.012499,9.036724,50.32813,0.999789,1823.224584,1968.921826,1823.724584,1062.578174,478110.9298,689.894675,693.020177,6655.520996,942.177249,87.633478,9.424897,9.037444,8.844602,9.230285,73.529682,0.997417,1128.368658,1489.792301,1128.868658,1541.707699,272502.6103,558.076487,488.289001,3995.881836,537.000398,86.910897,9.491679,8.866095,9.017336,8.714855,4.669772,0.998805,2022.257972,1730.011988,2022.757972,1301.488012,572144.9156,743.74959,769.270899,8420.623047,1127.482952,89.626536,9.100176,8.98705,8.865456,9.108644,63.285648,0.997938,1852.766888,2154.554309,1853.266888,876.945691,346842.0123,608.749787,569.761205,4851.708008,683.495467,85.796573,10.575776,9.072655,8.799169,9.34614,76.221688,0.995384,10.243477,-47.216786
lsc1m005-fa15-20190226-0180-e91.fits,0,58541.70219,2458541.702193,2019,NaN,2458541.706199,NaN,NaN,2019,11.358581,12.965846,1.4,8,32,48,0.05815,0.500443,0.164306,0.177806,0.093506,0.219831,0.121909,0.00016,0.000578,0.000267,0.000279,0.000201,0.000318,0.000228,364.212507,865.148249,615.262499,636.334566,465.31862,691.533286,534.827545,3166365.907,1767.499672,1630.046561,1488.278887,1630.546561,1543.221113,184122.7207,528.143104,494.978366,371.98135,2461.215576,348.622787,86.299293,3418,8.970412,9.1128,8.950198,9.275401,63.102825,0.996352,1466.999844,1525.110347,1467.499844,1506.389653,1056078.216,971.66922,1086.870094,15396.19434,1999.606185,89.720511,9.345407,9.026205,8.849616,9.202794,70.675058,0.997492,1619.725651,1935.090173,1620.225651,1096.409827,446835.8762,674.831848,662.144025,6024.913086,846.050764,87.755524,10.443135,9.189417,9.185506,9.193327,45.647929,0.998584,1822.861985,1969.025593,1823.361985,1062.474407,478006.5255,693.334938,689.430893,7143.202148,905.070089,87.596824,9.847608,9.102766,8.850467,9.355064,78.788036,0.996409,1128.033019,1489.783098,1128.533019,1541.716902,270756.0718,560.362705,483.180035,4326.115234,512.656645,87.007736,10.064564,9.076999,9.061415,9.092584,48.645946,0.999268,2021.94224,1730.164701,2022.44224,1301.335299,570624.2822,746.205556,764.701198,8509.560547,1080.434978,90.082828,9.509869,9.055704,8.815171,9.296238,65.527985,0.993467,1852.4425,2154.604354,1852.9425,876.895646,344064.9349,610.715618,563.379951,4765.485352,651.461569,86.834653,10.183918,9.169321,8.924818,9.413824,75.287674,0.996256,10.243478,-47.216781
