Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6
lsc1m005-fa15-20181120-0244-e91.fits,0,58443.8,2458443.8,2018,NaN,2458443.8,NaN,1.368882,42,11.93042,13.167666,1.4,10,25,38,0.092887,0.139234,0.10601,0.13869,0.688159,0.337788,0.000231,0.000289,0.000258,0.000289,0.000859,0.000479,402.248831,481.030231,410.802581,479.773965,800.785541,705.55539,2945287.198,1853.508496,2018.333475,2068.509212,2018.833475,2027.990788,7.666895,-72.205321,273579.6569,544.712702,657.973408,415.791358,6183.931641,502.245782,279.942182,2213,9.983211,9.181723,9.489123,8.874322,349.827118,0.994911,2110.303765,1890.003278,2110.803765,2206.496722,7.669124,-72.224508,359963.7664,709.319201,507.477827,7856.937012,660.832335,280.332145,10.132652,9.299718,9.424461,9.174976,324.968902,0.993813,2256.554023,2661.418322,2257.054023,1435.081678,7.672318,-72.140801,282302.1924,662.238363,426.284867,6728.294922,518.258876,278.650931,9.921167,9.041113,9.52856,8.553667,349.926364,0.986884,2515.184539,1698.629612,2515.684539,2397.870388,7.678764,-72.24457,358730.6523,708.980537,505.980959,7826.064941,658.568547,280.679102,10.281877,9.332232,9.571529,9.092936,329.392309,0.988672,928.539907,2134.104606,929.039907,1962.395394,7.641154,-72.199381,1200613.09,1086.072753,1105.462859,31702.18945,2204.121708,285.39419,9.612245,9.009493,9.11301,8.905976,31.274894,0.997516,1242.439681,1925.010916,1242.939681,2171.489084,7.648605,-72.221755,743677.4962,900.884533,825.497019,17134.85742,1365.265568,284.109235,9.640104,9.155736,9.306174,9.005297,14.697839,0.998578
lsc1m005-fa15-20181120-0245-e91.fits,0,58443.801,2458443.801,2018,NaN,2458443.801,NaN,1.367964,42,12.113951,13.362453,1.4,10,25,38,0.092803,0.139269,0.105654,0.138648,0.689991,0.33717,0.000232,0.00029,0.000259,0.00029,0.000864,0.00048,399.398162,479.591357,407.674934,478.575756,798.999643,703.100858,2949577.718,1861.294387,2018.266119,2068.394713,2018.766119,2028.105287,7.666897,-72.205324,273730.2248,560.947526,663.232097,412.721619,6577.237793,487.978308,275.031747,2156,10.016149,9.248284,9.641171,8.855398,350.996242,0.992047,2110.185061,1889.906645,2110.685061,2206.593355,7.669124,-72.224509,360568.9214,712.668921,505.941694,7467.758789,642.785474,276.174826,10.410811,9.361712,9.540803,9.182621,328.876495,0.993254,2256.409238,2661.308525,2256.909238,1435.191475,7.672318,-72.140801,281854.4874,666.543757,422.859691,7046.901855,502.461414,275.130267,10.064881,9.077956,9.643421,8.51249,351.81316,0.98327,2515.026437,1698.527078,2515.526437,2397.972922,7.678764,-72.244572,359156.8891,711.576928,504.733747,8134.416504,640.268247,275.206385,10.517246,9.398527,9.727822,9.069231,335.074057,0.988217,928.459097,2133.953803,928.959097,1962.546197,7.641155,-72.19939,1204256.365,1089.860385,1104.963884,27237.33203,2146.825343,280.780188,9.630609,9.097333,9.294743,8.899924,24.100988,0.995764,1242.350317,1924.911747,1242.850317,2171.588253,7.648606,-72.221758,743741.0552,904.489823,822.276864,16088.30273,1325.865648,279.66663,10.113589,9.20876,9.419694,8.997826,11.831913,0.997501
lsc1m005-fa15-20181120-0246-e91.fits,0,58443.80198,2458443.802,2018,NaN,2458443.802,NaN,1.367065,42,11.865795,13.231941,1.4,10,25,38,0.091885,0.13926,0.106133,0.138774,0.688873,0.337008,0.00023,0.000288,0.000258,0.000288,0.000858,0.000477,400.021925,483.111095,412.001073,482.125316,802.860338,706.664269,2954100.905,1853.931617,2018.204656,2068.629956,2018.704656,2027.870044,7.666895,-72.205327,271439.0266,550.043449,656.829698,413.256324,6299.650879,493.486519,273.512891,2124,9.538223,9.112009,9.519393,8.704626,349.906821,0.99096,2110.132249,1890.238583,2110.632249,2206.261417,7.669123,-72.224501,361100.5494,708.345719,509.780097,7896.963867,656.494592,271.831426,9.945736,9.233356,9.456682,9.01003,329.237786,0.989718,2256.391268,2661.615847,2256.891268,1434.884153,7.672317,-72.140798,283445.701,662.979773,427.532954,7085.969727,515.315111,270.417226,9.736335,8.932741,9.536967,8.328515,350.362846,0.979647,2514.990403,1698.832778,2515.490403,2397.667222,7.678763,-72.244567,359994.2578,707.806794,508.605259,8050.768066,654.483312,273.4498,10.307337,9.286401,9.657843,8.914959,333.941841,0.983082,928.456709,2134.28478,928.956709,1962.21522,7.641156,-72.199383,1204945.779,1087.476722,1108.019836,31072.99414,2190.637453,277.318675,9.561592,8.954225,9.201409,8.707041,15.14249,0.995918,1242.369123,1925.148586,1242.869123,2171.351414,7.648607,-72.221761,744614.6177,901.20504,826.24329,16841.95117,1353.737818,275.907559,9.991594,9.087546,9.336026,8.839066,4.058352,0.996953
lsc1m005-fa15-20181120-0247-e91.fits,0,58443.80298,2458443.803,2018,NaN,2458443.803,NaN,1.366186,42,11.669616,13.10338,1.4,10,25,38,0.092108,0.139153,0.10611,0.138652,0.687289,0.338351,0.000229,0.000287,0.000256,0.000287,0.000854,0.000477,402.395792,484.08445,413.948553,482.665095,804.377522,708.848747,2947510.948,1845.771817,2018.403056,2068.438371,2018.903056,2028.061629,7.666896,-72.205331,271489.6074,539.406969,652.911631,415.81371,6747.045898,503.311271,274.014637,2177,9.926005,9.005802,9.447635,8.563969,352.624161,0.989754,2110.365023,1889.966181,2110.865023,2206.533819,7.669125,-72.224513,360052.8304,704.884357,510.797022,8208.513672,667.49755,273.664404,9.906708,9.157473,9.409689,8.905257,332.917896,0.991161,2256.6136,2661.43033,2257.1136,1435.06967,7.672319,-72.140801,282758.0298,658.110169,429.651513,7690.698242,524.201662,272.257493,9.697261,8.836418,9.441708,8.231127,353.608101,0.980449,2515.258188,1698.587916,2515.758188,2397.912084,7.678766,-72.244576,358914.5971,704.993243,509.103599,8793.34082,665.387393,273.384877,9.926535,9.146044,9.548312,8.743777,337.734494,0.984832,928.680116,2134.090087,929.180116,1962.409913,7.641157,-72.199386,1200619.346,1082.761383,1108.849433,34571.13281,2225.813557,278.567766,8.981986,8.844996,9.106987,8.583005,19.211416,0.994292,1242.558101,1925.010945,1243.058101,2171.489055,7.648607,-72.221758,745166.1448,898.618363,829.235385,18925.29883,1381.454425,277.720869,9.713406,8.964232,9.203012,8.725453,10.101909,0.996782
lsc1m005-fa15-20181120-0248-e91.fits,0,58443.80396,2458443.804,2018,NaN,2458443.804,NaN,1.365327,42,11.580608,13.008297,1.4,10,25,38,0.09174,0.138572,0.105705,0.138525,0.690758,0.337746,0.000228,0.000286,0.000256,0.000287,0.000858,0.000476,402.232988,483.673431,412.776148,483.256843,805.094326,709.279457,2946626.401,1843.73643,2018.220017,2068.343875,2018.720017,2028.156125,7.666898,-72.205329,270322.4646,531.607122,650.421069,415.611482,6658.123047,508.500457,278.553392,2253,9.469628,9.000844,9.372994,8.628695,346.365894,0.991375,2110.154771,1889.876235,2110.654771,2206.623765,7.669126,-72.22451,358623.7842,702.830762,510.256243,7490.796875,674.603047,278.957041,9.755794,9.140961,9.329224,8.952698,326.238843,0.988402,2256.381889,2661.363741,2256.881889,1435.136259,7.672319,-72.140797,281696.2143,657.707429,428.300186,7317.461914,529.895486,276.801438,9.568852,8.865792,9.392528,8.339057,347.540396,0.982954,2515.022075,1698.525131,2515.522075,2397.974869,7.678766,-72.244569,358518.1184,703.310179,509.758182,8085.978516,674.40428,279.174406,10.10158,9.139514,9.460033,8.818996,331.367952,0.983219,928.381768,2133.947189,928.881768,1962.552811,7.641157,-72.19939,1203842.141,1083.548118,1111.018626,29689.95117,2264.533508,283.947145,9.264293,8.855456,9.047967,8.662944,17.441273,0.997193,1242.271313,1924.907556,1242.771313,2171.592444,7.648607,-72.221757,743946.1427,896.711854,829.637904,16877.79688,1399.428472,282.635394,9.653882,8.957692,9.1471,8.768284,2.03748,0.998204
lsc1m005-fa15-20181120-0249-e91.fits,0,58443.80495,2458443.805,2018,NaN,2458443.805,NaN,1.364487,42,11.604217,13.057359,1.4,10,25,38,0.092017,0.139108,0.106101,0.138691,0.687661,0.338139,0.000228,0.000286,0.000256,0.000286,0.000853,0.000476,404.358636,485.983734,414.942266,485.07931,806.323953,710.349076,2953129.192,1844.288724,2018.31901,2068.505576,2018.81901,2027.994424,7.666896,-72.205325,271739.3799,535.624637,650.244661,417.903285,6359.731445,507.331741,272.700753,2116,9.579242,9.032287,9.419598,8.644976,352.873843,0.992199,2110.277135,1889.990508,2110.777135,2206.509492,7.669124,-72.224513,360635.9571,703.15086,512.885609,7870.226562,673.299792,273.153782,9.979969,9.205543,9.396016,9.01507,329.021918,0.992259,2256.529415,2661.441384,2257.029415,1435.058616,7.672318,-72.140802,283274.4864,657.751392,430.671056,7111.318359,528.867544,270.715804,9.671115,8.839315,9.380208,8.298422,352.412151,0.98404,2515.200635,1698.601608,2515.700635,2397.898392,7.678766,-72.244577,359687.6664,702.780085,511.806857,8017.526367,671.529353,273.467623,10.10701,9.16828,9.521012,8.815547,335.612229,0.986407,928.574405,2134.113721,929.074405,1962.386279,7.641156,-72.199384,1203293.865,1083.27827,1110.789257,31863.63086,2246.524489,278.04959,9.370482,8.85061,9.048089,8.653131,23.131555,0.995838,1242.452548,1925.002234,1242.952548,2171.497766,7.648606,-72.22176,746237.2171,898.304633,830.71732,17365.94531,1393.209283,276.157888,9.336876,8.983726,9.195186,8.772267,9.698297,0.997512
lsc1m005-fa15-20181120-0250-e91.fits,0,58443.80595,2458443.806,2018,NaN,2458443.806,NaN,1.363666,42,12.141588,13.516656,1.4,10,25,38,0.091157,0.139452,0.106028,0.139428,0.688503,0.336229,0.00023,0.00029,0.00026,0.00029,0.00086,0.000478,396.248376,480.820493,408.47597,480.943315,800.256924,703.451018,2959447.003,1864.696888,2018.214076,2068.318182,2018.714076,2028.181818,7.666896,-72.205331,269775.5574,573.968922,659.263466,409.207504,5304.913574,470.017709,265.832473,2120,10.243638,9.340873,9.698,8.983746,355.565646,0.994028,2110.146809,1889.810754,2110.646809,2206.689246,7.669124,-72.224516,362192.5157,713.950173,507.307834,6676.424805,631.03158,266.067843,10.260747,9.475489,9.680082,9.270896,332.521175,0.994349,2256.403043,2661.335942,2256.903043,1435.164058,7.672317,-72.140798,283702.7288,669.579258,423.702983,5885.302734,494.282387,265.032167,10.187322,9.210763,9.76943,8.652096,353.382299,0.984584,2515.045666,1698.438173,2515.545666,2398.061827,7.678765,-72.244577,362137.1274,713.63362,507.45525,6603.615723,630.93508,266.228224,10.638434,9.542412,9.853967,9.230856,334.427028,0.989189,928.455733,2133.966074,928.955733,1962.533926,7.641157,-72.199389,1206742.721,1090.634549,1106.459283,25537.12695,2102.45307,271.715685,9.692295,9.182472,9.410634,8.954311,25.470226,0.993788,1242.330681,1924.870225,1242.830681,2171.629775,7.648607,-72.221762,744671.9093,905.691221,822.213898,14811.39648,1297.408067,269.962874,10.222878,9.294142,9.516412,9.071872,14.99721,0.996954
lsc1m005-fa15-20181120-0251-e91.fits,0,58443.80694,2458443.807,2018,NaN,2458443.807,NaN,1.362865,42,12.068707,13.188191,1.4,10,25,38,0.091289,0.139404,0.106012,0.139294,0.686094,0.338014,0.000227,0.000287,0.000255,0.000287,0.000851,0.000476,401.985042,486.078717,415.398916,485.005958,805.935006,710.214297,2948915.374,1842.400854,2018.281257,2068.256574,2018.781257,2028.243426,7.6669,-72.205325,269202.2268,546.41209,648.217813,415.295941,5547.230957,492.67253,260.452974,2130,10.083569,9.147032,9.495212,8.798852,338.762681,0.989377,2110.184293,1889.737557,2110.684293,2206.762443,7.669127,-72.224512,360794.7506,703.270483,513.024163,6737.728027,660.29789,261.02966,10.032262,9.267215,9.461451,9.072979,324.670557,0.983994,2256.45093,2661.19801,2256.95093,1435.30199,7.672321,-72.1408,282656.0391,655.503991,431.204147,6235.791504,517.294628,259.435229,10.07433,8.995472,9.515523,8.475421,342.347475,0.98006,2515.08607,1698.418675,2515.58607,2398.081325,7.678768,-72.244569,360545.1088,704.547687,511.739823,7037.554688,659.841016,261.89245,10.395215,9.319081,9.60361,9.034553,327.294094,0.978503,928.484999,2133.870107,928.984999,1962.629893,7.641159,-72.199384,1199953.183,1081.411486,1109.617569,24532.35938,2196.058991,266.209374,9.811269,8.979009,9.153732,8.804286,3.945929,0.998457,1242.376571,1924.803171,1242.876571,2171.696829,7.648609,-72.221755,744966.2917,896.843246,830.653846,15273.74219,1363.378126,264.475869,9.874008,9.08705,9.291288,8.882811,348.473152,0.997616
lsc1m005-fa15-20181120-0252-e91.fits,0,58443.80793,2458443.808,2018,NaN,2458443.808,NaN,1.362083,42,12.148263,13.514192,1.4,10,25,38,0.091183,0.139021,0.106022,0.138723,0.688304,0.337927,0.00023,0.000289,0.000258,0.000289,0.000859,0.000478,397.258522,481.202709,410.792733,480.253424,801.323813,706.322658,2952170.423,1856.496296,2017.99089,2068.498288,2018.49089,2028.001712,7.666899,-72.20533,269187.6851,573.759693,656.127935,410.267069,5444.823242,469.16451,257.164815,2200,9.994811,9.303023,9.728718,8.877329,357.53773,0.991598,2109.912693,1890.022599,2110.412693,2206.477401,7.669126,-72.224513,360322.0088,709.802062,507.637309,6620.545898,628.001606,258.147634,10.388867,9.464503,9.71623,9.212776,337.094216,0.994184,2256.153188,2661.356655,2256.653188,1435.143345,7.67232,-72.140816,282991.7981,663.916364,426.246156,5981.516113,493.22356,255.916129,9.968629,9.139059,9.745393,8.532726,355.896897,0.982184,2514.833008,1698.664203,2515.333008,2397.835797,7.678768,-72.244574,359643.1582,710.048711,506.504909,6771.538574,626.818444,258.602748,10.571689,9.443528,9.804057,9.082999,336.71602,0.987701,928.167396,2134.032522,928.667396,1962.467478,7.641158,-72.199396,1203569.357,1088.124349,1106.095418,25216.54688,2097.68893,262.436556,9.901831,9.170546,9.435545,8.905546,21.160546,0.9939,1242.020111,1924.971473,1242.520111,2171.528527,7.648607,-72.221767,745644.1014,902.103554,826.561539,15149.07813,1299.575607,260.587163,9.995044,9.237809,9.488022,8.987597,13.211091,0.996346
lsc1m005-fa15-20181120-0253-e91.fits,0,58443.80892,2458443.809,2018,NaN,2458443.809,NaN,1.361319,42,11.915536,13.259078,1.4,10,25,38,0.090379,0.138936,0.10563,0.139014,0.688843,0.337878,0.000227,0.000286,0.000255,0.000286,0.000854,0.000476,398.156925,486.017102,414.0267,485.533834,806.426223,710.462317,2949518.045,1841.741276,2018.268299,2068.582414,2018.768299,2027.917586,7.666899,-72.205327,266574.8611,552.301877,648.500261,411.063614,5324.82666,482.661516,257.045146,2181,9.75578,9.179075,9.553627,8.804523,356.571217,0.993266,2110.192212,1890.056362,2110.692212,2206.443638,7.669126,-72.224515,359805.1253,701.488627,512.916549,6698.01416,651.464607,257.096696,10.263838,9.330616,9.510842,9.150389,331.803924,0.995132,2256.466755,2661.534025,2256.966755,1434.965975,7.672321,-72.140802,281792.7937,655.888315,429.635332,6206.661133,510.215166,255.530413,9.812978,8.977138,9.510734,8.443543,353.066979,0.985112,2515.073477,1698.634074,2515.573477,2397.865926,7.678767,-72.244582,359981.2495,702.626531,512.336545,6878.183105,651.783499,257.067522,10.152656,9.327681,9.642213,9.013149,335.095039,0.989103,928.426734,2134.129678,928.926734,1962.370322,7.641157,-72.199393,1203045.075,1082.704562,1111.148061,26759.03516,2178.238254,261.971727,9.448114,9.053221,9.256126,8.850317,26.851902,0.994272,1242.317985,1925.017583,1242.817985,2171.482417,7.648607,-72.221768,744893.8008,896.550022,830.844663,14681.21191,1348.707713,260.573352,9.91159,9.180448,9.351078,9.009818,21.196333,0.997468
lsc1m005-fa15-20181120-0254-e91.fits,0,58443.80992,2458443.81,2018,NaN,2458443.81,NaN,1.360573,42,11.916848,13.529886,1.4,10,25,38,0.090496,0.139198,0.106343,0.139137,0.68683,0.337568,0.00023,0.00029,0.000259,0.00029,0.000859,0.000479,394.033113,480.212092,410.106187,480.325224,799.47409,704.077187,2944714.15,1856.254395,2017.937261,2068.566121,2018.437261,2027.933879,7.666898,-72.20533,266486.0062,575.09311,655.109001,406.781171,4614.783203,463.378889,258.445833,2145,9.850255,9.359194,9.740047,8.978341,345.238762,0.991281,2109.888832,1890.10009,2110.388832,2206.39991,7.669126,-72.224512,359813.9916,710.234064,506.613256,5756.692871,625.66215,258.96899,10.084732,9.44355,9.675237,9.211862,327.646844,0.986827,2256.0946,2661.537534,2256.5946,1434.962466,7.672318,-72.140804,283049.3548,665.125848,425.557593,5245.512207,492.180048,257.292655,9.652191,9.201257,9.753772,8.648742,346.967782,0.982255,2514.813976,1698.687025,2515.313976,2397.812975,7.678767,-72.244578,359674.862,709.768628,506.74945,5678.333496,625.420224,259.149273,10.377064,9.502057,9.81614,9.187974,329.785247,0.982094,928.158366,2134.17522,928.658366,1962.32478,7.641158,-72.19939,1199004.831,1086.64866,1103.396963,21634.66406,2084.888186,263.298095,9.682016,9.196985,9.43575,8.958221,4.317059,0.997246,1242.044568,1925.079918,1242.544568,2171.420082,7.648608,-72.221764,743171.1106,902.373949,823.573322,13076.64258,1292.26224,261.78509,9.939295,9.328835,9.564281,9.093389,357.785651,0.99744
lsc1m005-fa15-20181120-0255-e91.fits,0,58443.81091,2458443.811,2018,NaN,2458443.811,NaN,1.359847,42,12.037636,13.5964,1.4,10,25,38,0.090321,0.13949,0.105978,0.139224,0.684856,0.338825,0.000229,0.000289,0.000258,0.000289,0.000855,0.000479,394.32697,482.131991,410.196944,481.668567,801.441924,706.953238,2955970.62,1858.405446,2017.910657,2068.264412,2018.410657,2028.235588,7.666899,-72.205345,266987.5831,580.761357,655.935202,407.033473,4774.237305,459.719952,254.35968,2189,10.139728,9.342252,9.783481,8.901022,353.398615,0.990628,2109.854491,1889.732098,2110.354491,2206.767902,7.669127,-72.224534,361854.033,711.293285,508.726907,5909.044434,623.068372,253.519094,10.321131,9.462756,9.735347,9.190165,335.826119,0.992498,2256.150341,2661.251981,2256.650341,1435.248019,7.672322,-72.140816,283248.6163,665.584227,425.563895,5546.679688,487.719462,252.972661,9.856936,9.176603,9.81442,8.538786,352.839824,0.979615,2514.807521,1698.3856,2515.307521,2398.1144,7.678769,-72.244594,361246.9038,710.871098,508.174977,5798.427246,622.02297,254.263053,10.658286,9.517775,9.891061,9.14449,336.417064,0.98673,928.162113,2133.952881,928.662113,1962.547119,7.641159,-72.199395,1201535.39,1087.350055,1105.012489,23928.13672,2068.896934,259.674129,9.76511,9.172756,9.458251,8.88726,14.960503,0.994852,1242.025208,1924.800114,1242.525208,2171.699886,7.648609,-72.221775,748085.6769,903.915063,827.606163,13818.14648,1288.112007,256.981581,9.567775,9.291382,9.587724,8.99504,7.934606,0.995611
lsc1m005-fa15-20181120-0256-e91.fits,0,58443.81191,2458443.812,2018,NaN,2458443.812,NaN,1.35914,42,12.051455,13.510846,1.4,10,25,38,0.090496,0.138969,0.106128,0.13923,0.687953,0.337366,0.000228,0.000288,0.000257,0.000289,0.000857,0.000477,396.44173,482.349357,412.694894,482.480992,803.080365,707.436126,2951816.287,1851.877266,2017.96011,2068.378105,2018.46011,2028.121895,7.666897,-72.205326,267128.4585,573.475642,652.641673,409.303404,4977.572266,465.806111,251.302501,2202,10.005155,9.257106,9.731613,8.782599,356.896417,0.989422,2109.916926,1889.880438,2110.416926,2206.619562,7.669125,-72.22451,360159.061,707.792763,508.848182,5970.364746,628.028524,252.346194,10.194459,9.408719,9.674217,9.14322,338.18567,0.99393,2256.125952,2661.303647,2256.625952,1435.196353,7.672318,-72.140803,283212.725,661.241556,428.304486,5505.453613,493.853102,250.507488,9.736713,9.111164,9.728795,8.493533,355.267307,0.98128,2514.845685,1698.49832,2515.345685,2398.00168,7.678767,-72.244572,360753.3811,708.745562,509.002667,6051.046387,629.064872,253.748366,10.391342,9.401542,9.793113,9.009971,340.025839,0.988234,928.303483,2134.029305,928.803483,1962.470695,7.64116,-72.199385,1203061.415,1085.894427,1107.899059,23369.82227,2097.842221,256.908465,9.85805,9.132201,9.434371,8.830031,20.119455,0.992501,1242.160713,1924.958768,1242.660713,2171.541232,7.64861,-72.221754,744629.7053,899.861898,827.493315,13595.4043,1298.45045,255.30015,10.085378,9.238769,9.541518,8.93602,10.672614,0.995059
lsc1m005-fa15-20181120-0257-e91.fits,0,58443.81289,2458443.813,2018,NaN,2458443.813,NaN,1.358456,42,12.123656,13.45078,1.4,10,25,38,0.090363,0.1391,0.105616,0.138865,0.689201,0.337654,0.000227,0.000286,0.000255,0.000286,0.000854,0.000475,398.929442,486.166237,413.887975,485.516743,806.674601,710.249443,2956857.567,1846.044864,2018.004683,2068.202071,2018.504683,2028.297929,7.666902,-72.205344,267191.6331,568.387914,648.665459,411.909759,4703.295898,470.08676,247.606681,2126,10.25552,9.368116,9.70798,9.028252,351.63417,0.994275,2109.956358,1889.658287,2110.456358,2206.841713,7.66913,-72.224534,361073.1633,703.732642,513.082869,5895.991211,635.258341,247.419078,10.235663,9.401909,9.610372,9.193446,330.022412,0.992163,2256.161693,2661.239216,2256.661693,1435.260784,7.672323,-72.140812,282458.8078,657.687051,429.472965,5305.85791,496.947245,246.723617,9.874106,9.152319,9.658585,8.646053,350.112495,0.986263,2514.891002,1698.364265,2515.391002,2398.135735,7.678772,-72.244587,360538.2993,703.753953,512.307317,5759.689941,634.317322,248.547639,10.643972,9.514864,9.783821,9.245908,330.912443,0.988525,928.13379,2133.908764,928.63379,1962.591236,7.64116,-72.199393,1206410.286,1084.861894,1112.040429,21581.47266,2122.512208,252.267027,9.823181,9.20825,9.395924,9.020575,20.836347,0.997024,1242.018457,1924.770384,1242.518457,2171.729616,7.64861,-72.221771,746377.0096,898.82968,830.387588,13227.12402,1313.147221,250.92775,9.858041,9.287878,9.48952,9.086237,5.438474,0.998047
lsc1m005-fa15-20181120-0258-e91.fits,0,58443.81389,2458443.814,2018,NaN,2458443.814,NaN,1.357786,42,11.756396,13.348605,1.4,10,25,38,0.089476,0.139538,0.106213,0.13926,0.687722,0.33656,0.000225,0.000285,0.000254,0.000285,0.00085,0.000473,398.310309,489.335207,417.82603,488.742189,809.103484,711.935159,2953971.542,1837.551641,2018.098413,2068.542134,2018.598413,2027.957866,7.666901,-72.205332,264310.0992,559.785495,642.886651,411.130172,5041.888184,472.16318,244.525013,2170,9.657536,9.194841,9.596412,8.79327,346.46514,0.990414,2110.026037,1889.996953,2110.526037,2206.503047,7.669129,-72.224521,361718.8814,700.159327,516.623671,6100.985352,646.174088,244.664745,10.064247,9.346081,9.581884,9.110279,330.475982,0.990387,2256.255909,2661.484407,2256.755909,1435.015593,7.672322,-72.140809,283626.2797,653.849756,433.77898,5888.528809,506.669577,242.781189,9.374894,9.036186,9.595186,8.477185,346.37953,0.980782,2514.974793,1698.608435,2515.474793,2397.891565,7.678771,-72.244585,361084.7216,699.8914,515.915357,6567.40332,645.041225,244.105585,10.167795,9.360495,9.731855,8.989134,333.849025,0.983216,928.282774,2134.236592,928.782774,1962.263408,7.641161,-72.199382,1203700.553,1081.318961,1113.17807,24601.33594,2150.288931,250.170774,9.213556,9.032659,9.299534,8.765784,12.230944,0.995793,1242.160088,1925.07878,1242.660088,2171.42122,7.648611,-72.221762,743841.106,894.290098,831.767128,13798.5166,1328.796678,248.471719,9.936694,9.18024,9.403436,8.957044,358.693137,0.997633
lsc1m005-fa15-20181120-0259-e91.fits,0,58443.81488,2458443.815,2018,NaN,2458443.815,NaN,1.357135,42,11.960683,13.590186,1.4,10,25,38,0.089423,0.138431,0.105924,0.139024,0.687463,0.339,0.000226,0.000286,0.000256,0.000286,0.000853,0.000477,395.688312,483.949959,414.152767,485.589535,806.009472,710.813986,2958712.516,1848.592569,2017.959942,2068.405702,2018.459942,2028.094298,7.666899,-72.205333,264576.0764,580.230695,647.891668,408.364684,4170.474609,455.984281,241.258703,2135,9.94461,9.412555,9.763925,9.061186,2.23789,0.994407,2109.897505,1889.862764,2110.397505,2206.637236,7.669127,-72.224522,359772.7027,704.761776,510.488388,5336.892578,620.051138,241.945882,10.076506,9.517095,9.72646,9.307729,340.284529,0.996758,2256.145125,2661.45654,2256.645125,1435.04346,7.672321,-72.140798,283380.9051,659.335897,429.797477,4739.476562,488.393509,240.124949,9.639625,9.241894,9.789155,8.694634,357.521595,0.985967,2514.816835,1698.546206,2515.316835,2397.953794,7.678769,-72.244577,361126.8499,704.713556,512.444875,4993.915039,622.384946,240.895898,10.507082,9.541654,9.848576,9.234733,343.53398,0.994137,928.172356,2134.106798,928.672356,1962.393202,7.64116,-72.199383,1205363.046,1085.468761,1110.453925,19565.53906,2077.385867,247.712359,9.8053,9.29057,9.535789,9.045351,26.123509,0.992576,1242.049737,1924.933899,1242.549737,2171.566101,7.64861,-72.221764,749069.0123,900.565307,831.776448,11630.91895,1290.984808,243.858854,10.034578,9.361519,9.579752,9.143286,21.278387,0.995998
