 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,JD_MOBS,HJD_MOBS,BJD_MOBS,ALT_OBJ,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,Variance_C5
19,lsc1m009-fa04-20200218-0134-e91.fits,19,0,58898.78207,2458898.782,NaN,NaN,NaN,2458898.787785,NaN,1.05368,13.441863,13,23,35,0.125895,0.276082,0.591839,0.336535,0.190556,0.000205,0.000347,0.000623,0.000398,0.000275,614.722149,794.940857,949.835391,845.999618,692.740076,4410997.956,2265.267556,2040.708446,2055.719908,2041.208446,2040.780092,11.046028,-16.406342,555323.5741,530.929158,857.176791,647.851855,8675.667969,1045.946649,262.7914,1911,11.074432,10.033666,9.433429,10.633903,300.688264,0.938067,30.914661,1523.773697,2557.970821,1524.273697,1538.529179,11.042142,-16.351852,954325.1922,1066.167595,895.098666,13831.58496,1797.462386,267.031605,16.211126,12.655813,12.671466,12.64016,44.456587,0.982992,33.435507,1306.194728,1672.475015,1306.694728,2424.024985,11.040493,-16.44774,1639990.737,1349.790243,1214.996734,23860.27148,3088.906892,265.146481,8.700894,11.525543,10.608746,12.44234,304.402554,0.8088,33.298733,1321.374656,2112.69293,1321.874656,1983.80707,11.040613,-16.400054,1110674.391,1135.047596,978.526711,17435.10156,2091.94461,261.089691,7.495115,13.610252,10.656447,16.564057,293.580769,0.62831,29.589226,1549.073577,2087.39305,1549.573577,2009.10695,11.042327,-16.402834,706007.6355,940.455748,750.707981,10670.75391,1329.75864,262.946966,10.408087,10.47548,10.010386,10.940575,307.440848,0.884542,31.671647
20,lsc1m009-fa04-20200218-0135-e91.fits,20,0,58898.78353,2458898.784,NaN,NaN,NaN,2458898.789244,NaN,1.055703,13.511345,13,23,35,0.125328,0.276528,0.5916,0.336717,0.190157,0.000204,0.000347,0.000622,0.000397,0.000274,615.507844,797.853456,951.632802,847.79371,692.974419,4416392.531,2263.366423,2040.708446,2055.719908,2041.208446,2040.780092,11.046028,-16.406318,553496.0128,530.929158,853.339287,648.623615,8279.163086,1042.504455,256.095891,1767,11.1388,10.040709,9.403998,10.677421,299.973511,0.936379,33.500249,1523.773697,2557.970821,1524.273697,1538.529179,11.042142,-16.351834,956702.4873,1064.290489,898.911056,13281.53223,1801.939999,259.618647,16.172811,12.695936,12.740401,12.65147,43.470948,0.982761,36.03457,1306.194728,1672.475015,1306.694728,2424.024985,11.040493,-16.447728,1641578.566,1348.909484,1216.967177,23007.04688,3091.897554,259.2052,8.963423,11.465894,10.450865,12.480923,302.909013,0.816082,35.45394,1321.374656,2112.69293,1321.874656,1983.80707,11.040613,-16.40004,1112483.601,1134.457732,980.630278,15724.57715,2095.352239,255.860533,7.272686,13.536279,10.54165,16.530908,292.973746,0.631975,36.075745,1549.073577,2087.39305,1549.573577,2009.10695,11.042327,-16.402818,705627.8768,939.979882,750.68402,10082.2627,1329.043368,257.62158,10.567144,10.478113,9.948499,11.007728,306.0628,0.892077,34.782823
21,lsc1m009-fa04-20200218-0136-e91.fits,21,0,58898.785,2458898.785,NaN,NaN,NaN,2458898.790718,NaN,1.05781,13.535423,13,23,35,0.125682,0.275343,0.593137,0.337307,0.189862,0.000205,0.000347,0.000625,0.000399,0.000275,612.930992,793.96699,949.028923,845.550625,689.319317,4415243.268,2270.336219,2040.708446,2055.719908,2041.208446,2040.780092,11.046028,-16.406311,554915.207,530.929158,859.205665,645.846774,8404.841797,1045.177493,269.78523,1795,11.257248,10.072998,9.374612,10.771384,298.262331,0.937403,32.723253,1523.773697,2557.970821,1524.273697,1538.529179,11.042141,-16.351827,953239.4438,1066.236882,894.022201,13965.70508,1795.41739,271.752837,16.257874,12.777932,12.862272,12.693592,42.194319,0.981775,32.382021,1306.194728,1672.475015,1306.694728,2424.024985,11.040493,-16.447728,1643828.343,1353.148647,1214.817269,22935.2793,3096.134987,271.087332,8.612565,11.489965,10.445036,12.534893,302.56656,0.815971,35.699079,1321.374656,2112.69293,1321.874656,1983.80707,11.040613,-16.400037,1113651.36,1138.262447,978.378372,15523.75879,2097.551702,268.530267,7.195168,13.564383,10.516496,16.61227,292.375199,0.637142,36.79377,1549.073577,2087.39305,1549.573577,2009.10695,11.042327,-16.402813,704524.1213,943.881773,746.411406,10243.02246,1326.964455,270.84263,10.842916,10.496207,9.942432,11.049981,305.647093,0.892347,33.621929
22,lsc1m009-fa04-20200218-0137-e91.fits,22,0,58898.78647,2458898.786,NaN,NaN,NaN,2458898.792187,NaN,1.059997,13.284181,13,23,35,0.125764,0.276696,0.593265,0.3351,0.190365,0.000205,0.000348,0.000625,0.000397,0.000275,613.830599,794.639116,948.824343,843.562767,691.248316,4398736.555,2262.21471,2040.708446,2055.719908,2041.208446,2040.780092,11.04604,-16.406558,553203.2098,530.929158,855.145664,646.911085,8256.683594,1041.952963,260.895865,1903,10.90446,10.127537,9.33235,10.922723,297.627868,0.925005,33.316387,1523.773697,2557.970821,1524.273697,1538.529179,11.04216,-16.351988,953330.3843,1065.045448,895.107703,13488.7168,1795.588675,264.890617,16.150862,12.758608,12.560349,12.956868,51.312549,0.979792,34.72466,1306.194728,1672.475015,1306.694728,2424.024985,11.040501,-16.44783,1637904.94,1348.666378,1214.462648,24407.32031,3084.978313,265.119689,7.726676,11.599712,10.442773,12.75665,302.175352,0.791795,31.39647,1321.374656,2112.69293,1321.874656,1983.80707,11.040626,-16.400151,1104049.028,1132.369145,974.990385,16437.49609,2079.465802,261.318204,7.906046,13.648032,10.491691,16.804373,292.503009,0.614386,32.478469,1549.073577,2087.39305,1549.573577,2009.10695,11.04234,-16.40297,703452.203,939.219203,748.975533,10079.23633,1324.945507,263.047141,10.197437,10.526797,9.854249,11.199345,304.523583,0.873356,34.738224
23,lsc1m009-fa04-20200218-0138-e91.fits,23,0,58898.78793,2458898.788,NaN,NaN,NaN,2458898.793645,NaN,1.062265,13.305015,13,23,35,0.1253,0.27565,0.592003,0.337086,0.190404,0.000204,0.000347,0.000623,0.000398,0.000275,613.423319,794.818958,949.682735,845.980042,692.257536,4410656.572,2265.502435,2040.708446,2055.719908,2041.208446,2040.780092,11.046029,-16.406319,552656.6921,530.929158,855.049154,646.344938,8531.53125,1040.923602,260.635757,1863,10.857626,9.978578,9.297997,10.65916,299.204924,0.932818,32.31542,1523.773697,2557.970821,1524.273697,1538.529179,11.042142,-16.351831,953080.4221,1064.926136,894.973266,14152.3252,1795.117874,263.786067,16.016946,12.656541,12.721044,12.592038,42.662583,0.98436,32.303491,1306.194728,1672.475015,1306.694728,2424.024985,11.040494,-16.447733,1640149.17,1350.086405,1214.847557,24966.78711,3089.205299,264.078417,8.372425,11.40496,10.359641,12.450278,302.553049,0.813506,30.846921,1321.374656,2112.69293,1321.874656,1983.80707,11.040613,-16.400041,1111947.185,1136.282636,978.583277,16612.30078,2094.341905,261.778885,7.572968,13.463246,10.433463,16.493029,292.807918,0.624906,33.20077,1549.073577,2087.39305,1549.573577,2009.10695,11.042327,-16.402819,705479.7942,940.511604,750.102169,10788.93848,1328.764456,262.409407,10.420928,10.405703,9.841071,10.970336,305.586118,0.887583,31.236276
24,lsc1m009-fa04-20200218-0139-e91.fits,24,0,58898.78939,2458898.789,NaN,NaN,NaN,2458898.795110,NaN,1.064626,13.860361,13,23,35,0.125101,0.275613,0.592343,0.33665,0.190592,0.000205,0.000347,0.000624,0.000398,0.000275,611.605197,793.797231,948.954837,844.907382,691.837795,4408562.651,2266.56167,2040.708446,2055.719908,2041.208446,2040.780092,11.046032,-16.406446,551517.1256,530.929158,856.013326,644.285677,8026.431152,1038.77724,265.732389,1884,11.199672,10.082137,9.417475,10.746799,298.834354,0.939746,34.853409,1523.773697,2557.970821,1524.273697,1538.529179,11.042149,-16.351938,952527.2231,1065.814041,893.708646,13123.10938,1794.075929,268.657342,16.442891,12.850389,12.948151,12.752628,41.940349,0.979629,35.848396,1306.194728,1672.475015,1306.694728,2424.024985,11.040497,-16.447795,1639962.153,1350.587468,1214.258382,22007.54297,3088.853055,267.346575,9.418996,11.45667,10.390663,12.522676,302.011855,0.822569,38.205646,1321.374656,2112.69293,1321.874656,1983.80707,11.040618,-16.400119,1110344.439,1136.274547,977.179716,15413.73242,2091.323148,265.702463,8.249182,13.510636,10.483857,16.537415,292.334581,0.640103,36.689671,1549.073577,2087.39305,1549.573577,2009.10695,11.042332,-16.402912,705728.8356,941.347906,749.70033,9983.750977,1329.233523,265.006524,10.686047,10.513277,9.964165,11.062389,305.567724,0.896189,34.74836
25,lsc1m009-fa04-20200218-0140-e91.fits,25,0,58898.79086,2458898.791,NaN,NaN,NaN,2458898.796577,NaN,1.067054,13.789636,13,23,35,0.125719,0.275824,0.59303,0.336241,0.190348,0.000206,0.000348,0.000626,0.000399,0.000276,610.790399,791.501881,946.727138,841.741525,688.609177,4401236.877,2269.582054,2040.708446,2055.719908,2041.208446,2040.780092,11.046027,-16.406331,553317.8799,530.929158,859.796878,643.544881,7644.876465,1042.168943,272.483086,1840,11.280286,10.158002,9.456063,10.859941,297.813135,0.940647,37.716591,1523.773697,2557.970821,1524.273697,1538.529179,11.042141,-16.351849,951515.1054,1067.731354,891.155909,12728.87598,1792.169615,276.592704,16.224825,12.75202,12.70478,12.799261,46.497046,0.97988,37.700208,1306.194728,1672.475015,1306.694728,2424.024985,11.040493,-16.447743,1638428.788,1351.128175,1212.637571,21022.18359,3085.964976,274.675425,9.049943,11.522107,10.504255,12.539958,302.61199,0.825001,40.943887,1321.374656,2112.69293,1321.874656,1983.80707,11.040612,-16.400055,1107492.788,1138.057854,973.142784,14480.67383,2085.952091,273.513942,7.693758,13.557585,10.542415,16.572755,292.501877,0.640686,40.783753,1549.073577,2087.39305,1549.573577,2009.10695,11.042326,-16.402832,703800.1954,943.519703,745.930576,9905.435547,1325.600947,272.422865,10.83901,10.572114,10.004447,11.139782,305.126014,0.899564,34.595518
26,lsc1m009-fa04-20200218-0141-e91.fits,26,0,58898.79232,2458898.792,NaN,NaN,NaN,2458898.798036,NaN,1.069577,13.850246,13,23,35,0.125703,0.275201,0.593742,0.336566,0.190236,0.000206,0.000348,0.000627,0.000399,0.000276,611.64098,791.42784,947.272939,842.936743,689.121911,4400475.696,2267.637285,2040.708446,2055.719908,2041.208446,2040.780092,11.046032,-16.406438,553150.8623,530.929158,858.275118,644.491318,7775.245117,1041.854367,270.060858,1899,11.181606,10.128693,9.464929,10.792458,298.354505,0.943469,36.924398,1523.773697,2557.970821,1524.273697,1538.529179,11.042148,-16.351928,949667.0392,1066.060572,890.819025,12841.42383,1788.6888,273.024502,16.341035,12.812927,12.83868,12.787175,44.20891,0.978805,36.977855,1306.194728,1672.475015,1306.694728,2424.024985,11.040496,-16.447788,1639378.411,1351.311979,1213.175371,21087.32813,3087.753583,273.427021,9.459398,11.500893,10.459881,12.541904,302.20663,0.827138,40.900685,1321.374656,2112.69293,1321.874656,1983.80707,11.040618,-16.40011,1108100.536,1136.643579,974.888309,14993.06641,2087.096779,269.441695,7.792779,13.558228,10.553844,16.562612,292.547242,0.641909,38.235751,1549.073577,2087.39305,1549.573577,2009.10695,11.042331,-16.402903,703329.7091,942.173563,746.496969,9526.112305,1324.714791,271.288187,10.686776,10.532661,9.985079,11.080242,305.461384,0.899339,37.660485
27,lsc1m009-fa04-20200218-0142-e91.fits,27,0,58898.79378,2458898.794,NaN,NaN,NaN,2458898.799493,NaN,1.072195,13.921767,13,23,35,0.125287,0.274436,0.592244,0.337719,0.190825,0.000206,0.000347,0.000625,0.0004,0.000277,609.586935,790.948114,947.513568,844.32546,689.921822,4408201.877,2270.550523,2040.708446,2055.719908,2041.208446,2040.780092,11.046031,-16.406324,552290.3105,530.929158,860.18957,642.056507,8097.790039,1040.233526,272.307032,1850,11.119055,10.001043,9.349606,10.65248,298.263207,0.944682,35.26626,1523.773697,2557.970821,1524.273697,1538.529179,11.042144,-16.351834,949257.8626,1066.66649,889.929393,13109.72656,1787.91812,275.679005,16.290748,12.746209,12.922823,12.569596,39.817153,0.976288,37.018714,1306.194728,1672.475015,1306.694728,2424.024985,11.040495,-16.447734,1639655.984,1351.735746,1213.000388,23111.0625,3088.276389,273.80283,9.549533,11.263491,10.13827,12.388712,300.551681,0.832408,35.810828,1321.374656,2112.69293,1321.874656,1983.80707,11.040615,-16.400043,1112890.559,1138.994791,977.081343,16414.47461,2096.118741,271.090327,8.076395,13.358681,10.226448,16.490915,291.065,0.640758,33.46097,1549.073577,2087.39305,1549.573577,2009.10695,11.042329,-16.402821,706397.4709,945.052177,747.469281,10233.42481,1330.492891,273.187646,10.722858,10.340884,9.744641,10.937127,304.110709,0.904035,34.256544
28,lsc1m009-fa04-20200218-0143-e91.fits,28,0,58898.79524,2458898.795,NaN,NaN,NaN,2458898.800960,NaN,1.074922,13.724318,13,23,35,0.125687,0.27533,0.592841,0.337421,0.189948,0.000206,0.000348,0.000626,0.0004,0.000276,611.158484,791.581678,947.186418,843.329134,687.732026,4408952.317,2272.368126,2040.708446,2055.719908,2041.208446,2040.780092,11.046032,-16.406439,554148.2031,530.929158,860.561128,643.938222,8122.121094,1043.732849,274.061029,1820,11.042014,9.943954,9.274063,10.613845,298.923492,0.936482,35.860165,1523.773697,2557.970821,1524.273697,1538.529179,11.042149,-16.35193,951846.1428,1068.159765,891.108403,13424.19824,1792.793121,278.483203,16.158848,12.656513,12.702288,12.610738,43.620104,0.977431,36.106428,1306.194728,1672.475015,1306.694728,2424.024985,11.040497,-16.447788,1640972.396,1352.663449,1213.14167,24757.45898,3090.755838,277.262757,9.428417,11.308465,10.214844,12.402086,301.922271,0.811026,31.705171,1321.374656,2112.69293,1321.874656,1983.80707,11.040619,-16.400111,1112344.137,1140.101695,975.653436,17094.95313,2095.08956,273.76947,7.607974,13.443565,10.310868,16.576262,292.169878,0.617991,31.38781,1549.073577,2087.39305,1549.573577,2009.10695,11.042332,-16.402905,703789.6413,945.072131,744.694101,10433.92676,1325.581069,276.044403,10.462569,10.326477,9.73345,10.919504,305.041789,0.887065,33.439479
29,lsc1m009-fa04-20200218-0144-e91.fits,29,0,58898.79671,2458898.797,NaN,NaN,NaN,2458898.802427,NaN,1.077719,12.982888,13,23,35,0.125596,0.273848,0.591862,0.338334,0.191066,0.000206,0.000346,0.000625,0.000401,0.000277,611.136895,790.360696,947.640023,844.718999,690.687408,4414988.174,2273.676616,2040.708446,2055.719908,2041.208446,2040.780092,11.046033,-16.406437,554505.6923,530.929158,861.225153,643.856824,8745.932617,1044.406176,274.831771,1851,10.645502,9.721715,9.033597,10.409833,298.213057,0.935123,33.227315,1523.773697,2557.970821,1524.273697,1538.529179,11.04215,-16.351928,949119.605,1067.655222,888.975753,13882.89648,1787.657713,278.287069,16.000515,12.606378,12.700181,12.512574,42.583937,0.968792,35.982518,1306.194728,1672.475015,1306.694728,2424.024985,11.040498,-16.447788,1641514.647,1353.170558,1213.087765,24275.41992,3091.777163,276.790337,7.96418,11.093453,9.868066,12.318841,300.419017,0.799376,35.3705,1321.374656,2112.69293,1321.874656,1983.80707,11.040619,-16.400111,1116118.495,1141.587952,977.689448,16868.41016,2102.198527,274.037379,6.687172,13.266882,9.975208,16.558556,291.026681,0.603677,34.606338,1549.073577,2087.39305,1549.573577,2009.10695,11.042333,-16.402903,708235.4274,946.268497,748.450815,10373.19238,1333.954664,273.897507,9.892755,10.100827,9.436699,10.764956,303.781101,0.88232,36.431421
30,lsc1m009-fa04-20200218-0145-e91.fits,30,0,58898.79817,2458898.798,NaN,NaN,NaN,2458898.803889,NaN,1.080622,12.34543,13,23,35,0.125116,0.274756,0.592152,0.338031,0.190351,0.000206,0.000348,0.000626,0.000401,0.000277,607.381764,789.490554,945.879655,842.342922,687.523026,4417597.262,2280.115763,2040.708446,2055.719908,2041.208446,2040.780092,11.046032,-16.406444,552711.4706,530.929158,864.117072,639.625681,9336.704102,1041.026777,284.256021,1881,10.336039,9.567278,8.840921,10.293636,298.458717,0.923502,30.479191,1523.773697,2557.970821,1524.273697,1538.529179,11.042149,-16.351934,952150.602,1071.803619,888.362929,15017.03125,1793.366567,288.207264,15.616148,12.386771,12.453074,12.320467,43.108037,0.973687,32.469407,1306.194728,1672.475015,1306.694728,2424.024985,11.040497,-16.447794,1642989.72,1356.107629,1211.548173,26219.80078,3094.555448,285.693989,7.398195,10.992114,9.893076,12.091153,302.200682,0.790016,31.661748,1321.374656,2112.69293,1321.874656,1983.80707,11.040618,-16.400116,1116031.347,1145.058885,974.649743,18107.42773,2102.034386,283.329469,5.920191,13.216697,10.008385,16.425009,292.048443,0.592443,31.106485,1549.073577,2087.39305,1549.573577,2009.10695,11.042332,-16.40291,706425.5927,948.671253,744.647412,11577.33398,1330.545858,284.221369,9.473687,9.966248,9.360817,10.571679,305.076603,0.872875,30.694661
31,lsc1m009-fa04-20200218-0146-e91.fits,31,0,58898.79964,2458898.8,NaN,NaN,NaN,2458898.805355,NaN,1.083613,12.767122,13,23,35,0.125241,0.275261,0.591096,0.338053,0.190483,0.000207,0.00035,0.000627,0.000403,0.000278,605.462652,787.018419,942.575304,839.778486,684.145939,4403058.303,2280.673364,2040.708446,2055.719908,2041.208446,2040.780092,11.046032,-16.406435,551442.1105,530.929158,864.829707,637.630861,8128.617188,1038.635949,289.304639,1816,10.718565,9.774064,9.04947,10.498657,297.088779,0.936523,37.396882,1523.773697,2557.970821,1524.273697,1538.529179,11.042149,-16.351925,950387.1129,1073.022229,885.710554,13318.59375,1790.045052,294.590501,15.98147,12.587428,12.592082,12.582774,44.878977,0.969354,38.377674,1306.194728,1672.475015,1306.694728,2424.024985,11.040497,-16.447786,1635746.398,1354.844156,1207.331774,23168.32227,3080.912721,292.43867,8.286244,11.157092,9.947225,12.366959,300.547534,0.803329,37.641393,1321.374656,2112.69293,1321.874656,1983.80707,11.040619,-16.400108,1112413.74,1144.544168,971.927314,16142.58398,2095.220656,288.774233,6.632975,13.351189,10.043569,16.65881,291.105324,0.60276,36.861041,1549.073577,2087.39305,1549.573577,2009.10695,11.042332,-16.402901,704511.052,951.057438,740.76604,10181.66895,1326.939839,291.395661,9.870928,10.139259,9.474186,10.804331,303.685257,0.884747,37.061321
32,lsc1m009-fa04-20200218-0147-e91.fits,32,0,58898.8011,2458898.801,NaN,NaN,NaN,2458898.806820,NaN,1.086684,12.849105,13,23,35,0.125108,0.275171,0.592492,0.336999,0.190616,0.000207,0.000349,0.000628,0.000402,0.000278,604.5284,787.444088,942.722696,839.130841,684.782605,4399943.647,2278.743144,2040.708446,2055.719908,2041.208446,2040.780092,11.046032,-16.406429,550469.694,530.929158,864.797313,636.530301,8284.830078,1036.804412,288.745856,1839,10.636691,9.757337,9.014188,10.500485,297.220448,0.932179,35.758441,1523.773697,2557.970821,1524.273697,1538.529179,11.042148,-16.35192,949471.2073,1071.248517,886.322074,13321.69824,1788.319952,291.17724,15.942964,12.559936,12.458318,12.661555,47.728185,0.971045,37.758728,1306.194728,1672.475015,1306.694728,2424.024985,11.040496,-16.447779,1637012.994,1355.555801,1207.632318,22909.31445,3083.298343,290.557936,8.312045,11.27991,10.098215,12.461605,301.246236,0.798651,38.178276,1321.374656,2112.69293,1321.874656,1983.80707,11.040618,-16.400101,1109033.42,1142.47972,970.72482,16119.91211,2088.853856,288.049226,6.648598,13.421338,10.174175,16.668502,291.813152,0.601193,36.35886,1549.073577,2087.39305,1549.573577,2009.10695,11.042332,-16.402895,704426.0252,949.897621,741.580997,10113.29981,1326.779692,289.124622,9.938104,10.223582,9.56525,10.881915,304.167002,0.879319,37.157679
33,lsc1m009-fa04-20200218-0148-e91.fits,33,0,58898.80256,2458898.803,NaN,NaN,NaN,2458898.808277,NaN,1.089841,12.351159,13,23,35,0.125063,0.275047,0.591413,0.338356,0.190253,0.000207,0.000349,0.000628,0.000403,0.000278,604.426725,787.360169,942.452365,839.849588,684.50167,4404325.3,2281.089973,2040.708446,2055.719908,2041.208446,2040.780092,11.046032,-16.406431,550817.2974,530.929158,865.501591,636.413963,8937.552734,1037.45912,290.020259,1895,10.210058,9.60141,8.857984,10.344837,296.580561,0.934083,32.43786,1523.773697,2557.970821,1524.273697,1538.529179,11.042148,-16.351922,950079.6456,1072.077147,886.20455,14754.24512,1789.46594,293.602327,15.463579,12.379719,12.288036,12.471402,47.307893,0.966126,32.941783,1306.194728,1672.475015,1306.694728,2424.024985,11.040496,-16.447781,1636769.583,1356.334085,1206.759899,25123.9043,3082.83988,293.354195,6.637879,11.098128,9.915433,12.280822,301.209962,0.792815,33.789781,1321.374656,2112.69293,1321.874656,1983.80707,11.040618,-16.400104,1113477.964,1145.553744,971.99976,17361.42773,2097.225113,290.809926,6.849034,13.318363,10.0448,16.591927,291.932121,0.586574,33.60176,1549.073577,2087.39305,1549.573577,2009.10695,11.042332,-16.402897,703998.1063,949.782358,741.22045,11074.45801,1325.973711,291.359468,9.746142,10.060382,9.395538,10.725226,303.633113,0.884042,32.630497
34,lsc1m009-fa04-20200218-0149-e91.fits,34,0,58898.80402,2458898.804,NaN,NaN,NaN,2458898.809732,NaN,1.093117,12.502124,13,23,35,0.124681,0.274626,0.592305,0.338828,0.189748,0.000207,0.000349,0.000628,0.000403,0.000278,603.140255,786.569629,943.040686,840.576896,683.144193,4408018.153,2282.699666,2040.708446,2055.719908,2041.208446,2040.780092,11.046033,-16.406447,549594.475,530.929158,865.634442,634.903659,9076.907227,1035.155946,292.67197,1847,10.355782,9.639848,8.938419,10.341277,296.09823,0.944225,31.336812,1523.773697,2557.970821,1524.273697,1538.529179,11.042149,-16.351938,949735.8474,1073.21425,884.945245,14811.77832,1788.818399,295.582599,15.532257,12.444033,12.512746,12.37532,43.261752,0.966835,32.788173,1306.194728,1672.475015,1306.694728,2424.024985,11.040497,-16.447798,1639693.625,1356.834666,1208.469732,25203.23047,3088.347286,294.419398,7.308078,10.993565,9.835696,12.151435,300.585897,0.813322,33.776173,1321.374656,2112.69293,1321.874656,1983.80707,11.040619,-16.40012,1115571.862,1146.282806,973.208231,17384.9375,2101.168949,291.092611,7.050523,13.206065,9.959772,16.452358,291.15829,0.60688,33.555784,1549.073577,2087.39305,1549.573577,2009.10695,11.042332,-16.402913,703016.8187,950.770401,739.418074,11268.75488,1324.125465,293.89398,9.912819,10.007834,9.364716,10.650952,303.524198,0.892265,31.612798
35,lsc1m009-fa04-20200218-0150-e91.fits,35,0,58898.80548,2458898.805,NaN,NaN,NaN,2458898.811198,NaN,1.096496,12.635682,13,23,35,0.124898,0.27512,0.591471,0.33805,0.190399,0.000207,0.00035,0.000628,0.000403,0.000279,602.842963,785.932714,941.206575,839.010287,683.393758,4397122.254,2280.498434,2040.708446,2055.719908,2041.208446,2040.780092,11.046032,-16.406424,549192.524,530.929158,865.332674,634.660565,8615.716797,1034.398875,293.696982,1905,10.385417,9.693273,9.006215,10.38033,296.630601,0.944396,33.627234,1523.773697,2557.970821,1524.273697,1538.529179,11.042149,-16.351915,948724.6011,1072.666708,884.454224,14068.20703,1786.913727,297.69949,15.837185,12.54127,12.50313,12.57941,45.880391,0.960817,34.818886,1306.194728,1672.475015,1306.694728,2424.024985,11.040497,-16.447777,1634193.182,1355.875021,1205.2683,24257.72461,3077.987252,296.358922,7.310042,11.166251,9.933664,12.398837,300.079742,0.807858,34.959344,1321.374656,2112.69293,1321.874656,1983.80707,11.040618,-16.400098,1110904.502,1143.828426,971.216029,16840.94141,2092.37802,292.144009,7.412154,13.368727,10.042998,16.694455,290.927022,0.604302,34.30001,1549.073577,2087.39305,1549.573577,2009.10695,11.042332,-16.402891,703299.97,950.430797,739.980199,10729.95801,1324.658777,294.537964,9.731487,10.141762,9.493826,10.789698,303.570353,0.892689,33.615046
36,lsc1m009-fa04-20200218-0151-e91.fits,36,0,58898.80695,2458898.807,NaN,NaN,NaN,2458898.812665,NaN,1.099981,13.385782,13,23,35,0.125033,0.275272,0.592162,0.337775,0.190097,0.000207,0.00035,0.000629,0.000403,0.000278,603.543792,786.434763,941.842697,839.024133,683.002738,4396314.854,2279.157756,2040.708446,2055.719908,2041.208446,2040.780092,11.046032,-16.406425,549685.9386,530.929158,865.033351,635.450573,8542.020508,1035.328216,292.141108,1880,10.946321,9.826966,9.166591,10.487341,296.204302,0.951895,32.908356,1523.773697,2557.970821,1524.273697,1538.529179,11.042149,-16.351916,948961.3354,1072.157643,885.094968,14044.83398,1787.359613,295.706363,16.16769,12.620073,12.643798,12.596348,44.453805,0.961105,33.737299,1306.194728,1672.475015,1306.694728,2424.024985,11.040497,-16.447776,1635091.774,1355.099644,1206.621063,24695.75586,3079.679742,294.938819,8.76273,11.281326,10.097202,12.46545,300.376596,0.819383,32.526282,1321.374656,2112.69293,1321.874656,1983.80707,11.040618,-16.400098,1110026.961,1143.133691,971.03862,18031.02734,2090.725181,290.575684,8.304691,13.485616,10.239416,16.731816,291.201725,0.620211,28.694754,1549.073577,2087.39305,1549.573577,2009.10695,11.042332,-16.402891,702234.784,949.730691,739.404118,10793.94531,1322.65251,293.297111,10.111798,10.226678,9.639863,10.813492,304.415381,0.899671,31.959678
