 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,EXPTIME,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7
50,lsc1m005-fa15-20190407-0107-e91.fits,50,0,58581.51506,2458581.515,2019,NaN,2458581.515,NaN,NaN,42,1.426375,7.643797,15,28,42,0.110977,0.157631,0.129014,0.171184,0.595325,0.134732,0.125487,0.000133,0.00017,0.000153,0.000178,0.000437,0.000156,0.000151,834.962333,927.003864,844.159048,961.835508,1360.956672,863.561531,833.581706,7527300.322,2733.79385,2010.244619,2016.014184,2010.744619,2080.485816,5.056418,-54.177884,835359.5102,706.858347,953.365963,876.221244,7895.550293,1181.791958,221.105062,2689,6.508032,13.667367,13.661835,13.6729,45.296988,0.993902,1768.247312,2258.085147,1768.747312,1838.414853,5.053407,-54.151936,1024969.23,1031.13772,994.017783,9866.114258,1450.03484,223.5765,6.326102,13.818458,13.788266,13.84865,46.981046,0.996,2347.709838,2511.519909,2348.209838,1584.980091,5.060512,-54.123884,860152.6976,964.014907,892.260785,7685.929199,1216.867143,218.88059,6.721038,13.720033,13.503223,13.936842,54.588402,0.990747,2205.572529,2740.271277,2206.072529,1356.228723,5.058733,-54.09929,1100213.048,1059.394321,1038.530249,9816.066406,1556.483067,222.940801,6.857965,13.866592,13.607949,14.125234,57.244006,0.991906,2267.257379,910.872469,2267.757379,3185.627531,5.05973,-54.297199,2808952.228,1579.762702,1778.084913,27507.73242,3973.854506,228.547771,6.281597,13.157415,13.436926,12.877905,34.739254,0.985324,2971.126465,935.193025,2971.626465,3161.306975,5.068428,-54.293692,893749.2369,976.097185,915.635503,9252.866211,1264.396524,215.321023,6.486035,13.119355,13.325745,12.912964,38.565278,0.980055,2910.239742,1123.270714,2910.739742,2973.229286,5.067647,-54.27342,839263.8817,954.110496,879.62965,8442.370117,1187.315514,219.695582,6.448458,13.222611,13.413822,13.031401,39.013086,0.980574
51,lsc1m005-fa15-20190407-0108-e91.fits,51,0,58581.51585,2458581.516,2019,NaN,2458581.516,NaN,NaN,42,1.430532,8.433294,15,28,42,0.110861,0.158166,0.128583,0.171136,0.594838,0.134774,0.125655,0.000133,0.000171,0.000153,0.000178,0.000438,0.000156,0.000151,833.223368,926.694346,841.530469,959.835319,1359.011168,862.822468,833.01149,7511219.885,2731.899024,2010.550026,2016.22477,2011.050026,2080.27523,5.056418,-54.177876,832704.1738,706.858347,952.380551,874.339751,7216.973633,1178.035426,222.190049,2676,7.864918,13.766412,13.73651,13.796315,47.141896,0.996618,1768.722705,2258.248361,1769.222705,1838.251639,5.053409,-54.151935,1025776.383,1032.092427,993.88035,9010.682617,1451.176727,225.139255,7.086183,13.797232,13.674178,13.920286,55.95843,0.997717,2348.003772,2511.691281,2348.503772,1584.808719,5.060512,-54.12388,855777.3429,962.321346,889.284382,7410.339844,1210.677283,221.360461,7.179,13.779791,13.498243,14.061339,60.575622,0.993765,2205.916714,2740.477991,2206.416714,1356.022009,5.058733,-54.099284,1097598.669,1059.214517,1036.238317,9476.038086,1552.784477,224.058612,7.055794,13.846075,13.505877,14.186273,64.790231,0.994059,2267.589659,910.981085,2268.089659,3185.518915,5.059731,-54.297199,2801513.879,1577.880223,1775.492106,25845.12305,3963.331396,231.043409,7.047148,13.188504,13.409789,12.967219,35.220062,0.989959,2971.491809,935.389475,2971.991809,3161.110525,5.068429,-54.29368,892087.3407,975.033736,914.929718,8467.482422,1262.045422,216.159918,7.660901,13.142395,13.262109,13.022681,40.781008,0.984589,2910.631317,1123.500056,2911.131317,2972.999944,5.067648,-54.273405,838466.2711,953.762524,879.114297,7807.600098,1186.187126,219.321535,7.495321,13.263317,13.365579,13.161056,41.293439,0.985718
52,lsc1m005-fa15-20190407-0109-e91.fits,52,0,58581.51663,2458581.517,2019,NaN,2458581.516,NaN,NaN,42,1.434726,9.919189,15,28,42,0.110849,0.157839,0.128212,0.170718,0.598082,0.134467,0.125409,0.000133,0.000171,0.000153,0.000178,0.00044,0.000156,0.000151,831.902943,924.815892,839.666418,958.273377,1358.930528,860.974324,829.969454,7513330.804,2735.104114,2010.435095,2016.244602,2010.935095,2080.255398,5.056421,-54.177886,832847.4242,706.858347,954.123254,872.892911,6951.816406,1178.238084,225.08181,2576,8.264263,13.608898,13.730645,13.487151,37.953379,0.994602,1768.327545,2258.2632,1768.827545,1838.2368,5.053409,-54.151942,1024230.269,1032.83844,991.66552,8357.875,1448.989423,227.852894,8.15851,13.719046,13.802876,13.635217,38.308497,0.997212,2347.655647,2511.724015,2348.155647,1584.775985,5.060513,-54.123887,853829.1867,962.430871,887.158977,6910.995605,1207.921205,223.659136,8.792019,13.720559,13.657169,13.783949,48.381258,0.993843,2205.656906,2740.494033,2206.156906,1356.005967,5.058736,-54.099291,1095618.489,1059.181256,1034.40132,8626.180664,1549.983096,226.998738,8.390834,13.827373,13.703416,13.951331,51.869235,0.994301,2267.232867,911.087042,2267.732867,3185.412958,5.059731,-54.297208,2811863.092,1581.059435,1778.467671,24654.9707,3977.972536,233.128055,8.536128,13.138039,13.586198,12.68988,27.082086,0.986453,2971.206301,935.433202,2971.706301,3161.066798,5.06843,-54.293699,890546.3387,975.613201,912.806774,8089.155762,1259.86535,220.221426,8.73979,13.066316,13.424029,12.708603,33.862519,0.979166,2910.32048,1123.551674,2910.82048,2972.948326,5.067649,-54.273422,837243.4288,956.206622,875.588402,7445.354492,1184.457158,224.467759,10.119487,13.163342,13.455597,12.871087,35.434416,0.981661
53,lsc1m005-fa15-20190407-0110-e91.fits,53,0,58581.51742,2458581.517,2019,NaN,2458581.517,NaN,NaN,42,1.438977,9.621013,15,28,42,0.111503,0.157379,0.128747,0.171095,0.596663,0.134578,0.12556,0.000133,0.00017,0.000153,0.000178,0.000438,0.000156,0.000151,836.701914,925.447119,843.291511,960.82804,1361.343196,863.165142,832.675919,7540838.027,2739.444476,2010.864211,2016.134947,2011.364211,2080.365053,5.056421,-54.177916,840823.7246,706.858347,957.378591,878.256243,8181.770508,1189.52224,225.868554,2624,7.257764,13.262366,13.203351,13.32138,49.117249,0.996139,1768.957827,2258.231208,1769.457827,1838.268792,5.053411,-54.151964,1025391.838,1033.557268,992.099682,9552.833008,1450.632707,230.196893,7.61045,13.372702,13.248852,13.496553,56.105504,0.997599,2348.142296,2511.623222,2348.642296,1584.876778,5.060513,-54.123916,860120.5227,965.067562,891.254205,8052.474121,1216.821625,223.975177,7.716441,13.446379,13.256525,13.636232,55.545656,0.993845,2206.169088,2740.3763,2206.669088,1356.1237,5.058736,-54.099322,1101701.899,1062.106164,1037.280393,10618.98633,1558.58936,228.04998,7.08027,13.476342,13.184535,13.768149,63.049653,0.994602,2267.800677,910.97792,2268.300677,3185.52208,5.059732,-54.297236,2817963.277,1582.7064,1780.471271,29555.12891,3986.602533,234.691015,9.663449,12.721272,12.980765,12.46178,32.81633,0.990231,2971.496136,935.290339,2971.996136,3161.209661,5.068428,-54.29373,894454.6868,977.341912,915.191169,9439.8125,1265.394531,220.178034,9.210933,12.739468,12.969887,12.50905,37.274998,0.981573,2910.647047,1123.370127,2911.147047,2973.129873,5.067648,-54.273457,841205.804,957.462138,878.578662,8906.423828,1190.062772,224.740678,8.888594,12.857418,13.034688,12.680148,38.566974,0.984671
54,lsc1m005-fa15-20190407-0111-e91.fits,54,0,58581.51821,2458581.518,2019,NaN,2458581.518,NaN,NaN,42,1.443263,11.634584,15,28,42,0.111105,0.158028,0.128875,0.171316,0.594201,0.134424,0.12599,0.000133,0.000171,0.000153,0.000178,0.000437,0.000156,0.000151,834.325828,926.202932,842.857683,961.379873,1359.840059,861.862366,833.770105,7532431.645,2738.207745,2010.83062,2016.082214,2011.33062,2080.417786,5.056419,-54.177903,836889.2568,706.858347,955.82408,875.568291,7336.87793,1183.956107,226.64666,2646,11.252421,13.542601,13.533784,13.551419,45.602203,0.996162,1768.892287,2258.229153,1769.392287,1838.270847,5.053409,-54.151947,1027900.452,1034.97122,993.16815,8684.542969,1454.18167,229.248281,11.195999,13.691957,13.588384,13.795531,53.352283,0.99723,2348.156111,2511.534324,2348.656111,1584.965676,5.060512,-54.123912,859921.9655,965.323139,890.812548,7095.387695,1216.540724,223.741495,8.590467,13.659738,13.420006,13.899469,59.16147,0.99453,2206.124726,2740.328986,2206.624726,1356.171014,5.058734,-54.099313,1101689.239,1061.221386,1038.133281,9255.28418,1558.57145,227.402829,8.765991,13.735085,13.43885,14.031321,62.609346,0.994411,2267.938784,910.928816,2268.438784,3185.571184,5.059732,-54.297219,2807538.063,1580.169484,1776.732237,24706.875,3971.853872,233.941202,11.712786,13.115303,13.454236,12.776371,29.221721,0.99026,2971.354618,935.301962,2971.854618,3161.198038,5.068424,-54.293711,892559.0729,976.863134,913.699209,8072.003906,1262.712786,220.486705,10.623695,12.987675,13.186617,12.788734,37.773215,0.984942,2910.423945,1123.355509,2910.923945,2973.144491,5.067642,-54.273442,842822.8527,957.799277,879.957704,7666.897461,1192.350428,224.436708,9.679714,13.084985,13.23861,12.931359,38.982128,0.987323
55,lsc1m005-fa15-20190407-0112-e91.fits,55,0,58581.51899,2458581.519,2019,NaN,2458581.519,NaN,NaN,42,1.447589,13.320519,15,28,42,0.110647,0.158158,0.128949,0.170811,0.594563,0.134706,0.125802,0.000133,0.00017,0.000153,0.000178,0.000437,0.000156,0.000151,833.046738,927.696578,843.971724,960.816316,1361.283331,863.174396,834.168837,7548547.403,2741.412885,2010.567941,2016.299156,2011.067941,2080.200844,5.05642,-54.177893,835222.2049,706.858347,955.626292,874.00505,7321.637207,1181.597711,227.688569,2676,12.288137,13.384382,13.394972,13.373792,44.160077,0.997086,1768.626204,2258.325987,1769.126204,1838.174013,5.05341,-54.15195,1030829.074,1036.130108,994.883814,8539.017578,1458.324823,230.003581,12.179992,13.472931,13.378817,13.567045,54.614783,0.998201,2347.886778,2511.767427,2348.386778,1584.732573,5.060512,-54.123897,862198.8538,966.555816,892.032141,7299.324219,1219.761862,225.386864,13.358173,13.454239,13.225802,13.682676,58.139858,0.994121,2205.780709,2740.532216,2206.280709,1355.967784,5.058734,-54.099302,1101267.448,1061.76602,1037.203515,9188.103516,1557.974738,228.919215,8.837917,13.563465,13.31163,13.8153,60.769417,0.994964,2267.492568,911.058374,2267.992568,3185.441626,5.059731,-54.297219,2814618.42,1582.169811,1778.96102,24827.25977,3981.870528,235.376119,11.737102,12.891952,13.211493,12.572411,29.685081,0.990545,2971.319742,935.454955,2971.819742,3161.045045,5.068428,-54.293703,896123.2662,979.197348,915.161043,8180.609863,1267.755088,221.351828,11.241009,12.901503,13.171872,12.631133,35.082525,0.984755,2910.446972,1123.549388,2910.946972,2972.950612,5.067647,-54.273429,843510.3406,958.182143,880.323586,7660.34375,1193.323024,225.497319,11.966722,13.017147,13.240318,12.793976,36.411098,0.986529
56,lsc1m005-fa15-20190407-0113-e91.fits,56,0,58581.51979,2458581.52,2019,NaN,2458581.519,NaN,NaN,42,1.451996,13.710361,15,28,42,0.111246,0.157891,0.128894,0.170747,0.59481,0.134775,0.125978,0.000133,0.000171,0.000153,0.000178,0.000438,0.000156,0.000151,834.38891,925.699725,842.937035,958.722461,1359.396019,862.540555,833.486678,7528329.226,2737.962892,2010.667061,2016.328192,2011.167061,2080.171808,5.05642,-54.177906,837493.3229,706.858347,956.390202,875.681622,7073.703125,1184.810686,227.69819,2667,11.970712,13.405015,13.16189,13.648141,59.459531,0.994377,1768.632093,2258.404597,1769.132093,1838.095403,5.053409,-54.151957,1026571.916,1034.210732,992.613869,8545.375,1452.302176,229.622518,12.141245,13.521971,13.226322,13.817619,65.389851,0.995522,2347.953865,2511.763961,2348.453865,1584.736039,5.060512,-54.123908,859563.3184,964.757796,890.962811,7187.845703,1216.033342,225.643499,12.656047,13.548724,13.16573,13.931718,63.260121,0.990989,2205.978648,2740.526265,2206.478648,1355.973735,5.058735,-54.099312,1097962.882,1061.052742,1034.786339,9066.214844,1553.299733,229.296932,11.266102,13.64762,13.197467,14.097773,68.774499,0.992024,2267.49693,911.247171,2267.99693,3185.252829,5.059731,-54.297222,2807812.631,1580.400592,1776.646152,25167.72266,3972.242307,235.365208,11.13044,12.885145,12.966286,12.804004,41.325291,0.990307,2971.354359,935.58134,2971.854359,3160.91866,5.068429,-54.293711,894127.3684,977.637483,914.579672,8173.380371,1264.93147,220.714458,11.491981,12.835925,12.838938,12.832911,44.900146,0.981856,2910.492001,1123.715935,2910.992001,2972.784065,5.067648,-54.273431,842291.1108,957.505798,879.672073,7765.137207,1191.598167,224.809774,11.995481,12.941174,12.87978,13.002569,47.20145,0.984725
57,lsc1m005-fa15-20190407-0114-e91.fits,57,0,58581.52057,2458581.521,2019,NaN,2458581.52,NaN,NaN,42,1.456406,13.951132,15,28,42,0.111043,0.157224,0.129123,0.171359,0.596208,0.134505,0.125386,0.000134,0.00017,0.000153,0.000179,0.000439,0.000156,0.000151,831.509596,922.307311,841.766005,958.592564,1357.225054,859.584387,829.079276,7503238.767,2734.306692,2010.826729,2016.485377,2011.326729,2080.014623,5.056423,-54.177879,833182.501,706.858347,954.902733,872.531277,6804.887207,1178.71212,227.194401,2621,12.298503,13.359476,13.195218,13.523734,56.104256,0.995769,1768.752055,2258.5176,1769.252055,1837.9824,5.053411,-54.151937,1019415.726,1031.081422,988.68596,8152.751953,1442.178238,230.183861,12.140429,13.454805,13.246697,13.662914,60.337865,0.996325,2348.11467,2512.039574,2348.61467,1584.460426,5.060515,-54.123875,858047.7916,964.318527,889.797061,6707.333496,1213.889311,223.9964,12.057347,13.490002,13.149211,13.830793,62.508388,0.992257,2206.17269,2740.844292,2206.67269,1355.655708,5.058738,-54.099276,1097654.839,1060.504989,1035.03034,8228.754883,1552.863942,228.499294,12.48269,13.627481,13.286594,13.968369,64.168902,0.993503,2267.659977,911.245018,2268.159977,3185.254982,5.059733,-54.297203,2802572.556,1578.678582,1775.264825,24302.96484,3964.829117,234.437694,11.696224,12.910294,13.102324,12.718263,36.2961,0.990117,2971.456033,935.709725,2971.956033,3160.790275,5.06843,-54.29368,889568.6266,976.197775,911.258609,7692.958008,1258.48217,221.716955,11.279695,12.904484,13.017009,12.791958,41.231046,0.982329,2910.601846,1123.763409,2911.101846,2972.736591,5.067649,-54.27341,835979.2274,955.790235,874.647173,7353.84082,1182.668679,226.026594,11.992672,13.022282,13.092993,12.951572,42.38733,0.985782
58,lsc1m005-fa15-20190407-0115-e91.fits,58,0,58581.52136,2458581.521,2019,NaN,2458581.521,NaN,NaN,42,1.460877,13.098157,15,28,42,0.111076,0.158082,0.129171,0.17034,0.596242,0.134335,0.125618,0.000134,0.000172,0.000154,0.000179,0.000441,0.000157,0.000152,829.186586,921.029141,839.169078,952.598593,1353.240588,856.60984,828.378301,7470888.606,2730.805666,2010.880766,2016.343125,2011.380766,2080.156875,5.056423,-54.177881,829836.6271,706.858347,953.709191,870.114953,6702.980469,1173.978677,228.160761,2751,10.881607,13.530193,13.582172,13.478214,40.358207,0.997732,1769.002087,2258.38042,1769.502087,1838.11958,5.053414,-54.151935,1019803.058,1032.605951,987.601375,8025.526855,1442.726201,231.947264,11.703553,13.549356,13.483999,13.614713,53.920858,0.999009,2348.261613,2511.816847,2348.761613,1584.683153,5.060517,-54.123882,854630.2919,963.457193,887.045422,6944.175293,1209.054538,226.749638,11.69468,13.671112,13.59549,13.746735,51.113361,0.997271,2206.290499,2740.481083,2206.790499,1356.018917,5.05874,-54.099296,1087367.776,1057.855215,1027.898488,8516.770508,1538.310724,230.598512,11.223114,13.707314,13.562816,13.851812,57.052004,0.997335,2267.716,911.177628,2268.216,3185.322372,5.059733,-54.297206,2790589.454,1576.29124,1770.351432,23708.18555,3947.876496,236.488776,10.834193,13.096879,13.44307,12.750688,25.90433,0.992699,2971.381517,935.632487,2971.881517,3160.867513,5.068429,-54.293686,884750.9648,974.340911,908.050719,7809.748047,1251.666573,222.975069,10.349996,13.09407,13.421254,12.766886,32.719025,0.985564,2910.513676,1123.724614,2911.013676,2972.775386,5.067648,-54.273411,833747.061,953.772947,874.156752,7187.630371,1179.510809,226.575645,11.048824,13.192945,13.470512,12.915377,33.7845,0.98785
59,lsc1m005-fa15-20190407-0116-e91.fits,59,0,58581.52215,2458581.522,2019,NaN,2458581.522,NaN,NaN,42,1.465369,13.603227,15,28,42,0.110946,0.158003,0.129323,0.17135,0.594594,0.134386,0.12538,0.000134,0.000172,0.000154,0.000179,0.00044,0.000157,0.000152,827.97577,920.006956,838.654762,955.189444,1351.854369,855.504128,826.098536,7469597.262,2732.648373,2010.628389,2016.20827,2011.128389,2080.29173,5.056423,-54.177886,828719.2222,706.858347,953.876987,868.790455,6040.711914,1172.397872,230.29156,2650,12.376983,13.60551,13.534887,13.676134,50.336566,0.996858,1768.508047,2258.195661,1769.008047,1838.304339,5.053411,-54.151948,1019182.046,1033.171819,986.459394,7265.374023,1441.84765,233.896666,11.788594,13.612003,13.432763,13.791242,61.710578,0.997715,2348.012325,2511.692051,2348.512325,1584.807949,5.060517,-54.123894,855370.566,964.85382,886.528661,6241.588867,1210.101811,227.992694,12.041162,13.636495,13.415027,13.857962,59.933584,0.995748,2206.029791,2740.429194,2206.529791,1356.070806,5.05874,-54.099302,1092681.928,1059.391097,1031.424496,7872.730957,1545.828712,231.776814,11.849234,13.719156,13.457244,13.981067,65.183787,0.996527,2267.462767,911.067758,2267.962767,3185.432242,5.059732,-54.297195,2785273.047,1575.653212,1767.694202,20668.43945,3940.355318,239.092837,11.448957,13.163333,13.45754,12.869125,30.33776,0.991678,2971.259298,935.527885,2971.759298,3160.972115,5.068428,-54.293678,884893.5401,975.820455,906.820036,6920.974609,1251.868276,224.267875,10.996829,13.077092,13.33653,12.817654,34.680242,0.987339,2910.397519,1123.661189,2910.897519,2972.838811,5.067648,-54.2734,832196.1347,954.86236,871.535175,6457.016113,1177.316697,228.570888,11.622673,13.182829,13.339185,13.026474,38.487975,0.988924
60,lsc1m005-fa15-20190407-0117-e91.fits,60,0,58581.52293,2458581.523,2019,NaN,2458581.523,NaN,NaN,42,1.469906,13.004595,15,28,42,0.110542,0.158123,0.128989,0.171004,0.594126,0.134511,0.126029,0.000134,0.000172,0.000154,0.000179,0.000439,0.000157,0.000152,827.46101,921.371811,839.699332,955.280374,1354.102804,858.209931,829.960898,7494308.318,2736.815463,2010.732616,2015.775898,2011.232616,2080.724102,5.056422,-54.17791,828438.5071,706.858347,954.377911,868.04032,6734.702148,1172.000742,231.914467,2681,11.629126,13.348611,13.133725,13.563496,55.378567,0.991752,1768.742209,2257.904876,1769.242209,1838.595124,5.053411,-54.151956,1023224.392,1035.78905,987.869482,8048.199219,1447.5664,233.963331,11.461529,13.424043,13.14996,13.698126,61.562362,0.994421,2348.234429,2511.338055,2348.734429,1585.161945,5.060517,-54.123905,856235.9372,964.695298,887.57138,6717.673828,1211.326061,228.802444,11.424057,13.458172,13.101,13.815345,60.143723,0.988939,2206.217938,2740.123889,2206.717938,1356.376111,5.058739,-54.099308,1094410.22,1061.32269,1031.175749,8584.079102,1548.273744,233.557209,11.255125,13.476552,13.019873,13.933232,65.07492,0.988977,2267.795259,910.740665,2268.295259,3185.759335,5.059734,-54.297212,2793105.427,1577.846597,1770.200875,22702.41602,3951.43587,240.114417,11.005213,12.960484,13.126212,12.794757,37.880937,0.989192,2971.447656,935.093707,2971.947656,3161.406293,5.068429,-54.293704,888545.3168,976.564767,909.868292,7854.785645,1257.034483,224.930185,10.151617,12.875561,12.944173,12.806949,42.727229,0.981916,2910.630253,1123.204207,2911.130253,2973.295793,5.067649,-54.273428,838787.0242,957.589904,875.935534,7219.463867,1186.640899,229.330161,10.502271,12.986995,13.008879,12.965112,44.235317,0.984056
61,lsc1m005-fa15-20190407-0118-e91.fits,61,0,58581.52372,2458581.524,2019,NaN,2458581.523,NaN,NaN,42,1.474464,10.970131,15,28,42,0.111037,0.157946,0.12946,0.171022,0.594269,0.134415,0.125733,0.000133,0.000171,0.000154,0.000179,0.000438,0.000156,0.000151,831.804861,924.359603,842.469541,958.041055,1357.506307,859.789708,830.594286,7525318.689,2741.293613,2010.822099,2016.188324,2011.322099,2080.311676,5.056422,-54.177894,835591.3109,706.858347,957.326541,872.838342,7867.184082,1182.119889,232.202132,2620,9.635201,12.923365,12.592742,13.253987,71.523648,0.995906,1768.883557,2258.243442,1769.383557,1838.256558,5.053412,-54.151949,1026466.111,1035.572773,991.206159,9587.336914,1452.152493,234.173444,8.742031,13.058891,12.743906,13.373876,79.086694,0.997303,2348.193308,2511.682694,2348.693308,1584.817306,5.060515,-54.123897,862562.5803,968.527096,890.5921,7921.77002,1220.27643,229.667572,9.795148,13.02613,12.529793,13.522468,75.692928,0.992486,2206.158202,2740.402134,2206.658202,1356.097866,5.058737,-54.099307,1099036.052,1062.654192,1034.236782,9846.491211,1554.817958,233.315288,8.988204,13.085629,12.514332,13.656926,78.713655,0.991092,2267.7541,910.935816,2268.2541,3185.564184,5.059733,-54.297218,2805087.254,1580.575753,1774.724969,28608.90039,3968.386687,239.686591,9.934095,12.460144,12.47784,12.442448,43.824458,0.995206,2971.619349,935.38085,2972.119349,3161.11915,5.068431,-54.293697,891663.7093,978.28324,911.457616,9398.833984,1261.446106,224.900798,8.509958,12.405546,12.362221,12.44887,47.09818,0.990889,2910.746694,1123.466349,2911.246694,2973.033651,5.06765,-54.273424,840502.9821,959.032444,876.407245,8691.185547,1189.068483,229.604902,8.181686,12.470836,12.335071,12.606601,52.074699,0.992068
62,lsc1m005-fa15-20190407-0119-e91.fits,62,0,58581.5245,2458581.525,2019,NaN,2458581.524,NaN,NaN,42,1.479083,10.967398,15,28,42,0.111309,0.157579,0.128926,0.170657,0.596182,0.134498,0.125915,0.000134,0.000171,0.000154,0.000179,0.000441,0.000157,0.000152,829.21814,918.856706,837.777549,952.599652,1352.158562,855.530346,826.927347,7476158.267,2735.65776,2010.930876,2016.222559,2011.430876,2080.277441,5.056421,-54.177882,832165.8919,706.858347,956.24243,870.24573,7466.873535,1177.273913,232.671174,2580,9.30181,13.060281,12.933379,13.187182,54.959806,0.996747,1768.945007,2258.312903,1769.445007,1838.187097,5.053411,-54.151933,1017715.327,1033.163205,985.047979,8794.022461,1439.772666,236.91568,9.735672,13.15713,13.001557,13.312703,60.506339,0.997894,2348.256147,2511.713998,2348.756147,1584.786002,5.060514,-54.123886,853794.6946,964.188806,885.505712,7621.401855,1207.872409,231.10055,9.45329,13.156302,12.837286,13.475318,62.144485,0.992598,2206.202082,2740.401498,2206.702082,1356.098502,5.058736,-54.0993,1089865.57,1060.059266,1028.117582,9179.166016,1541.84438,235.547313,9.424305,13.275962,12.944022,13.607902,65.581506,0.994235,2267.990863,911.029053,2268.490863,3185.470947,5.059734,-54.2972,2792383.34,1577.870876,1769.716003,26078.74023,3950.414325,241.574137,10.033785,12.623932,12.797453,12.450411,35.993104,0.9921,2971.845102,935.412495,2972.345102,3161.087505,5.068431,-54.293688,886317.3955,977.326,906.879993,8602.947266,1253.882619,227.503031,8.902215,12.546209,12.652436,12.439981,40.924889,0.985735,2910.953799,1123.465785,2911.453799,2973.034215,5.06765,-54.273419,836081.941,958.211282,872.544455,7906.589355,1182.813989,231.198004,8.950577,12.640271,12.685937,12.594604,43.034573,0.988891
