Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,DATE,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3
coj1m003-fl11-20181104-0191-e91.fits,0,58427.0949,2458427.094898,2018,NaN,2458427.099996,NaN,NaN,2018,20.568074,18.139557,1.4,15,30,45,0.437287,6.752461,0.148094,0.000369,0.010783,0.000236,1185.493958,626.224304,626.224304,4393529.137,2027.263029,2027.606943,2030.243064,2028.106943,2066.256936,0.749781,-15.276636,1921234.336,1033.720709,1356.661739,1416.148389,14106.87305,1858.562297,154.234303,3038,13.724903,11.929841,13.020592,10.83909,359.80609,0.967112,2148.019935,1679.568696,2148.519935,2416.931304,0.75068,-15.314544,3826802.088,1834.278911,2086.270559,29503.05078,3701.969066,157.635742,13.375107,11.783281,13.038498,10.528065,2.242242,0.955349,2200.717314,2667.821533,2201.217314,1428.678467,0.751073,-15.207713,566727.0491,863.259095,656.49705,4168.518555,548.240007,147.805142,13.886931,12.022218,12.811389,11.233047,359.889054,0.982911
coj1m003-fl11-20181104-0192-e91.fits,0,58427.09598,2458427.095975,2018,NaN,2458427.101073,NaN,NaN,2018,20.779413,18.069622,1.4,15,30,45,0.437626,6.743358,0.148294,0.00037,0.010794,0.000237,1183.385543,624.74588,624.74588,4380173.103,2025.212847,2027.387287,2030.231793,2027.887287,2066.268207,0.749779,-15.276637,1916875.49,1025.765305,1355.849109,1413.782313,14924.50684,1868.727164,158.359242,3022,13.921104,11.906498,12.955012,10.857984,359.652377,0.969451,2147.849668,1679.453858,2148.349668,2417.046142,0.750679,-15.314556,3814504.678,1831.791514,2082.39019,29379.79297,3718.691457,161.593742,13.879528,11.814191,13.006014,10.622368,1.249995,0.960032,2200.45322,2667.797812,2200.95322,1428.702188,0.751071,-15.207716,565668.4252,863.728502,654.914622,4316.118652,551.459893,151.519845,13.969536,12.016882,12.759592,11.274172,358.476225,0.984793
coj1m003-fl11-20181104-0193-e91.fits,0,58427.09706,2458427.097061,2018,NaN,2458427.102159,NaN,NaN,2018,20.505752,18.039414,1.4,15,30,45,0.439095,6.732625,0.14853,0.00037,0.010768,0.000238,1185.453111,625.268779,625.268779,4379460.944,2025.09782,2026.554587,2029.980652,2027.054587,2066.519348,0.749773,-15.276665,1923001.373,1022.338568,1356.733181,1417.376238,14319.72949,1880.982907,158.317274,2998,13.610661,11.82221,12.934565,10.709855,0.895447,0.965173,2147.020521,1679.174945,2147.520521,2417.325055,0.750673,-15.314586,3813099.462,1831.549626,2081.897978,29315.64648,3729.781484,161.246913,13.400291,11.740771,12.979217,10.502325,2.739883,0.956067,2199.678512,2667.510995,2200.178512,1428.989005,0.751066,-15.207747,566361.4815,863.971729,655.532424,4217.229492,553.986222,151.977955,13.726893,11.9432,12.742106,11.144294,0.740277,0.982249
coj1m003-fl11-20181104-0194-e91.fits,0,58427.09815,2458427.098151,2018,NaN,2458427.103249,NaN,NaN,2018,20.012898,17.966593,1.4,15,30,45,0.438309,6.74601,0.148236,0.00037,0.01076,0.000236,1185.813009,626.974865,626.974865,4378313.809,2021.515392,2026.67665,2029.848673,2027.17665,2066.651327,0.749774,-15.276679,1919052.511,1014.101315,1354.235842,1417.074081,14388.16504,1892.367638,156.370836,3021,13.123675,11.735525,12.871677,10.599373,359.388508,0.963185,2147.138139,1679.022754,2147.638139,2417.477246,0.750674,-15.314603,3813079.059,1829.570239,2084.139203,28698.73828,3760.057306,159.984749,13.054096,11.634658,12.909096,10.360219,1.397222,0.953025,2199.795176,2667.406817,2200.295176,1429.093183,0.751067,-15.207758,565234.7498,859.765794,657.428748,4284.035645,557.375029,149.366481,13.35517,11.882268,12.71907,11.045467,357.801349,0.980241
coj1m003-fl11-20181104-0195-e91.fits,0,58427.09922,2458427.099224,2018,NaN,2458427.104322,NaN,NaN,2018,20.007887,18.05859,1.4,15,30,45,0.437889,6.754173,0.148057,0.000369,0.010773,0.000236,1186.258572,626.929579,626.929579,4390656.141,2025.054497,2027.001623,2029.699133,2027.501623,2066.800867,0.749776,-15.276695,1922621.845,1024.513141,1356.645394,1417.188201,14251.1377,1876.619994,153.648132,3027,13.420009,11.821641,12.969336,10.673946,0.29686,0.962995,2147.42033,1678.998668,2147.92033,2417.501332,0.750676,-15.314605,3824424.757,1832.685017,2086.787812,28071.65234,3732.919181,157.917391,13.051346,11.711181,12.965447,10.456914,2.012202,0.954931,2200.111074,2667.321232,2200.611074,1429.178768,0.751069,-15.207767,566231.3839,861.458846,657.293597,4210.542969,552.683378,148.060961,13.539408,11.941679,12.762194,11.121164,359.671011,0.98129
coj1m003-fl11-20181104-0196-e91.fits,0,58427.1003,2458427.100301,2018,NaN,2458427.105399,NaN,NaN,2018,20.392155,18.235829,1.4,15,30,45,0.438629,6.786114,0.14736,0.000371,0.010951,0.000238,1182.454595,619.706529,619.706529,4377061.5,2027.427264,2026.186465,2031.540123,2026.686465,2064.959877,0.74977,-15.276496,1919906.16,1044.722402,1358.47091,1413.284706,13611.58008,1837.718955,155.957148,2940,13.802732,11.938061,13.089352,10.786769,0.371071,0.963475,2146.62868,1680.798974,2147.12868,2415.701026,0.75067,-15.314411,3814898.981,1833.173784,2081.035096,27472.02148,3651.591059,159.65489,13.375206,11.832252,13.11268,10.551824,2.049494,0.954001,2199.310154,2669.096797,2199.810154,1427.403203,0.751063,-15.207575,562162.5184,865.987983,649.157412,3991.126953,538.097506,149.522309,13.990639,12.089984,12.874746,11.305222,359.561787,0.983284
coj1m003-fl11-20181104-0197-e91.fits,0,58427.10139,2458427.101385,2018,NaN,2458427.106483,NaN,NaN,2018,20.645743,18.204525,1.4,15,30,45,0.437386,6.775533,0.14759,0.00037,0.010864,0.000237,1183.493838,623.655576,623.655576,4387333.32,2027.067693,2025.620163,2031.740551,2026.120163,2064.759449,0.749766,-15.276474,1918956.365,1041.138624,1357.559734,1413.533649,14556.75488,1843.132432,155.25153,3092,13.720919,11.906171,13.061447,10.750896,0.464286,0.963029,2146.076206,1680.89082,2146.576206,2415.60918,0.750666,-15.314401,3823084.729,1834.042763,2084.512317,29121.15039,3672.022764,158.889913,13.810385,11.801222,13.098173,10.50427,2.810892,0.952377,2198.750336,2669.183736,2199.250336,1427.316264,0.751059,-15.207566,564248.5911,863.302136,653.593415,4176.197266,541.953375,148.469784,14.01377,12.03012,12.850075,11.210164,1.173974,0.981558
coj1m003-fl11-20181104-0198-e91.fits,0,58427.10246,2458427.102462,2018,NaN,2458427.107559,NaN,NaN,2018,20.547481,18.014768,1.4,15,30,45,0.438986,6.760197,0.147925,0.00037,0.01079,0.000236,1185.987063,626.507084,626.507084,4366966.222,2017.900865,2025.47544,2031.56343,2025.97544,2064.93657,0.749765,-15.276493,1917036.42,1019.546966,1352.062559,1417.86074,14266.4082,1880.282599,151.814885,3013,13.719759,11.778631,12.929861,10.627401,0.201637,0.962506,2145.891721,1680.830521,2146.391721,2415.669479,0.750664,-15.314407,3804227.131,1827.06753,2082.149164,28382.63672,3731.291698,154.89039,13.567934,11.712244,12.965237,10.45925,1.626741,0.955105,2198.540248,2669.151451,2199.040248,1427.348549,0.751057,-15.20757,562739.0904,856.590999,656.951907,4107.853516,551.95014,144.257838,13.709008,11.927238,12.707976,11.146501,359.957901,0.983007
coj1m003-fl11-20181104-0199-e91.fits,0,58427.10355,2458427.103549,2018,NaN,2458427.108646,NaN,NaN,2018,20.517676,18.175074,1.4,15,30,45,0.43777,6.784276,0.1474,0.000369,0.01087,0.000236,1185.741215,624.129194,624.129194,4388661.791,2025.908476,2025.682356,2031.648663,2026.182356,2064.851337,0.749766,-15.276484,1921224.842,1037.772736,1355.9962,1416.83645,13904.58106,1851.296316,151.633393,2985,13.64405,11.866152,13.035005,10.697299,359.27673,0.961907,2146.111102,1680.891358,2146.611102,2415.608642,0.750666,-15.314401,3824876.307,1833.400557,2086.219672,28642.30859,3685.658888,155.200356,13.497706,11.756301,13.060648,10.451953,1.275079,0.951856,2198.786565,2669.246014,2199.286565,1427.253986,0.751059,-15.207559,563785.4839,861.944053,654.085937,4147.708496,543.264883,145.412682,13.86379,12.018108,12.850934,11.185282,359.408016,0.980966
coj1m003-fl11-20181104-0200-e91.fits,0,58427.10464,2458427.104639,2018,NaN,2458427.109736,NaN,NaN,2018,20.296231,18.182862,1.4,15,30,45,0.437212,6.764329,0.147834,0.00037,0.010869,0.000238,1181.579146,622.372148,622.372148,4367067.274,2022.453349,2025.962835,2031.766309,2026.462835,2064.733691,0.749768,-15.276471,1909332.151,1038.66229,1352.517256,1411.68783,13778.42383,1838.260779,153.470996,3014,13.599525,11.96837,13.058566,10.878173,359.551945,0.967347,2146.401647,1681.063824,2146.901647,2415.436176,0.750668,-15.314382,3804614.622,1829.4107,2079.69409,28084.23438,3662.994851,156.703395,13.095606,11.850876,13.05315,10.648603,1.682973,0.959526,2199.057559,2669.491222,2199.557559,1427.008778,0.751061,-15.207533,562452.6517,862.307393,652.264675,3937.299805,541.516388,147.295612,13.675887,12.072751,12.85156,11.293942,359.224005,0.98348
coj1m003-fl11-20181104-0201-e91.fits,0,58427.10571,2458427.105712,2018,NaN,2458427.110809,NaN,NaN,2018,20.35617,18.243178,1.4,15,30,45,0.437714,6.78078,0.147476,0.00037,0.010906,0.000237,1181.693686,621.763211,621.763211,4370711.74,2023.21292,2025.687696,2031.680187,2026.187696,2064.819813,0.749766,-15.276481,1913120.421,1045.564625,1355.278834,1411.606507,13588.62793,1829.748611,153.245139,3049,13.568619,11.988198,13.094666,10.88173,359.736197,0.966496,2146.112421,1680.991432,2146.612421,2415.508568,0.750666,-15.31439,3808979.902,1830.308452,2081.059014,27975.40234,3642.988497,156.076324,13.355185,11.873369,13.107917,10.638822,2.331971,0.957394,2198.845743,2669.272602,2199.345743,1427.227398,0.751059,-15.207556,561731.8377,862.184139,651.521888,3988.247314,537.252145,146.213848,13.848475,12.110474,12.889941,11.331006,359.38036,0.983558
coj1m003-fl11-20181104-0202-e91.fits,0,58427.10679,2458427.106789,2018,NaN,2458427.111886,NaN,NaN,2018,20.658343,18.764496,1.4,15,30,45,0.438609,6.764031,0.147841,0.000373,0.011007,0.000241,1174.882944,614.526078,614.526078,4361028.943,2031.566964,2025.632327,2030.595925,2026.132327,2065.904075,0.749766,-15.276598,1912787.985,1106.174623,1362.573391,1403.805474,12848.0918,1729.191707,150.140551,3069,13.855813,12.312795,13.432996,11.192595,359.380066,0.967418,2146.012137,1679.850742,2146.512137,2416.649258,0.750665,-15.314513,3799332.454,1834.493496,2071.052562,26105.95703,3434.658846,153.663834,13.771145,12.196531,13.485256,10.907807,1.960562,0.956117,2198.747692,2668.112378,2199.247692,1428.387622,0.751059,-15.207682,561696.4893,872.867655,643.507049,3832.720459,507.782838,144.109894,13.991899,12.458248,13.291383,11.625113,357.9183,0.982176
coj1m003-fl11-20181104-0203-e91.fits,0,58427.10786,2458427.107861,2018,NaN,2458427.112958,NaN,NaN,2018,20.716055,18.526254,1.4,15,30,45,0.43865,6.763122,0.147861,0.000372,0.010952,0.000239,1179.171477,617.551036,617.551036,4370176.618,2029.94492,2025.403959,2030.482562,2025.903959,2066.017438,0.749764,-15.27661,1916976.039,1078.263976,1360.153903,1409.381714,13215.38867,1777.83556,152.088265,2979,13.805202,12.170873,13.298656,11.043089,357.917606,0.966058,2145.834859,1679.772535,2146.334859,2416.727465,0.750664,-15.314522,3807235.986,1833.915911,2076.01448,27289.88086,3530.89417,155.412748,13.617244,12.076858,13.320912,10.832804,0.149247,0.95844,2198.568099,2668.081823,2199.068099,1428.418177,0.751057,-15.207685,562940.6319,870.30386,646.832283,3874.912598,522.080534,145.881254,14.067376,12.288047,13.079547,11.496548,357.100384,0.983371
coj1m003-fl11-20181104-0204-e91.fits,0,58427.10894,2458427.108938,2018,NaN,2458427.114035,NaN,NaN,2018,20.605342,18.502995,1.4,15,30,45,0.43876,6.771567,0.147676,0.000373,0.010999,0.00024,1175.406076,615.665858,615.665858,4348508.207,2024.472426,2025.210113,2030.171694,2025.710113,2066.328306,0.749763,-15.276644,1907953.346,1075.558295,1358.627883,1404.323708,12520.99609,1773.919047,153.961459,3062,13.703982,12.218551,13.278926,11.158176,359.878994,0.970322,2145.694502,1679.350856,2146.194502,2417.149144,0.750663,-15.314567,3788967.507,1829.059964,2071.538157,25892.74609,3522.791396,156.570757,13.334019,12.103956,13.287193,10.920719,2.119819,0.962289,2198.38399,2667.737716,2198.88399,1428.762284,0.751056,-15.207722,559540.6993,867.772004,644.801511,3750.652588,520.232796,147.167279,14.061969,12.357545,13.083157,11.631933,0.759788,0.986294
coj1m003-fl11-20181104-0205-e91.fits,0,58427.11001,2458427.110011,2018,NaN,2458427.115108,NaN,NaN,2018,20.627595,18.762146,1.4,15,30,45,0.437951,6.782832,0.147431,0.000374,0.011116,0.000242,1171.20933,610.199168,610.199168,4348226.513,2030.70982,2024.70542,2029.901677,2025.20542,2066.598323,0.749759,-15.276673,1904308.54,1105.89753,1361.14486,1399.049136,12836.19727,1721.957494,154.187904,2992,13.704219,12.337948,13.447116,11.228781,358.847531,0.968137,2145.121615,1679.194178,2145.621615,2417.305822,0.750659,-15.314584,3789531.903,1832.612795,2067.830102,26081.85938,3426.657352,157.871578,13.689973,12.247545,13.500727,10.994364,1.047333,0.95893,2197.867952,2667.490121,2198.367952,1429.009879,0.751052,-15.207749,558694.6104,874.821536,638.638382,3803.742432,505.19564,147.23384,13.88325,12.435952,13.256755,11.615149,358.526811,0.98268
coj1m003-fl11-20181104-0206-e91.fits,0,58427.11109,2458427.111086,2018,NaN,2458427.116183,NaN,NaN,2018,20.526453,18.540297,1.4,15,30,45,0.437488,6.770188,0.147706,0.000373,0.011014,0.00024,1173.757416,614.692552,614.692552,4356637.713,2029.186257,2024.428835,2029.685994,2024.928835,2066.814006,0.749757,-15.276696,1905976.696,1079.899323,1359.67543,1401.787995,13063.00879,1764.957765,156.244836,3040,13.756595,12.231504,13.289859,11.173149,358.476172,0.970412,2144.852901,1678.86084,2145.352901,2417.63916,0.750657,-15.31462,3795951.444,1832.723902,2071.207474,26959.39844,3515.09753,159.340334,13.464642,12.128532,13.327378,10.929686,0.867594,0.961636,2197.547883,2667.269688,2198.047883,1429.230312,0.75105,-15.207773,560686.2692,871.045328,643.693561,3906.498047,519.202353,149.423658,13.730527,12.363406,13.111972,11.614841,357.585563,0.985339
coj1m003-fl11-20181104-0207-e91.fits,0,58427.11217,2458427.112172,2018,NaN,2458427.117269,NaN,NaN,2018,20.534683,18.936154,1.4,15,30,45,0.438496,6.763333,0.147856,0.000376,0.011168,0.000244,1166.95724,605.591712,605.591712,4340855.43,2036.211845,2023.679494,2029.953437,2024.179494,2066.546563,0.749751,-15.276667,1903448.209,1126.505807,1365.040823,1394.425849,12207.44336,1689.692318,157.521304,2936,13.592663,12.525359,13.565884,11.484834,358.737653,0.972719,2144.063825,1679.109317,2144.563825,2417.390683,0.750651,-15.314593,3781706.986,1835.012815,2060.861349,24163.85742,3357.023959,160.69675,13.553963,12.467714,13.609974,11.325455,0.981499,0.966943,2196.814308,2667.490708,2197.314308,1429.009292,0.751044,-15.207749,559148.444,882.545549,633.56327,3569.115479,496.356468,150.399169,13.93097,12.645938,13.401615,11.890261,358.372607,0.985772
coj1m003-fl11-20181104-0208-e91.fits,0,58427.11326,2458427.113260,2018,NaN,2458427.118357,NaN,NaN,2018,20.415783,18.383939,1.4,15,30,45,0.438383,6.778211,0.147532,0.000374,0.011029,0.00024,1173.262511,614.584927,614.584927,4333937.008,2021.123959,2023.309709,2030.721126,2023.809709,2065.778874,0.749748,-15.276584,1899922.42,1061.761628,1355.452914,1401.688248,13640.83398,1789.405804,157.012815,3048,13.599674,12.063324,13.173934,10.952714,359.389291,0.966648,2143.701879,1680.037569,2144.201879,2416.462431,0.750648,-15.314493,3776747.59,1826.362465,2067.906926,26607.35547,3557.057902,159.924669,13.26453,11.971421,13.207792,10.735049,0.981137,0.958182,2196.43679,2668.408053,2196.93679,1428.091947,0.751041,-15.20765,557189.418,865.645542,643.669251,4015.114746,524.778258,149.579189,13.848462,12.200239,13.012429,11.388049,358.36873,0.982372
coj1m003-fl11-20181104-0209-e91.fits,0,58427.11433,2458427.114334,2018,NaN,2458427.119431,NaN,NaN,2018,20.484015,18.407561,1.4,15,30,45,0.438293,6.765072,0.147818,0.000374,0.011015,0.000241,1171.683869,614.17393,614.17393,4333552.425,2022.924212,2023.205717,2030.943053,2023.705717,2065.556947,0.749748,-15.27656,1899365.12,1064.491945,1357.093916,1399.582665,14361.22168,1784.292619,158.967674,3068,13.713614,12.123929,13.195705,11.052154,359.647637,0.969219,2143.595092,1680.217123,2144.095092,2416.282877,0.750647,-15.314474,3775469.722,1827.4316,2065.997831,28238.84766,3546.733952,162.671032,13.586003,12.031397,13.22768,10.835115,1.87377,0.961059,2196.323998,2668.591182,2196.823998,1427.908818,0.751041,-15.20763,558082.7024,867.592137,643.25468,4139.104004,524.271419,151.488686,13.736646,12.247152,13.02139,11.472915,358.383346,0.98409
coj1m003-fl11-20181104-0210-e91.fits,0,58427.11542,2458427.115422,2018,NaN,2458427.120519,NaN,NaN,2018,20.347269,18.316423,1.4,15,30,45,0.438871,6.799056,0.147079,0.000375,0.011109,0.00024,1170.910235,612.046091,612.046091,4318880.554,2018.711728,2023.013504,2030.969153,2023.513504,2065.530847,0.749746,-15.276558,1895433.553,1053.977123,1354.805435,1399.04484,13795.84375,1798.363087,159.89931,3078,13.526343,12.09564,13.157359,11.033921,0.488428,0.969641,2143.4169,1680.193684,2143.9169,2416.306316,0.750646,-15.314476,3765110.899,1824.436104,2063.712119,27323.02344,3572.289015,163.354043,13.436241,12.019706,13.140852,10.898559,2.302329,0.965574,2196.205661,2668.696594,2196.705661,1427.803406,0.75104,-15.207619,553769.6552,864.07751,640.879608,4070.758301,525.409559,152.73625,13.595209,12.233197,12.951266,11.515128,0.121597,0.986312
coj1m003-fl11-20181104-0211-e91.fits,0,58427.1165,2458427.116496,2018,NaN,2458427.121593,NaN,NaN,2018,20.176756,18.320604,1.4,15,30,45,0.437419,6.767362,0.147768,0.000373,0.011012,0.00024,1172.909626,614.529437,614.529437,4341129.735,2024.466811,2023.102734,2030.684431,2023.602734,2065.815569,0.749747,-15.276588,1898892.478,1054.458426,1355.303108,1401.083246,13639.13867,1800.822518,161.252927,2989,13.363977,12.091753,13.144515,11.03899,0.334676,0.97013,2143.480765,1679.931776,2143.980765,2416.568224,0.750646,-15.314505,3782236.064,1828.759917,2068.197159,28285.29492,3586.89918,164.13102,13.290603,11.99454,13.150372,10.838709,3.426094,0.96301,2196.281346,2668.297477,2196.781346,1428.202523,0.75104,-15.207662,558893.6708,868.39106,643.596758,4118.546387,530.029119,153.517685,13.528419,12.182202,12.963551,11.400852,1.635611,0.983626
coj1m003-fl11-20181104-0212-e91.fits,0,58427.11757,2458427.117574,2018,NaN,2458427.122671,NaN,NaN,2018,20.248983,18.705697,1.4,15,30,45,0.439587,6.762555,0.147873,0.000377,0.011116,0.000243,1167.31084,608.354417,608.354417,4320445.692,2026.680551,2023.136153,2030.767785,2023.636153,2065.732215,0.749747,-15.276579,1899210.108,1099.253037,1361.400144,1395.041801,13288.37012,1727.72787,156.91147,2997,13.54109,12.397554,13.405621,11.389486,0.100864,0.9739,2143.562749,1680.066816,2144.062749,2416.433184,0.750647,-15.31449,3763870.465,1828.531625,2058.411467,26859.08008,3424.025532,159.673551,13.341305,12.349744,13.441851,11.257638,1.518602,0.969116,2196.294903,2668.364767,2196.794903,1428.135233,0.75104,-15.207655,556575.227,874.01725,636.801193,3911.276123,506.3213,149.610319,13.687799,12.504735,13.236165,11.773305,359.001784,0.986391
coj1m003-fl11-20181104-0213-e91.fits,0,58427.11865,2458427.118647,2018,NaN,2458427.123744,NaN,NaN,2018,20.322906,19.016813,1.4,15,30,45,0.440544,6.747999,0.148192,0.00038,0.011228,0.000247,1160.49103,601.020889,601.020889,4302385.594,2031.472359,2023.051292,2031.025028,2023.551292,2065.474972,0.749747,-15.276552,1895389.791,1136.122929,1366.241275,1387.302394,12666.08008,1668.2964,159.597557,2967,13.590601,12.694756,13.61441,11.775101,0.603632,0.979217,2143.481217,1680.339532,2143.981217,2416.160468,0.750646,-15.31446,3747095.679,1829.416864,2048.245948,25547.84375,3298.14282,163.439095,13.440504,12.633774,13.663779,11.60377,2.536001,0.973556,2196.237521,2668.575223,2196.737521,1427.924777,0.75104,-15.207632,555289.9144,883.240558,628.696123,3694.726807,488.758655,151.72693,13.688629,12.844216,13.472123,12.216308,358.825475,0.99047
coj1m003-fl11-20181104-0214-e91.fits,0,58427.11973,2458427.119726,2018,NaN,2458427.124822,NaN,NaN,2018,19.915196,18.132886,1.4,15,30,45,0.438781,6.76148,0.147897,0.000374,0.01099,0.00024,1172.795924,615.253617,615.253617,4326706.709,2019.743203,2021.869926,2031.731691,2022.369926,2064.768309,0.749738,-15.276475,1898475.51,1032.960532,1354.618514,1401.48351,14918.52148,1837.897433,164.647669,3047,13.134386,11.939306,13.013503,10.86511,0.570566,0.968126,2142.287624,1681.0337,2142.787624,2415.4663,0.750637,-15.314385,3769247.762,1825.178793,2065.13892,30281.16211,3648.975586,167.668841,13.025864,11.854596,13.029943,10.679248,3.285092,0.96093,2195.075857,2668.398902,2195.575857,1428.101098,0.751031,-15.207651,557458.9475,864.91906,644.521521,4304.462402,539.671101,157.539102,13.262432,12.044478,12.812738,11.276218,1.583192,0.983808
coj1m003-fl11-20181104-0215-e91.fits,0,58427.12081,2458427.120811,2018,NaN,2458427.125907,NaN,NaN,2018,20.297349,18.885318,1.4,15,30,45,0.437756,6.780156,0.147489,0.000378,0.011308,0.000246,1158.437643,599.604048,599.604048,4315120.77,2035.819273,2023.092109,2030.874798,2023.592109,2065.625202,0.749747,-15.276568,1888970.172,1120.465526,1365.538023,1383.31569,13150.53027,1685.879778,168.704889,3064,13.676147,12.499291,13.568778,11.429805,359.587421,0.971134,2143.568012,1679.987592,2144.068012,2416.512408,0.750647,-15.314499,3760489.123,1833.596764,2050.881195,27039.85156,3356.184582,172.094313,13.501703,12.404956,13.553126,11.256786,1.615126,0.966205,2196.256589,2668.441457,2196.756589,1428.058543,0.75104,-15.207646,554631.6464,884.580703,626.999487,3933.741211,495.001081,161.245614,13.799002,12.592667,13.346636,11.838698,358.638746,0.985731
coj1m003-fl11-20181104-0216-e91.fits,0,58427.12189,2458427.121888,2018,NaN,2458427.126984,NaN,NaN,2018,20.183249,18.968148,1.4,15,30,45,0.439504,6.760326,0.147922,0.000379,0.011258,0.000246,1158.442867,600.493421,600.493421,4306416.776,2033.776663,2023.498955,2031.393961,2023.998955,2065.106039,0.74975,-15.276512,1892689.18,1130.315638,1367.625292,1383.923792,13495.58594,1674.478453,166.029821,3140,13.490726,12.51978,13.591193,11.448367,359.744539,0.971128,2143.893066,1680.653993,2144.393066,2415.846007,0.750649,-15.314426,3751489.499,1831.850718,2047.923153,27708.03125,3318.975137,168.851404,13.162745,12.448857,13.60997,11.287744,1.618063,0.965691,2196.625356,2668.905528,2197.125356,1427.594472,0.751043,-15.207596,554927.2771,883.498988,628.101769,3927.013184,490.948951,158.239028,13.598925,12.663162,13.444869,11.881455,359.306645,0.984864
coj1m003-fl11-20181104-0217-e91.fits,0,58427.12296,2458427.122961,2018,NaN,2458427.128057,NaN,NaN,2018,20.152092,18.587831,1.4,15,30,45,0.439275,6.734965,0.148479,0.000378,0.011122,0.000245,1162.697828,605.577469,605.577469,4298838.359,2025.224189,2022.434023,2031.752245,2022.934023,2064.747755,0.749742,-15.276473,1888373.775,1085.443711,1358.807772,1389.728418,13751.16113,1739.725198,167.360388,3026,13.364543,12.257979,13.286987,11.228971,359.329309,0.97219,2142.896555,1680.912105,2143.396555,2415.587895,0.750642,-15.314399,3743071.342,1825.581216,2050.345013,27638.41602,3448.425105,170.801897,13.261881,12.23659,13.375839,11.09734,1.52399,0.965825,2195.61431,2669.331641,2196.11431,1427.168359,0.751035,-15.20755,555767.0166,876.804561,633.85507,4079.432129,512.018275,159.26367,13.646603,12.417456,13.16824,11.666672,0.824687,0.985472
coj1m003-fl11-20181104-0218-e91.fits,0,58427.12404,2458427.124042,2018,NaN,2458427.129138,NaN,NaN,2018,19.83171,18.616998,1.4,15,30,45,0.437712,6.77335,0.147637,0.000378,0.01124,0.000245,1156.938483,602.610365,602.610365,4282548.112,2021.256895,2021.559228,2031.899528,2022.059228,2064.600472,0.749735,-15.276457,1874521.971,1088.852769,1357.366948,1380.998686,13668.18848,1721.556876,165.647049,3071,13.066035,12.33655,13.354467,11.318633,359.690095,0.973131,2142.046696,1681.027824,2142.546696,2415.472176,0.750636,-15.314386,3731621.152,1822.653515,2047.356297,28155.23242,3427.112699,168.711003,12.971152,12.291966,13.398133,11.185798,0.972252,0.968088,2194.750631,2669.333268,2195.250631,1427.166732,0.751029,-15.20755,550926.9607,873.735427,630.542088,4048.418213,505.970115,157.970034,13.305853,12.41072,13.140966,11.680475,358.856912,0.986225
